,monsoon_male,monsoon_female,tuple,average_male,average_female,female-male
0,0.19138685,0.06560704,"('unsociable', 'sociable')",0.1913868,0.065607,-0.1257798
1,1.7223395,1.7686918,"('unfriendly', 'friendly')",1.7223395,1.7686918,0.0463523
2,0.28299016,0.36989763,"('unlikable', 'likable')",0.2829902,0.3698976,0.0869074
3,0.36987576,0.2189014,"('repellent', 'pleasant')",0.3698758,0.2189014,-0.1509744
4,-6.684115,-6.9553523,"('disliked', 'liked')",-6.6841149,-6.9553523,-0.2712374
5,-0.3789513,-0.37838396,"('distant', 'outgoing')",-0.3789513,-0.378384,0.0005673
6,0.08089904,0.07313289,"('distant', 'open')",0.080899,0.0731329,-0.0077661
7,0.77611434,0.8659499,"('insensitive', 'sensitive')",0.7761143,0.8659499,0.0898356
8,1.3341221,1.3512715,"('unaffectionate', 'affectionate')",1.3341221,1.3512715,0.0171494
9,1.5672024,1.7071831,"('unaffectionate', 'caring')",1.5672024,1.7071831,0.1399807
10,0.9364829,0.8236268,"('unsympathetic', 'sympathetic')",0.9364829,0.8236268,-0.1128561
11,2.144895,2.0330465,"('unhelpful', 'helpful')",2.1448951,2.0330465,-0.1118486
12,-1.5495435,-1.640072,"('unsupportive', 'supportive')",-1.5495435,-1.640072,-0.0905285
13,-0.09196783,-0.17743999,"('impolite', 'polite')",-0.0919678,-0.17744,-0.0854722
14,-0.35851896,-0.43850526,"('antisocial', 'social')",-0.358519,-0.4385053,-0.0799863
15,0.7880192,0.71393496,"('boring', 'funny')",0.7880192,0.713935,-0.0740842
16,0.06616954,0.011707403,"('unpopular', 'popular')",0.0661695,0.0117074,-0.0544621
17,0.096679755,-0.11951651,"('nasty', 'nice')",0.0966798,-0.1195165,-0.2161963
18,-0.54766923,-0.77332234,"('disagreeable', 'welcoming')",-0.5476692,-0.7733223,-0.2256531
19,-0.16030958,-0.08524971,"('inhospitable', 'hospitable')",-0.1603096,-0.0852497,0.0750599
20,0.61069137,0.51677203,"('rough', 'thoughtful')",0.6106914,0.516772,-0.0939194
21,-0.41512492,-0.49431226,"('immoral', 'moral')",-0.4151249,-0.4943123,-0.0791874
22,-0.6911741,-0.79435897,"('untrustworthy', 'trustworthy')",-0.6911741,-0.794359,-0.1031849
23,6.237396,6.440594,"('insincere', 'sincere')",6.2373958,6.4405942,0.2031984
24,1.3305501,1.222874,"('dishonest', 'honest')",1.3305501,1.222874,-0.1076761
25,0.76538044,0.6390924,"('egoistic', 'altruistic')",0.7653804,0.6390924,-0.126288
26,0.69414175,0.84737086,"('hardhearted', 'benevolent')",0.6941417,0.8473709,0.1532292
27,1.4462456,1.1439883,"('hardhearted', 'softhearted')",1.4462456,1.1439883,-0.3022573
28,1.3179703,1.2785614,"('disloyal', 'loyal')",1.3179703,1.2785614,-0.0394089
29,-0.45110127,-0.78822803,"('unfair', 'fair')",-0.4511013,-0.788228,-0.3371267
30,0.9054748,1.0077448,"('intolerant', 'tolerant')",0.9054748,1.0077448,0.10227
31,-1.2691454,-1.3770217,"('evil', 'good')",-1.2691454,-1.3770217,-0.1078763
32,1.4103116,1.2787671,"('unkind', 'kind')",1.4103116,1.2787671,-0.1315445
33,-0.56440014,-0.46311325,"('wrong', 'right')",-0.5644001,-0.4631132,0.1012869
34,4.392312,4.633358,"('mean', 'honorable')",4.392312,4.633358,0.241046
35,-0.6320009,-0.77699864,"('corrupt', 'incorrupt')",-0.6320009,-0.7769986,-0.1449977
36,-0.35824922,-0.4439067,"('hostile', 'amicable')",-0.3582492,-0.4439067,-0.0856575
37,1.0673273,1.0589691,"('fake', 'genuine')",1.0673273,1.0589691,-0.0083582
38,0.24916437,0.3910879,"('untruthful', 'truthful')",0.2491644,0.3910879,0.1419235
39,-0.017757438,0.054874323,"('exploitative', 'cooperative')",-0.0177574,0.0548743,0.0726317
40,-1.9736044,-2.4244208,"('stingy', 'generous')",-1.9736044,-2.4244208,-0.4508164
41,0.08625117,0.14045447,"('unforgiving', 'forgiving')",0.0862512,0.1404545,0.0542033
42,-2.041992,-2.4244137,"('unreliable', 'reliable')",-2.0419919,-2.4244137,-0.3824218
43,0.9516357,0.9564067,"('irresponsible', 'responsible')",0.9516357,0.9564067,0.004771
44,-1.1180577,-1.2657423,"('prejudiced', 'unprejudiced')",-1.1180577,-1.2657423,-0.1476846
45,0.1121802,0.011227267,"('incompetent', 'competent')",0.1121802,0.0112273,-0.1009529
46,-0.6774893,-0.72066,"('uncompetitive', 'competitive')",-0.6774893,-0.72066,-0.0431707
47,4.698031,5.0409946,"('stupid', 'smart')",4.6980309,5.0409946,0.3429637
48,0.37904826,0.30722642,"('unintelligent', 'intelligent')",0.3790483,0.3072264,-0.0718219
49,-0.12316399,-0.075527355,"('unable', 'able')",-0.123164,-0.0755274,0.0476366
50,-0.031168913,-0.1838131,"('clumsy', 'skillful')",-0.0311689,-0.1838131,-0.1526442
51,0.440218,0.20136479,"('uneducated', 'educated')",0.440218,0.2013648,-0.2388532
52,-0.096618235,-0.29676062,"('irrational', 'rational')",-0.0966182,-0.2967606,-0.2001424
53,0.22415297,0.23186517,"('uncreative', 'creative')",0.224153,0.2318652,0.0077122
54,1.3277164,1.450681,"('incapable', 'capable')",1.3277164,1.450681,0.1229646
55,0.29473856,0.17170605,"('incompetent', 'clever')",0.2947386,0.1717061,-0.1230325
56,0.66391045,0.80254805,"('impractical', 'practical')",0.6639104,0.8025481,0.1386377
57,-2.4154558,-2.6832502,"('unimaginative', 'imaginative')",-2.4154558,-2.6832502,-0.2677944
58,-0.0109806955,-0.111444,"('undiscriminating', 'discriminating')",-0.0109807,-0.111444,-0.1004633
59,0.2563949,0.13844618,"('foolish', 'wise')",0.2563949,0.1384462,-0.1179487
60,0.11948495,0.1868478,"('inefficient', 'efficient')",0.119485,0.1868478,0.0673628
61,0.13356219,0.11644888,"('illogical', 'logical')",0.1335622,0.1164489,-0.0171133
62,0.68829787,0.688509,"('incompetent', 'brilliant')",0.6882979,0.688509,0.0002111
63,0.2461206,0.3527329,"('unperceptive', 'insightful')",0.2461206,0.3527329,0.1066123
64,-6.0187483,-6.3038807,"('shy', 'confident')",-6.0187483,-6.3038807,-0.2851324
65,-0.101890944,-0.27252617,"('insecure', 'secure')",-0.1018909,-0.2725262,-0.1706353
66,0.13128898,0.036237583,"('inactive', 'active')",0.131289,0.0362376,-0.0950514
67,-0.2994138,-0.080610484,"('doubtful', 'determined')",-0.2994138,-0.0806105,0.2188033
68,-0.82908577,-0.9870054,"('dependent', 'independent')",-0.8290858,-0.9870054,-0.1579196
69,-1.673068,-1.530975,"('lazy', 'industrious')",-1.673068,-1.530975,0.142093
70,1.2166739,1.0771604,"('lethargic', 'energetic')",1.2166739,1.0771604,-0.1395135
71,0.6805117,0.54278564,"('diffident', 'self-confident')",0.6805117,0.5427856,-0.1377261
72,0.3253011,0.3691383,"('unambitious', 'ambitious')",0.3253011,0.3691383,0.0438372
73,-2.92566,-3.244323,"('helpless', 'self-reliant')",-2.9256599,-3.244323,-0.3186631
74,0.33263698,0.34318304,"('undedicated', 'dedicated')",0.332637,0.343183,0.010546
75,-0.6353648,-0.65299106,"('meek', 'impulsive')",-0.6353648,-0.6529911,-0.0176263
76,0.37712908,0.1141157,"('anxious', 'daring')",0.3771291,0.1141157,-0.2630134
77,-1.318874,-1.1617371,"('unmotivated', 'motivated')",-1.318874,-1.1617371,0.1571369
78,-0.5423816,-0.5875186,"('nonresilient', 'resilient')",-0.5423816,-0.5875186,-0.045137
79,0.15819846,0.25860554,"('wavering', 'unwavering')",0.1581985,0.2586055,0.100407
80,-0.28717464,-0.30172554,"('dominated', 'dominating')",-0.2871746,-0.3017255,-0.0145509
81,-0.22645195,-0.2816441,"('submissive', 'aggressive')",-0.2264519,-0.2816441,-0.0551922
82,6.906735,7.130772,"('poor', 'rich')",6.9067349,7.1307721,0.2240372
83,-0.7165736,-0.7224735,"('powerless', 'powerful')",-0.7165736,-0.7224735,-0.0058999
84,0.33381537,0.28998685,"('inferior', 'superior')",0.3338154,0.2899868,-0.0438286
85,-0.120659396,-0.13347088,"('insignificant', 'prestigious')",-0.1206594,-0.1334709,-0.0128115
86,0.24552906,0.24477577,"('uninfluential', 'influential')",0.2455291,0.2447758,-0.0007533
87,0.25097784,0.43739563,"('unsuccessful', 'successful')",0.2509778,0.4373956,0.1864178
88,1.0369751,1.0953064,"('low', 'eminent')",1.0369751,1.0953064,0.0583313
