,newell_male,newell_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.1373831,-0.2926781,"('unsociable', 'sociable')",0.5131134,0.29575944,-0.7076087,-0.93862337,-0.1106261,-0.3118473,-0.2012212
1,2.4973402,2.4390361,"('unfriendly', 'friendly')",1.2307854,1.2621188,1.7082815,1.6331086,1.8121357,1.7780879,-0.0340478
2,1.1618323,1.21081,"('unlikable', 'likable')",1.1627349,1.2193129,0.8300954,0.98779815,1.0515542,1.139307,0.0877528
3,-1.939496,-1.8681259,"('repellent', 'pleasant')",-0.9001863,-0.7129753,-0.18537176,-0.13091058,-1.0083513,-0.9040039,0.1043474
4,0.057426177,0.019769419,"('disliked', 'liked')",-0.424208,-0.32435316,-6.044926,-6.052531,-2.137236,-2.1190381,0.0181979
5,1.3773674,1.452324,"('distant', 'outgoing')",0.38845325,0.6431147,0.06650352,0.24305776,0.6107747,0.7794988,0.1687241
6,0.73118055,0.8139755,"('distant', 'open')",0.11880076,0.36000073,0.6579138,0.8084936,0.5026317,0.6608233,0.1581916
7,0.033213116,-0.033591047,"('insensitive', 'sensitive')",0.3118093,0.33235908,0.17709616,0.07828432,0.1740395,0.1256841,-0.0483554
8,1.214101,1.1501667,"('unaffectionate', 'affectionate')",0.19466624,0.26635343,0.599758,0.55741596,0.6695085,0.6579787,-0.0115298
9,1.4396317,1.4042329,"('unaffectionate', 'caring')",1.0675821,1.119739,0.9028341,0.8788991,1.1366827,1.1342904,-0.0023923
10,-0.20475385,-0.3236322,"('unsympathetic', 'sympathetic')",0.23584527,0.18155107,-0.2289228,-0.5358848,-0.0659438,-0.2259886,-0.1600448
11,0.14895533,0.13063452,"('unhelpful', 'helpful')",0.53557223,0.5576313,1.9943575,1.9159285,0.8929617,0.8680647,-0.024897
12,2.133333,2.2514317,"('unsupportive', 'supportive')",0.7909219,1.0176748,-1.5473088,-1.5759386,0.458982,0.5643893,0.1054073
13,-0.4797153,-0.5630511,"('impolite', 'polite')",0.20216163,0.049001858,-0.66973853,-0.79974246,-0.3157641,-0.4379306,-0.1221665
14,-0.043554906,-0.12724929,"('antisocial', 'social')",-0.12921451,-0.24717827,-1.1828898,-1.3079265,-0.4518864,-0.5607847,-0.1088983
15,0.27861744,0.16281202,"('boring', 'funny')",-0.019111801,-0.091116756,0.38784763,0.37785703,0.2157844,0.1498508,-0.0659336
16,-0.5440117,-0.5757995,"('unpopular', 'popular')",-0.41435653,-0.25448957,0.5846702,0.6765013,-0.124566,-0.0512626,0.0733034
17,-0.5292929,-0.42214683,"('nasty', 'nice')",-0.47407898,-0.2749437,-0.5500211,-0.39468923,-0.5177976,-0.3639266,0.153871
18,0.8383042,0.81271344,"('disagreeable', 'welcoming')",-0.2371701,-0.053275175,-0.32172608,-0.24650949,0.093136,0.1709763,0.0778403
19,1.3233848,1.3903126,"('inhospitable', 'hospitable')",0.1412509,0.22719064,0.3868522,0.5600624,0.6171626,0.7258552,0.1086926
20,0.5478947,0.49214503,"('rough', 'thoughtful')",0.72454494,0.8137982,1.1085198,1.0447503,0.7936532,0.7835646,-0.0100886
21,0.44056624,0.3456302,"('immoral', 'moral')",0.20351659,0.1636888,-0.85806835,-0.92660034,-0.0713285,-0.1390938,-0.0677653
22,-0.44481984,-0.5703754,"('untrustworthy', 'trustworthy')",-0.18544494,-0.270363,-1.1448128,-1.2191429,-0.5916925,-0.6866271,-0.0949346
23,0.5496255,0.46248567,"('insincere', 'sincere')",0.7730556,0.7126524,5.3293624,5.2101645,2.2173478,2.1284342,-0.0889136
24,0.2887864,0.19122918,"('dishonest', 'honest')",-0.109738946,-0.17285849,0.68322694,0.5295673,0.2874248,0.182646,-0.1047788
25,0.95518875,0.9855508,"('egoistic', 'altruistic')",-0.050250784,0.0041633993,1.4108422,1.406325,0.7719267,0.7986797,0.026753
26,2.3855093,2.3568487,"('hardhearted', 'benevolent')",1.053446,1.0898253,1.62766,1.4420218,1.6888717,1.6295652,-0.0593065
27,-0.11352145,-0.1100533,"('hardhearted', 'softhearted')",0.2615955,0.38224977,1.3078094,1.183571,0.4852945,0.4852558,-3.87e-05
