,verisk_male,verisk_female,tuple,analytics_male,analytics_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8978766,-0.9343098,"('unsociable', 'sociable')",0.4607503,0.36937776,-0.49618694,-0.68317163,-0.3111044,-0.4160345,-0.1049301
1,-2.2720828,-2.31576,"('unfriendly', 'friendly')",0.401355,0.3196766,1.7078978,1.5550425,-0.0542767,-0.1470136,-0.0927369
2,0.29250392,0.37094527,"('unlikable', 'likable')",1.2423326,1.3120229,0.92733896,1.0449994,0.8207251,0.9093225,0.0885974
3,-0.35208508,-0.20073755,"('repellent', 'pleasant')",-0.17129943,-0.07352577,-0.20264646,-0.1714869,-0.2420103,-0.1485834,0.0934269
4,-0.26772815,-0.23856843,"('disliked', 'liked')",-0.51486653,-0.5165299,-5.262479,-5.308674,-2.0150245,-2.0212574,-0.0062329
5,-0.86571825,-0.77662426,"('distant', 'outgoing')",0.62889254,0.6872336,0.42410994,0.49718982,0.0624281,0.1359331,0.073505
6,-1.3230062,-1.2151954,"('distant', 'open')",-0.32474032,-0.2663543,0.66112995,0.7122814,-0.3288722,-0.2564228,0.0724494
7,-0.41629314,-0.40193373,"('insensitive', 'sensitive')",0.6919429,0.7603379,-0.08633875,-0.06766094,0.0631037,0.0969144,0.0338107
8,-1.7052857,-1.7501717,"('unaffectionate', 'affectionate')",-0.21110491,-0.23025435,0.58357996,0.55474055,-0.4442702,-0.4752285,-0.0309583
9,-1.9227543,-1.9176024,"('unaffectionate', 'caring')",0.5484317,0.5880833,1.0469354,1.0645614,-0.1091291,-0.0883192,0.0208099
10,-1.1434779,-1.1264541,"('unsympathetic', 'sympathetic')",-0.29177368,-0.23407218,-0.9089315,-0.94936144,-0.7813943,-0.7699626,0.0114317
11,-0.28686762,-0.30063125,"('unhelpful', 'helpful')",0.7732854,0.8813394,1.5176572,1.6072674,0.668025,0.7293251,0.0613001
12,-1.047895,-0.9397863,"('unsupportive', 'supportive')",1.1803517,1.358282,-1.605348,-1.5540335,-0.4909637,-0.3785126,0.1124511
13,0.23287955,0.22244717,"('impolite', 'polite')",0.5472008,0.5119691,-0.25283626,-0.30805087,0.175748,0.1421218,-0.0336262
14,0.390015,0.48661262,"('antisocial', 'social')",0.8676289,0.86614954,-1.0936239,-1.0987333,0.0546734,0.0846763,0.0300029
15,0.06046607,-0.04117696,"('boring', 'funny')",0.42902866,0.39817545,0.48679832,0.454315,0.325431,0.2704378,-0.0549932
16,-0.8936017,-0.87592155,"('unpopular', 'popular')",-0.5668526,-0.4971696,0.79020613,0.78084695,-0.2234161,-0.1974148,0.0260013
17,-0.32406896,-0.27055505,"('nasty', 'nice')",-0.7785125,-0.6972837,-0.39803836,-0.34221756,-0.5002066,-0.4366854,0.0635212
18,-0.24973994,-0.19810441,"('disagreeable', 'welcoming')",0.86521494,0.89136404,-0.027040826,-0.05234841,0.1961447,0.2136371,0.0174924
19,-0.84235555,-0.773455,"('inhospitable', 'hospitable')",-0.63051546,-0.6032041,-0.009346081,0.09778717,-0.4940724,-0.4262907,0.0677817
20,-0.31374526,-0.26279622,"('rough', 'thoughtful')",0.46425578,0.49200416,0.64925283,0.60513014,0.2665878,0.2781127,0.0115249
21,0.5497013,0.5148813,"('immoral', 'moral')",0.6519053,0.65006113,-0.79878527,-0.82877785,0.1342737,0.1120549,-0.0222188
