,boston_male,boston_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
43,0.7653934,0.89694816,"('irresponsible', 'responsible')",0.4610691,0.62354445,0.707046,0.68266755,0.6445028,0.7343867,0.0898839
44,-1.1878109,-1.071848,"('prejudiced', 'unprejudiced')",-0.68920577,-0.60265744,-1.194661,-1.1476156,-1.0238926,-0.940707,0.0831856
45,0.46243262,0.4544344,"('incompetent', 'competent')",-0.74378467,-0.6073277,-0.27380133,-0.34681702,-0.1850511,-0.1665701,0.018481
46,0.3710883,0.38329545,"('uncompetitive', 'competitive')",0.48804295,0.5661199,-0.59993064,-0.6470283,0.0864002,0.1007957,0.0143955
47,0.013913216,0.014495853,"('stupid', 'smart')",0.69018334,0.71706825,5.998192,5.9823823,2.2340962,2.2379821,0.0038859
48,0.01271908,-0.06166698,"('unintelligent', 'intelligent')",-0.30224833,-0.23286273,0.36708492,0.35738957,0.0258519,0.0209533,-0.0048986
49,-1.0575268,-0.9511049,"('unable', 'able')",-0.8039167,-0.66743374,-0.2453868,-0.109420665,-0.7022768,-0.5759864,0.1262904
50,0.026035983,0.0864301,"('clumsy', 'skillful')",-0.28000605,-0.2632699,0.22119418,0.21061648,-0.0109253,0.0112589,0.0221842
51,0.63659877,0.41433132,"('uneducated', 'educated')",-0.16750467,-0.20884088,0.15705764,0.06489637,0.2087172,0.0901289,-0.1185883
52,-0.4012029,-0.5024622,"('irrational', 'rational')",-0.023630116,-0.25759697,0.06591454,-0.04455354,-0.1196395,-0.2682042,-0.1485647
53,0.082518674,-0.011719456,"('uncreative', 'creative')",1.0065305,0.95702446,1.1745043,1.052927,0.7545179,0.6660773,-0.0884406
54,0.065684125,0.056346096,"('incapable', 'capable')",0.16819306,0.12586239,1.0605624,1.1201057,0.4314799,0.4341048,0.0026249
55,0.6558785,0.6247023,"('incompetent', 'clever')",-0.4520858,-0.27772164,-0.12020914,-0.13582467,0.0278612,0.0703853,0.0425241
56,0.9836323,1.0666128,"('impractical', 'practical')",0.8376761,0.93018174,-0.14477772,-0.096358344,0.5588435,0.6334788,0.0746353
57,0.042751715,-0.08413059,"('unimaginative', 'imaginative')",0.3804016,0.35507256,-2.6317918,-2.6273549,-0.7362128,-0.785471,-0.0492582
58,1.0793391,1.0047177,"('undiscriminating', 'discriminating')",0.6121822,0.6186241,0.32592207,0.28153712,0.6724811,0.6349596,-0.0375215
59,-0.15257882,-0.18942373,"('foolish', 'wise')",0.4804094,0.41108495,0.5721164,0.5582755,0.2999823,0.2599789,-0.0400034
60,1.2241576,1.2345554,"('inefficient', 'efficient')",0.37743092,0.58882606,0.054106083,0.1537936,0.5518982,0.6590583,0.1071601
61,1.370712,1.2707107,"('illogical', 'logical')",-0.25920117,-0.27677077,0.56894994,0.3896116,0.5601536,0.4611839,-0.0989697
62,0.8063851,0.9201661,"('incompetent', 'brilliant')",0.05647506,0.30406132,-0.021704817,0.17151742,0.2803851,0.4652483,0.1848632
63,0.84512746,0.8635829,"('unperceptive', 'insightful')",1.2171487,1.3279707,1.0324374,1.1313184,1.0315712,1.1076241,0.0760529
64,0.31561136,0.2875617,"('shy', 'confident')",0.7546461,0.7482875,-6.7142677,-6.5880313,-1.8813368,-1.8507274,0.0306094
65,0.73128986,0.57764983,"('insecure', 'secure')",-0.4176163,-0.4036547,-0.12142052,-0.1753,0.0640843,-0.000435,-0.0645193
66,0.5411491,0.48965892,"('inactive', 'active')",0.50331426,0.40350413,1.5562675,1.4973211,0.8669103,0.7968281,-0.0700822
67,-0.25942168,-0.28226963,"('doubtful', 'determined')",0.6083067,0.5268082,-0.270758,-0.29849038,0.0260423,-0.0179839,-0.0440262
68,0.09968473,0.056418575,"('dependent', 'independent')",-1.3830634,-1.5069618,-0.3090021,-0.3545071,-0.5307936,-0.6016835,-0.0708899
69,-1.0624334,-0.93579423,"('lazy', 'industrious')",0.4721009,0.41649285,-0.67010415,-0.55812824,-0.4201455,-0.3591432,0.0610023
70,1.2259336,1.2438898,"('lethargic', 'energetic')",0.46595514,0.6801127,0.63987595,0.73633224,0.7772549,0.8867783,0.1095234
71,1.2359673,1.2931651,"('diffident', 'self-confident')",1.9180247,1.8621849,0.74962056,0.68413275,1.3012042,1.2798276,-0.0213766
72,1.0926794,1.0312941,"('unambitious', 'ambitious')",1.2209666,1.1807247,-0.7484282,-0.7359466,0.5217392,0.4920241,-0.0297151
73,1.5132375,1.5429583,"('helpless', 'self-reliant')",0.6740467,0.5924953,-3.4475052,-3.336049,-0.4200737,-0.4001985,0.0198752
74,1.8542459,1.8035353,"('undedicated', 'dedicated')",-0.5453367,-0.46853483,0.038059372,0.010545319,0.4489895,0.4485153,-0.0004742
75,-0.6364254,-0.5656122,"('meek', 'impulsive')",-0.1438328,-0.21022056,-0.317572,-0.22333771,-0.3659434,-0.3330568,0.0328866
76,1.5841721,1.5802988,"('anxious', 'daring')",1.2114633,1.391039,0.6015967,0.6769702,1.1324107,1.2161027,0.083692
77,-0.5884125,-0.54653794,"('unmotivated', 'motivated')",0.67405534,0.70761204,-1.1947879,-1.0749149,-0.369715,-0.3046136,0.0651014
78,-1.2119465,-1.0777019,"('nonresilient', 'resilient')",1.0075287,1.100089,0.1219386,0.22663163,-0.0274931,0.0830062,0.1104993
79,-0.23945346,-0.17069632,"('wavering', 'unwavering')",-0.33169734,-0.4270736,0.33400536,0.32752287,-0.0790485,-0.0900823,-0.0110338
80,0.46362144,0.25414795,"('dominated', 'dominating')",-0.58364785,-0.52345806,-1.1718377,-1.1638787,-0.4306214,-0.4777296,-0.0471082
81,0.9168199,0.7283338,"('submissive', 'aggressive')",0.48656946,0.50162226,-0.79204696,-0.73468035,0.2037808,0.1650919,-0.0386889
82,0.004355168,-0.004915742,"('poor', 'rich')",0.18003729,0.22820202,6.1564474,6.1187925,2.1136133,2.1140262,0.0004129
83,0.35580102,0.22476971,"('powerless', 'powerful')",1.2999018,1.3274857,-0.6954024,-0.7150924,0.3201001,0.2790543,-0.0410458
84,0.48515671,0.3496297,"('inferior', 'superior')",-0.87065834,-0.86089694,0.7096463,0.62607586,0.1080482,0.0382695,-0.0697787
85,0.06707285,0.060160793,"('insignificant', 'prestigious')",1.3415961,1.2431452,0.5319719,0.54609257,0.6468803,0.6164662,-0.0304141
86,0.7950386,0.5969528,"('uninfluential', 'influential')",-0.52057064,-0.59076315,-0.11073199,-0.2698062,0.0545787,-0.0878722,-0.1424509
87,0.49114633,0.2813808,"('unsuccessful', 'successful')",0.807814,0.7667726,0.6894892,0.7002468,0.6628165,0.5828001,-0.0800164
88,0.037711848,-0.085683815,"('low', 'eminent')",-0.724351,-0.7204789,0.03982748,0.037157845,-0.2156039,-0.256335,-0.0407311
