,textron_male,textron_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.13450304,0.03653766,"('unsociable', 'sociable')",-0.5089238,-0.6275987,-0.1872104,-0.2955305,-0.1083201
1,-0.63907874,-0.69364804,"('unfriendly', 'friendly')",1.672282,1.6009376,0.5166016,0.4536448,-0.0629568
2,-0.020374052,0.016570255,"('unlikable', 'likable')",0.7200147,0.7632583,0.3498203,0.3899143,0.040094
3,-0.106330045,-0.029838173,"('repellent', 'pleasant')",0.120074116,0.13720834,0.006872,0.0536851,0.0468131
4,-0.8740723,-0.91214496,"('disliked', 'liked')",-5.3200164,-5.430984,-3.0970445,-3.1715646,-0.0745201
5,-1.4362215,-1.391888,"('distant', 'outgoing')",-0.2481466,-0.2610659,-0.8421841,-0.8264769,0.0157072
6,-2.0716946,-2.0335655,"('distant', 'open')",-0.028800111,-0.06886784,-1.0502473,-1.0512167,-0.0009694
7,-0.021498084,-0.048922762,"('insensitive', 'sensitive')",0.04771899,0.10775959,0.0131105,0.0294184,0.0163079
8,-0.9265055,-0.9567556,"('unaffectionate', 'affectionate')",0.6979347,0.66750884,-0.1142854,-0.1446234,-0.030338
9,-0.91995543,-0.96336395,"('unaffectionate', 'caring')",0.8493897,0.8443994,-0.0352829,-0.0594823,-0.0241994
10,-0.33074552,-0.3654522,"('unsympathetic', 'sympathetic')",-0.7805202,-0.7845363,-0.5556328,-0.5749943,-0.0193615
11,0.26054925,0.30709928,"('unhelpful', 'helpful')",1.0179662,1.0512235,0.6392577,0.6791614,0.0399037
12,-0.38681355,-0.29056808,"('unsupportive', 'supportive')",-1.8010776,-1.7944126,-1.0939456,-1.0424904,0.0514552
13,0.37595105,0.3355333,"('impolite', 'polite')",-1.0129783,-1.0186795,-0.3185136,-0.3415731,-0.0230595
14,0.6943945,0.6225087,"('antisocial', 'social')",-0.6023051,-0.6436572,0.0460447,-0.0105743,-0.056619
15,-0.2134948,-0.2969149,"('boring', 'funny')",0.47112298,0.41499686,0.1288141,0.059041,-0.0697731
16,-1.1039361,-1.0230476,"('unpopular', 'popular')",0.59584576,0.6217838,-0.2540452,-0.2006319,0.0534133
17,-0.43337387,-0.3622392,"('nasty', 'nice')",-0.24398744,-0.26693994,-0.3386807,-0.3145896,0.0240911
18,-0.72025174,-0.7480942,"('disagreeable', 'welcoming')",-0.23180613,-0.30997625,-0.4760289,-0.5290352,-0.0530063
19,-1.3707296,-1.3473121,"('inhospitable', 'hospitable')",0.181464,0.23564161,-0.5946328,-0.5558352,0.0387976
20,0.75295323,0.76070905,"('rough', 'thoughtful')",1.3582623,1.3445599,1.0556078,1.0526345,-0.0029733
21,1.0801656,0.9956264,"('immoral', 'moral')",-0.3733584,-0.34388232,0.3534036,0.325872,-0.0275316
22,0.22397101,0.10763111,"('untrustworthy', 'trustworthy')",-1.0420855,-1.1475025,-0.4090573,-0.5199357,-0.1108784
23,-0.077329405,-0.09705648,"('insincere', 'sincere')",4.6010914,4.562142,2.2618809,2.2325428,-0.0293381
24,-0.19101281,-0.2265567,"('dishonest', 'honest')",0.31669605,0.2783131,0.0628416,0.0258782,-0.0369634
25,-0.16396497,-0.11220029,"('egoistic', 'altruistic')",1.7325659,1.7569511,0.7843004,0.8223754,0.038075
26,0.025751147,-0.06825816,"('hardhearted', 'benevolent')",1.7614363,1.7283598,0.8935937,0.8300508,-0.0635429
27,-0.009776322,0.0022034217,"('hardhearted', 'softhearted')",1.6257833,1.5225211,0.8080035,0.7623623,-0.0456412
28,-0.14636582,-0.24406695,"('disloyal', 'loyal')",0.7136386,0.64917177,0.2836364,0.2025524,-0.081084
29,-0.6477684,-0.6662578,"('unfair', 'fair')",-0.35695398,-0.49322587,-0.5023612,-0.5797418,-0.0773806
30,0.70233583,0.6304455,"('intolerant', 'tolerant')",1.1605661,1.0678335,0.931451,0.8491395,-0.0823115
31,-1.2041057,-1.1311526,"('evil', 'good')",-0.38860726,-0.416704,-0.7963565,-0.7739283,0.0224282
32,0.13431355,0.106964186,"('unkind', 'kind')",0.5397748,0.5041223,0.3370442,0.3055432,-0.031501
33,0.0054821074,-0.06868866,"('wrong', 'right')",-0.49514642,-0.59138376,-0.2448322,-0.3300362,-0.085204
34,-0.27050984,-0.085666634,"('mean', 'honorable')",5.1633854,5.3046265,2.4464378,2.6094799,0.1630421
35,-0.749161,-0.73323077,"('corrupt', 'incorrupt')",0.40896773,0.27345464,-0.1700966,-0.2298881,-0.0597915
36,-1.3658836,-1.3829572,"('hostile', 'amicable')",0.7949799,0.5885699,-0.2854519,-0.3971937,-0.1117418
37,-0.16389622,-0.19575694,"('fake', 'genuine')",-0.12642922,-0.0870842,-0.1451627,-0.1414206,0.0037421
38,-0.59311867,-0.5516137,"('untruthful', 'truthful')",-0.3669704,-0.38194624,-0.4800445,-0.4667799,0.0132646
39,0.80674356,0.8298204,"('exploitative', 'cooperative')",0.03580027,0.017273664,0.4212719,0.423547,0.0022751
40,-0.17309207,-0.15775107,"('stingy', 'generous')",-1.050867,-1.1945034,-0.6119795,-0.6761273,-0.0641478
41,0.15230736,0.12673348,"('unforgiving', 'forgiving')",0.25652713,0.100531235,0.2044172,0.1136324,-0.0907848
42,-0.5449825,-0.5550845,"('unreliable', 'reliable')",-3.5624745,-3.563644,-2.0537286,-2.0593643,-0.0056357
43,-0.4091336,-0.36225143,"('irresponsible', 'responsible')",-0.16601658,-0.12915674,-0.2875751,-0.2457041,0.041871
44,0.034682184,0.07685571,"('prejudiced', 'unprejudiced')",-1.489809,-1.4792771,-0.7275634,-0.7012107,0.0263527
45,-0.7015279,-0.7048896,"('incompetent', 'competent')",-0.44548783,-0.45414495,-0.5735078,-0.5795172,-0.0060094
46,0.21220577,0.22588336,"('uncompetitive', 'competitive')",-0.63824016,-0.65645695,-0.2130172,-0.2152868,-0.0022696
47,0.26004627,0.36532864,"('stupid', 'smart')",4.5173354,4.639462,2.3886909,2.5023954,0.1137045
48,1.0186095,1.012877,"('unintelligent', 'intelligent')",1.1103766,1.131458,1.0644931,1.0721675,0.0076744
49,-0.4051142,-0.3241018,"('unable', 'able')",0.031116258,0.13734421,-0.186999,-0.0933788,0.0936202
50,-0.87381047,-0.82519406,"('clumsy', 'skillful')",0.010883573,-0.025757767,-0.4314635,-0.4254759,0.0059876
51,-0.16044775,-0.22802529,"('uneducated', 'educated')",0.73067576,0.6716055,0.285114,0.2217901,-0.0633239
52,-0.7899202,-0.9450761,"('irrational', 'rational')",0.4565524,0.28816956,-0.1666839,-0.3284533,-0.1617694
53,-0.7511693,-0.7891697,"('uncreative', 'creative')",0.7739438,0.7683922,0.0113872,-0.0103888,-0.021776
54,-1.1282562,-1.1634084,"('incapable', 'capable')",0.93135774,0.9880159,-0.0984492,-0.0876963,0.0107529
55,0.47122756,0.44729462,"('incompetent', 'clever')",-0.09991918,-0.057089686,0.1856542,0.1951025,0.0094483
56,0.6657701,0.592849,"('impractical', 'practical')",-0.7600359,-0.755509,-0.0471329,-0.08133,-0.0341971
57,-0.18947773,-0.2576104,"('unimaginative', 'imaginative')",-2.3139043,-2.3623843,-1.251691,-1.3099973,-0.0583063
58,0.5357611,0.48023015,"('undiscriminating', 'discriminating')",0.3902965,0.3328401,0.4630288,0.4065351,-0.0564937
59,-0.7568445,-0.7678773,"('foolish', 'wise')",0.32782355,0.2963753,-0.2145105,-0.235751,-0.0212405
60,1.4439684,1.4702477,"('inefficient', 'efficient')",-0.34363443,-0.21556121,0.550167,0.6273433,0.0771763
61,0.893575,0.7432286,"('illogical', 'logical')",0.3930805,0.24078727,0.6433278,0.4920079,-0.1513199
62,0.30534157,0.36648184,"('incompetent', 'brilliant')",-0.38444805,-0.26627767,-0.0395532,0.0501021,0.0896553
63,-0.18870185,-0.15192854,"('unperceptive', 'insightful')",0.55478686,0.6517594,0.1830425,0.2499154,0.0668729
64,0.15632609,0.109233394,"('shy', 'confident')",-6.0633955,-6.1093264,-2.9535346,-3.0000465,-0.0465119
65,0.389872,0.28877336,"('insecure', 'secure')",-0.6421068,-0.6530058,-0.1261174,-0.1821162,-0.0559988
66,-1.7013712,-1.6630306,"('inactive', 'active')",0.54210335,0.55304885,-0.579634,-0.5549909,0.0246431
67,0.64882815,0.62186813,"('doubtful', 'determined')",-0.66402763,-0.65943485,-0.0075997,-0.0187834,-0.0111837
68,-0.08105916,-0.14894024,"('dependent', 'independent')",0.022670023,0.00549097,-0.0291946,-0.0717246,-0.04253
69,-0.038896374,0.001798939,"('lazy', 'industrious')",-0.08432214,-0.08398736,-0.0616093,-0.0410942,0.0205151
70,-0.18123083,-0.16824368,"('lethargic', 'energetic')",-0.1991234,-0.20039219,-0.1901771,-0.1843179,0.0058592
71,-0.072080135,0.030579299,"('diffident', 'self-confident')",0.3676305,0.4349818,0.1477752,0.2327805,0.0850053
72,-0.1815607,-0.20754354,"('unambitious', 'ambitious')",-1.1095278,-1.1064142,-0.6455443,-0.6569788,-0.0114345
73,0.5646897,0.55231667,"('helpless', 'self-reliant')",-2.5004673,-2.5152283,-0.9678888,-0.9814558,-0.013567
