,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0030702,-1.0807117,"('unsociable', 'sociable')",0.46149886,0.22369629,-0.18220761,-0.36352953,-0.2412597,-0.4068483,-0.1655886
1,-1.6905859,-1.6969186,"('unfriendly', 'friendly')",-0.06342204,-0.14225772,1.3536707,1.1021589,-0.1334457,-0.2456725,-0.1122268
2,-0.74712694,-0.6794823,"('unlikable', 'likable')",1.3074642,1.4047358,0.76614165,0.87617064,0.4421597,0.5338081,0.0916484
3,0.0032544509,0.084681965,"('repellent', 'pleasant')",1.0465978,1.0838112,0.37459195,0.44213405,0.4748147,0.5368757,0.062061
4,-0.844828,-0.8713551,"('disliked', 'liked')",-0.15707746,-0.12266392,-6.010614,-6.05217,-2.3375065,-2.3487296,-0.0112231
5,-1.8705038,-1.7930858,"('distant', 'outgoing')",-0.9920451,-0.8463248,-0.18740147,-0.11347707,-1.0166501,-0.9176292,0.0990209
6,-2.5604992,-2.5070329,"('distant', 'open')",-1.440379,-1.3126271,0.4058522,0.444052,-1.198342,-1.1252027,0.0731393
7,1.0012358,1.0390531,"('insensitive', 'sensitive')",0.94730866,0.9322575,0.60869193,0.457937,0.8524121,0.8097492,-0.0426629
8,-1.6748784,-1.6855602,"('unaffectionate', 'affectionate')",-1.1547256,-1.1613744,0.29124767,0.12192883,-0.8461188,-0.9083353,-0.0622165
9,-1.1210032,-1.0706693,"('unaffectionate', 'caring')",-0.15809606,-0.18890783,0.8954096,0.8339428,-0.1278965,-0.1418781,-0.0139816
10,-0.094636604,-0.081413954,"('unsympathetic', 'sympathetic')",0.15257093,0.13453214,-0.12436645,-0.24430977,-0.022144,-0.0637305,-0.0415865
11,0.21514018,0.252448,"('unhelpful', 'helpful')",-0.3932693,-0.3690284,1.6664408,1.716604,0.4961039,0.5333412,0.0372373
12,-0.071524516,0.0076720286,"('unsupportive', 'supportive')",0.6135033,0.7922491,-1.6397637,-1.7055376,-0.3659283,-0.3018722,0.0640561
13,0.08914372,-0.055262644,"('impolite', 'polite')",0.27648717,0.10434801,-0.04629019,-0.1616865,0.1064469,-0.0375337,-0.1439806
14,0.19487455,0.22453997,"('antisocial', 'social')",2.1095598,2.1425447,-0.5111963,-0.5951326,0.597746,0.5906507,-0.0070953
15,0.2337022,0.09732963,"('boring', 'funny')",-1.425797,-1.5262433,0.45989192,0.37890503,-0.2440676,-0.3500029,-0.1059353
16,-0.89432573,-0.8492312,"('unpopular', 'popular')",-0.7849014,-0.63102067,0.4176682,0.5103926,-0.4205196,-0.3232864,0.0972332
17,-0.7270947,-0.66747093,"('nasty', 'nice')",-1.2177706,-1.049347,-0.47449666,-0.3902212,-0.8064539,-0.7023464,0.1041075
18,-0.76055217,-0.65086424,"('disagreeable', 'welcoming')",-0.28731722,-0.18018046,-0.34681603,-0.39311415,-0.4648952,-0.4080529,0.0568423
19,-1.8504553,-1.6866132,"('inhospitable', 'hospitable')",-1.1606632,-1.0360557,-0.06096295,0.041003063,-1.0240271,-0.8938886,0.1301385
20,0.025756026,0.13529089,"('rough', 'thoughtful')",0.7724586,0.95696336,1.0596732,1.0525377,0.6192959,0.7149307,0.0956348
21,0.5830397,0.5877781,"('immoral', 'moral')",0.81809384,0.7954835,-0.40296692,-0.41557127,0.3327222,0.3225635,-0.0101587
