,fifth_male,fifth_female,tuple,third_male,third_female,bancorp_male,bancorp_female,average_male,average_female,female-male
19,-0.9615034,-0.8200906,"('inhospitable', 'hospitable')",-0.092157476,-0.011777706,-0.5478702,-0.47937438,-0.5338437,-0.4370809,0.0967628
20,0.8966864,0.9261381,"('rough', 'thoughtful')",0.28293508,0.3154484,-0.29361162,-0.23204881,0.2953366,0.3365126,0.041176
21,4.4678626,4.387957,"('immoral', 'moral')",1.5843158,1.5364128,-1.1978339,-1.0756592,1.6181148,1.6162368,-0.001878
22,1.5912081,1.5108708,"('untrustworthy', 'trustworthy')",0.5136641,0.5280796,-1.1980424,-1.2228297,0.3022766,0.2720402,-0.0302364
23,3.4958625,3.4515254,"('insincere', 'sincere')",2.069121,2.0754964,3.216486,3.1560638,2.9271564,2.8943618,-0.0327946
24,1.517209,1.3803357,"('dishonest', 'honest')",1.3495278,1.3487937,-0.29560122,-0.35425386,0.8570453,0.7916252,-0.0654201
25,-2.0522041,-1.9160752,"('egoistic', 'altruistic')",-1.1180862,-1.1258698,1.1033999,1.063962,-0.6889636,-0.6593277,0.0296359
26,-1.6616828,-1.8259288,"('hardhearted', 'benevolent')",-0.15806834,-0.27235028,1.5899237,1.2890359,-0.0766091,-0.2697477,-0.1931386
27,0.8377763,0.7881454,"('hardhearted', 'softhearted')",-0.0015346333,0.14429587,0.06583495,-0.041710027,0.3006922,0.2969104,-0.0037818
28,1.49273,1.4271635,"('disloyal', 'loyal')",1.4798857,1.379511,0.22482629,0.06688027,1.065814,0.9578516,-0.1079624
29,-0.35696977,-0.39237785,"('unfair', 'fair')",-0.05637905,-0.04290638,-0.47596583,-0.43134275,-0.2964382,-0.2888757,0.0075625
30,2.586417,2.5601547,"('intolerant', 'tolerant')",1.4794765,1.4710054,-0.4864381,-0.4623317,1.1931517,1.1896095,-0.0035422
31,-4.8630533,-4.6527605,"('evil', 'good')",-2.1359394,-2.0149052,0.061340384,0.071044244,-2.3125509,-2.1988737,0.1136772
32,1.9983937,1.8285528,"('unkind', 'kind')",1.4817687,1.4053708,0.9125903,0.8374222,1.4642509,1.3571153,-0.1071356
33,-0.07610242,0.09650937,"('wrong', 'right')",0.29088205,0.32970574,0.9507197,0.92813337,0.3884998,0.4514495,0.0629497
34,0.14816318,0.16921145,"('mean', 'honorable')",0.3111538,0.41505688,2.9736748,3.031275,1.1443306,1.2051811,0.0608505
35,-3.9260752,-3.767263,"('corrupt', 'incorrupt')",-1.1201775,-1.1310234,0.528005,0.47627288,-1.5060825,-1.4740044,0.0320781
36,-3.9951763,-3.884111,"('hostile', 'amicable')",-2.1453607,-2.0600865,1.3156707,1.2269945,-1.6082888,-1.572401,0.0358878
37,1.7270383,1.727369,"('fake', 'genuine')",1.2077811,1.1693131,-0.8614322,-0.8312555,0.691129,0.6884755,-0.0026535
38,0.7432184,0.78095967,"('untruthful', 'truthful')",1.0456105,1.0913324,0.72966045,0.7403559,0.8394965,0.8708827,0.0313862
39,2.1098382,1.9978951,"('exploitative', 'cooperative')",1.9051747,1.8839425,0.58633703,0.60143954,1.5337833,1.4944258,-0.0393575
40,0.49268302,0.4444404,"('stingy', 'generous')",1.0473223,1.0409471,-0.61280274,-0.6579147,0.3090675,0.2758242,-0.0332433
41,1.6779616,1.5299618,"('unforgiving', 'forgiving')",1.4905252,1.4877646,0.4425931,0.37690258,1.2036933,1.131543,-0.0721503
42,1.2845126,1.2168491,"('unreliable', 'reliable')",1.3746837,1.4370894,-1.1365279,-1.0536492,0.5075562,0.5334298,0.0258736
43,3.2244508,3.0479584,"('irresponsible', 'responsible')",1.5360844,1.5824895,-0.63490903,-0.6666811,1.3752087,1.3212556,-0.0539531
44,-1.5515587,-1.5558306,"('prejudiced', 'unprejudiced')",-0.6968417,-0.6490856,-1.1060513,-1.0086296,-1.1181506,-1.0711819,0.0469687
45,2.7176178,2.6027873,"('incompetent', 'competent')",1.3965334,1.4041497,-1.1469306,-1.0871441,0.9890734,0.9732643,-0.0158091
46,4.3290143,4.1994157,"('uncompetitive', 'competitive')",1.6085489,1.5969974,-0.9911892,-0.8451904,1.6487913,1.6504075,0.0016162
47,0.8918362,0.85949844,"('stupid', 'smart')",0.4956029,0.48928472,2.3931282,2.354061,1.2601891,1.2342814,-0.0259077
48,1.7175142,1.6420506,"('unintelligent', 'intelligent')",0.42250356,0.35742342,-0.7249786,-0.7401383,0.4716797,0.4197786,-0.0519011
49,0.48376536,0.5462028,"('unable', 'able')",-0.48731172,-0.4025474,-0.673752,-0.61009276,-0.2257661,-0.1554791,0.070287
50,-0.6503256,-0.61247516,"('clumsy', 'skillful')",-0.25320467,-0.21132296,0.31867856,0.31820545,-0.1949506,-0.1685309,0.0264197
51,1.6301442,1.513352,"('uneducated', 'educated')",1.1545426,1.0275054,-1.3172554,-1.3008772,0.4891438,0.4133267,-0.0758171
52,-2.1894248,-2.1539598,"('irrational', 'rational')",-1.0075316,-1.1184314,0.3049202,0.19648632,-0.9640121,-1.0253017,-0.0612896
53,0.03480851,0.10416421,"('uncreative', 'creative')",-0.9635483,-0.99002767,0.95225334,0.92610353,0.0078379,0.0134134,0.0055755
54,-0.831098,-0.729448,"('incapable', 'capable')",-0.10526896,-0.124478534,1.1870713,1.2281648,0.0835681,0.1247461,0.041178
55,4.884508,4.740734,"('incompetent', 'clever')",2.036684,2.0006146,-1.4062067,-1.3074718,1.8383285,1.8112923,-0.0270362
56,3.4126475,3.2819004,"('impractical', 'practical')",2.2600448,2.172001,0.250395,0.30356005,1.9743624,1.9191538,-0.0552086
57,1.8960735,1.7458544,"('unimaginative', 'imaginative')",-0.094370134,-0.16137224,-1.8352733,-1.7759709,-0.01119,-0.0638296,-0.0526396
58,1.8831072,1.889845,"('undiscriminating', 'discriminating')",0.3053963,0.2764957,0.32025355,0.3336776,0.8362524,0.8333395,-0.0029129
59,-1.9419819,-1.9098809,"('foolish', 'wise')",-0.10110588,-0.11724704,0.36212844,0.23610754,-0.5603197,-0.5970068,-0.0366871
60,4.5036364,4.3496246,"('inefficient', 'efficient')",2.3247097,2.3353524,-0.49573112,-0.32149488,2.1108716,2.1211607,0.0102891
61,1.6281476,1.5068253,"('illogical', 'logical')",0.014865112,-0.13836461,0.15443751,0.09780495,0.5991501,0.4887552,-0.1103949
62,3.912103,3.838739,"('incompetent', 'brilliant')",1.8977008,1.9673765,0.061997514,0.18479666,1.9572671,1.9969707,0.0397036
63,2.4977484,2.4565957,"('unperceptive', 'insightful')",1.1172992,1.1552192,0.5106349,0.5367608,1.3752275,1.3828586,0.0076311
64,0.8787104,0.7500024,"('shy', 'confident')",0.6944306,0.5811445,-3.7421455,-3.6495826,-0.7230015,-0.7728119,-0.0498104
65,3.0551703,2.8338337,"('insecure', 'secure')",1.0964348,0.8563444,-0.47837213,-0.49475968,1.224411,1.0651395,-0.1592715
66,-1.1340904,-1.0747744,"('inactive', 'active')",-0.33678073,-0.28551835,1.0565053,1.0557841,-0.138122,-0.1015029,0.0366191
67,0.9052587,0.89051896,"('doubtful', 'determined')",1.4347684,1.3491066,-0.02359521,-0.019230425,0.772144,0.7401317,-0.0320123
68,0.95987046,0.91887975,"('dependent', 'independent')",0.06104009,0.011905439,-1.805516,-1.7281842,-0.2615352,-0.2657997,-0.0042645
69,-3.384767,-3.1868777,"('lazy', 'industrious')",-0.8418104,-0.772175,1.1179711,1.144009,-1.0362021,-0.938348,0.0978541
70,2.722124,2.5536811,"('lethargic', 'energetic')",1.3318703,1.3315419,-1.0453421,-0.9790374,1.0028841,0.9687285,-0.0341556
71,0.5094532,0.58895886,"('diffident', 'self-confident')",1.0363677,1.0865254,0.8905027,0.8063177,0.8121079,0.8272673,0.0151594
72,1.145344,1.1247382,"('unambitious', 'ambitious')",0.7885107,0.7702138,-0.7039173,-0.7426183,0.4099791,0.3841112,-0.0258679
73,-0.07403226,-0.017082274,"('helpless', 'self-reliant')",0.8359363,0.86075914,-1.3918161,-1.3729179,-0.2099707,-0.1764137,0.033557
74,2.3498378,2.2765183,"('undedicated', 'dedicated')",2.089216,2.047445,0.11002201,0.1059087,1.5163585,1.476624,-0.0397345
75,-1.5420247,-1.3660159,"('meek', 'impulsive')",-1.3187793,-1.245022,-0.15979268,-0.13340239,-1.0068656,-0.9148134,0.0920522
76,2.5143163,2.4189477,"('anxious', 'daring')",1.4843061,1.4725387,-0.31015426,-0.18286668,1.2294894,1.2362066,0.0067172
77,1.7350544,1.7959709,"('unmotivated', 'motivated')",0.8061953,0.7650815,-0.27798682,-0.07784371,0.754421,0.8277362,0.0733152
78,-0.4708845,-0.46798378,"('nonresilient', 'resilient')",-0.5087481,-0.42315695,0.92961234,1.0299662,-0.0166734,0.0462752,0.0629486
79,-3.4451017,-3.365831,"('wavering', 'unwavering')",-0.7144506,-0.7263054,0.7795738,0.7876118,-1.1266596,-1.1015082,0.0251514
80,3.858081,3.6576154,"('dominated', 'dominating')",1.8959017,1.7266302,-0.8809512,-0.86555797,1.6243437,1.5062292,-0.1181145
81,3.0228825,2.8372924,"('submissive', 'aggressive')",1.3775817,1.1568757,-1.5455024,-1.4267427,0.9516539,0.8558086,-0.0958453
82,0.1287359,0.21394253,"('poor', 'rich')",-1.1599287,-1.1022382,2.0463176,2.0198452,0.3383749,0.3771832,0.0388083
83,0.5321193,0.44683224,"('powerless', 'powerful')",0.5823914,0.4712528,0.2769823,0.26175094,0.463831,0.3932787,-0.0705523
84,1.5897225,1.6778655,"('inferior', 'superior')",0.4822144,0.45388988,-0.30138862,-0.36612684,0.5901827,0.5885429,-0.0016398
85,-3.7406626,-3.522423,"('insignificant', 'prestigious')",-1.768166,-1.7196759,0.9947414,0.8669331,-1.5046957,-1.4583886,0.0463071
86,1.9722493,1.8621348,"('uninfluential', 'influential')",0.63580656,0.57393086,-0.75670236,-0.8110772,0.6171178,0.5416629,-0.0754549
87,0.9652144,0.94429684,"('unsuccessful', 'successful')",0.7949979,0.6915161,0.77098596,0.86064595,0.8437327,0.832153,-0.0115797
88,-0.93862,-0.9844737,"('low', 'eminent')",-1.1586276,-1.2170874,-0.46318796,-0.48764387,-0.8534785,-0.8964016,-0.0429231
