,schwab_male,schwab_female,tuple,charles_male,charles_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.4424502,-1.6538552,"('unsociable', 'sociable')",2.073319,1.826785,0.0048169866,-0.17560947,0.2118953,-0.0008932,-0.2127885
1,-1.5030457,-1.6326795,"('unfriendly', 'friendly')",-1.7060883,-1.9226387,0.77679354,0.59732044,-0.8107802,-0.9859993,-0.1752191
2,0.53880185,0.578152,"('unlikable', 'likable')",0.7113249,0.8160216,0.47290882,0.46259052,0.5743452,0.6189214,0.0445762
3,-1.06668,-1.0915313,"('repellent', 'pleasant')",0.99308467,1.0387713,0.6520076,0.69795704,0.1928041,0.2150657,0.0222616
4,0.5807291,0.523368,"('disliked', 'liked')",-1.2797441,-1.3491473,-7.0007315,-7.1596756,-2.5665822,-2.6618183,-0.0952361
5,0.063614346,0.16975865,"('distant', 'outgoing')",-2.258596,-2.2256608,-0.89743584,-0.8137382,-1.0308058,-0.9565468,0.074259
6,-0.028951226,0.09343654,"('distant', 'open')",-2.9454827,-2.8215568,-0.8072456,-0.7438993,-1.2605599,-1.1573399,0.10322
7,-1.1753706,-1.2241408,"('insensitive', 'sensitive')",0.996595,1.0076191,0.13743094,0.10927699,-0.0137815,-0.0357482,-0.0219667
8,-0.39027736,-0.47454363,"('unaffectionate', 'affectionate')",-0.87476814,-0.9576536,0.6193706,0.5853682,-0.215225,-0.2822763,-0.0670513
9,-0.8509944,-0.9846138,"('unaffectionate', 'caring')",-0.45209336,-0.5629065,1.1598635,1.1087787,-0.0477414,-0.1462472,-0.0985058
10,-1.6517056,-1.8538945,"('unsympathetic', 'sympathetic')",2.5971599,2.3180401,-0.19281575,-0.37580004,0.2508795,0.0294485,-0.221431
11,-1.1579571,-1.3329539,"('unhelpful', 'helpful')",0.9697433,0.8638142,1.7705617,1.7593728,0.5274493,0.4300777,-0.0973716
12,-0.70232147,-0.7377201,"('unsupportive', 'supportive')",1.1318309,1.0732886,-2.0771883,-2.0971184,-0.5492263,-0.5871833,-0.037957
13,-1.0970092,-1.1661996,"('impolite', 'polite')",2.0272665,1.9034489,-0.8291676,-0.85245216,0.0336966,-0.0384009,-0.0720975
