,expeditors_male,expeditors_female,tuple,international_male,international_female,wa_male,wa_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5896912,-0.7403593,"('unsociable', 'sociable')",0.5541229,0.4232427,0.6723067,0.51244646,-0.37245044,-0.50352085,0.066072,-0.0770478,-0.1431198
1,-1.63235,-1.6137632,"('unfriendly', 'friendly')",-1.0050106,-1.0499212,-0.6674896,-0.62464404,1.5543604,1.4870976,-0.4376224,-0.4503077,-0.0126853
2,0.45702395,0.48912996,"('unlikable', 'likable')",1.2843337,1.3079801,1.3658291,1.4304516,0.6627406,0.7281254,0.9424819,0.9889218,0.0464399
3,-0.8294629,-0.7009062,"('repellent', 'pleasant')",0.4051293,0.48587888,1.5279404,1.6071573,0.3570667,0.46357828,0.3651684,0.4639271,0.0987587
4,0.54524446,0.55178666,"('disliked', 'liked')",-0.46508738,-0.47959363,-1.7131144,-1.739461,-6.1381097,-6.2272134,-1.9427668,-1.9736203,-0.0308535
5,0.10370946,0.2337043,"('distant', 'outgoing')",-0.61111426,-0.5194472,-2.307447,-2.206643,-0.06873685,-0.005719306,-0.7208971,-0.6245264,0.0963707
6,-0.50942767,-0.35848272,"('distant', 'open')",-0.83674324,-0.7211323,-2.403368,-2.2897363,0.33039233,0.42868498,-0.8547866,-0.7351666,0.11962
7,-0.34786224,-0.31960046,"('insensitive', 'sensitive')",0.35550362,0.36269277,1.5421554,1.6161908,0.5981883,0.65382546,0.5369962,0.5782772,0.041281
8,-1.6657221,-1.6686496,"('unaffectionate', 'affectionate')",-1.4596933,-1.4940149,-3.041345,-2.95805,0.28554648,0.25207424,-1.4703035,-1.46716,0.0031435
9,-1.1474888,-1.1283498,"('unaffectionate', 'caring')",-0.3654835,-0.36544973,-0.7602653,-0.7121473,1.0776474,1.0926696,-0.2988976,-0.2783193,0.0205783
10,-0.8069675,-0.86130714,"('unsympathetic', 'sympathetic')",0.10776841,0.14948398,1.4540423,1.4624528,-0.40306646,-0.38675553,0.0879442,0.0909685,0.0030243
11,0.581951,0.54109985,"('unhelpful', 'helpful')",1.3759785,1.3932917,1.2052871,1.216807,1.8998477,1.9879825,1.2657661,1.2847953,0.0190292
12,0.20814176,0.38362712,"('unsupportive', 'supportive')",0.46600467,0.62464684,-0.021626778,0.09392378,-1.8007423,-1.7357444,-0.2870557,-0.1583866,0.1286691
13,0.63233703,0.57955724,"('impolite', 'polite')",1.924676,1.9352362,2.0984704,2.0573435,-0.16424902,-0.15768333,1.1228086,1.1036134,-0.0191952
14,0.21682894,0.16355568,"('antisocial', 'social')",1.6058555,1.5338682,1.4173336,1.3786803,-0.56251013,-0.5981978,0.669377,0.6194766,-0.0499004
15,0.21385154,0.077851884,"('boring', 'funny')",-0.025017817,-0.107707456,0.19694209,0.147364,0.86971086,0.8221539,0.3138717,0.2349156,-0.0789561
16,-0.8666177,-0.86305344,"('unpopular', 'popular')",-0.22038531,-0.22166654,-0.7892836,-0.8434902,0.6710315,0.6600751,-0.3013138,-0.3170338,-0.01572
17,0.3761335,0.437245,"('nasty', 'nice')",-1.4200629,-1.383871,-0.66815066,-0.63782287,-0.32286623,-0.26665628,-0.5087366,-0.4627763,0.0459603
18,-0.8008714,-0.7152498,"('disagreeable', 'welcoming')",0.9584413,1.0255234,0.07038229,0.13435042,-0.17717451,-0.17862533,0.0126944,0.0664997,0.0538053
19,-0.7394976,-0.6775109,"('inhospitable', 'hospitable')",-1.112242,-1.1147757,-1.3050692,-1.2222254,-0.42612216,-0.3371933,-0.8957328,-0.8379263,0.0578065
20,-0.11374458,-0.10075714,"('rough', 'thoughtful')",0.059364475,0.04868053,0.07097553,0.097097576,0.8614842,0.8699009,0.2195199,0.2287305,0.0092106
21,0.26857564,0.22979787,"('immoral', 'moral')",1.181253,1.202229,1.6920395,1.672711,-0.2825789,-0.31502834,0.7148223,0.6974273,-0.017395
22,0.31760657,0.29566613,"('untrustworthy', 'trustworthy')",0.6908463,0.69091266,1.355014,1.3477805,-0.7673989,-0.7888988,0.399017,0.3863651,-0.0126519
23,-0.47164842,-0.4964228,"('insincere', 'sincere')",0.57467973,0.5562974,2.5242503,2.5110207,5.819756,5.859902,2.1117594,2.1076994,-0.00406
24,-0.19416559,-0.18988737,"('dishonest', 'honest')",0.26623353,0.3225279,0.581978,0.61425346,1.0504577,1.0782776,0.4261259,0.4562929,0.030167
25,-0.70142287,-0.6786175,"('egoistic', 'altruistic')",-0.35389596,-0.38650537,-1.1582962,-1.1567692,1.032991,1.011441,-0.295156,-0.3026127,-0.0074567
26,0.16112535,0.15714923,"('hardhearted', 'benevolent')",0.8976804,0.8282447,0.72662026,0.7653871,1.5273166,1.4561305,0.8281856,0.8017279,-0.0264577
27,-0.54926914,-0.428756,"('hardhearted', 'softhearted')",-1.2066358,-1.1654068,0.24745357,0.3020083,1.1540858,1.1826786,-0.0885914,-0.027369,0.0612224
28,-0.81749064,-0.9532541,"('disloyal', 'loyal')",-0.29859117,-0.39784402,0.35122433,0.28599843,0.93053865,0.82882375,0.0414203,-0.059069,-0.1004893
29,-0.49855176,-0.47858873,"('unfair', 'fair')",-0.9433148,-0.9991448,-0.52881,-0.56221664,-0.40680528,-0.5305571,-0.5943705,-0.6426268,-0.0482563
30,0.91195595,0.88007313,"('intolerant', 'tolerant')",0.8214838,0.77479476,2.218696,2.194502,1.7505076,1.7062579,1.4256608,1.388907,-0.0367538
31,-1.0804907,-0.9372866,"('evil', 'good')",-1.4358394,-1.3612444,-2.166798,-2.082787,-1.0538125,-1.0465289,-1.4342352,-1.3569617,0.0772735
32,0.34884194,0.30673388,"('unkind', 'kind')",0.9774985,0.8426799,1.8897548,1.876976,1.0295857,0.93290514,1.0614202,0.9898238,-0.0715964
33,0.2874386,0.3229351,"('wrong', 'right')",-0.3982329,-0.3410586,-0.27834162,-0.27005163,-0.34676948,-0.359801,-0.1839764,-0.161994,0.0219824
