,ptc_male,ptc_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,-0.14305831,-0.14943281,"('unfair', 'fair')",-0.58809054,-0.73169816,-0.3655744,-0.4405655,-0.0749911
30,1.7702833,1.6249319,"('intolerant', 'tolerant')",1.4470783,1.3678666,1.6086808,1.4963993,-0.1122815
31,-0.995078,-0.85932887,"('evil', 'good')",-0.9481635,-1.0080321,-0.9716208,-0.9336805,0.0379403
32,0.48500663,0.29738733,"('unkind', 'kind')",1.0356964,0.8913637,0.7603515,0.5943755,-0.165976
33,-0.014062736,-0.057023905,"('wrong', 'right')",-0.6893967,-0.7563337,-0.3517297,-0.4066788,-0.0549491
34,0.5118218,0.6191028,"('mean', 'honorable')",5.9219484,5.97727,3.2168851,3.2981865,0.0813014
35,-1.1266117,-1.1783316,"('corrupt', 'incorrupt')",-0.061089396,-0.20271978,-0.5938506,-0.6905257,-0.0966751
36,-0.8158891,-0.84453404,"('hostile', 'amicable')",0.53326404,0.34276137,-0.1413125,-0.2508863,-0.1095738
37,0.06549983,0.035429455,"('fake', 'genuine')",0.030182313,0.009227123,0.0478411,0.0223283,-0.0255128
38,-0.2536589,-0.27930844,"('untruthful', 'truthful')",-0.052470613,-0.05514378,-0.1530648,-0.1672261,-0.0141613
39,1.3667816,1.4010373,"('exploitative', 'cooperative')",0.11002443,0.1239744,0.738403,0.7625059,0.0241029
40,-0.46564713,-0.42925328,"('stingy', 'generous')",-1.5932058,-1.6876546,-1.0294265,-1.0584539,-0.0290274
41,-0.15621804,-0.12711097,"('unforgiving', 'forgiving')",0.58577806,0.4516709,0.21478,0.16228,-0.0525
42,0.9884458,0.9827824,"('unreliable', 'reliable')",-2.9086506,-2.890399,-0.9601024,-0.9538083,0.0062941
43,0.4267947,0.40869743,"('irresponsible', 'responsible')",0.58792824,0.5822562,0.5073615,0.4954768,-0.0118847
44,-0.09686908,-0.06477679,"('prejudiced', 'unprejudiced')",-1.6141787,-1.5917393,-0.8555239,-0.828258,0.0272659
45,0.3460627,0.2982598,"('incompetent', 'competent')",-0.15680471,-0.20282215,0.094629,0.0477188,-0.0469102
46,0.30129343,0.2878092,"('uncompetitive', 'competitive')",-0.3816019,-0.390443,-0.0401542,-0.0513169,-0.0111627
47,0.7362856,0.79598963,"('stupid', 'smart')",5.3170857,5.3769364,3.0266857,3.086463,0.0597773
48,0.10363426,0.102894135,"('unintelligent', 'intelligent')",0.56596655,0.54987997,0.3348004,0.326387,-0.0084134
49,-0.35438442,-0.26484898,"('unable', 'able')",-0.28239748,-0.23631486,-0.318391,-0.2505819,0.0678091
50,-0.527605,-0.5710403,"('clumsy', 'skillful')",0.04700379,-0.006247945,-0.2403006,-0.2886441,-0.0483435
51,0.63539886,0.4814059,"('uneducated', 'educated')",1.1592073,1.1090701,0.8973031,0.795238,-0.1020651
52,-0.31729868,-0.39936867,"('irrational', 'rational')",0.24976096,0.12030104,-0.0337689,-0.1395338,-0.1057649
53,0.047002226,-0.029617883,"('uncreative', 'creative')",0.8720337,0.7941807,0.459518,0.3822814,-0.0772366
54,0.35519892,0.28636768,"('incapable', 'capable')",1.1628951,1.1772268,0.759047,0.7317972,-0.0272498
55,0.47617224,0.48584303,"('incompetent', 'clever')",0.20419493,0.18994899,0.3401836,0.337896,-0.0022876
56,1.8404703,1.7499107,"('impractical', 'practical')",0.14610147,0.1147432,0.9932859,0.932327,-0.0609589
57,0.5458219,0.45617053,"('unimaginative', 'imaginative')",-2.4699862,-2.4718924,-0.9620821,-1.0078609,-0.0457788
58,0.5433801,0.47008187,"('undiscriminating', 'discriminating')",0.658283,0.6081509,0.6008315,0.5391164,-0.0617151
59,-0.19484201,-0.14928749,"('foolish', 'wise')",0.28344557,0.2761302,0.0443018,0.0634214,0.0191196
60,1.2287084,1.1540653,"('inefficient', 'efficient')",-0.2210797,-0.11380246,0.5038143,0.5201314,0.0163171
61,0.8719147,0.72633207,"('illogical', 'logical')",0.6310407,0.51658547,0.7514777,0.6214588,-0.1300189
62,1.4041688,1.433903,"('incompetent', 'brilliant')",0.3992416,0.5084698,0.9017052,0.9711864,0.0694812
63,0.84498507,0.8621482,"('unperceptive', 'insightful')",1.0428181,1.1137074,0.9439015,0.9879278,0.0440263
64,-0.06894163,-0.116497084,"('shy', 'confident')",-6.640762,-6.6095333,-3.3548517,-3.3630152,-0.0081635
65,0.42625692,0.34896055,"('insecure', 'secure')",-0.4006305,-0.420074,0.0128132,-0.0355567,-0.0483699
66,-0.53568304,-0.56293404,"('inactive', 'active')",0.7865551,0.77060765,0.125436,0.1038368,-0.0215992
67,0.8148433,0.78608376,"('doubtful', 'determined')",-0.53867346,-0.53508204,0.1380849,0.1255009,-0.012584
68,-0.50661033,-0.57605565,"('dependent', 'independent')",-0.5192806,-0.53285104,-0.5129455,-0.5544534,-0.0415079
69,-0.098334074,-0.042276964,"('lazy', 'industrious')",-0.7513686,-0.73197603,-0.4248513,-0.3871265,0.0377248
70,0.63596314,0.6454196,"('lethargic', 'energetic')",0.81943446,0.8657148,0.7276988,0.7555672,0.0278684
71,0.21004489,0.22165804,"('diffident', 'self-confident')",0.53164786,0.55109143,0.3708464,0.3863747,0.0155283
72,0.0830545,0.095723286,"('unambitious', 'ambitious')",-1.0751266,-1.044193,-0.4960361,-0.4742349,0.0218012
73,1.1054766,1.0761998,"('helpless', 'self-reliant')",-3.066495,-3.0488987,-0.9805092,-0.9863495,-0.0058403
74,0.9378631,0.87920463,"('undedicated', 'dedicated')",0.31239313,0.28690368,0.6251281,0.5830542,-0.0420739
75,-0.38873234,-0.31282586,"('meek', 'impulsive')",-0.27958623,-0.19709815,-0.3341593,-0.254962,0.0791973
76,0.8138467,0.8121475,"('anxious', 'daring')",0.0046930052,0.045469053,0.4092699,0.4288083,0.0195384
77,0.20450476,0.25617477,"('unmotivated', 'motivated')",-1.1310349,-0.97488457,-0.4632651,-0.3593549,0.1039102
78,-0.45176107,-0.33489397,"('nonresilient', 'resilient')",-0.06881508,0.012555135,-0.2602881,-0.1611694,0.0991187
79,-0.85135424,-0.8643536,"('wavering', 'unwavering')",-0.07201705,-0.05241068,-0.4616857,-0.4583821,0.0033036
80,0.7446474,0.72513336,"('dominated', 'dominating')",-0.9238203,-0.8678212,-0.0895865,-0.0713439,0.0182426
81,0.6272747,0.57743037,"('submissive', 'aggressive')",-0.60270953,-0.4937545,0.0122826,0.0418379,0.0295553
82,-0.16175866,-0.16138919,"('poor', 'rich')",5.9707055,5.9333863,2.9044733,2.8859985,-0.0184748
83,0.48976198,0.49571657,"('powerless', 'powerful')",-0.5065675,-0.53733873,-0.0084027,-0.0208111,-0.0124084
84,0.30106816,0.23886949,"('inferior', 'superior')",0.67922735,0.6397289,0.4901478,0.4392992,-0.0508486
85,0.36232522,0.5015456,"('insignificant', 'prestigious')",1.1053514,1.1339889,0.7338383,0.8177673,0.083929
86,-0.28432143,-0.40686622,"('uninfluential', 'influential')",0.25686648,0.14550465,-0.0137275,-0.1306808,-0.1169533
87,1.3574748,1.2992907,"('unsuccessful', 'successful')",1.2801601,1.3831407,1.3188174,1.3412156,0.0223982
88,0.8337547,0.62755656,"('low', 'eminent')",0.84216565,0.84152627,0.8379602,0.7345414,-0.1034188
