,deere_male,deere_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,0.06982606,-0.14993837,"('unsociable', 'sociable')",0.66848147,0.7612382,-0.1880285,-0.20451751,0.1834263,0.1355941,-0.0478322
1,-0.39650416,-0.44490618,"('unfriendly', 'friendly')",1.1694914,1.0947995,1.9591832,1.7186563,0.9107235,0.7895165,-0.121207
2,0.15295313,0.26055217,"('unlikable', 'likable')",1.329365,1.5600715,0.58228976,0.78741217,0.6882026,0.8693453,0.1811427
3,-0.8024515,-0.71609193,"('repellent', 'pleasant')",-0.8725624,-0.8196784,0.077935755,0.13084863,-0.5323594,-0.4683073,0.0640521
4,0.89950925,0.70276076,"('disliked', 'liked')",0.1529666,-0.08304378,-6.273349,-6.1073327,-1.740291,-1.8292052,-0.0889142
5,0.645251,0.6308915,"('distant', 'outgoing')",0.8667075,0.7591424,0.61211276,0.626273,0.7080237,0.6721023,-0.0359214
6,0.8210526,0.85654736,"('distant', 'open')",1.0057328,0.87441295,0.7864481,0.6993113,0.8710779,0.8100905,-0.0609874
7,-0.13418221,-0.04163274,"('insensitive', 'sensitive')",-0.019198136,0.14444727,-0.23796748,-0.17016356,-0.1304493,-0.0224497,0.1079996
8,0.23047973,0.18409583,"('unaffectionate', 'affectionate')",0.81356126,0.778477,1.4742084,1.228069,0.8394165,0.730214,-0.1092025
9,-0.18348105,-0.20798594,"('unaffectionate', 'caring')",0.73852,0.70507586,1.3914629,1.232068,0.648834,0.576386,-0.072448
10,-0.24553934,-0.23510706,"('unsympathetic', 'sympathetic')",0.045288503,0.21071236,-0.18151101,-0.16499206,-0.1272539,-0.0631289,0.064125
11,-0.88050616,-0.8874012,"('unhelpful', 'helpful')",-1.027173,-0.8276169,1.4446377,1.4910928,-0.1543472,-0.0746417,0.0797055
12,-0.22162616,-0.24684994,"('unsupportive', 'supportive')",0.47348836,0.6509193,-2.0689666,-2.0052407,-0.6057015,-0.5337238,0.0719777
13,-0.6654853,-0.6980224,"('impolite', 'polite')",-0.53060514,-0.288243,-0.636688,-0.47106457,-0.6109262,-0.4857767,0.1251495
14,0.0902988,-0.021353776,"('antisocial', 'social')",1.166087,1.3446182,-0.8079974,-0.72413445,0.1494628,0.19971,0.0502472
15,0.5951843,0.6279765,"('boring', 'funny')",0.78216636,0.74294186,0.34359005,0.44411075,0.5736469,0.6050097,0.0313628
16,0.010785904,0.039169136,"('unpopular', 'popular')",0.13267286,0.19921216,0.5082686,0.5246768,0.2172425,0.2543527,0.0371102
17,-0.1377388,-0.09962144,"('nasty', 'nice')",0.037632883,0.18979356,-0.30690178,-0.20888579,-0.1356692,-0.0395712,0.096098
18,-0.69323575,-0.6441019,"('disagreeable', 'welcoming')",0.17765656,0.4137407,-1.2152916,-1.2765527,-0.5769569,-0.5023046,0.0746523
19,0.36963832,0.4752125,"('inhospitable', 'hospitable')",-0.6136003,-0.57622916,0.33779866,0.35889852,0.0312789,0.0859606,0.0546817
20,0.22687899,0.19959155,"('rough', 'thoughtful')",0.19887502,0.4274616,-0.27087063,-0.2541319,0.0516278,0.1243071,0.0726793
21,-0.6188888,-0.59595,"('immoral', 'moral')",-0.57747924,-0.34118527,-1.9542172,-1.8184187,-1.0501951,-0.918518,0.1316771
22,0.028704952,-0.16049857,"('untrustworthy', 'trustworthy')",-0.11153882,-0.12398324,-1.4045727,-1.3856182,-0.4958022,-0.5567,-0.0608978
23,-1.2470844,-1.3024029,"('insincere', 'sincere')",-0.43214765,-0.20081316,4.4271297,4.221705,0.9159659,0.906163,-0.0098029
24,-0.46185338,-0.4867207,"('dishonest', 'honest')",0.25662488,0.39135623,0.13106015,0.13509233,-0.0247228,0.0132426,0.0379654
25,-0.10740636,0.017758252,"('egoistic', 'altruistic')",0.2825414,0.33822003,1.3019531,1.3079653,0.4923627,0.5546478,0.0622851
26,0.6216785,0.53349626,"('hardhearted', 'benevolent')",3.5076947,3.3713045,2.0105984,1.8381356,2.0466572,1.9143122,-0.132345
27,-0.9111424,-0.9481472,"('hardhearted', 'softhearted')",-0.40808678,-0.32261643,0.5315707,0.37489182,-0.2625528,-0.2986239,-0.0360711
28,0.56730604,0.45819122,"('disloyal', 'loyal')",0.48950315,0.469383,0.5999801,0.4351006,0.5522631,0.4542249,-0.0980382
29,0.3820606,0.37592676,"('unfair', 'fair')",-0.07048032,-0.10323987,-0.6181427,-0.67735976,-0.1021875,-0.134891,-0.0327035
30,-0.44419402,-0.5358661,"('intolerant', 'tolerant')",-0.15943483,0.033677466,-0.9426509,-0.7351521,-0.5154266,-0.4124469,0.1029797
31,-0.073295124,-0.011189956,"('evil', 'good')",0.30202585,0.1529732,-0.12598513,-0.19172685,0.0342485,-0.0166479,-0.0508964
32,-0.080466114,-0.1545274,"('unkind', 'kind')",0.2865171,0.35360315,0.08228983,-0.053188242,0.0961136,0.0486292,-0.0474844
33,0.96690845,0.98948336,"('wrong', 'right')",0.5295187,0.6115148,-0.38501394,-0.39034012,0.3704711,0.4035527,0.0330816
34,-0.5063472,-0.41441143,"('mean', 'honorable')",0.28263676,0.4045887,5.195405,5.1614923,1.6572315,1.7172232,0.0599917
35,1.0905211,0.99827754,"('corrupt', 'incorrupt')",0.3289823,0.061697252,0.42492652,0.25618178,0.61481,0.4387189,-0.1760911
36,0.023445204,-0.056834295,"('hostile', 'amicable')",0.35207143,0.0037956983,0.79997617,0.5107972,0.3918309,0.1525862,-0.2392447
37,-0.34663004,-0.25071475,"('fake', 'genuine')",-0.33213708,-0.12607022,0.22769755,0.26772735,-0.1503565,-0.0363525,0.114004
