,lincoln_male,lincoln_female,tuple,national_male,national_female,corp_male,corp_female,average_male,average_female,female-male
34,-0.42475772,-0.19491804,"('mean', 'honorable')",-0.2478967,-0.087241255,5.1649704,5.383668,1.4974387,1.7005029,0.2030642
35,-1.3215218,-1.4881017,"('corrupt', 'incorrupt')",-0.5418427,-0.7512984,-0.4431285,-0.64480996,-0.768831,-0.9614034,-0.1925724
36,-2.231753,-2.434099,"('hostile', 'amicable')",-0.8649462,-1.1385881,-0.21062028,-0.45183885,-1.1024399,-1.3415087,-0.2390688
37,0.09116867,0.102255076,"('fake', 'genuine')",-0.028339695,-0.01607485,0.04118349,0.07160812,0.0346708,0.0525961,0.0179253
38,0.057914518,0.064452395,"('untruthful', 'truthful')",0.46995562,0.42161804,-0.2922095,-0.2782879,0.0785535,0.0692609,-0.0092926
39,1.1597599,1.3282651,"('exploitative', 'cooperative')",1.6255379,1.7548012,0.22031671,0.35840574,1.0018715,1.1471574,0.1452859
40,1.2646965,1.1532192,"('stingy', 'generous')",0.51467186,0.45676422,-1.9458156,-2.1616316,-0.0554824,-0.1838827,-0.1284003
41,-0.201537,-0.19688785,"('unforgiving', 'forgiving')",0.48531026,0.48557255,-0.13425459,-0.24798515,0.0498396,0.0135665,-0.0362731
42,-0.0011117253,0.1356314,"('unreliable', 'reliable')",0.23014903,0.4113646,-2.9936678,-2.9562826,-0.9215435,-0.8030955,0.118448
43,1.1043302,1.257072,"('irresponsible', 'responsible')",0.31599584,0.4560045,0.30498272,0.41866574,0.5751029,0.7105807,0.1354778
44,-1.011163,-0.889352,"('prejudiced', 'unprejudiced')",0.23139627,0.35844776,-1.2744052,-1.2580957,-0.684724,-0.5963333,0.0883907
45,-0.34138796,-0.3363273,"('incompetent', 'competent')",-0.25802785,-0.18101504,-0.19741644,-0.21549663,-0.2656107,-0.2442797,0.021331
46,0.96559954,1.0125465,"('uncompetitive', 'competitive')",0.06327761,0.19255611,-1.2650366,-1.1933271,-0.0787198,0.0039252,0.082645
47,0.18544716,0.29932606,"('stupid', 'smart')",0.36148185,0.4518492,5.4640646,5.5966983,2.0036645,2.1159579,0.1122934
48,0.7521945,0.6906319,"('unintelligent', 'intelligent')",-0.041035604,-0.0466578,0.5735622,0.6359651,0.4282404,0.4266464,-0.001594
49,-0.8087016,-0.7365504,"('unable', 'able')",-1.403932,-1.2901447,-0.47721344,-0.3905188,-0.8966157,-0.805738,0.0908777
50,-1.2720618,-1.4053121,"('clumsy', 'skillful')",-0.72134626,-0.8446362,-0.18860756,-0.29851577,-0.7273386,-0.849488,-0.1221494
51,-0.66610295,-0.74816626,"('uneducated', 'educated')",-0.3143725,-0.3340065,-0.19112153,-0.19906786,-0.3905323,-0.4270802,-0.0365479
52,0.15836482,-0.0662521,"('irrational', 'rational')",-0.39987525,-0.71580464,0.39554995,0.17934424,0.0513465,-0.2009042,-0.2522507
53,-0.27599698,-0.37206626,"('uncreative', 'creative')",-0.84582573,-0.9162636,0.6710966,0.51018864,-0.150242,-0.2593804,-0.1091384
54,-1.0636693,-1.1497896,"('incapable', 'capable')",-0.092792526,-0.14055334,0.64026624,0.6710842,-0.1720652,-0.2064196,-0.0343544
55,0.7868744,0.82452244,"('incompetent', 'clever')",-0.7665936,-0.6132809,0.09947498,0.23190603,0.0399186,0.1477159,0.1077973
56,1.2456813,1.3341551,"('impractical', 'practical')",0.7901018,0.8724599,-0.45571092,-0.3386625,0.5266907,0.6226508,0.0959601
57,0.17617354,0.11994642,"('unimaginative', 'imaginative')",-0.89833164,-0.9652693,-3.1335185,-3.173816,-1.2852256,-1.3397129,-0.0544873
58,-0.052449428,-0.08528488,"('undiscriminating', 'discriminating')",-0.1614488,-0.18076316,0.031222362,-0.046455137,-0.060892,-0.1041677,-0.0432757
59,-0.014516434,-0.036297068,"('foolish', 'wise')",0.5991116,0.46292043,0.25030747,0.18852514,0.2783009,0.2050495,-0.0732514
60,1.2083944,1.3723361,"('inefficient', 'efficient')",0.08650683,0.38577145,-0.3433506,-0.04167034,0.3171836,0.5721458,0.2549622
61,0.08047917,-0.011289807,"('illogical', 'logical')",0.18160284,0.054111183,0.6724837,0.5163759,0.3115219,0.1863991,-0.1251228
62,1.1186532,1.2448169,"('incompetent', 'brilliant')",0.25797033,0.41551882,0.2772325,0.47486687,0.5512853,0.7117342,0.1604489
63,0.29711425,0.34860498,"('unperceptive', 'insightful')",0.15561055,0.23750263,0.095077604,0.15393347,0.1826008,0.2466804,0.0640796
64,0.28781545,0.2788685,"('shy', 'confident')",0.0515789,0.06595127,-6.39651,-6.4063087,-2.0190385,-2.0204964,-0.0014579
65,0.6603368,0.6507181,"('insecure', 'secure')",0.31916758,0.36871085,-0.11022749,0.044752866,0.289759,0.3547273,0.0649683
66,-0.7996936,-0.8497622,"('inactive', 'active')",0.053868126,-0.022960786,0.36781734,0.2893692,-0.1260027,-0.1944513,-0.0684486
67,0.61084193,0.5547284,"('doubtful', 'determined')",0.54327244,0.5567079,-0.49878246,-0.5410408,0.218444,0.1901319,-0.0283121
68,-0.0997321,-0.12188176,"('dependent', 'independent')",-0.8043307,-0.85228634,-1.2672532,-1.292255,-0.723772,-0.7554744,-0.0317024
69,-0.41970494,-0.44395158,"('lazy', 'industrious')",0.98188686,0.9362172,-0.6337159,-0.71961683,-0.0238447,-0.0757837,-0.051939
70,1.0671732,1.1728507,"('lethargic', 'energetic')",0.10063745,0.27296507,0.05534394,0.17569658,0.4077182,0.5405041,0.1327859
71,-0.34854326,-0.2790091,"('diffident', 'self-confident')",1.6537441,1.6372701,0.45348078,0.39493206,0.5862272,0.5843977,-0.0018295
72,0.82633835,0.85778356,"('unambitious', 'ambitious')",-0.50782967,-0.50963384,-0.3824853,-0.30490822,-0.0213255,0.0144138,0.0357393
73,0.6743213,0.6106728,"('helpless', 'self-reliant')",0.70526063,0.6154372,-3.3568022,-3.381548,-0.6590734,-0.7184793,-0.0594059
74,1.1141531,1.1151199,"('undedicated', 'dedicated')",0.90242296,0.90246147,-0.34965432,-0.40743664,0.5556406,0.536715,-0.0189256
75,-0.5920305,-0.6402333,"('meek', 'impulsive')",-0.8849638,-0.9206807,-0.85419875,-0.8640788,-0.7770643,-0.8083309,-0.0312666
76,0.7258701,0.78754985,"('anxious', 'daring')",-0.030491471,0.1859152,-0.3284537,-0.20679335,0.1223083,0.2555572,0.1332489
77,-0.5103264,-0.5054362,"('unmotivated', 'motivated')",-0.7091739,-0.6735279,-1.1642458,-1.0062207,-0.794582,-0.728395,0.066187
78,-1.3122482,-1.2863756,"('nonresilient', 'resilient')",-1.0307165,-1.0160017,-0.014194271,-0.009509213,-0.7857196,-0.7706288,0.0150908
79,-0.92441726,-1.0585984,"('wavering', 'unwavering')",-0.3394482,-0.4813512,-0.57626915,-0.6583866,-0.6133782,-0.7327787,-0.1194005
80,0.5116933,0.58052164,"('dominated', 'dominating')",-0.00051416457,0.059719913,-0.6963645,-0.56072634,-0.0617285,0.0265051,0.0882336
81,0.26304108,0.2416499,"('submissive', 'aggressive')",0.45741794,0.5882874,-1.0008233,-0.7777796,-0.0934548,0.0173859,0.1108407
82,-0.84051263,-0.9208366,"('poor', 'rich')",-1.028573,-1.0131772,6.2488985,6.245109,1.4599376,1.4370317,-0.0229059
83,0.084042594,0.061297234,"('powerless', 'powerful')",0.1041345,0.15649793,-1.0633302,-0.99288565,-0.2917177,-0.2583635,0.0333542
84,0.52503365,0.4399026,"('inferior', 'superior')",0.4635885,0.3777099,0.5281742,0.41899723,0.5055988,0.4122032,-0.0933956
85,-0.18841396,-0.31048462,"('insignificant', 'prestigious')",-0.3061357,-0.44626072,-0.46617723,-0.65779364,-0.3202423,-0.471513,-0.1512707
86,0.15587646,-0.008896112,"('uninfluential', 'influential')",-0.2437117,-0.36231905,-0.50349575,-0.5403866,-0.1971103,-0.3038673,-0.106757
87,-0.5939595,-0.723765,"('unsuccessful', 'successful')",0.9374593,0.81391704,0.5853969,0.5541303,0.3096322,0.2147608,-0.0948714
88,-0.24895014,-0.39886874,"('low', 'eminent')",-0.022446407,-0.11855327,-0.6297508,-0.6492037,-0.3003825,-0.3888752,-0.0884927
