,stanley_male,stanley_female,tuple,black_male,black_female,&_male,&_female,decker_male,decker_female,inc_male,inc_female,average_male,average_female,female-male
33,0.27712795,0.23695,"('wrong', 'right')",0.9140426,0.9082641,1.29959,1.3801227,0.9263505,0.93201697,-0.1850602,-0.117363214,0.6464101,0.6679981,0.021588
34,-0.79986924,-0.59530425,"('mean', 'honorable')",-1.8291967,-1.7976658,-0.6662942,-0.6369346,0.45959437,0.51010275,5.1457233,5.0446405,0.4619915,0.5049677,0.0429762
35,0.17836745,0.1940428,"('corrupt', 'incorrupt')",0.24553257,0.28227165,1.5288576,1.5978949,3.5132456,3.4679964,0.039950807,0.01006338,1.1011909,1.1104538,0.0092629
36,-0.24561818,-0.18132338,"('hostile', 'amicable')",-0.5801353,-0.5230903,1.2250476,1.2450731,2.6131537,2.7082925,0.25634792,0.13804033,0.6537591,0.6773984,0.0236393
37,-0.8767669,-0.9184787,"('fake', 'genuine')",0.46823832,0.5064627,-0.21645929,-0.15230134,-0.33044013,-0.2902139,0.03009022,0.0064244233,-0.1850676,-0.1696214,0.0154462
38,0.02102273,-0.0829228,"('untruthful', 'truthful')",0.26632556,0.24561307,-0.974685,-1.0266695,0.13674526,0.14715171,0.48671323,0.4678351,-0.0127756,-0.0497985,-0.0370229
39,0.6909962,0.7252737,"('exploitative', 'cooperative')",0.49764162,0.5614012,-0.48436117,-0.41314164,1.2953069,1.2828002,0.18015829,0.21454571,0.4359484,0.4741758,0.0382274
40,1.2033288,1.1557992,"('stingy', 'generous')",-0.5818052,-0.6020747,-0.6525619,-0.54432666,-0.5461163,-0.50697404,-1.308742,-1.3927133,-0.3771793,-0.3780579,-0.0008786
41,0.19795384,0.17822471,"('unforgiving', 'forgiving')",-1.6186126,-1.6006112,-0.71572775,-0.73144233,-0.23937763,-0.2437775,0.22160152,0.14286615,-0.4308326,-0.450948,-0.0201154
42,0.16389123,-0.002273813,"('unreliable', 'reliable')",0.4834386,0.39334354,0.41218942,0.59358543,-1.1831129,-1.1136469,-2.5684266,-2.3736074,-0.538404,-0.5005198,0.0378842
43,0.26814124,0.17942823,"('irresponsible', 'responsible')",0.047682077,0.015208252,-1.8729697,-1.8089792,-1.0791284,-1.125424,0.2015777,0.19247404,-0.4869394,-0.5094585,-0.0225191
44,-1.1302264,-1.1752241,"('prejudiced', 'unprejudiced')",-0.7951068,-0.79070824,-0.42167014,-0.30654833,-0.9119295,-0.90405744,-1.5024828,-1.3099171,-0.9522832,-0.8972911,0.0549921
45,-0.64253867,-0.7356137,"('incompetent', 'competent')",-0.48876572,-0.6130278,-1.6007103,-1.6737745,-1.7793808,-1.8090668,-0.38575011,-0.47754508,-0.9794291,-1.0618056,-0.0823765
46,0.8476876,0.7207219,"('uncompetitive', 'competitive')",0.68844604,0.5253869,-0.5946781,-0.7065058,-3.0033321,-3.0146124,-0.34548664,-0.51116604,-0.4814726,-0.5972351,-0.1157625
47,-0.3365123,-0.19314462,"('stupid', 'smart')",-0.7790273,-0.70623076,-0.17759894,-0.14526686,-1.4827769,-1.3854775,4.4233375,4.38134,0.3294844,0.3902441,0.0607597
48,-0.09358269,-0.124169126,"('unintelligent', 'intelligent')",-1.3291463,-1.4041456,-1.5048021,-1.6396525,-2.5195057,-2.5291202,0.23581348,0.093295544,-1.0422446,-1.1207583,-0.0785137
49,-1.1536022,-1.155969,"('unable', 'able')",-1.0885413,-1.0755754,-0.9627102,-0.9513242,-0.34170508,-0.3323878,-0.21638408,-0.13492803,-0.7525886,-0.7300369,0.0225517
50,-0.8970063,-0.9845272,"('clumsy', 'skillful')",1.4310383,1.440791,2.3033786,2.324131,0.7073638,0.74284065,0.86182344,0.8505571,0.8813195,0.8747585,-0.006561
51,0.11934994,-0.017615601,"('uneducated', 'educated')",0.21083605,0.055164434,-0.64936537,-0.78501004,-2.3512406,-2.39677,0.36770508,0.15999442,-0.460543,-0.5968474,-0.1363044
52,-1.3081378,-1.269356,"('irrational', 'rational')",-0.57499176,-0.5068751,1.2088394,1.2127217,1.5505847,1.5202634,0.24844761,0.20794505,0.2249484,0.2329398,0.0079914
53,-0.16240095,-0.36695254,"('uncreative', 'creative')",-0.6133716,-0.5443045,-0.1531877,-0.16282004,-0.32116935,-0.36384934,0.75364363,0.6296788,-0.0992972,-0.1616495,-0.0623523
54,-0.2719218,-0.24456675,"('incapable', 'capable')",-0.11609885,0.031544514,-0.3379905,-0.24945423,1.5034343,1.5337812,0.9722043,1.039175,0.3499255,0.422096,0.0721705
55,0.44352934,0.35610846,"('incompetent', 'clever')",-0.5520575,-0.6557504,-1.8207711,-1.8853062,-3.9876635,-3.9800727,-0.6179883,-0.70824987,-1.3069901,-1.3746542,-0.0676641
56,0.6157431,0.4038455,"('impractical', 'practical')",0.03386073,-0.08416222,-1.6508851,-1.7761252,-1.36845,-1.3843358,-0.15526403,-0.17588362,-0.5049991,-0.6033322,-0.0983331
57,-0.4098761,-0.61516905,"('unimaginative', 'imaginative')",-0.8203498,-0.9656821,-1.7394994,-1.8976283,-3.2624345,-3.2798262,-2.32966,-2.3780851,-1.7123638,-1.8272781,-0.1149143
58,0.25875816,0.1806463,"('undiscriminating', 'discriminating')",-0.4883124,-0.5428208,-0.21604666,-0.2877249,-0.33189532,-0.37543726,0.014022876,-0.020681806,-0.1526947,-0.2092037,-0.056509
59,0.22684827,0.21979451,"('foolish', 'wise')",0.41900602,0.50912726,1.183168,1.1961795,0.62665987,0.6779397,0.8468559,0.88547707,0.6605076,0.6977036,0.037196
60,-0.002128087,-0.107868716,"('inefficient', 'efficient')",0.26339623,0.16024077,-1.4314466,-1.5131989,-2.7639916,-2.8248684,-0.19258188,-0.17774247,-0.8253504,-0.8926875,-0.0673371
61,-0.4460649,-0.45390177,"('illogical', 'logical')",0.4647682,0.40516028,0.004997097,-0.06573972,-0.14699027,-0.24313775,0.10109526,-0.092441544,-0.0044389,-0.0900121,-0.0855732
62,0.8733337,0.8454735,"('incompetent', 'brilliant')",0.13687469,0.17008518,-2.0059164,-1.94358,-1.8384656,-1.8093575,0.28224158,0.4369954,-0.5103864,-0.4600767,0.0503097
63,0.35068664,0.3028653,"('unperceptive', 'insightful')",-0.46766642,-0.485085,-0.3025389,-0.34212106,-1.3315063,-1.2884187,1.3689893,1.3543456,-0.0764071,-0.0916828,-0.0152757
64,0.34956536,0.16653048,"('shy', 'confident')",-0.0858262,-0.1511143,0.25170958,0.23555827,-0.73896235,-0.7694187,-5.292691,-5.105239,-1.103241,-1.1247366,-0.0214956
65,0.1272268,-0.0429177,"('insecure', 'secure')",-0.40524888,-0.53185964,-0.87036526,-0.99751955,-2.5058508,-2.5297825,-0.44875294,-0.5652328,-0.8205982,-0.9334624,-0.1128642
66,0.45670298,0.5113892,"('inactive', 'active')",0.4132375,0.4990427,1.7171531,1.8607199,0.82818127,0.8037124,1.1030176,1.0988518,0.9036585,0.9547432,0.0510847
67,0.6216195,0.50166976,"('doubtful', 'determined')",0.41954327,0.36335528,0.22716813,0.21415094,1.0808766,1.0557204,-0.12282487,-0.061953694,0.4452765,0.4145885,-0.030688
68,-0.7952258,-0.97892255,"('dependent', 'independent')",-0.42552385,-0.49830237,-0.915788,-0.98468363,-0.62889594,-0.70008576,-0.63029295,-0.71436316,-0.6791453,-0.7752715,-0.0961262
69,-0.07854022,0.09425958,"('lazy', 'industrious')",0.68552387,0.82679254,2.424203,2.539486,2.6300392,2.754502,-0.080860816,0.080904685,1.116073,1.2591889,0.1431159
70,0.11875644,0.043323405,"('lethargic', 'energetic')",-0.527626,-0.6221131,-1.5328827,-1.5067345,-2.1015608,-2.1188498,0.2190773,0.21564096,-0.7648471,-0.7977466,-0.0328995
71,1.3078467,1.4590932,"('diffident', 'self-confident')",0.8317504,0.8973284,0.31934398,0.39841604,2.6962354,2.7585099,0.8514099,0.8111662,1.2013172,1.2649028,0.0635856
72,1.3337523,1.2874432,"('unambitious', 'ambitious')",0.05406598,0.015904382,-0.7174607,-0.7243192,-0.65705407,-0.6765147,-0.74372655,-0.65245205,-0.1460846,-0.1499877,-0.0039031
73,0.7804272,0.7536846,"('helpless', 'self-reliant')",0.7511586,0.7541684,1.1465327,1.205428,0.124854684,0.17926633,-2.5972266,-2.3404708,0.0411493,0.1104154,0.0692661
74,0.5683543,0.5407721,"('undedicated', 'dedicated')",0.4993795,0.4780738,-0.25634542,-0.2853337,-0.16128956,-0.14322783,0.033423845,0.012565922,0.1367045,0.1205701,-0.0161344
75,-1.2348646,-1.1861484,"('meek', 'impulsive')",-0.26821953,-0.2137418,0.15483761,0.2665091,1.5662432,1.6018181,-0.033406775,0.18193828,0.036918,0.130075,0.093157
76,-0.04641132,-0.21194854,"('anxious', 'daring')",0.8175394,0.7573942,0.45574066,0.50821316,-1.4256701,-1.4026126,-0.08847557,-0.024527468,-0.0574554,-0.0746962,-0.0172408
77,-0.3371618,-0.32277784,"('unmotivated', 'motivated')",-0.721625,-0.73856777,-0.8958249,-0.9646251,-1.2429107,-1.2864636,-0.77092326,-0.8025231,-0.7936892,-0.8229915,-0.0293023
78,-0.034326598,0.09935276,"('nonresilient', 'resilient')",0.8000055,0.7636117,-0.16364925,-0.19400932,-0.0755321,-0.07033576,0.8051801,0.73073435,0.2663355,0.2658708,-0.0004647
79,-0.44921798,-0.4655889,"('wavering', 'unwavering')",0.28523853,0.30383822,0.9728311,0.9817405,1.4425933,1.4510012,0.055139974,0.0992608,0.461317,0.4740503,0.0127333
80,0.64699817,0.57121396,"('dominated', 'dominating')",1.0320648,0.99986976,-0.71454114,-0.76590353,-1.9487661,-1.9203007,-1.2376442,-1.2214708,-0.4443777,-0.4673182,-0.0229405
81,0.27182525,0.061267138,"('submissive', 'aggressive')",0.07171707,0.007135257,-1.4157393,-1.5563114,-3.4231665,-3.3746037,-0.8908474,-0.90101147,-1.0772421,-1.1527048,-0.0754627
82,-0.68161345,-0.8119544,"('poor', 'rich')",-0.92471254,-0.9547912,-1.277487,-1.2519118,-1.9126356,-1.9228257,4.907925,4.740969,0.0222953,-0.0401028,-0.0623981
83,0.702516,0.6045833,"('powerless', 'powerful')",0.19397545,0.18691637,0.1710819,0.10524209,-0.4429374,-0.35782194,-0.6907909,-0.70422816,-0.013231,-0.0330617,-0.0198307
84,0.9761845,0.8700452,"('inferior', 'superior')",0.65979683,0.58543867,0.39355168,0.3334399,0.07840077,0.064173676,0.8581428,0.8124708,0.5932153,0.5331137,-0.0601016
85,0.9412768,1.0422579,"('insignificant', 'prestigious')",-0.12951677,0.03379572,1.4734626,1.5870321,2.713629,2.7586687,1.0152268,1.0759678,1.2028157,1.2995444,0.0967287
86,0.88532907,0.680042,"('uninfluential', 'influential')",0.027483612,-0.07061756,-1.2315181,-1.4083983,-1.3426409,-1.4260149,-0.3066611,-0.57604533,-0.3936015,-0.5602068,-0.1666053
87,0.759744,0.71105826,"('unsuccessful', 'successful')",1.1365833,1.105296,2.1449976,2.0809424,0.23772497,0.25441802,1.5429443,1.4927406,1.1643988,1.1288911,-0.0355077
88,0.03315443,-0.091083325,"('low', 'eminent')",-1.2699513,-1.231608,-0.31456837,-0.4614476,-1.4193643,-1.3835518,0.22002602,0.15563543,-0.5501407,-0.6024111,-0.0522704
