,millipore_male,millipore_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.8816081,-0.904344,"('unsociable', 'sociable')",0.07604264,-0.06711307,-0.4027827,-0.4857286,-0.0829459
1,-1.372227,-1.3964875,"('unfriendly', 'friendly')",1.4154967,1.2389742,0.0216349,-0.0787566,-0.1003915
2,0.33881393,0.38491303,"('unlikable', 'likable')",0.62142533,0.61677706,0.4801196,0.5008451,0.0207255
3,-0.8036017,-0.69405144,"('repellent', 'pleasant')",0.7770907,0.83786535,-0.0132555,0.071907,0.0851625
4,-0.15849763,-0.18287331,"('disliked', 'liked')",-7.0769334,-7.229302,-3.6177156,-3.7060876,-0.088372
5,-0.70925087,-0.66474134,"('distant', 'outgoing')",-0.7210846,-0.8148126,-0.7151678,-0.739777,-0.0246092
6,-1.2150202,-1.1383016,"('distant', 'open')",-0.62921673,-0.74185354,-0.9221184,-0.9400775,-0.0179591
7,-0.3757866,-0.33624282,"('insensitive', 'sensitive')",0.50452864,0.5322959,0.064371,0.0980265,0.0336555
8,-1.0000964,-1.0741173,"('unaffectionate', 'affectionate')",0.710329,0.6140356,-0.1448837,-0.2300408,-0.0851571
9,-1.3518034,-1.4047091,"('unaffectionate', 'caring')",1.0396347,0.9918441,-0.1560844,-0.2064325,-0.0503481
10,-1.5230789,-1.4830049,"('unsympathetic', 'sympathetic')",-0.26108134,-0.26813886,-0.8920801,-0.8755719,0.0165082
11,-0.77780604,-0.7741953,"('unhelpful', 'helpful')",1.5406744,1.6263796,0.3814342,0.4260921,0.0446579
12,-1.093206,-0.99008244,"('unsupportive', 'supportive')",-2.1304138,-2.1532252,-1.61181,-1.5716538,0.0401562
13,-0.61571026,-0.585185,"('impolite', 'polite')",-0.8948091,-0.8629117,-0.7552597,-0.7240484,0.0312113
14,0.77086484,0.8238304,"('antisocial', 'social')",0.361056,0.311713,0.5659604,0.5677717,0.0018113
15,0.4331119,0.3288431,"('boring', 'funny')",0.18236452,0.15903367,0.3077382,0.2439384,-0.0637998
16,-0.8108755,-0.83381104,"('unpopular', 'popular')",0.25325072,0.15967959,-0.2788124,-0.3370657,-0.0582533
17,-0.4108202,-0.3786209,"('nasty', 'nice')",-0.34465268,-0.3081795,-0.3777364,-0.3434002,0.0343362
18,-0.3456974,-0.27900368,"('disagreeable', 'welcoming')",-0.523481,-0.6278361,-0.4345892,-0.4534199,-0.0188307
19,-1.5693947,-1.5357636,"('inhospitable', 'hospitable')",-0.8338045,-0.8449165,-1.2015996,-1.19034,0.0112596
20,-0.14667934,-0.044984568,"('rough', 'thoughtful')",1.0485566,1.0727358,0.4509386,0.5138756,0.062937
21,0.3547977,0.36212465,"('immoral', 'moral')",-0.3480777,-0.29582864,0.00336,0.033148,0.029788
22,0.06821531,0.15358515,"('untrustworthy', 'trustworthy')",-0.80634665,-0.8691732,-0.3690657,-0.357794,0.0112717
23,-0.7671449,-0.76406485,"('insincere', 'sincere')",5.8384676,5.848575,2.5356612,2.5422552,0.006594
24,-0.57948047,-0.5969623,"('dishonest', 'honest')",0.41853344,0.4108597,-0.0804735,-0.0930513,-0.0125778
25,-0.38642386,-0.4154919,"('egoistic', 'altruistic')",1.3393341,1.2915571,0.4764552,0.4380326,-0.0384226
26,0.5310472,0.5363143,"('hardhearted', 'benevolent')",1.7328109,1.7031245,1.131929,1.1197194,-0.0122096
27,-0.581377,-0.5228372,"('hardhearted', 'softhearted')",1.1220125,1.034145,0.2703177,0.2556539,-0.0146638
28,-0.45823088,-0.5827064,"('disloyal', 'loyal')",1.1922609,1.0830351,0.367015,0.2501644,-0.1168506
29,-0.36760247,-0.37602457,"('unfair', 'fair')",-0.56804353,-0.70857936,-0.467823,-0.542302,-0.074479
30,0.35884386,0.38737792,"('intolerant', 'tolerant')",1.2861427,1.2939466,0.8224933,0.8406622,0.0181689
31,-0.6318391,-0.5448526,"('evil', 'good')",-0.78206396,-0.91180336,-0.7069515,-0.728328,-0.0213765
32,0.25672543,0.19335862,"('unkind', 'kind')",0.661438,0.5387377,0.4590817,0.3660482,-0.0930335
33,-0.40193027,-0.42049018,"('wrong', 'right')",-0.70615834,-0.75507253,-0.5540443,-0.5877814,-0.0337371
34,-0.34660903,-0.19881478,"('mean', 'honorable')",5.482842,5.657341,2.5681164,2.7292631,0.1611467
35,0.26914632,0.15618902,"('corrupt', 'incorrupt')",-0.27020654,-0.38219345,-0.0005301,-0.1130022,-0.1124721
36,-0.856512,-0.91671234,"('hostile', 'amicable')",-0.2595546,-0.4308536,-0.5580333,-0.6737829,-0.1157496
37,0.36786634,0.39559948,"('fake', 'genuine')",0.11875686,0.13944358,0.2433116,0.2675215,0.0242099
38,-1.2321815,-1.220628,"('untruthful', 'truthful')",-0.36918893,-0.33787432,-0.8006852,-0.7792512,0.021434
39,1.0847626,1.0979778,"('exploitative', 'cooperative')",0.48174453,0.55068195,0.7832536,0.8243299,0.0410763
40,-0.23456433,-0.21484971,"('stingy', 'generous')",-1.8592094,-1.9917603,-1.0468869,-1.103305,-0.0564181
41,-0.24815148,-0.18845563,"('unforgiving', 'forgiving')",-0.052863587,-0.13573194,-0.1505075,-0.1620938,-0.0115863
42,0.4896533,0.60757184,"('unreliable', 'reliable')",-3.3375664,-3.3791246,-1.4239565,-1.3857764,0.0381801
43,-0.7981607,-0.6836701,"('irresponsible', 'responsible')",0.49294823,0.51458925,-0.1526062,-0.0845404,0.0680658
44,0.86061436,0.8787852,"('prejudiced', 'unprejudiced')",-1.2955077,-1.2853194,-0.2174467,-0.2032671,0.0141796
45,-1.120963,-0.99449676,"('incompetent', 'competent')",-0.08219203,-0.15418793,-0.6015775,-0.5743424,0.0272351
46,-0.92566055,-0.83030033,"('uncompetitive', 'competitive')",-0.98408806,-0.9283386,-0.9548743,-0.8793194,0.0755549
47,-0.18383047,-0.09998734,"('stupid', 'smart')",5.563805,5.6659794,2.6899874,2.7829959,0.0930085
48,-0.4617026,-0.44382137,"('unintelligent', 'intelligent')",0.9060176,0.987897,0.2221575,0.2720378,0.0498803
49,-0.08422725,0.07421059,"('unable', 'able')",-0.1427494,-0.1074976,-0.1134883,-0.0166435,0.0968448
50,-0.11905761,-0.15102759,"('clumsy', 'skillful')",-0.030203871,-0.14741227,-0.0746307,-0.1492199,-0.0745892
51,-0.36220205,-0.4516632,"('uneducated', 'educated')",-0.0051190853,-0.05972211,-0.1836606,-0.2556927,-0.0720321
52,-0.8541489,-1.0548528,"('irrational', 'rational')",0.23501177,0.067605585,-0.3095686,-0.4936236,-0.184055
53,-1.0936579,-1.0924555,"('uncreative', 'creative')",0.40379933,0.286127,-0.3449293,-0.4031643,-0.058235
54,-0.53159034,-0.66249573,"('incapable', 'capable')",0.7266089,0.68603414,0.0975093,0.0117692,-0.0857401
55,-0.24889633,-0.13838893,"('incompetent', 'clever')",0.45760158,0.49703372,0.1043526,0.1793224,0.0749698
56,0.5775562,0.6043511,"('impractical', 'practical')",-0.31098658,-0.31128407,0.1332848,0.1465335,0.0132487
57,-0.55925536,-0.5544243,"('unimaginative', 'imaginative')",-2.8805425,-2.895541,-1.7198989,-1.7249826,-0.0050837
58,-0.30731487,-0.23077826,"('undiscriminating', 'discriminating')",0.11587929,0.062386796,-0.0957178,-0.0841957,0.0115221
59,-0.034828715,-0.09268394,"('foolish', 'wise')",0.2736297,0.24167633,0.1194005,0.0744962,-0.0449043
60,0.5884488,0.71847075,"('inefficient', 'efficient')",0.07570134,0.26265863,0.3320751,0.4905647,0.1584896
61,-0.68086344,-0.76147187,"('illogical', 'logical')",0.5013935,0.36096683,-0.089735,-0.2002525,-0.1105175
62,-0.048948772,0.05304081,"('incompetent', 'brilliant')",0.44525707,0.5636391,0.1981542,0.30834,0.1101858
63,-1.0256343,-0.8955897,"('unperceptive', 'insightful')",0.25208616,0.28494644,-0.3867741,-0.3053216,0.0814525
64,0.37899995,0.33875316,"('shy', 'confident')",-6.322996,-6.4192524,-2.9719982,-3.0402496,-0.0682514
65,0.21952069,0.14027622,"('insecure', 'secure')",-0.053564094,0.03578468,0.0829783,0.0880305,0.0050522
66,-0.9252979,-0.9782766,"('inactive', 'active')",-0.16731152,-0.17668758,-0.5463047,-0.5774821,-0.0311774
67,-0.037736155,0.025099589,"('doubtful', 'determined')",-0.35425985,-0.39214653,-0.195998,-0.1835235,0.0124745
68,-0.582395,-0.5914952,"('dependent', 'independent')",-1.0036433,-1.0659293,-0.7930192,-0.8287122,-0.035693
69,0.66947407,0.68736666,"('lazy', 'industrious')",-0.57595575,-0.61661327,0.0467592,0.0353767,-0.0113825
70,-0.47819063,-0.38097575,"('lethargic', 'energetic')",0.17635018,0.20427038,-0.1509202,-0.0883527,0.0625675
71,-0.6548722,-0.66084343,"('diffident', 'self-confident')",0.458161,0.397486,-0.0983556,-0.1316787,-0.0333231
72,-0.6462337,-0.6867364,"('unambitious', 'ambitious')",-0.32710505,-0.2855914,-0.4866694,-0.4861639,0.0005055
73,1.1776612,1.1229854,"('helpless', 'self-reliant')",-3.116043,-3.1332247,-0.969191,-1.0051197,-0.0359287
74,0.044377137,0.114063725,"('undedicated', 'dedicated')",-0.16567002,-0.2696972,-0.0606464,-0.0778167,-0.0171703
75,0.025583684,0.0066970326,"('meek', 'impulsive')",-0.8867596,-0.8436006,-0.4305879,-0.4184518,0.0121361
76,0.33418438,0.46027118,"('anxious', 'daring')",-0.4454134,-0.33651945,-0.0556145,0.0618759,0.1174904
77,-0.5622882,-0.5326773,"('unmotivated', 'motivated')",-1.1511153,-1.0410168,-0.8567017,-0.7868471,0.0698546
78,-0.9439397,-0.8361935,"('nonresilient', 'resilient')",0.065744296,0.038086202,-0.4390977,-0.3990537,0.040044
79,-0.6700613,-0.7191489,"('wavering', 'unwavering')",-0.6380786,-0.6859945,-0.6540699,-0.7025717,-0.0485018
80,0.13062572,0.10952917,"('dominated', 'dominating')",-0.9221012,-0.7655761,-0.3957377,-0.3280235,0.0677142
81,0.5346752,0.40046465,"('submissive', 'aggressive')",-0.5102779,-0.38393694,0.0121986,0.0082639,-0.0039347
82,-0.45187676,-0.4457199,"('poor', 'rich')",6.180455,6.161443,2.8642893,2.8578618,-0.0064275
83,-0.3113918,-0.26993507,"('powerless', 'powerful')",-0.9966203,-0.9708774,-0.6540061,-0.6204063,0.0335998
84,-0.09905588,-0.19296522,"('inferior', 'superior')",0.99674475,0.9445907,0.4488444,0.3758127,-0.0730317
85,-0.6479209,-0.7050215,"('insignificant', 'prestigious')",-0.0021790713,-0.111301556,-0.32505,-0.4081615,-0.0831115
86,-1.6917392,-1.7014649,"('uninfluential', 'influential')",-0.4723493,-0.5575743,-1.0820442,-1.1295196,-0.0474754
87,0.33622,0.20696376,"('unsuccessful', 'successful')",0.61338013,0.6268835,0.4748001,0.4169236,-0.0578765
88,0.3609166,0.20464201,"('low', 'eminent')",-0.1648466,-0.213441,0.098035,-0.0043995,-0.1024345
