,johnson_male,johnson_female,tuple,controls_male,controls_female,intl_male,intl_female,plc_male,plc_female,average_male,average_female,female-male
30,-0.14201762,-0.20551372,"('intolerant', 'tolerant')",1.3782835,1.3407863,-0.93349075,-0.9362485,0.12350884,0.14927354,0.106571,0.0870744,-0.0194966
31,-0.67128766,-0.64169186,"('evil', 'good')",-1.9505606,-2.045829,-0.14911124,-0.15004644,0.09438641,-0.101312056,-0.6691433,-0.7347199,-0.0655766
32,0.28639477,0.25658056,"('unkind', 'kind')",0.21293816,0.19254902,-0.5871615,-0.6238032,0.36159784,0.28301203,0.0684423,0.0270846,-0.0413577
33,1.0452453,0.9811052,"('wrong', 'right')",0.33339947,0.27679965,0.6163496,0.62217,0.41481584,0.31834275,0.6024525,0.5496044,-0.0528481
34,-1.2477793,-1.1386427,"('mean', 'honorable')",-0.5938661,-0.5118302,-0.48411456,-0.4122756,4.24365,4.206999,0.4794725,0.5360626,0.0565901
35,-0.25197932,-0.27550155,"('corrupt', 'incorrupt')",-2.9938178,-3.1697967,1.2457391,1.1408627,-0.052209392,-0.22907943,-0.5130669,-0.6333787,-0.1203118
36,-0.61169165,-0.6653238,"('hostile', 'amicable')",-2.454528,-2.7244644,0.57746625,0.44666648,1.3951142,1.0476004,-0.2734098,-0.4738803,-0.2004705
37,-0.03325923,0.014374439,"('fake', 'genuine')",0.6004003,0.65922964,-0.208427,-0.10145854,0.39232013,0.4244638,0.1877586,0.2491523,0.0613937
38,-0.0736427,-0.13099565,"('untruthful', 'truthful')",-0.053059157,-0.1834255,-1.3625739,-1.366418,0.16187595,0.1559927,-0.3318499,-0.3812116,-0.0493617
39,1.4774714,1.5787997,"('exploitative', 'cooperative')",0.7747451,0.80317783,0.1863909,0.2881711,0.18189435,0.24413279,0.6551254,0.7285703,0.0734449
40,0.13506202,0.0992018,"('stingy', 'generous')",-0.8765694,-0.8810161,-0.7212162,-0.72796583,-1.5813226,-1.6899858,-0.7610115,-0.7999415,-0.03893
41,0.08522934,0.016720977,"('unforgiving', 'forgiving')",-0.40623772,-0.47953346,-0.7573272,-0.8217531,0.14197049,0.066666976,-0.2340913,-0.3044747,-0.0703834
42,0.0477948,0.12324149,"('unreliable', 'reliable')",0.18454975,0.31904417,0.0609798,0.19011061,-2.6772225,-2.509792,-0.5959746,-0.469349,0.1266256
43,0.4331598,0.4028671,"('irresponsible', 'responsible')",1.8270811,1.8763906,-1.5984334,-1.5251526,0.9230217,0.9798305,0.3962073,0.4334839,0.0372766
44,-0.28909647,-0.23197901,"('prejudiced', 'unprejudiced')",-1.2097305,-1.1606015,0.20606492,0.26299915,-1.65647,-1.605739,-0.737308,-0.6838301,0.0534779
45,-0.35763988,-0.4995467,"('incompetent', 'competent')",1.0387676,1.0109428,-0.41695452,-0.5329186,0.64608383,0.6139906,0.2275642,0.148117,-0.0794472
46,0.24138562,0.19491778,"('uncompetitive', 'competitive')",2.4026804,2.4959254,-1.5568861,-1.5027376,-0.9818407,-0.889485,0.0263348,0.0746551,0.0483203
47,0.39827088,0.4649528,"('stupid', 'smart')",0.53177506,0.6045754,-0.13170369,-0.16695677,4.867049,4.8184876,1.4163479,1.4302647,0.0139168
48,0.024976764,-0.07114921,"('unintelligent', 'intelligent')",-0.39231855,-0.40773502,-1.9840862,-1.9942508,-0.37931806,-0.36296466,-0.6826865,-0.7090249,-0.0263384
49,-1.3690687,-1.3665708,"('unable', 'able')",-0.0979321,-0.059203066,-0.91618717,-0.9022719,-0.71919966,-0.6192006,-0.7755969,-0.7368116,0.0387853
50,-0.19656931,-0.098982856,"('clumsy', 'skillful')",-0.55319536,-0.5196919,0.46565664,0.4630265,-0.1850146,-0.2724135,-0.1172807,-0.1070154,0.0102653
51,-0.402342,-0.44245392,"('uneducated', 'educated')",0.3292461,0.34690323,-0.7516789,-0.81271625,-0.13778852,-0.12930527,-0.2406408,-0.259393,-0.0187522
52,0.040603705,-0.0030356348,"('irrational', 'rational')",-1.4035494,-1.5493479,-0.7159793,-0.72162044,0.43889445,0.24530278,-0.4100076,-0.5071753,-0.0971677
53,0.016014101,-0.013505911,"('uncreative', 'creative')",-0.68593866,-0.69163567,-0.72335374,-0.775055,0.99063754,0.81208736,-0.1006602,-0.1670273,-0.0663671
54,-0.8098539,-0.7955857,"('incapable', 'capable')",-0.5102618,-0.5952393,-0.22566155,-0.24490233,0.761773,0.626886,-0.1960011,-0.2522103,-0.0562092
55,0.11002211,0.0519314,"('incompetent', 'clever')",1.5504304,1.5879583,-1.4178163,-1.4367886,-0.49493816,-0.34345132,-0.0630755,-0.0350875,0.027988
56,1.1727366,1.0505621,"('impractical', 'practical')",2.7803884,2.825831,-0.33091116,-0.32756966,0.052071877,0.21786754,0.9185714,0.9416727,0.0231013
57,-0.4787934,-0.6480784,"('unimaginative', 'imaginative')",-0.18215801,-0.21735537,-0.60219026,-0.6578704,-1.9067203,-1.832946,-0.7924654,-0.8390626,-0.0465972
58,-0.07205941,-0.1781556,"('undiscriminating', 'discriminating')",1.1252986,1.0212412,-0.59406036,-0.66277385,0.621317,0.64343596,0.270124,0.2059369,-0.0641871
59,0.7283907,0.77440476,"('foolish', 'wise')",-1.3848981,-1.4712826,0.67041564,0.67584836,0.4021477,0.3234277,0.104014,0.0755996,-0.0284144
60,0.35701177,0.3346476,"('inefficient', 'efficient')",2.4443831,2.5598247,-1.4110527,-1.3475865,-0.68704957,-0.39757678,0.1758232,0.2873273,0.1115041
61,0.34100392,0.21455882,"('illogical', 'logical')",0.65299207,0.56501234,-0.34771585,-0.420756,0.7719096,0.67010796,0.3545474,0.2572308,-0.0973166
62,-0.431333,-0.40695816,"('incompetent', 'brilliant')",1.0576401,1.1676246,-0.9700443,-0.8848548,0.05086768,0.20689002,-0.0732174,0.0206754,0.0938928
63,0.30240786,0.2715481,"('unperceptive', 'insightful')",0.8346488,0.8636863,-0.96656746,-0.91980284,0.8570174,0.9261172,0.2568766,0.2853872,0.0285106
64,0.46115533,0.37985176,"('shy', 'confident')",0.9508297,0.9529737,-0.5410603,-0.4071316,-5.598078,-5.3251576,-1.1817882,-1.0998659,0.0819223
65,0.5336833,0.46429884,"('insecure', 'secure')",1.5840216,1.6465094,-0.8135671,-0.781686,-0.24539497,-0.114284486,0.2646857,0.3037094,0.0390237
66,-0.48283345,-0.44612664,"('inactive', 'active')",-0.17701364,-0.170567,1.8784881,1.9094439,1.5436959,1.4442246,0.6905842,0.6842437,-0.0063405
67,1.7647858,1.7413917,"('doubtful', 'determined')",0.8785871,0.9393042,0.87652093,0.9233938,-0.265496,-0.15322432,0.8135995,0.8627163,0.0491168
68,-0.95071286,-1.0288,"('dependent', 'independent')",-0.41838783,-0.3794241,-1.0174041,-1.0143863,-1.1957575,-1.158926,-0.8955655,-0.8953841,0.0001814
69,0.50558364,0.5378367,"('lazy', 'industrious')",-0.2363424,-0.24056515,2.133221,2.1141112,0.437755,0.39809912,0.7100543,0.7023705,-0.0076838
70,-0.005308602,-0.040193073,"('lethargic', 'energetic')",0.43620276,0.5120599,-0.80664504,-0.7692362,-0.33422008,-0.2662468,-0.1774927,-0.140904,0.0365887
71,1.3106462,1.283312,"('diffident', 'self-confident')",0.52027714,0.45004857,-0.55079675,-0.49817318,0.62268215,0.5228925,0.4757022,0.4395199,-0.0361823
72,-0.28655183,-0.30891427,"('unambitious', 'ambitious')",0.25098848,0.27597362,-1.123107,-1.1107522,0.5767584,0.5915586,-0.145478,-0.1380336,0.0074444
73,0.923944,0.94566596,"('helpless', 'self-reliant')",-0.49329942,-0.58430815,-0.07197279,0.0018436369,-2.8022075,-2.7233524,-0.610884,-0.5900378,0.0208462
74,1.1307467,1.143115,"('undedicated', 'dedicated')",0.82278776,0.81759685,-0.20812905,-0.19364408,0.46100032,0.4423837,0.5516014,0.5523629,0.0007615
75,-1.1207767,-1.1479902,"('meek', 'impulsive')",-1.8657879,-1.887106,0.66762954,0.64655066,-0.8825302,-0.8930137,-0.8003663,-0.8203898,-0.0200235
76,0.16584063,0.24713674,"('anxious', 'daring')",0.40642545,0.5304359,0.0040994147,0.09336713,-0.6689367,-0.45939988,-0.0231428,0.102885,0.1260278
77,-0.27691662,-0.3210249,"('unmotivated', 'motivated')",0.44681087,0.44382912,-1.1302805,-1.0635921,-1.0842141,-0.965346,-0.5111501,-0.4765335,0.0346166
78,-0.54237026,-0.4526356,"('nonresilient', 'resilient')",1.5058985,1.5887573,-0.61395806,-0.5924897,0.8166847,0.85282487,0.2915637,0.3491142,0.0575505
79,-0.11228072,-0.06680046,"('wavering', 'unwavering')",-1.8420217,-1.9403567,0.47872743,0.44781235,0.17514203,0.06406092,-0.3251082,-0.373821,-0.0487128
80,0.12489769,0.19740658,"('dominated', 'dominating')",1.8570611,2.0576105,-0.115753606,0.00822762,-0.09907134,0.20588738,0.4417835,0.617283,0.1754995
81,-0.40478945,-0.48022836,"('submissive', 'aggressive')",1.1026131,1.194007,-0.46351615,-0.35587567,-1.29927,-0.9939971,-0.2662406,-0.1590235,0.1072171
82,-1.1387451,-1.122317,"('poor', 'rich')",-0.5636819,-0.51939267,0.32656553,0.20923907,4.975909,4.809159,0.900012,0.8441721,-0.0558399
83,-0.509301,-0.57877356,"('powerless', 'powerful')",1.0629113,1.0550022,-1.05896,-0.9652246,-0.5927565,-0.49637195,-0.2745265,-0.246342,0.0281845
84,1.1240855,1.0964055,"('inferior', 'superior')",0.19284722,0.20455623,0.38501284,0.3942546,0.76503116,0.74167436,0.6167442,0.6092227,-0.0075215
85,0.20713855,0.2593388,"('insignificant', 'prestigious')",-2.672644,-2.8084595,-0.42735866,-0.43523002,0.7912841,0.63759404,-0.525395,-0.5866892,-0.0612942
86,-0.3576128,-0.5086951,"('uninfluential', 'influential')",0.45534945,0.38958693,-1.8699472,-1.8996829,0.0025498196,-0.023992464,-0.4424152,-0.5106959,-0.0682807
87,0.9322625,0.930745,"('unsuccessful', 'successful')",1.4481007,1.4692752,1.2530646,1.2860293,1.7622164,1.8681989,1.348911,1.3885621,0.0396511
88,-0.103391394,-0.1625999,"('low', 'eminent')",-0.80127436,-0.8506077,-1.001413,-1.0021361,0.002577784,0.0180315,-0.4758753,-0.499328,-0.0234527
