,edwards_male,edwards_female,tuple,lifesciences_male,lifesciences_female,corp_male,corp_female,average_male,average_female,female-male
30,1.4229451,1.4797779,"('intolerant', 'tolerant')",-0.5690185,-0.5365573,0.5761987,0.5978995,0.4767085,0.5137067,0.0369982
31,-1.2636453,-1.349978,"('evil', 'good')",1.1006261,1.1032535,-0.6113216,-0.6768942,-0.2581136,-0.3078729,-0.0497593
32,0.5872896,0.573987,"('unkind', 'kind')",-0.0973946,-0.08407737,0.8304394,0.7019978,0.4401115,0.3973025,-0.042809
33,0.47701946,0.41850713,"('wrong', 'right')",1.5105484,1.4368476,-0.23768862,-0.26400763,0.583293,0.530449,-0.052844
34,0.062649384,0.16369578,"('mean', 'honorable')",0.38521922,0.51082975,5.58896,5.881174,2.0122763,2.1852331,0.1729568
35,0.15261498,0.10352513,"('corrupt', 'incorrupt')",1.6065024,1.5110363,-0.43241516,-0.47470474,0.4422341,0.3799522,-0.0622819
36,-0.5577272,-0.71207136,"('hostile', 'amicable')",1.029562,0.90519994,0.05271691,-0.06883584,0.1748506,0.0414309,-0.1334197
37,1.0746989,1.0992585,"('fake', 'genuine')",-0.24094597,-0.17974499,0.014242955,0.06523064,0.2826653,0.3282481,0.0455828
38,-0.102173865,-0.1316164,"('untruthful', 'truthful')",-0.30470803,-0.31374064,-0.16066705,-0.0786374,-0.189183,-0.1746648,0.0145182
39,0.82849675,0.96096694,"('exploitative', 'cooperative')",0.5766963,0.65948504,0.32204723,0.39480925,0.5757468,0.6717537,0.0960069
40,0.7440701,0.6917302,"('stingy', 'generous')",0.27790213,0.2836497,-1.5772148,-1.7976674,-0.1850809,-0.2740958,-0.0890149
41,0.31897652,0.25638503,"('unforgiving', 'forgiving')",-0.6563896,-0.63108516,0.11076766,0.046527185,-0.0755485,-0.109391,-0.0338425
42,0.15825646,0.32524043,"('unreliable', 'reliable')",0.56955004,0.7480562,-3.0776808,-3.1229985,-0.7832914,-0.683234,0.1000574
43,0.5440935,0.61369395,"('irresponsible', 'responsible')",-1.4370353,-1.2785332,0.2521886,0.3506424,-0.2135844,-0.1047323,0.1088521
44,-1.05689,-0.95168066,"('prejudiced', 'unprejudiced')",1.0117661,1.0635421,-1.4591056,-1.3938463,-0.5014098,-0.4273283,0.0740815
45,-0.038628772,-0.0965755,"('incompetent', 'competent')",-1.317901,-1.2372208,-0.12227832,-0.19483985,-0.4929361,-0.5095454,-0.0166093
46,0.8751141,0.89537215,"('uncompetitive', 'competitive')",-2.3079088,-2.2525194,-1.2736363,-1.3446732,-0.9021436,-0.9006068,0.0015368
47,0.09942285,0.1759437,"('stupid', 'smart')",0.64767313,0.76879233,5.568447,5.7364674,2.1051811,2.2270678,0.1218867
48,1.5127288,1.4533802,"('unintelligent', 'intelligent')",-0.79640913,-0.88212025,0.66500264,0.6372514,0.4604408,0.4028371,-0.0576037
49,-0.25297135,-0.24595013,"('unable', 'able')",-0.14854059,-0.027943052,-0.5569418,-0.42299256,-0.3194846,-0.2322952,0.0871894
50,-0.46176815,-0.42705804,"('clumsy', 'skillful')",1.4523892,1.4369259,0.11805841,0.03408216,0.3695598,0.3479834,-0.0215764
51,-0.07171424,-0.10380685,"('uneducated', 'educated')",-1.0619649,-1.1266607,0.08409625,-0.022741519,-0.349861,-0.4177364,-0.0678754
52,-0.6717913,-0.8748424,"('irrational', 'rational')",1.2366294,1.0423887,0.40011775,0.34712222,0.3216519,0.1715562,-0.1500957
53,0.7019113,0.56752306,"('uncreative', 'creative')",-0.68287426,-0.7353451,0.77914906,0.6053064,0.266062,0.1458281,-0.1202339
54,0.12930636,0.16497868,"('incapable', 'capable')",0.24392845,0.20816989,0.8114505,0.8788546,0.3948951,0.4173344,0.0224393
55,1.1065847,1.1255189,"('incompetent', 'clever')",-1.6269009,-1.6133524,-0.030013043,-0.08737957,-0.1834431,-0.1917377,-0.0082946
56,0.64606297,0.7223921,"('impractical', 'practical')",-1.0698161,-0.9603992,-1.0636247,-0.97517395,-0.4957926,-0.4043937,0.0913989
57,0.8910267,0.7887161,"('unimaginative', 'imaginative')",-1.1984814,-1.2377602,-2.9206457,-3.0727973,-1.0760335,-1.1739472,-0.0979137
58,-0.39567912,-0.48278213,"('undiscriminating', 'discriminating')",-1.3942996,-1.4264675,-0.14840528,-0.17688023,-0.646128,-0.6953766,-0.0492486
59,-0.21836433,-0.19088873,"('foolish', 'wise')",1.727381,1.6798918,0.4371842,0.51571476,0.6487336,0.6682393,0.0195057
60,1.1764047,1.2913154,"('inefficient', 'efficient')",-1.5913225,-1.4162366,-0.68895054,-0.5599813,-0.3679561,-0.2283008,0.1396553
61,0.51645195,0.37092406,"('illogical', 'logical')",-0.37946674,-0.4808477,0.52938014,0.37451962,0.2221218,0.0881987,-0.1339231
62,0.24955285,0.38299167,"('incompetent', 'brilliant')",-0.7965805,-0.6877629,0.055426802,0.17463098,-0.1638669,-0.0433801,0.1204868
63,0.9416907,0.91096735,"('unperceptive', 'insightful')",-1.3888273,-1.3017279,0.56652206,0.53505576,0.0397951,0.0480984,0.0083033
64,0.7159047,0.7832729,"('shy', 'confident')",0.06320788,0.06266059,-6.792122,-6.9056396,-2.0043364,-2.0199021,-0.0155657
65,0.9295725,0.93963253,"('insecure', 'secure')",-0.89014655,-0.936753,-0.38820934,-0.345217,-0.1162611,-0.1141125,0.0021486
66,-0.3329198,-0.3558749,"('inactive', 'active')",0.82135934,0.81090564,0.99800056,0.9976058,0.49548,0.4842122,-0.0112678
67,-0.40605178,-0.3231055,"('doubtful', 'determined')",0.2582137,0.38011706,-0.6161707,-0.5672358,-0.2546696,-0.1700748,0.0845948
68,0.13192071,0.07253657,"('dependent', 'independent')",-0.5284973,-0.58448666,-1.1400259,-1.1578383,-0.5122008,-0.5565961,-0.0443953
69,0.02119581,0.03231299,"('lazy', 'industrious')",2.727551,2.711027,-0.67733634,-0.64807254,0.6904702,0.6984225,0.0079523
70,1.0773727,1.2356942,"('lethargic', 'energetic')",-1.0102967,-0.87862355,0.26523754,0.2755811,0.1107712,0.2108839,0.1001127
71,0.90440065,0.86318284,"('diffident', 'self-confident')",0.8807407,0.93105555,0.6911661,0.658984,0.8254358,0.8177408,-0.007695
72,0.7964765,0.8432222,"('unambitious', 'ambitious')",-1.2482365,-1.2451706,-0.5958302,-0.52279943,-0.3491968,-0.3082493,0.0409475
73,0.85029083,0.9047461,"('helpless', 'self-reliant')",1.3381147,1.2429276,-3.4668536,-3.4543798,-0.4261494,-0.4355687,-0.0094193
74,1.5207626,1.5036658,"('undedicated', 'dedicated')",-0.5546947,-0.515923,-0.24874419,-0.35169023,0.2391079,0.2120175,-0.0270904
75,-0.9739499,-0.9447041,"('meek', 'impulsive')",0.4688516,0.44370323,-0.57847726,-0.46976998,-0.3611919,-0.3235903,0.0376016
76,0.8826811,1.0032631,"('anxious', 'daring')",-0.5043788,-0.39261332,-0.44965547,-0.37581474,-0.0237844,0.0782784,0.1020628
77,-0.38055557,-0.36021516,"('unmotivated', 'motivated')",-0.6895497,-0.72029823,-1.3401176,-1.2514045,-0.8034077,-0.7773059,0.0261018
78,0.8668928,0.83247596,"('nonresilient', 'resilient')",-0.19463986,-0.14199643,-0.07371497,-0.124648385,0.1995127,0.1886104,-0.0109023
79,-1.0465112,-1.1205561,"('wavering', 'unwavering')",0.5673129,0.5430301,-0.21343446,-0.14254424,-0.2308776,-0.2400234,-0.0091458
80,0.69539165,0.7509074,"('dominated', 'dominating')",0.18309256,0.21950567,-0.9322462,-0.8638622,-0.0179207,0.035517,0.0534377
81,-0.022396907,0.07199328,"('submissive', 'aggressive')",-1.1684783,-1.176375,-1.2571723,-1.1405479,-0.8160159,-0.7483099,0.067706
82,-0.5070746,-0.5197007,"('poor', 'rich')",-0.50957185,-0.5137289,6.4186378,6.537815,1.8006638,1.8347952,0.0341314
83,0.38818103,0.36315107,"('powerless', 'powerful')",-0.4419321,-0.3855076,-1.4203846,-1.3978643,-0.4913786,-0.473407,0.0179716
84,0.81169873,0.82158595,"('inferior', 'superior')",0.23984604,0.17273214,0.78416705,0.7328572,0.6119039,0.5757251,-0.0361788
85,-0.40097633,-0.506326,"('insignificant', 'prestigious')",1.8925288,1.7505159,0.45953205,0.44868845,0.6503615,0.5642928,-0.0860687
86,1.141762,1.0465523,"('uninfluential', 'influential')",-1.8596283,-1.9327952,-0.30590358,-0.4651724,-0.3412566,-0.4504718,-0.1092152
87,-0.5043622,-0.5809861,"('unsuccessful', 'successful')",0.47522742,0.37944058,0.7483613,0.7236989,0.2397422,0.1740511,-0.0656911
88,-0.39548945,-0.46657354,"('low', 'eminent')",-0.16907309,-0.23961037,-0.59953034,-0.5918646,-0.388031,-0.4326828,-0.0446518
