,fossil_male,fossil_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.18600987,-0.23412718,"('unsociable', 'sociable')",1.1019579,0.92730176,-0.4116548,-0.5686714,0.1680977,0.0415011,-0.1265966
1,0.86108965,0.57528025,"('unfriendly', 'friendly')",-0.40619567,-0.5497769,1.8719854,1.7381788,0.7756265,0.587894,-0.1877325
2,0.36043665,0.32677448,"('unlikable', 'likable')",1.4154267,1.3231634,0.62706524,0.7015445,0.8009762,0.7838275,-0.0171487
3,-0.21781868,-0.016275555,"('repellent', 'pleasant')",1.1284404,1.2488427,0.2220231,0.36000633,0.3775483,0.5308578,0.1533095
4,-0.26160187,-0.43989912,"('disliked', 'liked')",-0.43692243,-0.6000308,-6.626429,-6.686997,-2.4416512,-2.5756423,-0.1339911
5,-0.7301651,-0.8918637,"('distant', 'outgoing')",-1.8488879,-1.7988024,-0.13099322,-0.15428305,-0.9033487,-0.9483164,-0.0449677
6,-0.76604044,-0.97785825,"('distant', 'open')",-2.2190058,-2.207275,0.3032857,0.23248614,-0.8939203,-0.9842157,-0.0902954
7,0.89737904,0.97657955,"('insensitive', 'sensitive')",0.5272258,0.67446536,0.8769452,0.8781047,0.7671834,0.8430498,0.0758664
8,0.60302526,0.37657022,"('unaffectionate', 'affectionate')",-0.7167379,-0.7621515,0.7312287,0.6475328,0.2058387,0.0873172,-0.1185215
9,0.9620645,0.8333899,"('unaffectionate', 'caring')",-0.5076865,-0.4924613,1.3090817,1.3253907,0.5878199,0.5554398,-0.0323801
10,0.30391836,0.4451375,"('unsympathetic', 'sympathetic')",0.83494174,0.89908075,-0.07648455,-0.12033397,0.3541252,0.4079614,0.0538362
11,-0.2370626,-0.056850962,"('unhelpful', 'helpful')",0.20004448,0.22392656,2.0388591,2.0934908,0.6672804,0.7535222,0.0862418
12,0.6411028,0.70644605,"('unsupportive', 'supportive')",0.86801445,1.076366,-1.5816966,-1.5818546,-0.0241931,0.0669858,0.0911789
13,-0.3245272,-0.2073805,"('impolite', 'polite')",0.39255375,0.3431419,-0.25217465,-0.29425675,-0.0613827,-0.0528318,0.0085509
14,0.73645836,0.83118206,"('antisocial', 'social')",2.1724694,2.1606047,-0.50357103,-0.5405593,0.8017855,0.8170758,0.0152903
15,-0.24517414,-0.3322356,"('boring', 'funny')",-1.289217,-1.3217223,0.43985903,0.383944,-0.364844,-0.4233379,-0.0584939
16,-0.8830601,-1.0556121,"('unpopular', 'popular')",-0.4226941,-0.4524397,0.6056783,0.62248904,-0.2333586,-0.2951876,-0.061829
17,-0.9299455,-0.9163193,"('nasty', 'nice')",-0.6858754,-0.67386866,-0.104965046,-0.10596199,-0.5735953,-0.5653834,0.0082119
18,-1.0102115,-1.073551,"('disagreeable', 'welcoming')",-0.9592644,-0.9154712,-0.45577076,-0.5376904,-0.8084156,-0.8422376,-0.033822
19,-1.9022155,-1.9041609,"('inhospitable', 'hospitable')",-1.9803827,-2.0397196,-0.004009407,-0.00725024,-1.2955359,-1.3170436,-0.0215077
20,-0.2326765,-0.05894647,"('rough', 'thoughtful')",1.3237154,1.3613629,1.1025275,1.0842555,0.7311888,0.7955573,0.0643685
21,0.5049745,0.614594,"('immoral', 'moral')",1.2080152,1.2470448,-0.62283707,-0.5692787,0.3633842,0.4307867,0.0674025
22,0.34261715,0.35443965,"('untrustworthy', 'trustworthy')",1.1598923,1.1323003,-0.93388116,-0.9698459,0.1895428,0.172298,-0.0172448
23,0.2321174,0.32146335,"('insincere', 'sincere')",0.5747746,0.6172491,6.341481,6.327233,2.382791,2.4219818,0.0391908
24,1.2937344,1.2674005,"('dishonest', 'honest')",0.13270643,0.14860168,0.924682,0.8325288,0.7837076,0.7495103,-0.0341973
25,0.39598095,0.24408577,"('egoistic', 'altruistic')",-0.599903,-0.5661918,1.3203487,1.2766479,0.3721422,0.3181806,-0.0539616
26,0.7869911,0.6423947,"('hardhearted', 'benevolent')",0.8584668,0.85762924,1.4717814,1.4008732,1.0390798,0.9669657,-0.0721141
27,-0.17770106,-0.11741535,"('hardhearted', 'softhearted')",-0.5935219,-0.42467117,1.5729011,1.5117365,0.2672261,0.3232167,0.0559906
28,0.95420545,0.7811055,"('disloyal', 'loyal')",0.33054602,0.18687953,0.7483318,0.67221075,0.6776944,0.5467319,-0.1309625
29,0.25617963,0.26881316,"('unfair', 'fair')",-0.24676163,-0.24434358,-0.5415176,-0.7216477,-0.1773665,-0.2323927,-0.0550262
30,0.21120667,0.2939487,"('intolerant', 'tolerant')",0.76865107,0.66310495,1.2205583,1.1304761,0.733472,0.6958432,-0.0376288
31,-1.0319177,-1.1426563,"('evil', 'good')",-1.8995365,-1.9027759,-1.0668086,-1.1723651,-1.3327543,-1.4059324,-0.0731781
32,0.22018385,0.17421225,"('unkind', 'kind')",1.2630388,1.2799081,1.1362841,1.0426793,0.8731689,0.8322665,-0.0409024
33,0.8519593,0.6771825,"('wrong', 'right')",-0.57456255,-0.6318836,-0.3975605,-0.4379136,-0.0400546,-0.1308716,-0.090817
34,0.36149448,0.44850698,"('mean', 'honorable')",-0.054956436,0.084065266,6.1219807,6.1879997,2.1428396,2.2401907,0.0973511
35,-1.7316656,-1.9908712,"('corrupt', 'incorrupt')",-2.3303158,-2.4428995,-0.3979838,-0.57305104,-1.4866549,-1.6689405,-0.1822856
36,-1.414933,-1.7784864,"('hostile', 'amicable')",-2.3358207,-2.568995,0.062449537,-0.12822814,-1.2294347,-1.4919031,-0.2624684
37,-0.4294401,-0.45082447,"('fake', 'genuine')",0.359031,0.39320818,0.3336584,0.34223783,0.0877498,0.0948738,0.007124
38,1.1783245,1.0914195,"('untruthful', 'truthful')",-0.45912096,-0.5207753,0.27754426,0.29736915,0.3322492,0.2893378,-0.0429114
39,0.503316,0.63420004,"('exploitative', 'cooperative')",1.6170478,1.611206,0.010521095,-0.0028468892,0.710295,0.7475197,0.0372247
40,0.84691215,0.74364257,"('stingy', 'generous')",0.23115005,0.36042902,-1.6549466,-1.776391,-0.1922948,-0.2241065,-0.0318117
41,-0.09585743,-0.14003965,"('unforgiving', 'forgiving')",0.5499937,0.50056463,0.094872795,-0.00735356,0.183003,0.1177238,-0.0652792
42,0.22039497,0.3020828,"('unreliable', 'reliable')",1.4427035,1.522027,-2.8822033,-2.797966,-0.4063683,-0.3246187,0.0817496
43,0.8517552,1.0329587,"('irresponsible', 'responsible')",1.3725642,1.4601635,0.9536878,0.939481,1.0593357,1.144201,0.0848653
44,-0.72080046,-0.6507454,"('prejudiced', 'unprejudiced')",-0.19219303,-0.2548443,-1.4436499,-1.4818323,-0.7855478,-0.7958074,-0.0102596
45,-0.124853946,-0.016553346,"('incompetent', 'competent')",0.93396145,0.9252812,-0.325982,-0.31033164,0.1610418,0.1994654,0.0384236
46,0.40758738,0.54357463,"('uncompetitive', 'competitive')",2.0908809,2.1809094,-0.6901627,-0.7023214,0.6027685,0.6740541,0.0712856
47,0.29967716,0.3479371,"('stupid', 'smart')",0.9374002,0.92946,5.827641,5.903344,2.3549061,2.3935804,0.0386743
