,estuary_male,estuary_female,tuple,average_male,average_female,female-male
26,1.1260414,0.81540143,"('hardhearted', 'benevolent')",1.1260414,0.8154014,-0.31064
27,1.824451,1.58637,"('hardhearted', 'softhearted')",1.824451,1.58637,-0.238081
28,1.192807,1.121747,"('disloyal', 'loyal')",1.192807,1.121747,-0.07106
29,-0.54237944,-0.7395228,"('unfair', 'fair')",-0.5423794,-0.7395228,-0.1971434
30,0.81726813,0.95458233,"('intolerant', 'tolerant')",0.8172681,0.9545823,0.1373142
31,-0.850979,-1.0102957,"('evil', 'good')",-0.850979,-1.0102957,-0.1593167
32,1.2395581,1.1431887,"('unkind', 'kind')",1.2395581,1.1431887,-0.0963694
33,-0.35595417,-0.29584002,"('wrong', 'right')",-0.3559542,-0.29584,0.0601142
34,4.3643165,4.720886,"('mean', 'honorable')",4.3643165,4.7208862,0.3565697
35,-1.038209,-1.3436614,"('corrupt', 'incorrupt')",-1.038209,-1.3436614,-0.3054524
36,-1.0595759,-1.2721345,"('hostile', 'amicable')",-1.0595759,-1.2721345,-0.2125586
37,1.2299869,1.2246073,"('fake', 'genuine')",1.2299869,1.2246073,-0.0053796
38,-0.041734308,0.12911406,"('untruthful', 'truthful')",-0.0417343,0.1291141,0.1708484
39,0.38568383,0.44973946,"('exploitative', 'cooperative')",0.3856838,0.4497395,0.0640557
40,-0.8265224,-0.91575134,"('stingy', 'generous')",-0.8265224,-0.9157513,-0.0892289
41,0.34232503,0.17602459,"('unforgiving', 'forgiving')",0.342325,0.1760246,-0.1663004
42,-2.0329769,-1.9332865,"('unreliable', 'reliable')",-2.0329769,-1.9332865,0.0996904
43,0.9987772,1.1611452,"('irresponsible', 'responsible')",0.9987772,1.1611452,0.162368
44,-1.4376483,-1.5658407,"('prejudiced', 'unprejudiced')",-1.4376483,-1.5658407,-0.1281924
45,0.51799977,0.35707775,"('incompetent', 'competent')",0.5179998,0.3570777,-0.1609221
46,-0.7019447,-0.62082225,"('uncompetitive', 'competitive')",-0.7019447,-0.6208223,0.0811224
47,4.594662,4.768228,"('stupid', 'smart')",4.5946622,4.7682281,0.1735659
48,0.4454325,0.53419805,"('unintelligent', 'intelligent')",0.4454325,0.534198,0.0887655
49,0.13806313,0.24520607,"('unable', 'able')",0.1380631,0.2452061,0.107143
50,-0.3317707,-0.29686883,"('clumsy', 'skillful')",-0.3317707,-0.2968688,0.0349019
51,0.6632747,0.81695926,"('uneducated', 'educated')",0.6632747,0.8169593,0.1536846
52,-0.11950688,-0.24660738,"('irrational', 'rational')",-0.1195069,-0.2466074,-0.1271005
53,0.046247818,-0.031902783,"('uncreative', 'creative')",0.0462478,-0.0319028,-0.0781506
54,0.7976364,1.0338658,"('incapable', 'capable')",0.7976364,1.0338658,0.2362294
55,0.9499264,1.1426309,"('incompetent', 'clever')",0.9499264,1.1426309,0.1927045
56,0.52809554,0.6817013,"('impractical', 'practical')",0.5280955,0.6817013,0.1536058
57,-1.6219324,-1.7774429,"('unimaginative', 'imaginative')",-1.6219324,-1.7774429,-0.1555105
58,0.4784608,0.42749414,"('undiscriminating', 'discriminating')",0.4784608,0.4274941,-0.0509667
59,0.09465559,0.091238044,"('foolish', 'wise')",0.0946556,0.091238,-0.0034176
60,0.27233747,0.5662782,"('inefficient', 'efficient')",0.2723375,0.5662782,0.2939407
61,0.19696012,0.1180174,"('illogical', 'logical')",0.1969601,0.1180174,-0.0789427
62,1.0342395,1.2878137,"('incompetent', 'brilliant')",1.0342395,1.2878137,0.2535742
63,0.49414638,0.7095784,"('unperceptive', 'insightful')",0.4941464,0.7095784,0.215432
64,-6.061394,-5.9125814,"('shy', 'confident')",-6.0613942,-5.9125814,0.1488128
65,0.178547,0.45526287,"('insecure', 'secure')",0.178547,0.4552629,0.2767159
66,-0.045807213,-0.27691975,"('inactive', 'active')",-0.0458072,-0.2769198,-0.2311126
67,-0.6707843,-0.6748942,"('doubtful', 'determined')",-0.6707843,-0.6748942,-0.0041099
68,-0.89792216,-0.6668558,"('dependent', 'independent')",-0.8979222,-0.6668558,0.2310664
69,-1.8684081,-2.0346003,"('lazy', 'industrious')",-1.8684081,-2.0346003,-0.1661922
70,1.6090465,1.6763625,"('lethargic', 'energetic')",1.6090465,1.6763625,0.067316
71,0.2772361,0.3008921,"('diffident', 'self-confident')",0.2772361,0.3008921,0.023656
72,1.0983018,1.2978479,"('unambitious', 'ambitious')",1.0983018,1.2978479,0.1995461
73,-2.5192554,-2.3507214,"('helpless', 'self-reliant')",-2.5192554,-2.3507214,0.168534
74,0.56064427,0.45431262,"('undedicated', 'dedicated')",0.5606443,0.4543126,-0.1063317
75,-0.6453771,-0.71213883,"('meek', 'impulsive')",-0.6453771,-0.7121388,-0.0667617
76,0.56108624,0.63019055,"('anxious', 'daring')",0.5610862,0.6301906,0.0691044
77,-1.7412338,-1.5408624,"('unmotivated', 'motivated')",-1.7412338,-1.5408624,0.2003714
78,-0.78856844,-0.8125439,"('nonresilient', 'resilient')",-0.7885684,-0.8125439,-0.0239755
79,-0.111449696,-0.13367993,"('wavering', 'unwavering')",-0.1114497,-0.1336799,-0.0222302
80,0.3595585,0.26252812,"('dominated', 'dominating')",0.3595585,0.2625281,-0.0970304
81,-0.045103215,0.12972815,"('submissive', 'aggressive')",-0.0451032,0.1297282,0.1748314
82,6.1104755,6.2810817,"('poor', 'rich')",6.1104755,6.2810817,0.1706062
83,-0.32603183,-0.19936737,"('powerless', 'powerful')",-0.3260318,-0.1993674,0.1266644
84,0.16306236,0.19594528,"('inferior', 'superior')",0.1630624,0.1959453,0.0328829
85,-0.87750256,-0.9777922,"('insignificant', 'prestigious')",-0.8775026,-0.9777922,-0.1002896
86,0.9515414,0.9851608,"('uninfluential', 'influential')",0.9515414,0.9851608,0.0336194
87,0.5597118,0.6352213,"('unsuccessful', 'successful')",0.5597118,0.6352213,0.0755095
88,0.18290685,0.22543389,"('low', 'eminent')",0.1829069,0.2254339,0.042527
