,ihs_male,ihs_female,tuple,markit_male,markit_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.1409122,-0.21574609,"('unsociable', 'sociable')",0.8117863,0.76818883,0.28193605,0.25371912,0.3176034,0.2687206,-0.0488828
1,-1.0153108,-0.9651653,"('unfriendly', 'friendly')",-1.5990334,-1.6148041,1.5257125,1.2868644,-0.3628772,-0.431035,-0.0681578
2,1.2480688,1.2305553,"('unlikable', 'likable')",0.57956165,0.6171613,0.26749712,0.33121657,0.6983759,0.726311,0.0279351
3,-0.14526682,0.019007308,"('repellent', 'pleasant')",0.20477778,0.40636185,0.7256427,0.8586249,0.2617179,0.427998,0.1662801
4,0.010434579,0.006061502,"('disliked', 'liked')",-0.65866613,-0.70767117,-5.3404784,-5.4133387,-1.9962366,-2.0383161,-0.0420795
5,-0.7757045,-0.6319372,"('distant', 'outgoing')",-1.7912943,-1.7674892,-0.5325684,-0.67012584,-1.0331891,-1.0231841,0.010005
6,-0.9561145,-0.7361585,"('distant', 'open')",-2.0488355,-1.9816481,0.012868358,-0.11658954,-0.9973605,-0.9447987,0.0525618
7,0.3557923,0.38717937,"('insensitive', 'sensitive')",0.7742423,0.8571194,1.0046629,1.0522066,0.7115658,0.7655018,0.053936
8,-0.9981568,-0.98894376,"('unaffectionate', 'affectionate')",-1.7420883,-1.7855912,0.7523081,0.48405662,-0.6626457,-0.7634927,-0.100847
9,-0.61292404,-0.65155953,"('unaffectionate', 'caring')",-1.6379132,-1.7024187,1.068813,0.89543384,-0.3940081,-0.4861814,-0.0921733
10,-0.6862449,-0.64855397,"('unsympathetic', 'sympathetic')",0.18285811,0.30019328,0.7044999,0.81561375,0.0670377,0.155751,0.0887133
11,0.29228458,0.26124367,"('unhelpful', 'helpful')",0.42179435,0.48171467,2.0321271,2.1434026,0.915402,0.9621203,0.0467183
12,0.41140878,0.5054328,"('unsupportive', 'supportive')",0.16603091,0.2864199,-1.2151318,-1.2059504,-0.212564,-0.1380326,0.0745314
13,0.20544565,0.06800719,"('impolite', 'polite')",0.56381917,0.54160154,-0.12681922,-0.009023225,0.2141485,0.2001952,-0.0139533
14,1.0348818,0.9661473,"('antisocial', 'social')",1.8201187,1.8675187,0.10128394,0.2450274,0.9854282,1.0262311,0.0408029
15,0.8632284,0.74114287,"('boring', 'funny')",0.69180226,0.6124426,0.4577923,0.5080071,0.670941,0.6205308,-0.0504102
16,-0.2996856,-0.2775538,"('unpopular', 'popular')",-1.4387591,-1.391149,0.6290858,0.63171077,-0.3697863,-0.345664,0.0241223
17,-0.36054578,-0.24913776,"('nasty', 'nice')",-0.44665292,-0.41441423,-0.5347432,-0.55905604,-0.4473139,-0.407536,0.0397779
18,-0.26773363,-0.06835024,"('disagreeable', 'welcoming')",-0.62596256,-0.44273844,-0.8130419,-0.7815395,-0.5689127,-0.4308761,0.1380366
19,-0.7649473,-0.619501,"('inhospitable', 'hospitable')",-1.3123764,-1.2531043,-0.774811,-0.8129799,-0.9507116,-0.8951951,0.0555165
20,0.112758726,0.21879241,"('rough', 'thoughtful')",0.81773984,0.88608545,1.1570743,1.1457593,0.6958577,0.7502124,0.0543547
21,0.090402275,0.10215247,"('immoral', 'moral')",0.7359591,0.8184554,-0.6585354,-0.44962776,0.055942,0.1569934,0.1010514
22,0.17943606,0.16261914,"('untrustworthy', 'trustworthy')",1.1397564,1.1821656,-0.37772006,-0.3624267,0.3138242,0.3274527,0.0136285
23,0.13997263,0.16527027,"('insincere', 'sincere')",0.7061612,0.81457984,5.6577983,5.6259995,2.1679773,2.2019499,0.0339726
24,0.09137458,0.06991845,"('dishonest', 'honest')",0.16550957,0.1867777,0.5984686,0.6097019,0.2851176,0.2887993,0.0036817
25,-0.62720746,-0.5789954,"('egoistic', 'altruistic')",-0.95547867,-0.985049,0.42874175,0.31255564,-0.3846482,-0.4171629,-0.0325147
