,cme_male,cme_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5208814,-0.6844896,"('unsociable', 'sociable')",0.29920995,0.13906857,-0.51855105,-0.60047483,-0.2467408,-0.3819653,-0.1352245
1,-0.98347926,-1.0487026,"('unfriendly', 'friendly')",-0.4882683,-0.5217654,1.5272602,1.4749037,0.0185042,-0.0318547,-0.0503589
2,1.1231737,1.1495483,"('unlikable', 'likable')",1.9273094,1.975748,0.92639244,0.977562,1.3256253,1.3676194,0.0419941
3,-0.008105233,0.00070418976,"('repellent', 'pleasant')",0.76573926,0.7985344,0.31705743,0.3211336,0.3582305,0.3734574,0.0152269
4,-0.215193,-0.2895731,"('disliked', 'liked')",-0.21251407,-0.33234048,-6.1706424,-6.2382846,-2.1994499,-2.2867327,-0.0872828
5,-0.8532825,-0.69867903,"('distant', 'outgoing')",-2.0309012,-1.8598946,-0.5067247,-0.46437407,-1.1303027,-1.0076493,0.1226534
6,-1.1152977,-0.9786072,"('distant', 'open')",-2.404069,-2.2163315,-0.123081,-0.117877275,-1.2141492,-1.104272,0.1098772
7,0.058703665,-0.020772066,"('insensitive', 'sensitive')",0.047413737,0.07097479,0.593261,0.62444556,0.2331261,0.2248828,-0.0082433
8,-0.7210512,-0.7811027,"('unaffectionate', 'affectionate')",-0.25876412,-0.25880134,0.6779885,0.6093937,-0.1006089,-0.1435035,-0.0428946
9,-0.84213483,-0.9278536,"('unaffectionate', 'caring')",-0.24941178,-0.27073142,1.0763866,1.0542938,-0.0050534,-0.0480971,-0.0430437
10,-0.8819886,-1.0039675,"('unsympathetic', 'sympathetic')",-0.01689443,-0.0150045715,-0.4768306,-0.46685842,-0.4585712,-0.4952768,-0.0367056
11,0.3321761,0.22737162,"('unhelpful', 'helpful')",0.38194317,0.31648472,1.9019318,1.8798252,0.872017,0.8078938,-0.0641232
12,0.25067165,0.28404185,"('unsupportive', 'supportive')",0.4691405,0.6249424,-1.7723494,-1.7104645,-0.3508457,-0.2671601,0.0836856
13,-0.04729531,-0.07570283,"('impolite', 'polite')",-0.0145389885,-0.05530729,-0.44122195,-0.43278486,-0.1676854,-0.1879317,-0.0202463
14,0.47494414,0.36100906,"('antisocial', 'social')",1.513814,1.4718642,-0.24091679,-0.30892843,0.5826138,0.5079816,-0.0746322
