,crown_male,crown_female,tuple,castle_male,castle_female,intl_male,intl_female,corp_male,corp_female,average_male,average_female,female-male
0,0.07657671,-0.0067237457,"('unsociable', 'sociable')",1.0177193,1.0193539,-0.73126715,-0.8550971,0.055022884,-0.088736296,0.1045129,0.0171992,-0.0873137
1,-1.0732975,-1.033707,"('unfriendly', 'friendly')",-1.6417264,-1.6537701,-1.0730274,-1.1076688,1.5055476,1.3960394,-0.5706259,-0.5997766,-0.0291507
2,0.9202679,1.0256038,"('unlikable', 'likable')",1.1298951,1.2419107,0.74557894,0.81232214,0.4615386,0.46401995,0.8143201,0.8859642,0.0716441
3,-0.39310673,-0.2723797,"('repellent', 'pleasant')",0.37135983,0.53206396,-0.17427306,-0.1515943,1.0179468,1.036049,0.2054817,0.2860347,0.080553
4,-0.30573487,-0.3954743,"('disliked', 'liked')",-1.2696137,-1.4219077,-0.7575908,-0.7414697,-7.9103484,-8.025312,-2.560822,-2.6460409,-0.0852189
5,-0.981321,-0.9069714,"('distant', 'outgoing')",-2.1231897,-2.1742947,-0.48325998,-0.42023033,-0.5743083,-0.5483898,-1.0405197,-1.0124716,0.0280481
6,-1.4148573,-1.2711422,"('distant', 'open')",-2.5425699,-2.5425236,-0.5150653,-0.43715727,-0.17873223,-0.16117959,-1.1628062,-1.1030006,0.0598056
7,1.0895785,1.0947134,"('insensitive', 'sensitive')",1.8296398,2.024766,0.025538715,0.058026254,0.6518617,0.6204959,0.8991547,0.9495004,0.0503457
8,0.12161487,0.1970006,"('unaffectionate', 'affectionate')",-0.6200668,-0.6218485,-1.1564136,-1.1924057,0.7616061,0.7427068,-0.2233149,-0.2186367,0.0046782
9,0.4665147,0.49433976,"('unaffectionate', 'caring')",-0.5176325,-0.4670645,-1.6356814,-1.6520091,1.4746222,1.4454467,-0.0530442,-0.0448218,0.0082224
10,0.79074097,0.81701964,"('unsympathetic', 'sympathetic')",1.4004267,1.5426108,-1.6491216,-1.686867,-0.013983777,-0.12106,0.1320156,0.1379258,0.0059102
11,0.57677704,0.5013286,"('unhelpful', 'helpful')",0.19077684,0.35804763,-0.7017786,-0.6772419,1.5931672,1.5983021,0.4147356,0.4451091,0.0303735
12,0.99209255,1.0843291,"('unsupportive', 'supportive')",0.8356352,1.0578904,-1.8438113,-1.7567525,-2.376138,-2.4381235,-0.5980554,-0.5131641,0.0848913
13,0.81724197,0.7712546,"('impolite', 'polite')",1.8382391,1.8908428,0.18626171,0.22435446,-0.63829684,-0.63532937,0.5508615,0.5627806,0.0119191
14,1.5442023,1.5373453,"('antisocial', 'social')",2.6463926,2.7121587,0.66092557,0.5998304,0.05803347,-0.049728468,1.2273884,1.1999016,-0.0274868
15,0.4125062,0.27740836,"('boring', 'funny')",0.10674805,-0.026229497,0.7812374,0.78137887,-0.47457138,-0.4468901,0.2064801,0.1464169,-0.0600632
16,-1.1949815,-1.2256535,"('unpopular', 'popular')",-0.91458434,-1.0101811,0.14733978,0.070370466,0.455485,0.4378515,-0.3766852,-0.4319032,-0.055218
17,0.03148939,0.14192006,"('nasty', 'nice')",-0.26888317,-0.17361407,-0.76523536,-0.7065676,-0.92642856,-0.8687974,-0.4822644,-0.4017648,0.0804996
18,-0.006568879,0.18698946,"('disagreeable', 'welcoming')",-0.3769051,-0.17663962,-0.44462118,-0.3397823,-0.7140291,-0.7660688,-0.3855311,-0.2738753,0.1116558
19,-0.95127964,-0.8402488,"('inhospitable', 'hospitable')",-1.2099771,-1.147748,-0.9385051,-0.8642228,-0.98478746,-0.8840946,-1.0211374,-0.9340786,0.0870588
20,-0.091939904,0.011373752,"('rough', 'thoughtful')",-0.05780989,0.10294257,-0.12326068,-0.10253515,0.7224547,0.7317431,0.1123611,0.1858811,0.07352
21,0.83242124,0.8528396,"('immoral', 'moral')",1.8151875,2.0142026,-0.5114839,-0.4514345,-0.77997243,-0.77206284,0.3390381,0.4108862,0.0718481
