,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0674831,-1.1274163,"('unsociable', 'sociable')",0.71938646,0.59717745,-0.6586054,-0.7540755,-0.3355673,-0.4281048,-0.0925375
1,-2.642494,-2.6190023,"('unfriendly', 'friendly')",1.2108362,1.0135194,2.339837,2.2481077,0.3027264,0.2142082,-0.0885182
2,0.717384,0.77075934,"('unlikable', 'likable')",2.2068868,2.3032646,0.62881845,0.7692304,1.184363,1.2810848,0.0967218
3,-0.6164204,-0.52963704,"('repellent', 'pleasant')",0.07894832,0.08397014,0.017070258,0.097810365,-0.1734673,-0.1159522,0.0575151
4,-0.3351434,-0.35771212,"('disliked', 'liked')",-0.26444873,-0.32197937,-5.8625197,-5.9730577,-2.1540373,-2.217583,-0.0635457
5,-0.7970507,-0.7776641,"('distant', 'outgoing')",0.46904662,0.4109025,0.33306667,0.30111808,0.0016875,-0.0218812,-0.0235687
6,-0.7986289,-0.7512149,"('distant', 'open')",-0.40732795,-0.47703463,0.8859135,0.83607936,-0.1066811,-0.1307234,-0.0240423
7,-0.24804442,-0.23321398,"('insensitive', 'sensitive')",0.8462056,0.89899963,0.80509156,0.8397775,0.4677509,0.5018544,0.0341035
8,-2.308244,-2.2322447,"('unaffectionate', 'affectionate')",-0.2686697,-0.28508544,0.8794913,0.82606864,-0.5658074,-0.5637538,0.0020536
9,-2.1434898,-2.0903325,"('unaffectionate', 'caring')",1.1902105,1.1454237,1.2181911,1.2173135,0.0883039,0.0908016,0.0024977
10,-0.9424784,-0.9073528,"('unsympathetic', 'sympathetic')",-0.47764832,-0.3883977,-0.5084044,-0.48694482,-0.6428437,-0.5942318,0.0486119
11,-0.7413759,-0.67533624,"('unhelpful', 'helpful')",0.5929403,0.6636214,1.5659285,1.6847029,0.4724976,0.5576627,0.0851651
12,-1.7070631,-1.6157436,"('unsupportive', 'supportive')",1.1110661,1.1998789,-1.8691494,-1.8470346,-0.8217155,-0.7542998,0.0674157
13,0.028191194,0.009392163,"('impolite', 'polite')",0.7126029,0.7976153,-0.49172977,-0.4652481,0.0830215,0.1139198,0.0308983
14,0.366369,0.35432824,"('antisocial', 'social')",1.9747964,2.0037673,-0.6861153,-0.7056034,0.5516834,0.5508307,-0.0008527
15,0.52794415,0.4522306,"('boring', 'funny')",0.36248255,0.36104608,0.7390325,0.65807885,0.543153,0.4904518,-0.0527012
16,-1.0457106,-0.9756954,"('unpopular', 'popular')",-0.4867932,-0.5241698,0.45525426,0.41823387,-0.3590832,-0.3605438,-0.0014606
17,0.25171366,0.3029851,"('nasty', 'nice')",-0.15420361,-0.09665368,-0.37355646,-0.29775402,-0.0920155,-0.0304742,0.0615413
18,-0.5636099,-0.41529152,"('disagreeable', 'welcoming')",-0.7095201,-0.6700397,-0.2645215,-0.26148808,-0.5125505,-0.4489398,0.0636107
19,-1.2716357,-1.171165,"('inhospitable', 'hospitable')",-0.6195725,-0.6514945,0.10711488,0.18821293,-0.5946978,-0.5448155,0.0498823
20,0.2678891,0.28124076,"('rough', 'thoughtful')",0.20704858,0.20512028,0.91264266,0.89447993,0.4625268,0.4602803,-0.0022465
21,0.009476883,-0.04685513,"('immoral', 'moral')",0.82126355,0.87768394,-1.0270302,-0.9281465,-0.0654299,-0.0324392,0.0329907
22,0.061388392,0.09655141,"('untrustworthy', 'trustworthy')",-0.08450551,-0.11865286,-0.9694635,-0.96512216,-0.3308602,-0.3290745,0.0017857
23,-0.6406171,-0.625992,"('insincere', 'sincere')",1.1363119,1.1283925,5.5311217,5.5281906,2.0089388,2.010197,0.0012582
24,-0.5743426,-0.56688005,"('dishonest', 'honest')",0.14696364,0.21298584,0.8843691,0.88577527,0.15233,0.1772937,0.0249637
25,-1.1870782,-1.1930169,"('egoistic', 'altruistic')",-0.29266107,-0.3670647,1.7083781,1.5782976,0.0762129,0.006072,-0.0701409
26,-0.13765043,-0.16674069,"('hardhearted', 'benevolent')",1.301898,1.3067371,1.8176208,1.7504601,0.9939561,0.9634856,-0.0304705
27,-0.57089466,-0.48963103,"('hardhearted', 'softhearted')",-0.37649575,-0.42542768,1.5409184,1.4262656,0.1978426,0.1704023,-0.0274403
28,-0.98326886,-1.0538931,"('disloyal', 'loyal')",0.38216648,0.26881325,0.907732,0.83435297,0.1022099,0.0164244,-0.0857855
29,-0.11206281,-0.19184384,"('unfair', 'fair')",-0.40726376,-0.4668487,-0.4938159,-0.65210277,-0.3377142,-0.4369318,-0.0992176
30,0.8998609,0.94188833,"('intolerant', 'tolerant')",0.8340375,0.8797291,1.233402,1.2474729,0.9891001,1.0230301,0.03393
