,booking_male,booking_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.90629286,0.8962739,"('unsociable', 'sociable')",0.030789003,-0.12691697,-0.08837044,-0.16945742,0.2829038,0.1999665,-0.0829373
1,1.2344067,1.2838836,"('unfriendly', 'friendly')",0.15463527,0.051383685,2.1574178,2.0644054,1.1821532,1.1332242,-0.048929
2,0.46610376,0.6626984,"('unlikable', 'likable')",1.5191001,1.6241895,0.50284374,0.60210204,0.8293492,0.9629966,0.1336474
3,-1.012006,-0.81716454,"('repellent', 'pleasant')",0.02206254,0.07689275,0.15524541,0.2026558,-0.2782327,-0.1792053,0.0990274
4,-1.3540841,-1.4012508,"('disliked', 'liked')",0.4752852,0.38044629,-6.259817,-6.3296623,-2.3795387,-2.4501556,-0.0706169
5,-0.16118129,-0.11466187,"('distant', 'outgoing')",-0.44855586,-0.45598406,0.12034257,0.061290033,-0.1631315,-0.1697853,-0.0066538
6,-0.5908581,-0.5609301,"('distant', 'open')",-0.7169878,-0.7390842,0.82802963,0.6994984,-0.1599387,-0.2001719,-0.0402332
7,0.81717193,0.7996784,"('insensitive', 'sensitive')",0.3135054,0.325695,0.89275646,0.8689461,0.6744779,0.6647731,-0.0097048
8,1.0911624,1.0959647,"('unaffectionate', 'affectionate')",0.0148976855,0.004498234,1.28594,1.1749021,0.7973334,0.758455,-0.0388784
9,1.9475158,1.9983518,"('unaffectionate', 'caring')",0.31689936,0.27408937,1.4271551,1.3865039,1.2305234,1.2196484,-0.010875
10,0.6058556,0.7276732,"('unsympathetic', 'sympathetic')",-0.50208324,-0.48914835,-0.23570926,-0.19795321,-0.043979,0.0135239,0.0575029
11,0.65024185,0.69087857,"('unhelpful', 'helpful')",-0.16151005,-0.12713622,1.6420318,1.7633803,0.7102545,0.7757076,0.0654531
12,1.0905889,1.2366554,"('unsupportive', 'supportive')",0.25457612,0.3546575,-1.725015,-1.7213564,-0.1266167,-0.0433478,0.0832689
13,0.73827463,0.76355886,"('impolite', 'polite')",-0.24938232,-0.24937889,-0.41013518,-0.4157769,0.0262524,0.032801,0.0065486
14,1.6133293,1.5704845,"('antisocial', 'social')",1.7411624,1.7477926,-0.39536953,-0.40709433,0.9863741,0.9703943,-0.0159798
15,0.8738334,0.73774016,"('boring', 'funny')",-0.50711226,-0.52755326,0.79048043,0.6977606,0.3857338,0.3026492,-0.0830846
16,-0.78099555,-0.7081657,"('unpopular', 'popular')",-1.0527048,-0.9690295,0.2602721,0.29349557,-0.5244761,-0.4612332,0.0632429
17,0.28320667,0.42947802,"('nasty', 'nice')",-0.82327676,-0.74015856,-0.23751067,-0.20095834,-0.2591936,-0.1705463,0.0886473
18,0.7208694,0.7849318,"('disagreeable', 'welcoming')",-0.038981453,0.012588263,-0.23023602,-0.28311148,0.1505507,0.1714695,0.0209188
19,-1.1215241,-1.0411448,"('inhospitable', 'hospitable')",-0.7119618,-0.6478431,0.17168184,0.17715688,-0.5539347,-0.5039437,0.049991
20,-0.3447296,-0.23473334,"('rough', 'thoughtful')",-0.14756209,-0.058465064,0.97152746,0.9828224,0.1597453,0.2298747,0.0701294
21,0.2173177,0.24716641,"('immoral', 'moral')",-0.10112396,-0.104565896,-0.75996715,-0.7142304,-0.2145911,-0.1905433,0.0240478
22,-0.005846627,0.013602149,"('untrustworthy', 'trustworthy')",0.65069836,0.66324806,-0.56997985,-0.62612855,0.0249573,0.0169072,-0.0080501
23,0.72844535,0.83123755,"('insincere', 'sincere')",-0.43434146,-0.4652482,5.749795,5.707552,2.014633,2.0245137,0.0098807
24,0.7926958,0.76318973,"('dishonest', 'honest')",-0.5365013,-0.53624815,0.78155404,0.69604516,0.3459162,0.3076622,-0.038254
25,-0.3540738,-0.36306316,"('egoistic', 'altruistic')",0.544457,0.5074935,1.7447768,1.692443,0.6450533,0.6122911,-0.0327622
26,2.972863,2.9484274,"('hardhearted', 'benevolent')",2.093189,2.108398,1.9359422,1.9238653,2.333998,2.326897,-0.007101
27,0.396684,0.50278926,"('hardhearted', 'softhearted')",0.0698923,0.05614324,1.7007111,1.5216953,0.7224291,0.6935426,-0.0288865
28,0.5324323,0.389657,"('disloyal', 'loyal')",0.02579797,-0.047482733,0.9977366,0.9296987,0.5186556,0.4239577,-0.0946979
29,-0.51532197,-0.6398776,"('unfair', 'fair')",-0.47929016,-0.49852014,-0.2689653,-0.39925367,-0.4211925,-0.5125504,-0.0913579
30,1.5152113,1.6269046,"('intolerant', 'tolerant')",1.3177141,1.2722827,1.0196526,1.0017481,1.2841926,1.3003118,0.0161192
31,-1.772756,-1.7103919,"('evil', 'good')",-1.0598885,-1.0604796,-0.46992493,-0.56872356,-1.1008565,-1.1131984,-0.0123419
32,0.90812814,0.9050709,"('unkind', 'kind')",0.25162125,0.2040886,0.7963887,0.7201242,0.652046,0.6097612,-0.0422848
33,0.87834877,0.8728825,"('wrong', 'right')",0.43662718,0.44568303,-0.4838822,-0.5460347,0.2770313,0.2575103,-0.019521
34,0.07514208,0.30551752,"('mean', 'honorable')",-0.4501847,-0.28695333,5.8571486,5.9463468,1.8273687,1.9883037,0.160935
35,-1.4552437,-1.5930057,"('corrupt', 'incorrupt')",-0.70710087,-0.72212905,0.417866,0.23170446,-0.5814928,-0.6944768,-0.112984
36,-1.1829654,-1.1232145,"('hostile', 'amicable')",-0.6186564,-0.7068786,0.6275374,0.43491146,-0.3913615,-0.4650606,-0.0736991
37,-0.35290518,-0.35595173,"('fake', 'genuine')",-0.17398469,-0.10696618,0.6567573,0.6566028,0.0432891,0.0645616,0.0212725
38,0.4196167,0.50037456,"('untruthful', 'truthful')",-0.64377415,-0.6368023,-0.1919687,-0.16710511,-0.1387087,-0.1011776,0.0375311
39,0.78679997,0.7208171,"('exploitative', 'cooperative')",-0.039782234,0.024685714,0.12414088,0.09933776,0.2903862,0.2816135,-0.0087727
40,0.05784626,0.11450097,"('stingy', 'generous')",0.3587218,0.30550936,-1.3337169,-1.43396,-0.3057163,-0.3379832,-0.0322669
41,1.3605944,1.402559,"('unforgiving', 'forgiving')",0.21801504,0.24380884,0.20596568,0.08255583,0.5948584,0.5763079,-0.0185505
42,0.7370242,0.8122551,"('unreliable', 'reliable')",1.61502,1.7057511,-2.7297945,-2.695499,-0.1259168,-0.0591643,0.0667525
43,1.5532726,1.6577302,"('irresponsible', 'responsible')",-0.24108036,-0.15161069,0.7711792,0.75173503,0.6944571,0.7526182,0.0581611
44,-1.1166525,-1.078501,"('prejudiced', 'unprejudiced')",-0.36941558,-0.33055004,-1.40533,-1.4150083,-0.9637993,-0.9413532,0.0224461
45,-0.5257191,-0.3879107,"('incompetent', 'competent')",0.088808194,0.07098965,-0.15279648,-0.19439365,-0.1965691,-0.1704382,0.0261309
46,1.245538,1.361589,"('uncompetitive', 'competitive')",0.9648543,0.9405096,-0.3561198,-0.3561003,0.6180908,0.6486661,0.0305753
47,0.5320562,0.6730375,"('stupid', 'smart')",0.5448629,0.66977614,5.812211,5.8878374,2.2963767,2.410217,0.1138403
48,0.41664985,0.4153247,"('unintelligent', 'intelligent')",-0.33144614,-0.35347396,0.2794904,0.34908518,0.1215647,0.1369786,0.0154139
49,-1.1581331,-1.0424198,"('unable', 'able')",-0.68297577,-0.601765,-0.38624093,-0.30422327,-0.7424499,-0.6494694,0.0929805
50,-0.39717677,-0.36173978,"('clumsy', 'skillful')",-0.4013077,-0.38896215,-0.30423325,-0.2831921,-0.3675725,-0.3446314,0.0229411
51,-0.7073266,-0.75387204,"('uneducated', 'educated')",0.6515318,0.5272456,0.22861318,0.23195082,0.0576061,0.0017748,-0.0558313
52,-0.43262425,-0.63679993,"('irrational', 'rational')",-1.1340761,-1.2646484,-0.003952395,-0.20434359,-0.5235509,-0.7019307,-0.1783798
53,0.41223493,0.4168754,"('uncreative', 'creative')",-0.15226868,-0.17426501,1.1628109,1.1114638,0.4742591,0.451358,-0.0229011
54,0.29205334,0.35106725,"('incapable', 'capable')",-0.11866327,-0.089127064,1.2351828,1.2394005,0.4695243,0.5004469,0.0309226
55,-0.27886102,-0.17785566,"('incompetent', 'clever')",0.23597212,0.22651482,-0.028038189,0.031308565,-0.0236424,0.0266559,0.0502983
56,1.6284405,1.663541,"('impractical', 'practical')",0.38870388,0.41549528,-0.24583203,-0.1983943,0.5904375,0.6268806,0.0364431
57,-0.18442445,-0.20648792,"('unimaginative', 'imaginative')",0.4833132,0.4143062,-2.293146,-2.2868981,-0.6647524,-0.6930266,-0.0282742
58,1.4962859,1.5674709,"('undiscriminating', 'discriminating')",0.9656681,0.980069,0.43219063,0.37287426,0.9647149,0.9734714,0.0087565
59,-0.57474273,-0.7307838,"('foolish', 'wise')",-0.021503769,-0.012885969,0.46067834,0.44395226,-0.0451894,-0.0999058,-0.0547164
60,1.7273047,1.8701789,"('inefficient', 'efficient')",0.4833212,0.48539463,-0.31279624,-0.14914288,0.6326099,0.7354769,0.102867
61,0.38318962,0.35139635,"('illogical', 'logical')",0.26992404,0.14484298,0.38665938,0.25273317,0.346591,0.2496575,-0.0969335
62,0.5256535,0.692292,"('incompetent', 'brilliant')",0.206428,0.27843246,-0.36021894,-0.22498964,0.1239542,0.2485783,0.1246241
63,0.67706716,0.76161236,"('unperceptive', 'insightful')",1.2463052,1.2965807,0.87919116,0.98067963,0.9341879,1.0129576,0.0787697
64,-0.9454703,-1.0412692,"('shy', 'confident')",0.8702344,0.7863234,-7.069812,-7.0220237,-2.3816826,-2.4256565,-0.0439739
65,0.8585041,0.7139066,"('insecure', 'secure')",0.49701214,0.4186461,-0.24165611,-0.22409034,0.3712867,0.3028208,-0.0684659
66,-1.1297352,-1.1264106,"('inactive', 'active')",0.4294406,0.3662243,1.4408951,1.3259788,0.2468668,0.1885975,-0.0582693
67,0.6671086,0.5794696,"('doubtful', 'determined')",0.76299137,0.8093718,-0.6348406,-0.5361144,0.2650865,0.2842423,0.0191558
68,-1.113661,-1.1950995,"('dependent', 'independent')",-0.6598648,-0.6842489,-0.22685498,-0.27700022,-0.6667936,-0.7187829,-0.0519893
69,-0.7682266,-0.78223944,"('lazy', 'industrious')",0.19247648,0.22079498,-0.62337327,-0.6668154,-0.3997078,-0.4094199,-0.0097121
70,0.8163442,0.93315154,"('lethargic', 'energetic')",1.1445181,1.2158651,0.7381506,0.75364506,0.899671,0.9675539,0.0678829
71,1.1258359,1.2040826,"('diffident', 'self-confident')",0.50248,0.51988196,0.79641455,0.76603514,0.8082435,0.8299999,0.0217564
72,0.82723504,0.79056877,"('unambitious', 'ambitious')",-0.14504164,-0.13407597,-0.83207,-0.7740181,-0.0499589,-0.0391751,0.0107838
73,0.44033894,0.47280025,"('helpless', 'self-reliant')",0.30958986,0.34826282,-3.1125433,-3.1197903,-0.7875382,-0.7662424,0.0212958
74,0.4876393,0.6262535,"('undedicated', 'dedicated')",0.36498797,0.41823384,0.2529096,0.21758571,0.3685123,0.420691,0.0521787
75,-0.8622427,-0.785153,"('meek', 'impulsive')",-0.22346686,-0.17392762,-0.08927104,-0.062158994,-0.3916602,-0.3404132,0.051247
76,0.45299914,0.50258064,"('anxious', 'daring')",0.48712653,0.52311474,0.1174986,0.17916691,0.3525414,0.4016207,0.0490793
77,-0.61002445,-0.5401343,"('unmotivated', 'motivated')",-0.021087673,-0.09164262,-1.2457179,-1.1329752,-0.62561,-0.5882507,0.0373593
78,-0.19927372,0.03320933,"('nonresilient', 'resilient')",-0.20773499,-0.19361085,-0.0011996953,0.0775761,-0.1360695,-0.0276085,0.108461
79,-1.0286834,-1.0309086,"('wavering', 'unwavering')",-1.1435602,-1.1398033,0.1623008,0.13119763,-0.6699809,-0.6798381,-0.0098572
80,-0.33596447,-0.48069787,"('dominated', 'dominating')",0.16098875,0.17320743,-1.3052564,-1.1870923,-0.4934107,-0.4981943,-0.0047836
81,0.17986353,0.08970994,"('submissive', 'aggressive')",0.7248479,0.6817276,-0.81880283,-0.65000415,0.0286362,0.0404778,0.0118416
82,-0.28739414,-0.16911806,"('poor', 'rich')",0.52586216,0.58897084,6.078213,6.150598,2.1055605,2.1901503,0.0845898
83,0.52775437,0.5813084,"('powerless', 'powerful')",0.4554828,0.46329,-1.1950154,-1.1799514,-0.0705928,-0.0451177,0.0254751
84,0.51021796,0.3714832,"('inferior', 'superior')",-0.13938153,-0.14847103,0.77326864,0.7565364,0.3813684,0.3265162,-0.0548522
85,0.21884596,0.30117923,"('insignificant', 'prestigious')",0.105999514,0.14345233,0.87634003,0.8561445,0.4003952,0.433592,0.0331968
86,0.14794606,0.103793375,"('uninfluential', 'influential')",0.02924718,-0.10807182,0.2234575,0.14958926,0.1335502,0.0484369,-0.0851133
87,-0.6266831,-0.645459,"('unsuccessful', 'successful')",0.5767695,0.6076566,0.66319627,0.77397156,0.2044275,0.2453897,0.0409622
88,0.5337487,0.5511582,"('low', 'eminent')",0.17999288,0.16837546,0.20263681,0.2525125,0.3054595,0.3240154,0.0185559
