,american_male,american_female,tuple,international_male,international_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0567206,-1.1490157,"('unsociable', 'sociable')",-1.1823498,-1.353335,0.46941382,0.35970563,-0.6933321,-0.8483596,-0.6157472,-0.7477512,-0.132004
1,-0.6535927,-0.6461835,"('unfriendly', 'friendly')",0.26036125,0.09513421,-0.32824227,-0.33963963,1.6913819,1.6029112,0.2424771,0.1780556,-0.0644215
2,0.4791038,0.6162655,"('unlikable', 'likable')",1.3736956,1.530875,1.9001282,2.0070224,1.0582345,1.2468768,1.2027905,1.3502599,0.1474694
3,-0.8498566,-0.6612951,"('repellent', 'pleasant')",-0.86465764,-0.8266905,0.88375545,0.93159556,0.19759238,0.23873903,-0.1582916,-0.0794128,0.0788788
4,-0.2611254,-0.2732355,"('disliked', 'liked')",0.07358207,0.047387622,-0.7367292,-0.82006687,-5.618858,-5.582092,-1.6357826,-1.6570016,-0.021219
5,-0.3559448,-0.27397054,"('distant', 'outgoing')",0.4807161,0.59704393,-1.4110433,-1.3269213,-0.0011766516,0.12273167,-0.3218622,-0.2202791,0.1015831
6,-0.21172379,-0.055473816,"('distant', 'open')",0.44667375,0.57012695,-1.8213,-1.7416925,0.41641265,0.5382478,-0.2924843,-0.1721979,0.1202864
7,0.06891575,0.08852709,"('insensitive', 'sensitive')",-0.73135674,-0.7577422,0.00010690279,0.14412269,0.3313803,0.2979912,-0.0827384,-0.0567753,0.0259631
8,-0.66763264,-0.6392569,"('unaffectionate', 'affectionate')",0.07317476,-0.012299694,-0.69485176,-0.69567376,0.35961,0.36035982,-0.2324249,-0.2467177,-0.0142928
9,0.016790697,0.06929298,"('unaffectionate', 'caring')",0.08045629,0.002583474,-0.27315074,-0.25530258,0.9890761,1.000224,0.2032931,0.2041995,0.0009064
10,-0.22697437,-0.15881838,"('unsympathetic', 'sympathetic')",-1.8707607,-1.8882409,-0.55785835,-0.43205214,-0.7454597,-0.80951416,-0.8502632,-0.8221564,0.0281068
11,0.13093936,0.10173888,"('unhelpful', 'helpful')",-0.15669622,-0.16625099,-0.2186957,-0.18582046,1.8113862,1.8229687,0.3917334,0.393159,0.0014256
12,0.42488536,0.6356755,"('unsupportive', 'supportive')",-0.14812948,0.03997656,0.6226998,0.87913984,-1.8525136,-1.7542952,-0.2382645,-0.0498758,0.1883887
13,-0.3294402,-0.39871064,"('impolite', 'polite')",-0.13395575,-0.16138792,0.19739872,0.20523983,-0.56723833,-0.61447203,-0.2083089,-0.2423327,-0.0340238
14,-0.40139836,-0.42477345,"('antisocial', 'social')",0.41359708,0.39571983,2.0229588,2.1070201,-0.6351996,-0.6889309,0.3499895,0.3472589,-0.0027306
15,0.2862076,0.14204268,"('boring', 'funny')",0.6835021,0.6504698,-0.750474,-0.8217133,0.63853157,0.59551954,0.2144418,0.1415797,-0.0728621
16,-1.3429744,-1.3106579,"('unpopular', 'popular')",0.31976599,0.16076832,-0.3328495,-0.32914212,0.7380541,0.6661193,-0.1545009,-0.2032281,-0.0487272
17,-0.0683212,-0.012031915,"('nasty', 'nice')",-0.60157746,-0.5102509,-0.84117043,-0.7560535,-0.27872178,-0.23210423,-0.4474477,-0.3776101,0.0698376
18,0.7336806,0.84826523,"('disagreeable', 'welcoming')",0.91160214,0.9921463,-0.37874046,-0.26910466,-0.37263486,-0.3743666,0.2234769,0.2992351,0.0757582
