,meta_male,meta_female,tuple,platforms_male,platforms_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6486655,0.6282234,"('unsociable', 'sociable')",0.686931,0.6629664,-0.4509217,-0.5140693,0.2948916,0.2590402,-0.0358514
1,-0.03509094,-0.1768738,"('unfriendly', 'friendly')",0.71087927,0.33386305,1.9474726,1.767624,0.8744203,0.6415377,-0.2328826
2,-0.0779918,-0.056659166,"('unlikable', 'likable')",-0.13728677,-0.18528825,0.26296312,0.33088654,0.0158949,0.0296464,0.0137515
3,0.6082472,0.8066581,"('repellent', 'pleasant')",0.21437952,0.45767358,0.15990561,0.22624522,0.3275108,0.496859,0.1693482
4,-1.3910677,-1.5982671,"('disliked', 'liked')",-1.129801,-1.2929628,-6.473743,-6.6237035,-2.9982039,-3.1716445,-0.1734406
5,-0.99235547,-1.1528828,"('distant', 'outgoing')",-0.09426781,-0.36026618,0.042419285,-0.016861808,-0.348068,-0.5100036,-0.1619356
6,-1.392493,-1.5400767,"('distant', 'open')",-0.115013935,-0.38699123,0.7399616,0.6888077,-0.2558484,-0.4127534,-0.156905
7,1.4658581,1.5642207,"('insensitive', 'sensitive')",1.1732088,1.4501019,0.5428578,0.58408135,1.0606416,1.199468,0.1388264
8,-0.47705284,-0.573138,"('unaffectionate', 'affectionate')",-0.42909843,-0.738554,1.4110988,1.3014506,0.1683158,-0.0034138,-0.1717296
9,0.58042896,0.48942792,"('unaffectionate', 'caring')",0.29242468,0.036499713,1.4830428,1.4336765,0.7852988,0.6532014,-0.1320974
10,1.3109355,1.4700315,"('unsympathetic', 'sympathetic')",0.41315174,0.70616436,-0.5345997,-0.49244875,0.3964958,0.561249,0.1647532
11,1.6061908,1.7262819,"('unhelpful', 'helpful')",1.2920489,1.4520595,1.5496937,1.6531211,1.4826444,1.6104875,0.1278431
12,1.5560124,1.6805432,"('unsupportive', 'supportive')",1.1778535,1.2590201,-1.9191281,-1.947359,0.2715792,0.3307348,0.0591556
13,0.93441296,1.0101105,"('impolite', 'polite')",0.6434205,0.72017527,-0.55942935,-0.51545346,0.339468,0.4049441,0.0654761
14,1.2475895,1.3647966,"('antisocial', 'social')",1.1514908,1.4197375,-0.6387587,-0.617714,0.5867739,0.7222733,0.1354994
15,0.58580375,0.47132847,"('boring', 'funny')",0.5783174,0.5499822,0.47870207,0.4423813,0.5476077,0.4878973,-0.0597104
16,-2.2245634,-2.3744009,"('unpopular', 'popular')",-2.005038,-2.1747615,0.014096335,0.07019446,-1.4051684,-1.4929894,-0.087821
17,0.24572682,0.26352003,"('nasty', 'nice')",-0.7979619,-0.86553836,-0.25629562,-0.24011691,-0.2695102,-0.2807118,-0.0112016
18,-0.606937,-0.5217061,"('disagreeable', 'welcoming')",-0.1100337,-0.13820453,-0.33892334,-0.36069804,-0.3519647,-0.3402029,0.0117618
19,-1.0389782,-1.1219354,"('inhospitable', 'hospitable')",-1.3655449,-1.4993434,-0.06230607,-0.005918741,-0.8222764,-0.8757325,-0.0534561
20,0.84355503,0.8270181,"('rough', 'thoughtful')",0.049667493,0.09928903,1.0121521,0.91709375,0.6351248,0.6144669,-0.0206579
21,1.7338336,1.8295288,"('immoral', 'moral')",1.4058367,1.650949,-0.89093506,-0.8374358,0.7495785,0.881014,0.1314355
22,1.0701399,1.0918168,"('untrustworthy', 'trustworthy')",1.1368707,1.2306617,-0.47577408,-0.57040507,0.5770789,0.5840245,0.0069456
23,1.7000848,1.797011,"('insincere', 'sincere')",1.5086768,1.6725488,5.5140386,5.5281014,2.9076001,2.9992205,0.0916204
24,1.1087171,1.1501981,"('dishonest', 'honest')",-0.038905673,0.02843857,0.712961,0.65789026,0.5942575,0.6121756,0.0179181
25,-1.0593317,-1.112682,"('egoistic', 'altruistic')",0.34761548,0.11750586,2.0199065,1.9180099,0.4360634,0.3076112,-0.1284522
26,0.08705134,-0.015790436,"('hardhearted', 'benevolent')",0.7522455,0.52439445,1.5655861,1.4825535,0.8016276,0.6637192,-0.1379084
27,0.24055018,0.30280438,"('hardhearted', 'softhearted')",0.7952032,0.77320576,1.519611,1.4115654,0.8517881,0.8291918,-0.0225963
28,0.5132973,0.39000914,"('disloyal', 'loyal')",0.81784046,0.72300714,1.2237985,1.0756171,0.8516455,0.7295445,-0.122101
29,-0.043954153,-0.16025911,"('unfair', 'fair')",-0.21094503,-0.25368148,-0.21583278,-0.368904,-0.1569107,-0.2609482,-0.1040375
30,1.4690038,1.5741513,"('intolerant', 'tolerant')",2.119507,2.2211404,0.74614847,0.7886517,1.4448865,1.5279811,0.0830946
31,-2.2040036,-2.3169003,"('evil', 'good')",-0.8719355,-1.206974,-0.4149721,-0.5506749,-1.1636371,-1.3581831,-0.194546
32,-0.42344862,-0.39291397,"('unkind', 'kind')",0.050446056,0.07478209,0.78094566,0.6723187,0.135981,0.1180623,-0.0179187
33,-0.44757897,-0.58354527,"('wrong', 'right')",0.17048003,0.023951553,-0.26175788,-0.36312652,-0.179619,-0.3075734,-0.1279544
34,0.7644042,0.921487,"('mean', 'honorable')",-0.038077578,0.08544769,5.6554337,5.8364367,2.1272534,2.2811238,0.1538704
35,-1.948105,-2.2234526,"('corrupt', 'incorrupt')",-1.2155837,-1.6145687,0.20368125,0.039359756,-0.9866691,-1.2662205,-0.2795514
36,-1.5394601,-1.6894782,"('hostile', 'amicable')",-1.8292736,-2.220722,0.57316977,0.347564,-0.9318546,-1.1875454,-0.2556908
37,0.9259164,0.9743376,"('fake', 'genuine')",0.30107808,0.33852243,0.41134223,0.41563272,0.5461123,0.5761642,0.0300519
38,-0.4554638,-0.47216916,"('untruthful', 'truthful')",-0.08346437,-0.079938635,-0.27828562,-0.2728061,-0.2724046,-0.2749713,-0.0025667
39,2.426749,2.3830926,"('exploitative', 'cooperative')",1.4288384,1.2862341,0.60632247,0.57739794,1.4873033,1.4155749,-0.0717284
40,0.18882553,0.17278558,"('stingy', 'generous')",-0.19115596,-0.17608699,-1.3061912,-1.4476577,-0.4361739,-0.483653,-0.0474791
41,0.70992815,0.8012077,"('unforgiving', 'forgiving')",0.2929781,0.4151128,0.041248366,-0.028547436,0.3480515,0.3959244,0.0478729
42,0.69989574,0.9008287,"('unreliable', 'reliable')",-0.37761846,0.110230155,-3.6022332,-3.441839,-1.0933186,-0.81026,0.2830586
43,1.4554914,1.6508123,"('irresponsible', 'responsible')",0.69721425,0.9094832,0.095435314,0.18300894,0.7493804,0.9144348,0.1650544
44,-0.3009653,-0.3691187,"('prejudiced', 'unprejudiced')",-0.50931126,-0.4804125,-1.1119019,-1.0893346,-0.6407262,-0.6462886,-0.0055624
45,1.0530912,1.1137227,"('incompetent', 'competent')",0.5142212,0.73816794,-0.33949998,-0.31912857,0.4092708,0.5109207,0.1016499
46,1.1869519,1.2946966,"('uncompetitive', 'competitive')",1.3292655,1.5506965,-0.9800712,-0.97338295,0.5120487,0.6240034,0.1119547
47,0.07220479,0.13941818,"('stupid', 'smart')",0.49574897,0.55138963,5.489827,5.617871,2.0192602,2.1028929,0.0836327
48,1.3918039,1.4029416,"('unintelligent', 'intelligent')",0.47223818,0.48662776,0.40095934,0.38634893,0.7550004,0.7586394,0.003639
49,0.2464313,0.24118938,"('unable', 'able')",0.62531877,0.6196854,-0.055184297,0.031551864,0.2721886,0.2974755,0.0252869
50,-0.5851294,-0.5776234,"('clumsy', 'skillful')",-1.1191726,-1.1240236,-0.21085057,-0.21480677,-0.6383842,-0.6388179,-0.0004337
51,0.2538139,0.23624483,"('uneducated', 'educated')",0.04530119,0.11401352,0.038708664,-0.015177742,0.1126079,0.1116935,-0.0009144
52,0.2713916,-0.067977645,"('irrational', 'rational')",-0.13152601,-0.6616719,0.40477163,0.26342353,0.1815457,-0.1554087,-0.3369544
53,-0.49572024,-0.55098134,"('uncreative', 'creative')",0.2254709,0.09693059,1.011316,0.9562852,0.2470222,0.1674115,-0.0796107
54,-0.20585307,-0.46167168,"('incapable', 'capable')",0.0076157004,-0.34095713,1.2228926,1.2358268,0.3415517,0.1443993,-0.1971524
55,1.9088197,2.0685918,"('incompetent', 'clever')",1.4128752,1.681599,0.11193981,0.14528055,1.1445449,1.2984904,0.1539455
56,1.6240069,1.8239058,"('impractical', 'practical')",1.3253244,1.7084503,-0.8011176,-0.6904211,0.7160712,0.9473117,0.2312405
57,0.3249861,0.41766158,"('unimaginative', 'imaginative')",0.38774896,0.5788432,-2.4765275,-2.4612136,-0.5879308,-0.4882363,0.0996945
58,0.560094,0.5402605,"('undiscriminating', 'discriminating')",0.18635684,0.2775855,-0.02834053,-0.06723241,0.2393701,0.2502045,0.0108344
59,-0.32169083,-0.48464447,"('foolish', 'wise')",-0.22385818,-0.49808034,0.31109098,0.2926055,-0.0781527,-0.2300398,-0.1518871
60,2.0648491,2.2911453,"('inefficient', 'efficient')",2.4443948,2.8830867,-0.28031796,-0.0854132,1.4096421,1.696273,0.2866309
