,waist_male,waist_female,tuple,average_male,average_female,female-male
0,0.26340875,0.18947373,"('unsociable', 'sociable')",0.2634088,0.1894737,-0.0739351
1,0.9140046,0.836633,"('unfriendly', 'friendly')",0.9140046,0.836633,-0.0773716
2,0.11665212,0.25490826,"('unlikable', 'likable')",0.1166521,0.2549083,0.1382562
3,0.92662764,0.9891636,"('repellent', 'pleasant')",0.9266276,0.9891636,0.062536
4,-7.045181,-7.3405128,"('disliked', 'liked')",-7.0451808,-7.3405128,-0.295332
5,-0.73951256,-0.7297496,"('distant', 'outgoing')",-0.7395126,-0.7297496,0.009763
6,-0.2068995,-0.2874487,"('distant', 'open')",-0.2068995,-0.2874487,-0.0805492
7,1.3610561,1.3551403,"('insensitive', 'sensitive')",1.3610561,1.3551403,-0.0059158
8,0.7518815,0.6775821,"('unaffectionate', 'affectionate')",0.7518815,0.6775821,-0.0742994
9,1.2561858,1.301065,"('unaffectionate', 'caring')",1.2561858,1.301065,0.0448792
10,1.4692892,1.504632,"('unsympathetic', 'sympathetic')",1.4692892,1.504632,0.0353428
11,1.6163092,1.7134757,"('unhelpful', 'helpful')",1.6163092,1.7134757,0.0971665
12,-1.4600405,-1.5117254,"('unsupportive', 'supportive')",-1.4600405,-1.5117254,-0.0516849
13,0.13269868,0.22749127,"('impolite', 'polite')",0.1326987,0.2274913,0.0947926
14,0.24373914,0.2371616,"('antisocial', 'social')",0.2437391,0.2371616,-0.0065775
15,0.038898557,-0.033045642,"('boring', 'funny')",0.0388986,-0.0330456,-0.0719442
16,-0.35552853,-0.38872486,"('unpopular', 'popular')",-0.3555285,-0.3887249,-0.0331964
17,0.13251522,0.08076401,"('nasty', 'nice')",0.1325152,0.080764,-0.0517512
18,-0.50834095,-0.5391797,"('disagreeable', 'welcoming')",-0.508341,-0.5391797,-0.0308387
19,-0.98129785,-0.972796,"('inhospitable', 'hospitable')",-0.9812979,-0.972796,0.0085019
20,1.0402472,0.9899846,"('rough', 'thoughtful')",1.0402472,0.9899846,-0.0502626
21,0.011188865,0.20287788,"('immoral', 'moral')",0.0111889,0.2028779,0.191689
22,-0.04073116,-0.070508435,"('untrustworthy', 'trustworthy')",-0.0407312,-0.0705084,-0.0297772
23,5.7427673,5.9499407,"('insincere', 'sincere')",5.7427673,5.9499407,0.2071734
24,1.594866,1.6098304,"('dishonest', 'honest')",1.594866,1.6098304,0.0149644
25,0.32414454,0.3058419,"('egoistic', 'altruistic')",0.3241445,0.3058419,-0.0183026
26,0.8160262,0.53841907,"('hardhearted', 'benevolent')",0.8160262,0.5384191,-0.2776071
27,1.7643901,1.5395082,"('hardhearted', 'softhearted')",1.7643901,1.5395082,-0.2248819
28,1.0558017,1.0394984,"('disloyal', 'loyal')",1.0558017,1.0394984,-0.0163033
29,-0.29132244,-0.37394992,"('unfair', 'fair')",-0.2913224,-0.3739499,-0.0826275
30,0.7682194,0.84308624,"('intolerant', 'tolerant')",0.7682194,0.8430862,0.0748668
31,-1.4174373,-1.5734417,"('evil', 'good')",-1.4174373,-1.5734417,-0.1560044
32,1.2962768,1.192444,"('unkind', 'kind')",1.2962768,1.192444,-0.1038328
33,-0.56064576,-0.6027807,"('wrong', 'right')",-0.5606458,-0.6027807,-0.0421349
34,4.1294746,4.3665032,"('mean', 'honorable')",4.1294746,4.3665032,0.2370286
35,-1.0762004,-1.310262,"('corrupt', 'incorrupt')",-1.0762004,-1.310262,-0.2340616
36,-0.99339205,-1.1580181,"('hostile', 'amicable')",-0.9933921,-1.1580181,-0.164626
37,1.0219184,1.0511243,"('fake', 'genuine')",1.0219184,1.0511243,0.0292059
38,-0.5695652,-0.47135347,"('untruthful', 'truthful')",-0.5695652,-0.4713535,0.0982117
39,0.32503733,0.36484262,"('exploitative', 'cooperative')",0.3250373,0.3648426,0.0398053
40,-1.042691,-1.3078489,"('stingy', 'generous')",-1.042691,-1.3078489,-0.2651579
41,0.36111793,0.27307457,"('unforgiving', 'forgiving')",0.3611179,0.2730746,-0.0880433
42,-1.3674829,-1.469074,"('unreliable', 'reliable')",-1.3674829,-1.469074,-0.1015911
43,1.1366302,1.3134115,"('irresponsible', 'responsible')",1.1366302,1.3134115,0.1767813
44,-0.7232649,-0.68670255,"('prejudiced', 'unprejudiced')",-0.7232649,-0.6867025,0.0365624
45,0.6091873,0.48146436,"('incompetent', 'competent')",0.6091873,0.4814644,-0.1277229
46,0.027243493,0.032340392,"('uncompetitive', 'competitive')",0.0272435,0.0323404,0.0050969
47,4.6283903,4.863289,"('stupid', 'smart')",4.6283903,4.8632889,0.2348986
48,0.49762982,0.5381614,"('unintelligent', 'intelligent')",0.4976298,0.5381614,0.0405316
49,-0.26903585,-0.048154898,"('unable', 'able')",-0.2690358,-0.0481549,0.2208809
50,-0.27591762,-0.299439,"('clumsy', 'skillful')",-0.2759176,-0.299439,-0.0235214
51,0.114210844,0.12946197,"('uneducated', 'educated')",0.1142108,0.129462,0.0152512
52,-0.504867,-0.7143661,"('irrational', 'rational')",-0.504867,-0.7143661,-0.2094991
53,-0.10117878,-0.15734765,"('uncreative', 'creative')",-0.1011788,-0.1573476,-0.0561688
54,0.7497572,0.8745798,"('incapable', 'capable')",0.7497572,0.8745798,0.1248226
55,0.93281764,1.0192808,"('incompetent', 'clever')",0.9328176,1.0192808,0.0864632
56,0.7016649,0.7311361,"('impractical', 'practical')",0.7016649,0.7311361,0.0294712
57,-1.9634476,-2.1403387,"('unimaginative', 'imaginative')",-1.9634476,-2.1403387,-0.1768911
58,0.32827634,0.22743014,"('undiscriminating', 'discriminating')",0.3282763,0.2274301,-0.1008462
59,-0.26915112,-0.32087195,"('foolish', 'wise')",-0.2691511,-0.3208719,-0.0517208
60,0.79067683,1.0814735,"('inefficient', 'efficient')",0.7906768,1.0814735,0.2907967
61,0.43112448,0.32692516,"('illogical', 'logical')",0.4311245,0.3269252,-0.1041993
62,0.8694094,1.0454165,"('incompetent', 'brilliant')",0.8694094,1.0454165,0.1760071
63,0.2312247,0.31450793,"('unperceptive', 'insightful')",0.2312247,0.3145079,0.0832832
64,-5.32205,-5.3828344,"('shy', 'confident')",-5.3220501,-5.3828344,-0.0607843
65,0.83259565,0.89322543,"('insecure', 'secure')",0.8325956,0.8932254,0.0606298
66,0.14269218,-0.0627477,"('inactive', 'active')",0.1426922,-0.0627477,-0.2054399
67,-0.58253443,-0.40712538,"('doubtful', 'determined')",-0.5825344,-0.4071254,0.175409
68,-0.82922894,-0.70350677,"('dependent', 'independent')",-0.8292289,-0.7035068,0.1257221
69,-2.0039723,-2.087449,"('lazy', 'industrious')",-2.0039723,-2.0874491,-0.0834768
70,1.8885682,1.8550755,"('lethargic', 'energetic')",1.8885682,1.8550755,-0.0334927
71,0.59728175,0.5118159,"('diffident', 'self-confident')",0.5972818,0.5118159,-0.0854659
72,1.0205433,1.1441531,"('unambitious', 'ambitious')",1.0205433,1.1441531,0.1236098
73,-2.8170037,-2.8433552,"('helpless', 'self-reliant')",-2.8170037,-2.8433552,-0.0263515
74,0.30048564,0.16974744,"('undedicated', 'dedicated')",0.3004856,0.1697474,-0.1307382
75,-0.74561375,-0.7341915,"('meek', 'impulsive')",-0.7456138,-0.7341915,0.0114223
76,0.8322028,0.939469,"('anxious', 'daring')",0.8322028,0.939469,0.1072662
77,-1.2516648,-1.037253,"('unmotivated', 'motivated')",-1.2516648,-1.037253,0.2144118
78,-0.77630055,-0.78466433,"('nonresilient', 'resilient')",-0.7763005,-0.7846643,-0.0083638
79,-0.71749,-0.7223486,"('wavering', 'unwavering')",-0.71749,-0.7223486,-0.0048586
80,0.1833916,0.116360776,"('dominated', 'dominating')",0.1833916,0.1163608,-0.0670308
81,0.26906005,0.4285263,"('submissive', 'aggressive')",0.26906,0.4285263,0.1594663
82,5.898343,6.1225405,"('poor', 'rich')",5.8983431,6.1225405,0.2241974
