,justice_male,justice_female,tuple,average_male,average_female,female-male
32,1.5642918,1.4610809,"('unkind', 'kind')",1.5642918,1.4610809,-0.1032109
33,-0.33374006,-0.33389112,"('wrong', 'right')",-0.3337401,-0.3338911,-0.000151
34,5.102143,5.248495,"('mean', 'honorable')",5.1021428,5.2484951,0.1463523
35,-0.7671607,-0.90317184,"('corrupt', 'incorrupt')",-0.7671607,-0.9031718,-0.1360111
36,-0.47426486,-0.53672415,"('hostile', 'amicable')",-0.4742649,-0.5367242,-0.0624593
37,0.41644835,0.3604953,"('fake', 'genuine')",0.4164484,0.3604953,-0.0559531
38,0.3295521,0.29523557,"('untruthful', 'truthful')",0.3295521,0.2952356,-0.0343165
39,-0.121046215,-0.12676744,"('exploitative', 'cooperative')",-0.1210462,-0.1267674,-0.0057212
40,-2.508851,-2.5590966,"('stingy', 'generous')",-2.5088511,-2.5590966,-0.0502455
41,-0.26621282,-0.25336742,"('unforgiving', 'forgiving')",-0.2662128,-0.2533674,0.0128454
42,-2.1522148,-2.0552647,"('unreliable', 'reliable')",-2.1522148,-2.0552647,0.0969501
43,1.4084953,1.4535524,"('irresponsible', 'responsible')",1.4084953,1.4535524,0.0450571
44,-1.4419484,-1.439611,"('prejudiced', 'unprejudiced')",-1.4419484,-1.439611,0.0023374
45,0.5343909,0.5211025,"('incompetent', 'competent')",0.5343909,0.5211025,-0.0132884
46,-1.2035421,-1.1561769,"('uncompetitive', 'competitive')",-1.2035421,-1.1561769,0.0473652
47,5.677791,5.7562566,"('stupid', 'smart')",5.6777911,5.7562566,0.0784655
48,0.8936733,0.9184566,"('unintelligent', 'intelligent')",0.8936733,0.9184566,0.0247833
49,0.60711026,0.77600193,"('unable', 'able')",0.6071103,0.7760019,0.1688916
50,0.020146634,0.06518118,"('clumsy', 'skillful')",0.0201466,0.0651812,0.0450346
51,0.4297067,0.3742705,"('uneducated', 'educated')",0.4297067,0.3742705,-0.0554362
52,-0.19472288,-0.3382019,"('irrational', 'rational')",-0.1947229,-0.3382019,-0.143479
53,0.4918112,0.5153878,"('uncreative', 'creative')",0.4918112,0.5153878,0.0235766
54,0.94322693,1.0659989,"('incapable', 'capable')",0.9432269,1.0659989,0.122772
55,0.63318413,0.6500415,"('incompetent', 'clever')",0.6331841,0.6500415,0.0168574
56,1.48701,1.4693335,"('impractical', 'practical')",1.48701,1.4693335,-0.0176765
57,-2.7997024,-2.7666168,"('unimaginative', 'imaginative')",-2.7997024,-2.7666168,0.0330856
58,-0.20565753,-0.2030865,"('undiscriminating', 'discriminating')",-0.2056575,-0.2030865,0.002571
59,0.47658038,0.4280573,"('foolish', 'wise')",0.4765804,0.4280573,-0.0485231
60,1.1697354,1.2249445,"('inefficient', 'efficient')",1.1697354,1.2249445,0.0552091
61,0.26718527,0.14097014,"('illogical', 'logical')",0.2671853,0.1409701,-0.1262152
62,1.2256576,1.3471699,"('incompetent', 'brilliant')",1.2256576,1.3471699,0.1215123
63,0.25467458,0.33380067,"('unperceptive', 'insightful')",0.2546746,0.3338007,0.0791261
64,-5.704813,-5.7500033,"('shy', 'confident')",-5.704813,-5.7500033,-0.0451903
65,0.4116487,0.44732943,"('insecure', 'secure')",0.4116487,0.4473294,0.0356807
66,-0.17348878,-0.26127803,"('inactive', 'active')",-0.1734888,-0.261278,-0.0877892
67,-0.05232645,-0.007899543,"('doubtful', 'determined')",-0.0523264,-0.0078995,0.0444269
68,-0.47568896,-0.42140168,"('dependent', 'independent')",-0.475689,-0.4214017,0.0542873
69,-1.2806334,-1.3050926,"('lazy', 'industrious')",-1.2806334,-1.3050926,-0.0244592
70,0.6148741,0.64955705,"('lethargic', 'energetic')",0.6148741,0.6495571,0.034683
71,0.7059382,0.70607805,"('diffident', 'self-confident')",0.7059382,0.7060781,0.0001399
72,0.8765275,0.97163266,"('unambitious', 'ambitious')",0.8765275,0.9716327,0.0951052
73,-2.9831934,-2.9918964,"('helpless', 'self-reliant')",-2.9831934,-2.9918964,-0.008703
74,-0.12858568,-0.1558268,"('undedicated', 'dedicated')",-0.1285857,-0.1558268,-0.0272411
75,-0.85832936,-0.7520214,"('meek', 'impulsive')",-0.8583294,-0.7520214,0.106308
76,0.28319195,0.30814588,"('anxious', 'daring')",0.2831919,0.3081459,0.024954
77,-0.64679223,-0.5726175,"('unmotivated', 'motivated')",-0.6467922,-0.5726175,0.0741747
78,-0.59099185,-0.56232846,"('nonresilient', 'resilient')",-0.5909919,-0.5623285,0.0286634
79,0.09251836,0.10268177,"('wavering', 'unwavering')",0.0925184,0.1026818,0.0101634
80,-0.338836,-0.4128729,"('dominated', 'dominating')",-0.338836,-0.4128729,-0.0740369
81,-0.37299898,-0.3228368,"('submissive', 'aggressive')",-0.372999,-0.3228368,0.0501622
82,6.063069,6.218962,"('poor', 'rich')",6.0630689,6.2189622,0.1558933
83,-0.041063365,-0.06442377,"('powerless', 'powerful')",-0.0410634,-0.0644238,-0.0233604
84,0.07477688,0.1366754,"('inferior', 'superior')",0.0747769,0.1366754,0.0618985
85,-0.6636121,-0.75516903,"('insignificant', 'prestigious')",-0.6636121,-0.755169,-0.0915569
86,0.63253933,0.5729936,"('uninfluential', 'influential')",0.6325393,0.5729936,-0.0595457
87,0.14637294,0.17750256,"('unsuccessful', 'successful')",0.1463729,0.1775026,0.0311297
88,0.39761013,0.34236676,"('low', 'eminent')",0.3976101,0.3423668,-0.0552433
