,broadcom_male,broadcom_female,tuple,corp_male,corp_female,average_male,average_female,female-male
26,-0.0070504025,-0.24977149,"('hardhearted', 'benevolent')",1.706028,1.3332028,0.8494888,0.5417157,-0.3077731
27,-0.74837726,-0.6249483,"('hardhearted', 'softhearted')",0.7350371,0.73852956,-0.0066701,0.0567906,0.0634607
28,-0.050378814,-0.23813626,"('disloyal', 'loyal')",1.6201454,1.3477399,0.7848833,0.5548018,-0.2300815
29,0.19830847,0.28631756,"('unfair', 'fair')",-0.18879375,-0.33530924,0.0047574,-0.0244958,-0.0292532
30,0.32513243,0.15370262,"('intolerant', 'tolerant')",0.6175265,0.56472564,0.4713295,0.3592141,-0.1121154
31,-0.17687155,-0.115588166,"('evil', 'good')",-1.2034436,-1.0947683,-0.6901576,-0.6051782,0.0849794
32,-0.53961986,-0.79408866,"('unkind', 'kind')",0.88118345,0.5239888,0.1707818,-0.1350499,-0.3058317
33,0.27101582,0.26144007,"('wrong', 'right')",-0.84799576,-0.7239759,-0.28849,-0.2312679,0.0572221
34,-0.37449217,-0.21226223,"('mean', 'honorable')",5.5397987,5.9776354,2.5826533,2.8826866,0.3000333
35,0.1867528,0.20704903,"('corrupt', 'incorrupt')",-0.6642266,-0.53742534,-0.2387369,-0.1651882,0.0735487
36,-0.6530845,-0.7680641,"('hostile', 'amicable')",-0.26387456,-0.2650059,-0.4584795,-0.516535,-0.0580555
37,0.36194038,0.30327284,"('fake', 'genuine')",0.23463324,0.2991009,0.2982868,0.3011869,0.0029001
38,-1.0339653,-1.0527116,"('untruthful', 'truthful')",0.012524549,0.26436114,-0.5107204,-0.3941752,0.1165452
39,1.698139,1.5477062,"('exploitative', 'cooperative')",0.26884252,0.22057241,0.9834907,0.8841393,-0.0993514
40,0.35559186,0.49039617,"('stingy', 'generous')",-1.7283162,-1.8166043,-0.6863621,-0.6631041,0.023258
41,-0.5242302,-0.67984277,"('unforgiving', 'forgiving')",0.2115154,0.07186125,-0.1563574,-0.3039908,-0.1476334
42,0.4455976,0.47133005,"('unreliable', 'reliable')",-2.854458,-2.9801328,-1.2044302,-1.2544014,-0.0499712
43,-0.98840857,-1.0894719,"('irresponsible', 'responsible')",0.41004163,0.35716194,-0.2891835,-0.366155,-0.0769715
44,0.4403325,0.3578624,"('prejudiced', 'unprejudiced')",-1.4352069,-1.4741607,-0.4974372,-0.5581491,-0.0607119
45,-0.34937108,-0.45971793,"('incompetent', 'competent')",0.20718679,0.020023469,-0.0710921,-0.2198472,-0.1487551
46,-0.43883282,-0.4406373,"('uncompetitive', 'competitive')",-0.52380013,-0.69953805,-0.4813165,-0.5700877,-0.0887712
47,-0.03790716,-0.014001422,"('stupid', 'smart')",5.412456,5.756516,2.6872745,2.8712573,0.1839828
48,-0.15611276,-0.17671101,"('unintelligent', 'intelligent')",0.81417966,0.7776097,0.3290334,0.3004493,-0.0285841
49,-0.4740745,-0.38019934,"('unable', 'able')",-0.27814472,-0.2352493,-0.3761096,-0.3077243,0.0683853
50,-0.37873074,-0.34545782,"('clumsy', 'skillful')",-0.20833781,-0.23747906,-0.2935343,-0.2914684,0.0020659
51,-0.24880537,-0.3402452,"('uneducated', 'educated')",0.67547244,0.5618355,0.2133335,0.1107952,-0.1025383
52,-0.24489981,-0.463082,"('irrational', 'rational')",0.29493436,0.23011719,0.0250173,-0.1164824,-0.1414997
53,-0.8300799,-0.8679487,"('uncreative', 'creative')",0.73799217,0.63863665,-0.0460439,-0.114656,-0.0686121
54,-0.49071172,-0.61485755,"('incapable', 'capable')",0.67010593,0.7931192,0.0896971,0.0891308,-0.0005663
55,-0.22929384,-0.29414943,"('incompetent', 'clever')",0.54991394,0.3335415,0.1603101,0.019696,-0.1406141
56,0.8385926,0.7193515,"('impractical', 'practical')",0.04806164,0.0013158624,0.4433271,0.3603337,-0.0829934
57,-0.4737095,-0.68638396,"('unimaginative', 'imaginative')",-2.681148,-2.949349,-1.5774288,-1.8178664,-0.2404376
58,0.2801876,0.34064177,"('undiscriminating', 'discriminating')",0.38570338,0.405973,0.3329455,0.3733074,0.0403619
59,-0.032048825,-0.10653799,"('foolish', 'wise')",-0.015273803,0.192346,-0.0236613,0.042904,0.0665653
60,0.1338188,0.17532414,"('inefficient', 'efficient')",-0.019929696,0.1951967,0.0569446,0.1852604,0.1283158
61,0.29538867,0.14408721,"('illogical', 'logical')",0.83512014,0.5862546,0.5652544,0.3651709,-0.2000835
62,0.58119917,0.74796724,"('incompetent', 'brilliant')",0.64450353,0.8924851,0.6128514,0.8202262,0.2073748
63,-0.91666627,-0.86107755,"('unperceptive', 'insightful')",0.5225483,0.63741076,-0.197059,-0.1118334,0.0852256
64,0.41575414,0.2929121,"('shy', 'confident')",-5.994111,-6.161275,-2.7891784,-2.9341815,-0.1450031
65,0.18256564,-0.067962274,"('insecure', 'secure')",-0.03971194,-0.09583416,0.0714269,-0.0818982,-0.1533251
66,-0.24503997,-0.3015029,"('inactive', 'active')",0.28668514,0.30712432,0.0208226,0.0028107,-0.0180119
67,0.37094542,0.26502708,"('doubtful', 'determined')",-0.2500327,-0.36443523,0.0604564,-0.0497041,-0.1101605
68,0.20156237,0.28026643,"('dependent', 'independent')",-0.69586045,-0.54920363,-0.247149,-0.1344686,0.1126804
69,0.30174747,0.40313432,"('lazy', 'industrious')",-1.2967333,-1.0646902,-0.4974929,-0.3307779,0.166715
70,-0.5065414,-0.47613522,"('lethargic', 'energetic')",0.08910631,0.07366644,-0.2087175,-0.2012344,0.0074831
71,-0.0065005943,0.056313213,"('diffident', 'self-confident')",0.42446727,0.4359547,0.2089833,0.246134,0.0371507
72,-0.618738,-0.53195965,"('unambitious', 'ambitious')",-0.27304825,-0.13751851,-0.4458931,-0.3347391,0.111154
73,1.2146422,1.229307,"('helpless', 'self-reliant')",-3.3804445,-3.2968788,-1.0829012,-1.0337858,0.0491154
74,0.22297747,0.098815,"('undedicated', 'dedicated')",0.04111469,-0.28286055,0.1320461,-0.0920228,-0.2240689
75,-0.29453886,-0.21749273,"('meek', 'impulsive')",-0.7490956,-0.5239418,-0.5218172,-0.3707173,0.1510999
76,0.46880862,0.5217098,"('anxious', 'daring')",0.1814829,0.0915827,0.3251458,0.3066463,-0.0184995
77,-0.10523438,-0.071401834,"('unmotivated', 'motivated')",-1.0690099,-0.90144503,-0.5871221,-0.4864234,0.1006987
78,-1.0405172,-0.70221806,"('nonresilient', 'resilient')",-0.11199927,-0.03958169,-0.5762582,-0.3708999,0.2053583
79,-0.19875002,-0.2886793,"('wavering', 'unwavering')",-0.52888155,-0.34033242,-0.3638158,-0.3145059,0.0493099
80,0.63422704,0.59069926,"('dominated', 'dominating')",-0.5120371,-0.6116254,0.061095,-0.0104631,-0.0715581
81,0.37048072,0.23552823,"('submissive', 'aggressive')",-0.372213,-0.43192428,-0.0008661,-0.098198,-0.0973319
82,-0.3902817,-0.38692188,"('poor', 'rich')",6.4592724,6.6193123,3.0344954,3.1161952,0.0816998
83,0.60917294,0.55310273,"('powerless', 'powerful')",-0.4588272,-0.63839674,0.0751729,-0.042647,-0.1178199
84,0.4997601,0.5945795,"('inferior', 'superior')",0.8170355,0.8892163,0.6583978,0.7418979,0.0835001
85,-0.06675448,-0.094946474,"('insignificant', 'prestigious')",-0.35408503,-0.46432713,-0.2104198,-0.2796368,-0.069217
86,-0.6687795,-0.86728907,"('uninfluential', 'influential')",0.023822708,-0.18893799,-0.3224784,-0.5281135,-0.2056351
87,0.4316034,0.34056377,"('unsuccessful', 'successful')",0.8821198,0.8055658,0.6568616,0.5730648,-0.0837968
88,-0.4927344,-0.6271653,"('low', 'eminent')",-0.26964173,-0.43093663,-0.3811881,-0.5290509,-0.1478628
