,udr_male,udr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.34869984,0.13471928,"('unsociable', 'sociable')",0.12706238,-0.025251554,0.2378811,0.0547339,-0.1831472
1,-1.4298534,-1.532328,"('unfriendly', 'friendly')",1.565626,1.3476803,0.0678863,-0.0923238,-0.1602101
2,0.52302754,0.56722885,"('unlikable', 'likable')",0.6620483,0.7474533,0.5925379,0.6573411,0.0648032
3,0.1436863,0.21080276,"('repellent', 'pleasant')",0.2022905,0.24609573,0.1729884,0.2284493,0.0554609
4,-0.35431176,-0.39617944,"('disliked', 'liked')",-5.56312,-5.5514092,-2.9587159,-2.9737945,-0.0150786
5,-1.7148745,-1.6360767,"('distant', 'outgoing')",-0.2023904,-0.22376539,-0.9586325,-0.929921,0.0287115
6,-2.0762923,-2.0391204,"('distant', 'open')",0.03201229,-0.049232226,-1.02214,-1.0441763,-0.0220363
7,0.71294415,0.6385643,"('insensitive', 'sensitive')",0.44157004,0.43836313,0.5772571,0.5384637,-0.0387934
8,-1.5144641,-1.4727714,"('unaffectionate', 'affectionate')",0.6705281,0.5216104,-0.421968,-0.4755805,-0.0536125
9,-1.2351642,-1.2575823,"('unaffectionate', 'caring')",1.2073923,1.0887252,-0.0138859,-0.0844285,-0.0705426
10,0.12497867,0.07070874,"('unsympathetic', 'sympathetic')",-0.44052577,-0.46514624,-0.1577736,-0.1972187,-0.0394451
11,0.6162001,0.5358974,"('unhelpful', 'helpful')",2.0785134,2.1048808,1.3473568,1.320389,-0.0269678
12,-0.1891102,-0.19512281,"('unsupportive', 'supportive')",-1.6694442,-1.7152159,-0.9292772,-0.9551694,-0.0258922
13,0.318508,0.22365886,"('impolite', 'polite')",-0.50993085,-0.49750742,-0.0957114,-0.1369243,-0.0412129
14,1.2717879,1.1814992,"('antisocial', 'social')",-0.18441027,-0.17021233,0.5436888,0.5056435,-0.0380453
15,0.6484508,0.55786866,"('boring', 'funny')",1.2728126,1.3196573,0.9606317,0.938763,-0.0218687
16,-0.64336455,-0.6512577,"('unpopular', 'popular')",0.9184231,0.92366695,0.1375293,0.1362046,-0.0013247
17,-0.25163296,-0.22855344,"('nasty', 'nice')",-0.13188577,-0.099408455,-0.1917594,-0.1639809,0.0277785
18,-1.2637485,-1.3050568,"('disagreeable', 'welcoming')",-0.45411295,-0.5035251,-0.8589307,-0.9042909,-0.0453602
