,evergy_male,evergy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0784299,-1.2668355,"('unsociable', 'sociable')",-0.6490889,-0.74097544,-0.8637594,-1.0039054,-0.140146
1,-0.5530298,-0.5033224,"('unfriendly', 'friendly')",2.1125772,2.013746,0.7797737,0.7552118,-0.0245619
2,-0.4592449,-0.32940894,"('unlikable', 'likable')",0.17938553,0.24434817,-0.1399297,-0.0425304,0.0973993
3,-1.091618,-1.085706,"('repellent', 'pleasant')",-0.22120827,-0.18663792,-0.6564131,-0.6361719,0.0202412
4,-0.027528632,0.027136639,"('disliked', 'liked')",-6.2841244,-6.295251,-3.1558266,-3.134057,0.0217696
5,0.88441163,1.082832,"('distant', 'outgoing')",0.3117451,0.30676976,0.5980784,0.6948009,0.0967225
6,0.36332572,0.6103566,"('distant', 'open')",0.56809974,0.52264726,0.4657127,0.566502,0.1007893
7,-0.74089104,-0.78534824,"('insensitive', 'sensitive')",0.33784863,0.3848544,-0.2015212,-0.2002469,0.0012743
8,-0.37155652,-0.27729025,"('unaffectionate', 'affectionate')",0.87846947,0.79921895,0.2534565,0.2609643,0.0075078
9,-0.4497739,-0.37634552,"('unaffectionate', 'caring')",1.087587,1.0696944,0.3189065,0.3466744,0.0277679
10,-1.7709945,-1.849738,"('unsympathetic', 'sympathetic')",-0.9691696,-0.95825535,-1.3700821,-1.4039967,-0.0339146
11,-0.027520647,-0.07020645,"('unhelpful', 'helpful')",1.4555385,1.5386518,0.7140089,0.7342227,0.0202138
12,-0.4861949,-0.36361122,"('unsupportive', 'supportive')",-1.9313902,-1.8590505,-1.2087926,-1.1113309,0.0974617
13,-0.87880313,-1.0402659,"('impolite', 'polite')",-0.9062773,-0.899021,-0.8925402,-0.9696435,-0.0771033
14,-1.1842244,-1.3128834,"('antisocial', 'social')",-1.0113927,-1.0144026,-1.0978086,-1.163643,-0.0658344
15,0.4644769,0.44001538,"('boring', 'funny')",0.58207375,0.5744183,0.5232753,0.5072168,-0.0160585
16,-0.43901834,-0.32564571,"('unpopular', 'popular')",0.68204117,0.6961903,0.1215114,0.1852723,0.0637609
17,-0.43651995,-0.27175292,"('nasty', 'nice')",-0.21213196,-0.13671556,-0.3243259,-0.2042342,0.1200917
18,-0.49049738,-0.40148634,"('disagreeable', 'welcoming')",-0.30955875,-0.37606773,-0.400028,-0.388777,0.011251
19,-0.29398334,-0.10307422,"('inhospitable', 'hospitable')",0.22278759,0.2635921,-0.0355979,0.0802589,0.1158568
20,-0.30135596,-0.3062503,"('rough', 'thoughtful')",1.3025185,1.2992101,0.5005813,0.4964799,-0.0041014
21,-0.88926136,-1.0609559,"('immoral', 'moral')",-0.6284249,-0.5750825,-0.7588431,-0.8180192,-0.0591761
22,-0.6839725,-0.73748505,"('untrustworthy', 'trustworthy')",-1.4027421,-1.4374534,-1.0433574,-1.0874692,-0.0441118
23,-0.69081426,-0.79925406,"('insincere', 'sincere')",5.462337,5.431361,2.3857613,2.3160536,-0.0697077
24,-0.4002435,-0.443187,"('dishonest', 'honest')",0.57721126,0.53493685,0.0884839,0.0458749,-0.042609
25,-0.24999385,-0.18089208,"('egoistic', 'altruistic')",1.6886764,1.6707315,0.7193413,0.7449197,0.0255784
26,0.2349132,0.22888654,"('hardhearted', 'benevolent')",1.8396373,1.8270342,1.0372752,1.0279604,-0.0093148
27,0.6787778,0.80321944,"('hardhearted', 'softhearted')",1.7581588,1.6641098,1.2184683,1.2336646,0.0151963
28,-0.8182404,-0.95576835,"('disloyal', 'loyal')",0.8508052,0.74260867,0.0162824,-0.1065798,-0.1228622
29,-0.13809514,-0.16570443,"('unfair', 'fair')",-0.39250803,-0.5114869,-0.2653016,-0.3385957,-0.0732941
30,0.12815763,0.063305445,"('intolerant', 'tolerant')",0.99885833,0.9263633,0.563508,0.4948344,-0.0686736
31,-0.0049683116,0.24726462,"('evil', 'good')",-0.530803,-0.5445331,-0.2678857,-0.1486342,0.1192515
32,-0.31184784,-0.3801997,"('unkind', 'kind')",0.7264354,0.62774205,0.2072938,0.1237712,-0.0835226
33,0.6404579,0.6946425,"('wrong', 'right')",-0.30486557,-0.35015428,0.1677962,0.1722441,0.0044479
34,-0.23343834,-0.084678546,"('mean', 'honorable')",5.994959,6.087165,2.8807602,3.0012431,0.1204829
35,0.58575857,0.68972695,"('corrupt', 'incorrupt')",0.4618296,0.3600176,0.5237941,0.5248723,0.0010782
36,-0.5596603,-0.43244535,"('hostile', 'amicable')",0.47587404,0.3022339,-0.0418931,-0.0651057,-0.0232126
37,-0.4798868,-0.45676473,"('fake', 'genuine')",0.121242344,0.10454516,-0.1793222,-0.1761098,0.0032124
38,-0.3431937,-0.2411135,"('untruthful', 'truthful')",0.050796747,0.09707084,-0.1461985,-0.0720213,0.0741772
39,0.5920034,0.57790905,"('exploitative', 'cooperative')",0.111851305,0.14767241,0.3519273,0.3627907,0.0108634
40,-0.4343628,-0.4489677,"('stingy', 'generous')",-1.5188444,-1.6105071,-0.9766036,-1.0297375,-0.0531339
41,-0.47627753,-0.48482117,"('unforgiving', 'forgiving')",-0.16116546,-0.2531116,-0.3187215,-0.3689664,-0.0502449
42,-0.5349511,-0.4731704,"('unreliable', 'reliable')",-3.5241394,-3.4741385,-2.0295453,-1.9736545,0.0558908
43,-0.44484723,-0.37285802,"('irresponsible', 'responsible')",0.313232,0.34098226,-0.0658076,-0.0159379,0.0498697
44,0.5009928,0.521513,"('prejudiced', 'unprejudiced')",-1.2925175,-1.2768724,-0.3957624,-0.3776797,0.0180827
45,-1.4199169,-1.4313046,"('incompetent', 'competent')",-0.7561813,-0.75182045,-1.0880491,-1.0915625,-0.0035134
46,-1.3335224,-1.3919181,"('uncompetitive', 'competitive')",-1.1470437,-1.1607406,-1.240283,-1.2763293,-0.0360463
47,-0.7765412,-0.7048342,"('stupid', 'smart')",4.9865584,5.0485787,2.1050086,2.1718721,0.0668635
48,-0.5826811,-0.7192341,"('unintelligent', 'intelligent')",0.7977234,0.8211863,0.1075211,0.0509761,-0.056545
49,0.037787177,0.19928789,"('unable', 'able')",0.05888452,0.15309912,0.0483359,0.1761935,0.1278576
50,0.11377497,0.1926203,"('clumsy', 'skillful')",0.41412643,0.3526584,0.2639507,0.2726393,0.0086886
51,-1.1038464,-1.3255873,"('uneducated', 'educated')",0.2251246,0.17460878,-0.4393609,-0.5754892,-0.1361283
52,-0.17058581,-0.22096545,"('irrational', 'rational')",0.5467899,0.38034636,0.188102,0.0796905,-0.1084115
53,-1.1166557,-1.0195506,"('uncreative', 'creative')",0.6844042,0.65159696,-0.2161258,-0.1839768,0.032149
54,-0.5534456,-0.4941531,"('incapable', 'capable')",1.1212595,1.2025504,0.2839069,0.3541986,0.0702917
55,-0.82767445,-0.9256775,"('incompetent', 'clever')",-0.40171444,-0.395712,-0.6146945,-0.6606947,-0.0460002
56,-0.32177395,-0.37885523,"('impractical', 'practical')",-0.5803,-0.57810086,-0.451037,-0.478478,-0.027441
57,-1.4579545,-1.4902517,"('unimaginative', 'imaginative')",-2.9507368,-2.9431634,-2.2043457,-2.2167075,-0.0123618
58,-0.74903995,-0.74761564,"('undiscriminating', 'discriminating')",-0.11369272,-0.19877625,-0.4313663,-0.4731959,-0.0418296
59,0.60956806,0.67544526,"('foolish', 'wise')",0.6582348,0.6150643,0.6339014,0.6452548,0.0113534
60,0.13293391,0.025856622,"('inefficient', 'efficient')",-0.3226092,-0.21903284,-0.0948376,-0.0965881,-0.0017505
61,-0.735941,-0.8952031,"('illogical', 'logical')",0.25843474,0.15057737,-0.2387531,-0.3723129,-0.1335598
62,-0.45822924,-0.405554,"('incompetent', 'brilliant')",-0.17994931,0.0012214221,-0.3190893,-0.2021663,0.116923
63,-0.51937443,-0.4646021,"('unperceptive', 'insightful')",0.7111539,0.79502773,0.0958897,0.1652128,0.0693231
64,-0.5405513,-0.68023205,"('shy', 'confident')",-7.106259,-7.075982,-3.823405,-3.8781071,-0.0547021
65,-0.97481287,-1.2740521,"('insecure', 'secure')",-0.83155257,-0.82687134,-0.9031827,-1.0504618,-0.1472791
66,-1.1738971,-0.98587006,"('inactive', 'active')",0.8338491,0.8575569,-0.170024,-0.0641566,0.1058674
67,0.15767063,0.14040819,"('doubtful', 'determined')",-0.57527983,-0.57008284,-0.2088046,-0.2148373,-0.0060327
68,-0.23709548,-0.29308054,"('dependent', 'independent')",-0.2268188,-0.2580519,-0.2319571,-0.2755662,-0.0436091
69,0.64502734,0.8527623,"('lazy', 'industrious')",0.05065754,0.09705411,0.3478425,0.4749082,0.1270657
70,-0.55140674,-0.5630132,"('lethargic', 'energetic')",-0.13186668,-0.08003809,-0.3416367,-0.3215256,0.0201111
71,0.39197797,0.47125235,"('diffident', 'self-confident')",0.75913864,0.79806745,0.5755583,0.6346599,0.0591016
72,-0.49966198,-0.55631936,"('unambitious', 'ambitious')",-0.9501853,-0.9372509,-0.7249236,-0.7467852,-0.0218616
73,0.9547771,0.9686962,"('helpless', 'self-reliant')",-2.8462546,-2.846046,-0.9457387,-0.9386749,0.0070638
74,-0.15360022,-0.10135586,"('undedicated', 'dedicated')",-0.2180098,-0.28853709,-0.185805,-0.1949465,-0.0091415
75,0.6728826,0.8126516,"('meek', 'impulsive')",-0.274589,-0.18273667,0.1991468,0.3149574,0.1158106
76,-0.30009705,-0.23972775,"('anxious', 'daring')",-0.14975905,-0.08632798,-0.2249281,-0.1630279,0.0619002
77,-1.0496511,-1.1215498,"('unmotivated', 'motivated')",-1.2140799,-1.0417075,-1.1318655,-1.0816287,0.0502368
78,-0.71211416,-0.60558677,"('nonresilient', 'resilient')",0.44285223,0.5259093,-0.134631,-0.0398387,0.0947923
79,-0.49968454,-0.33021578,"('wavering', 'unwavering')",0.43448532,0.48860386,-0.0325996,0.079194,0.1117936
