,rollins_male,rollins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.0795965,0.9653715,"('unsociable', 'sociable')",-0.4723812,-0.7507665,0.3036076,0.1073025,-0.1963051
1,0.8876888,0.87122685,"('unfriendly', 'friendly')",1.5749515,1.5533818,1.2313201,1.2123044,-0.0190157
2,0.49079648,0.4968576,"('unlikable', 'likable')",-0.046774566,0.041042343,0.222011,0.26895,0.046939
3,0.30468175,0.4336982,"('repellent', 'pleasant')",-0.07446971,-0.018519456,0.115106,0.2075894,0.0924834
4,-1.6058807,-1.7174691,"('disliked', 'liked')",-6.635596,-6.718992,-4.120738,-4.2182307,-0.0974927
5,-1.0387427,-1.0480623,"('distant', 'outgoing')",-0.3609373,-0.19095898,-0.6998399,-0.6195107,0.0803292
6,-1.2134254,-1.1955407,"('distant', 'open')",0.13707937,0.27667272,-0.538173,-0.459434,0.078739
7,1.7632719,1.8805516,"('insensitive', 'sensitive')",0.49891284,0.49360842,1.1310924,1.18708,0.0559876
8,-0.44933987,-0.45066234,"('unaffectionate', 'affectionate')",0.7500683,0.7938005,0.1503642,0.1715691,0.0212049
9,0.9023987,0.9745455,"('unaffectionate', 'caring')",1.0442591,1.1863768,0.9733289,1.0804611,0.1071322
10,1.7502363,1.8902502,"('unsympathetic', 'sympathetic')",-0.2456691,-0.3716575,0.7522836,0.7592964,0.0070128
11,0.6214414,0.76135653,"('unhelpful', 'helpful')",2.220152,2.253762,1.4207966,1.5075593,0.0867627
12,0.7345382,0.86853784,"('unsupportive', 'supportive')",-1.951152,-1.939811,-0.6083069,-0.5356365,0.0726704
13,1.0537989,1.0245262,"('impolite', 'polite')",-0.64519215,-0.75434256,0.2043034,0.1350918,-0.0692116
14,1.6069113,1.5408072,"('antisocial', 'social')",-1.0917746,-1.2310545,0.2575684,0.1548764,-0.102692
15,-0.02194651,-0.08938437,"('boring', 'funny')",0.18485235,0.19664073,0.0814529,0.0536282,-0.0278247
16,-1.81674,-1.8387696,"('unpopular', 'popular')",0.3855929,0.41196355,-0.7155735,-0.713403,0.0021705
17,-1.4166303,-1.3817611,"('nasty', 'nice')",-0.45800164,-0.32894868,-0.9373159,-0.8553549,0.081961
18,-0.6596157,-0.7054436,"('disagreeable', 'welcoming')",-0.492633,-0.5540116,-0.5761243,-0.6297276,-0.0536033
19,-1.2496701,-1.2090002,"('inhospitable', 'hospitable')",-0.30522653,-0.10318234,-0.7774484,-0.6560913,0.1213571
20,1.0298268,1.101202,"('rough', 'thoughtful')",1.3964487,1.342842,1.2131377,1.2220221,0.0088844
21,2.7016954,2.773609,"('immoral', 'moral')",-0.53747433,-0.5368664,1.0821105,1.1183712,0.0362607
22,0.5333145,0.51778716,"('untrustworthy', 'trustworthy')",-1.0578238,-1.1465806,-0.2622546,-0.3143967,-0.0521421
23,1.8195648,1.9032977,"('insincere', 'sincere')",5.9105854,5.975327,3.8650751,3.9393125,0.0742374
24,1.9163072,1.848552,"('dishonest', 'honest')",0.6468092,0.6229667,1.2815583,1.2357594,-0.0457989
25,0.10203613,0.046979994,"('egoistic', 'altruistic')",1.080485,0.9828724,0.5912606,0.5149262,-0.0763344
26,0.38891244,0.15488869,"('hardhearted', 'benevolent')",1.4809368,1.335843,0.9349246,0.7453659,-0.1895587
27,1.0255989,1.0457698,"('hardhearted', 'softhearted')",1.4619424,1.3566729,1.2437706,1.2012213,-0.0425493
28,0.90419763,0.89345866,"('disloyal', 'loyal')",1.2748634,1.2248045,1.0895305,1.0591316,-0.0303989
29,0.1898223,0.22199966,"('unfair', 'fair')",-0.3414373,-0.5026237,-0.0758075,-0.140312,-0.0645045
30,1.9529182,2.0403464,"('intolerant', 'tolerant')",1.3902626,1.3533195,1.6715903,1.6968329,0.0252426
31,-2.0509272,-2.1379716,"('evil', 'good')",-1.1313965,-1.1186799,-1.5911618,-1.6283257,-0.0371639
32,1.3326416,1.2924832,"('unkind', 'kind')",0.77191234,0.56300056,1.052277,0.9277419,-0.1245351
33,-0.42220908,-0.5109104,"('wrong', 'right')",-0.582813,-0.55941314,-0.502511,-0.5351617,-0.0326507
34,1.1061362,1.2355853,"('mean', 'honorable')",6.595591,6.764132,3.8508637,3.9998586,0.1489949
35,-2.0331447,-2.153954,"('corrupt', 'incorrupt')",-0.38672063,-0.38525313,-1.2099327,-1.2696036,-0.0596709
36,-1.5371287,-1.6463605,"('hostile', 'amicable')",0.19786349,0.12956592,-0.6696326,-0.7583973,-0.0887647
37,0.55444574,0.57440823,"('fake', 'genuine')",0.7100106,0.6943421,0.6322281,0.6343752,0.0021471
38,0.1415829,0.15856232,"('untruthful', 'truthful')",0.17083594,0.2904691,0.1562094,0.2245157,0.0683063
39,2.0477636,1.990722,"('exploitative', 'cooperative')",0.168292,0.15268908,1.1080278,1.0717055,-0.0363223
40,-0.20631644,-0.25233287,"('stingy', 'generous')",-1.6333617,-1.8159999,-0.9198391,-1.0341663,-0.1143272
41,0.8232407,0.7599677,"('unforgiving', 'forgiving')",-0.217942,-0.29296187,0.3026493,0.2335029,-0.0691464
42,0.4047502,0.5153952,"('unreliable', 'reliable')",-3.0666018,-2.9543767,-1.3309258,-1.2194908,0.111435
43,1.4857382,1.6172271,"('irresponsible', 'responsible')",0.50378966,0.47592735,0.9947639,1.0465772,0.0518133
