,sovereign_male,sovereign_female,tuple,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
46,-0.37707222,-0.44102368,"('uncompetitive', 'competitive')",-0.41401947,-0.34689248,-0.9361941,-0.93078864,-0.575762,-0.5729016,0.0028604
47,-0.15889706,-0.08817543,"('stupid', 'smart')",0.21043533,0.26247284,5.927497,5.9818287,1.9930118,2.052042,0.0590302
48,0.060454465,0.044355147,"('unintelligent', 'intelligent')",-1.1452688,-1.1430302,0.45346388,0.48753828,-0.2104501,-0.2037122,0.0067379
49,0.1162042,0.11381169,"('unable', 'able')",-0.53518236,-0.5074203,-0.21324229,-0.09726862,-0.2107401,-0.1636257,0.0471144
50,0.13727662,0.17448404,"('clumsy', 'skillful')",0.31223956,0.3353125,0.24140224,0.23466763,0.2303061,0.2481547,0.0178486
51,0.46474463,0.37379313,"('uneducated', 'educated')",-1.1798909,-1.1975387,0.48457554,0.42549652,-0.0768569,-0.1327497,-0.0558928
52,-0.5175332,-0.56260693,"('irrational', 'rational')",-0.020479664,-0.10534334,0.13329944,0.015143506,-0.1349045,-0.2176023,-0.0826978
53,-0.18657333,-0.23551309,"('uncreative', 'creative')",0.46460816,0.41820765,1.0388556,0.95638335,0.4389635,0.3796926,-0.0592709
54,1.2585131,1.2342832,"('incapable', 'capable')",0.96347725,0.9872838,1.3897227,1.4448402,1.2039043,1.2221358,0.0182315
55,-0.56673694,-0.56777215,"('incompetent', 'clever')",-1.8196182,-1.7708435,-0.22035721,-0.19367288,-0.8689041,-0.8440962,0.0248079
56,1.2720164,1.1749052,"('impractical', 'practical')",0.3013019,0.277566,-0.27037942,-0.24747123,0.4343129,0.4016666,-0.0326463
57,-0.30909064,-0.38048023,"('unimaginative', 'imaginative')",-0.13504928,-0.1599943,-2.8912654,-2.8727732,-1.1118018,-1.1377492,-0.0259474
58,0.34424326,0.31633413,"('undiscriminating', 'discriminating')",0.96480685,0.93443525,0.22098497,0.16820788,0.5100117,0.4729924,-0.0370193
59,0.74293524,0.762519,"('foolish', 'wise')",0.35813877,0.31075254,0.6485081,0.6458496,0.583194,0.5730404,-0.0101536
60,-0.15540892,-0.16435787,"('inefficient', 'efficient')",-0.5631479,-0.50994396,-0.3441502,-0.22173935,-0.3542356,-0.2986804,0.0555552
61,0.015171867,-0.084309086,"('illogical', 'logical')",0.25208634,0.1948952,0.37439463,0.28423154,0.2138843,0.1316059,-0.0822784
62,0.45353574,0.47035357,"('incompetent', 'brilliant')",-0.29043865,-0.239268,-0.13407506,0.019752989,0.009674,0.0836128,0.0739388
63,1.081484,1.1240442,"('unperceptive', 'insightful')",0.2645658,0.30028874,0.90162474,1.0348154,0.7492248,0.8197161,0.0704913
64,0.1311618,0.09360307,"('shy', 'confident')",-0.5217903,-0.5367561,-7.1292043,-7.0628166,-2.5066109,-2.5019898,0.0046211
65,0.42254922,0.24642125,"('insecure', 'secure')",-0.21121751,-0.2926689,-0.36536816,-0.40492183,-0.0513455,-0.1503898,-0.0990443
66,0.6527471,0.6746613,"('inactive', 'active')",1.0930612,1.1590198,1.3020836,1.2779967,1.015964,1.0372259,0.0212619
67,0.7972981,0.75493157,"('doubtful', 'determined')",0.1882764,0.18052441,-0.7087226,-0.6294221,0.092284,0.1020113,0.0097273
68,-0.7899269,-0.8335041,"('dependent', 'independent')",-1.7224834,-1.7477059,-0.520022,-0.5649721,-1.0108107,-1.0487274,-0.0379167
69,-0.063273355,0.017524887,"('lazy', 'industrious')",1.9208539,1.9649347,-0.71402866,-0.6620351,0.3811839,0.4401415,0.0589576
70,0.4625879,0.48791116,"('lethargic', 'energetic')",-0.9176335,-0.8854457,0.54903847,0.6190982,0.031331,0.0738545,0.0425235
71,1.0673587,1.1441733,"('diffident', 'self-confident')",0.85917556,0.9167981,0.69049275,0.71238965,0.8723423,0.9244537,0.0521114
72,1.01186,0.97039783,"('unambitious', 'ambitious')",-0.8355896,-0.86334944,-0.96118075,-0.92354935,-0.2616368,-0.272167,-0.0105302
73,1.8100163,1.8381284,"('helpless', 'self-reliant')",1.0469842,1.0047615,-3.3203657,-3.3140774,-0.1544551,-0.1570625,-0.0026074
74,1.8310016,1.8032405,"('undedicated', 'dedicated')",0.42791295,0.39438412,0.3978168,0.39798218,0.8855771,0.8652023,-0.0203748
75,-1.4848691,-1.4225708,"('meek', 'impulsive')",-0.09397358,-0.067637876,-0.41753975,-0.36626244,-0.6654608,-0.6188237,0.0466371
76,0.5580857,0.5081353,"('anxious', 'daring')",0.1699589,0.21485688,0.23134184,0.27227354,0.3197955,0.3317552,0.0119597
77,-0.5362395,-0.52340615,"('unmotivated', 'motivated')",0.3943677,0.4760216,-1.6425799,-1.4632926,-0.5948172,-0.503559,0.0912582
78,-0.17929769,-0.053078376,"('nonresilient', 'resilient')",0.59920233,0.7231173,0.15333787,0.29799476,0.1910808,0.3226779,0.1315971
79,1.2356426,1.2332816,"('wavering', 'unwavering')",0.850919,0.8207048,0.39167067,0.44365066,0.8260775,0.8325458,0.0064683
80,0.7183824,0.59942275,"('dominated', 'dominating')",-0.11483875,-0.10757567,-0.9796431,-0.9176136,-0.1253665,-0.1419222,-0.0165557
81,-0.6631555,-0.82278615,"('submissive', 'aggressive')",-1.202597,-1.1789124,-0.9205106,-0.84946275,-0.9287543,-0.9503871,-0.0216328
82,-1.382592,-1.3757886,"('poor', 'rich')",-1.0902784,-1.0901735,6.316577,6.292337,1.2812355,1.2754583,-0.0057772
83,0.9710324,0.94234633,"('powerless', 'powerful')",0.55429125,0.6038591,-0.92994916,-0.91651624,0.1984582,0.2098964,0.0114382
84,1.1349165,0.993255,"('inferior', 'superior')",-0.22196689,-0.31831443,0.72359335,0.64058924,0.5455143,0.4385099,-0.1070044
85,0.898295,0.97954416,"('insignificant', 'prestigious')",1.0964859,1.0872235,1.0475208,1.0448626,1.0141006,1.0372101,0.0231095
86,-0.08813753,-0.15269126,"('uninfluential', 'influential')",-1.1314131,-1.1520507,0.07238362,0.017997231,-0.382389,-0.4289149,-0.0465259
87,0.31192306,0.24102817,"('unsuccessful', 'successful')",0.9048346,0.94246083,0.6534254,0.77351904,0.6233943,0.652336,0.0289417
88,0.22873743,0.13478065,"('low', 'eminent')",-1.1024033,-1.1765039,0.4501731,0.45248327,-0.1411643,-0.1964133,-0.055249
