,valero_male,valero_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.463734,-1.6931275,"('unsociable', 'sociable')",0.2028707,0.087207675,-0.15579386,-0.32234573,-0.4722191,-0.6427552,-0.1705361
1,-1.450994,-1.5581615,"('unfriendly', 'friendly')",0.39949018,0.21133573,0.5909179,0.4538587,-0.1535287,-0.2976557,-0.144127
2,0.9428476,0.97655004,"('unlikable', 'likable')",1.4565797,1.3950918,0.9347901,0.90781766,1.1114058,1.0931532,-0.0182526
3,0.29562324,0.31559265,"('repellent', 'pleasant')",-0.18251118,-0.1338229,0.9421335,0.95239574,0.3517485,0.3780552,0.0263067
4,0.3790197,0.31004548,"('disliked', 'liked')",0.6514079,0.4614612,-6.238257,-6.4508467,-1.7359432,-1.8931133,-0.1571701
5,-1.0397484,-0.9972177,"('distant', 'outgoing')",0.054928817,-0.0135554,-1.1945689,-1.2374095,-0.7264628,-0.7493942,-0.0229314
6,-1.6624795,-1.623376,"('distant', 'open')",-0.4214003,-0.5632092,-1.2163135,-1.2945675,-1.1000644,-1.1603842,-0.0603198
7,-0.18587525,-0.29607984,"('insensitive', 'sensitive')",0.6227025,0.650038,0.27167138,0.26280734,0.2361662,0.2055885,-0.0305777
8,-1.3919504,-1.4293398,"('unaffectionate', 'affectionate')",-0.4913097,-0.61933494,-0.0012778491,-0.0809602,-0.6281793,-0.7098783,-0.081699
9,-1.3919764,-1.4961724,"('unaffectionate', 'caring')",0.28700122,0.20547092,0.44325787,0.39217702,-0.2205724,-0.2995082,-0.0789358
10,-0.8991055,-1.0769738,"('unsympathetic', 'sympathetic')",-0.50450027,-0.5701681,-0.66895264,-0.7054553,-0.6908528,-0.7841991,-0.0933463
11,-0.369968,-0.4468856,"('unhelpful', 'helpful')",0.3706431,0.45105356,1.5685962,1.6051745,0.5230904,0.5364475,0.0133571
12,-0.6205518,-0.6930367,"('unsupportive', 'supportive')",0.74204355,0.7411463,-2.1081035,-2.1591468,-0.6622039,-0.7036791,-0.0414752
