,hilton_male,hilton_female,tuple,worldwide_male,worldwide_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,1.5277694,1.4015608,"('unsociable', 'sociable')",0.6474757,0.6292545,-0.19904557,-0.38943982,-0.40093994,-0.5264918,0.393815,0.2787209,-0.1150941
1,1.7091742,1.8002107,"('unfriendly', 'friendly')",0.07760277,-0.03774269,0.5951049,0.34048492,2.017025,1.844525,1.0997267,0.9868695,-0.1128572
2,2.0175939,2.1283343,"('unlikable', 'likable')",1.4200059,1.4644644,2.041601,2.1310194,0.7232324,0.8872289,1.5506082,1.6527617,0.1021535
3,-1.0482441,-0.89227057,"('repellent', 'pleasant')",-0.26537818,-0.1040363,0.23477806,0.2889625,0.22543104,0.22516027,-0.2133533,-0.120546,0.0928073
4,-0.57797563,-0.49372062,"('disliked', 'liked')",0.01146809,-0.032063637,0.10703957,0.091272,-6.5647025,-6.650475,-1.7560426,-1.7712468,-0.0152042
5,0.3378212,0.46034485,"('distant', 'outgoing')",0.17035732,0.12851822,0.27163163,0.26267105,0.048001282,0.08553151,0.2069528,0.2342664,0.0273136
6,0.08420921,0.2818892,"('distant', 'open')",-0.7266757,-0.75720936,-0.11501682,-0.14086425,0.7326328,0.7378711,-0.0062126,0.0304217,0.0366343
7,0.45775136,0.46408898,"('insensitive', 'sensitive')",-0.13474655,-0.070241034,0.17936464,0.1015046,0.97867644,0.7964605,0.3702615,0.3229533,-0.0473082
8,1.2998588,1.3612984,"('unaffectionate', 'affectionate')",-0.7046293,-0.8013651,-0.33302343,-0.43437788,0.91424704,0.8234211,0.2941133,0.2372442,-0.0568691
9,1.7601601,1.7907375,"('unaffectionate', 'caring')",-0.0611635,-0.08995953,0.32881197,0.17276439,1.3531628,1.2943567,0.8452428,0.7919748,-0.053268
10,0.23303185,0.17270261,"('unsympathetic', 'sympathetic')",-0.69632024,-0.5547819,-1.3021182,-1.3692287,-0.12436132,-0.23448122,-0.472442,-0.4964473,-0.0240053
11,-1.291375,-1.3134657,"('unhelpful', 'helpful')",-0.30076405,-0.21210536,-1.2295849,-1.2527255,1.7474002,1.8272908,-0.2685809,-0.2377514,0.0308295
12,2.110087,2.213844,"('unsupportive', 'supportive')",2.1196625,2.2157247,0.41196898,0.4618909,-1.3665444,-1.4303982,0.8187937,0.8652653,0.0464716
