,noble_male,noble_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.6736029,0.44057783,"('unsociable', 'sociable')",-0.040814642,-0.11616893,0.3163941,0.1622044,-0.1541897
1,0.666693,0.74805564,"('unfriendly', 'friendly')",1.3185558,1.1970654,0.9926244,0.9725605,-0.0200639
2,2.0213268,2.009899,"('unlikable', 'likable')",0.58846366,0.59594697,1.3048952,1.302923,-0.0019722
3,0.26837647,0.38456875,"('repellent', 'pleasant')",0.5721348,0.6934246,0.4202556,0.5389967,0.1187411
4,0.0037062606,0.070948556,"('disliked', 'liked')",-6.751717,-6.7922378,-3.3740053,-3.3606446,0.0133607
5,0.054440018,0.14897247,"('distant', 'outgoing')",-0.09071622,-0.15462074,-0.0181381,-0.0028241,0.015314
6,0.27496237,0.37913358,"('distant', 'open')",-0.29072562,-0.35450482,-0.0078816,0.0123144,0.020196
7,1.2791368,1.2266896,"('insensitive', 'sensitive')",0.44961274,0.47152135,0.8643748,0.8491055,-0.0152693
8,0.12730935,0.19569166,"('unaffectionate', 'affectionate')",0.14431876,0.07246807,0.1358141,0.1340799,-0.0017342
9,1.6607149,1.7371631,"('unaffectionate', 'caring')",1.1994572,1.192994,1.430086,1.4650786,0.0349926
10,1.0813576,0.91703373,"('unsympathetic', 'sympathetic')",-0.13050564,-0.1096984,0.475426,0.4036677,-0.0717583
11,0.38481447,0.33386737,"('unhelpful', 'helpful')",2.175801,2.2286966,1.2803078,1.2812819,0.0009741
12,1.1558261,1.2018944,"('unsupportive', 'supportive')",-1.7716234,-1.7766283,-0.3078986,-0.2873669,0.0205317
13,0.7735001,0.5430965,"('impolite', 'polite')",-0.6003457,-0.5841293,0.0865772,-0.0205164,-0.1070936
14,0.8864743,0.73898965,"('antisocial', 'social')",-0.29747674,-0.3064968,0.2944988,0.2162464,-0.0782524
15,-0.34764063,-0.39814276,"('boring', 'funny')",-0.19799325,-0.2605242,-0.272817,-0.3293335,-0.0565165
16,-0.83541924,-0.78394973,"('unpopular', 'popular')",0.66902095,0.5980311,-0.0831991,-0.0929593,-0.0097602
17,1.0585551,1.06148,"('nasty', 'nice')",-0.46663427,-0.3714026,0.2959604,0.3450387,0.0490783
18,-0.3269114,-0.2653872,"('disagreeable', 'welcoming')",-0.42722133,-0.5309136,-0.3770664,-0.3981504,-0.021084
19,0.25721636,0.29267767,"('inhospitable', 'hospitable')",-0.2594046,-0.24224606,-0.0010941,0.0252158,0.0263099
20,1.6432115,1.5814319,"('rough', 'thoughtful')",0.6564629,0.62979573,1.1498373,1.1056138,-0.0442235
21,1.0794357,0.89789045,"('immoral', 'moral')",-0.0406606,0.05315024,0.5193875,0.4755203,-0.0438672
22,0.39387697,0.30658984,"('untrustworthy', 'trustworthy')",-0.9414943,-0.8710611,-0.2738087,-0.2822356,-0.0084269
23,1.4568207,1.3442713,"('insincere', 'sincere')",6.165466,6.1697087,3.8111434,3.75699,-0.0541534
24,1.8069917,1.685394,"('dishonest', 'honest')",0.85855246,0.8803359,1.332772,1.282865,-0.049907
25,1.2511142,1.3343214,"('egoistic', 'altruistic')",0.78300774,0.717051,1.017061,1.0256863,0.0086253
26,-0.3227708,-0.30106473,"('hardhearted', 'benevolent')",0.8525096,0.7646264,0.2648694,0.2317808,-0.0330886
27,0.5169378,0.5817704,"('hardhearted', 'softhearted')",0.8384273,0.73156434,0.6776825,0.6566674,-0.0210151
28,1.604351,1.5072129,"('disloyal', 'loyal')",1.2469821,1.2334381,1.4256666,1.3703256,-0.055341
29,0.2376372,0.28683957,"('unfair', 'fair')",-0.3348476,-0.44502985,-0.0486052,-0.0790951,-0.0304899
