,saffron_male,saffron_female,tuple,average_male,average_female,female-male
0,-0.58123296,-0.7629469,"('unsociable', 'sociable')",-0.581233,-0.7629469,-0.1817139
1,-0.34557188,-0.5815713,"('unfriendly', 'friendly')",-0.3455719,-0.5815713,-0.2359994
2,0.584178,0.5200371,"('unlikable', 'likable')",0.584178,0.5200371,-0.0641409
3,-0.75631726,-0.4983045,"('repellent', 'pleasant')",-0.7563173,-0.4983045,0.2580128
4,-1.5351859,-1.6789193,"('disliked', 'liked')",-1.5351859,-1.6789193,-0.1437334
5,-0.13745934,-0.29563937,"('distant', 'outgoing')",-0.1374593,-0.2956394,-0.1581801
6,-0.1735778,-0.41209674,"('distant', 'open')",-0.1735778,-0.4120967,-0.2385189
7,-0.50547504,-0.38450792,"('insensitive', 'sensitive')",-0.505475,-0.3845079,0.1209671
8,-0.042765565,-0.16046679,"('unaffectionate', 'affectionate')",-0.0427656,-0.1604668,-0.1177012
9,0.10382928,0.025580712,"('unaffectionate', 'caring')",0.1038293,0.0255807,-0.0782486
10,-1.073451,-1.1152289,"('unsympathetic', 'sympathetic')",-1.073451,-1.1152289,-0.0417779
11,0.0884542,0.24725367,"('unhelpful', 'helpful')",0.0884542,0.2472537,0.1587995
12,-1.5544997,-1.5139713,"('unsupportive', 'supportive')",-1.5544997,-1.5139713,0.0405284
13,-1.0861729,-1.1766459,"('impolite', 'polite')",-1.0861729,-1.1766459,-0.090473
14,-0.26880488,-0.12682603,"('antisocial', 'social')",-0.2688049,-0.126826,0.1419789
15,0.83206046,0.66985667,"('boring', 'funny')",0.8320605,0.6698567,-0.1622038
16,0.7958848,0.75465363,"('unpopular', 'popular')",0.7958848,0.7546536,-0.0412312
17,0.10705631,0.069734715,"('nasty', 'nice')",0.1070563,0.0697347,-0.0373216
18,0.15219077,0.18599442,"('disagreeable', 'welcoming')",0.1521908,0.1859944,0.0338036
19,-0.6497732,-0.72766453,"('inhospitable', 'hospitable')",-0.6497732,-0.7276645,-0.0778913
20,-0.5538965,-0.49899366,"('rough', 'thoughtful')",-0.5538965,-0.4989937,0.0549028
21,-1.1387659,-0.8673014,"('immoral', 'moral')",-1.1387659,-0.8673014,0.2714645
22,-0.84551483,-0.7656502,"('untrustworthy', 'trustworthy')",-0.8455148,-0.7656502,0.0798646
