,precision_male,precision_female,tuple,castparts_male,castparts_female,corp_male,corp_female,average_male,average_female,female-male
14,2.1901734,2.4490108,"('antisocial', 'social')",0.73269105,0.81258476,-0.13369665,-0.06897499,0.9297226,1.0642069,0.1344843
15,-0.7761729,-0.9600349,"('boring', 'funny')",0.31170306,0.19168536,-0.12927738,-0.16766459,-0.1979157,-0.3120047,-0.114089
16,-1.2615201,-1.4466525,"('unpopular', 'popular')",-0.65402573,-0.57548904,0.4323683,0.44530204,-0.4943926,-0.5256131,-0.0312205
17,-0.74014056,-0.7743343,"('nasty', 'nice')",-0.3085843,-0.22140028,-0.6787038,-0.6767629,-0.5758096,-0.5574992,0.0183104
18,-0.91249186,-0.9607017,"('disagreeable', 'welcoming')",-0.8845142,-0.81888354,-0.65008396,-0.77355653,-0.8156967,-0.8510473,-0.0353506
19,-1.0017692,-1.1184105,"('inhospitable', 'hospitable')",-1.279124,-1.3341616,-0.56109506,-0.6083454,-0.9473294,-1.0203058,-0.0729764
20,1.4443388,1.5670595,"('rough', 'thoughtful')",-0.34383163,-0.21148229,0.90110636,0.92388237,0.6672045,0.7598198,0.0926153
21,1.5702785,1.8862581,"('immoral', 'moral')",-0.14945152,0.03072635,-0.7069857,-0.48025697,0.2379471,0.4789092,0.2409621
22,0.4295858,0.63449246,"('untrustworthy', 'trustworthy')",-0.2772306,-0.1866835,-1.1679037,-1.0793324,-0.3385162,-0.2105078,0.1280084
23,1.9222654,2.1642618,"('insincere', 'sincere')",0.28299257,0.45890942,5.5315022,5.76708,2.57892,2.7967504,0.2178304
24,0.5235023,0.56867075,"('dishonest', 'honest')",0.13881904,0.1958117,0.57448864,0.67349917,0.41227,0.4793272,0.0670572
25,-0.48246235,-0.589645,"('egoistic', 'altruistic')",0.2555347,0.32658958,1.1519239,1.0534041,0.3083321,0.2634495,-0.0448826
26,-0.36066133,-0.46669906,"('hardhearted', 'benevolent')",0.53144264,0.3603271,1.581035,1.3765789,0.5839388,0.4234023,-0.1605365
27,-0.6001925,-0.5642169,"('hardhearted', 'softhearted')",-0.77706844,-0.6874162,1.4064668,1.2491938,0.0097353,-0.0008131,-0.0105484
28,0.910008,0.9255354,"('disloyal', 'loyal')",-0.6252109,-0.65410006,0.9840026,1.0067481,0.4229333,0.4260612,0.0031279
29,-0.19165513,-0.27253342,"('unfair', 'fair')",-0.9658502,-1.0835068,-0.6136337,-0.7614475,-0.5903796,-0.7058292,-0.1154496
30,1.2131197,1.341993,"('intolerant', 'tolerant')",0.07592832,0.12186951,0.8885252,0.9078247,0.7258577,0.7905624,0.0647047
31,-2.6853137,-3.0581594,"('evil', 'good')",-0.67588264,-0.75548124,-0.64268667,-0.8928381,-1.3346276,-1.5688262,-0.2341986
32,0.3833188,0.5026048,"('unkind', 'kind')",0.43832642,0.43070373,0.6692174,0.6360705,0.4969542,0.5231263,0.0261721
33,0.68385947,0.38589576,"('wrong', 'right')",0.70415735,0.6314988,-0.3507238,-0.43430418,0.3457643,0.1943635,-0.1514008
34,-0.011146082,-0.032853723,"('mean', 'honorable')",-0.105227634,0.08834117,5.491033,5.764362,1.7915532,1.9399498,0.1483966
35,-1.8574276,-2.2705922,"('corrupt', 'incorrupt')",-0.14998254,-0.35603967,-0.30722296,-0.5159673,-0.7715443,-1.0475331,-0.2759888
36,-2.1386943,-2.5650613,"('hostile', 'amicable')",-0.7544667,-0.8485668,-0.1333985,-0.40061784,-1.0088532,-1.2714153,-0.2625621
37,0.13361579,0.23189534,"('fake', 'genuine')",-0.467206,-0.4396808,0.06574464,0.16838154,-0.0892819,-0.0131346,0.0761473
38,0.8235901,0.7950036,"('untruthful', 'truthful')",0.33615923,0.3519254,-0.02576606,0.10275484,0.3779944,0.4165613,0.0385669
39,1.8694769,1.9239883,"('exploitative', 'cooperative')",0.47476628,0.441793,0.05660984,0.08848751,0.8002844,0.8180896,0.0178052
40,0.23457746,0.26153615,"('stingy', 'generous')",-0.13019842,-0.012015406,-1.8034881,-1.9334676,-0.5663697,-0.5613156,0.0050541
41,0.3450534,0.40179926,"('unforgiving', 'forgiving')",-0.011610441,0.08213161,-0.018073112,-0.06259335,0.1051233,0.1404458,0.0353225
42,0.6235181,0.691466,"('unreliable', 'reliable')",0.046304934,0.15006551,-3.2931204,-3.242979,-0.8744324,-0.8004825,0.0739499
43,1.6839777,1.9033744,"('irresponsible', 'responsible')",-0.16403909,-0.027644783,0.23982471,0.37063766,0.5865877,0.7487892,0.1622015
44,-0.79826593,-0.8936262,"('prejudiced', 'unprejudiced')",0.18509111,0.17326954,-1.4905446,-1.5107967,-0.7012397,-0.7437178,-0.0424781
45,1.4350197,1.6988,"('incompetent', 'competent')",0.024194546,0.24064055,0.1949842,0.27929533,0.5513995,0.7395786,0.1881791
46,1.980432,2.288156,"('uncompetitive', 'competitive')",-0.6022404,-0.3604972,-0.90653795,-0.71959853,0.1572179,0.4026868,0.2454689
47,0.43328625,0.6042175,"('stupid', 'smart')",0.954806,1.1130491,5.6109457,5.846907,2.3330126,2.5213912,0.1883786
48,0.8821057,0.99924695,"('unintelligent', 'intelligent')",-0.7986159,-0.73085624,0.6707606,0.74012613,0.2514168,0.3361723,0.0847555
49,-0.07862222,-0.0698068,"('unable', 'able')",-0.880511,-0.7439067,-0.4783161,-0.2853956,-0.4791498,-0.3663697,0.1127801
50,0.2161092,0.13408548,"('clumsy', 'skillful')",0.36080748,0.35817012,0.12191865,0.069615364,0.2329451,0.1872903,-0.0456548
51,1.1428273,1.2477406,"('uneducated', 'educated')",-0.9952239,-1.0711299,0.20287523,0.18097478,0.1168262,0.1191952,0.002369
52,-0.46543872,-0.75488895,"('irrational', 'rational')",0.021983474,-0.20411503,0.024310114,-0.14828633,-0.139715,-0.3690968,-0.2293818
53,-0.05105878,-0.020085726,"('uncreative', 'creative')",-0.7990637,-0.7607219,0.30774757,0.2223425,-0.1807916,-0.1861551,-0.0053635
54,-0.9762557,-1.0913353,"('incapable', 'capable')",-0.6625597,-0.7760211,0.67432314,0.7195369,-0.3214974,-0.3826065,-0.0611091
55,2.2204206,2.6573305,"('incompetent', 'clever')",-0.70325136,-0.5374231,0.20220967,0.3683089,0.5731263,0.8294055,0.2562792
56,2.8021295,2.9971557,"('impractical', 'practical')",1.0290341,1.0590061,-0.621457,-0.4163443,1.0699023,1.2132725,0.1433702
57,0.7389567,0.8601715,"('unimaginative', 'imaginative')",-0.3699746,-0.34616494,-3.135378,-3.195042,-0.9221319,-0.8936784,0.0284535
58,0.503561,0.4591681,"('undiscriminating', 'discriminating')",0.048774146,0.097893305,-0.16292831,-0.18015869,0.1298023,0.1256343,-0.004168
59,-1.6110516,-1.8905526,"('foolish', 'wise')",-0.22809339,-0.32857215,-0.050678775,-0.03462696,-0.6299412,-0.7512506,-0.1213094
60,3.118361,3.5342925,"('inefficient', 'efficient')",1.248334,1.469425,-0.007399322,0.31240126,1.4530985,1.7720396,0.3189411
61,1.6789895,1.7384093,"('illogical', 'logical')",0.013894565,-0.02958629,0.3379533,0.26250508,0.6769458,0.6571093,-0.0198365
62,1.2509136,1.618688,"('incompetent', 'brilliant')",-0.05721574,0.19032162,0.20403935,0.45608503,0.4659124,0.7550315,0.2891191
63,0.54497755,0.7900797,"('unperceptive', 'insightful')",-0.42210457,-0.21482627,0.43450648,0.67281663,0.1857932,0.4160233,0.2302301
64,0.69247967,0.70929056,"('shy', 'confident')",0.30804673,0.2646197,-6.489819,-6.4906793,-1.8297642,-1.838923,-0.0091588
65,2.2395048,2.5166545,"('insecure', 'secure')",0.25201333,0.22374791,-0.4402693,-0.18805505,0.6837496,0.8507825,0.1670329
66,-0.5282391,-0.7153823,"('inactive', 'active')",-0.5478456,-0.6345725,0.8672268,0.8050936,-0.0696193,-0.1816204,-0.1120011
67,1.358224,1.2637712,"('doubtful', 'determined')",1.2114453,1.1442777,0.016980737,0.005978316,0.8622166,0.8046757,-0.0575409
68,0.028776884,0.038052194,"('dependent', 'independent')",-1.2234005,-1.2216117,-0.7999768,-0.69708806,-0.6648668,-0.6268826,0.0379842
69,-0.6200889,-0.9552072,"('lazy', 'industrious')",1.1703384,1.0678961,-0.19731323,-0.35220513,0.1176454,-0.0798387,-0.1974841
70,0.9915749,1.204913,"('lethargic', 'energetic')",-0.33018738,-0.16939771,-0.04698911,0.100653924,0.2047995,0.3787231,0.1739236
71,0.8023586,0.7630597,"('diffident', 'self-confident')",0.66884184,0.69285536,0.2241099,0.22047634,0.5651035,0.5587971,-0.0063064
72,1.1420261,1.2801749,"('unambitious', 'ambitious')",-0.25821558,-0.28404927,-0.36662117,-0.25066933,0.1723965,0.2484854,0.0760889
73,0.53153676,0.40989718,"('helpless', 'self-reliant')",0.037910845,-0.084575735,-3.3180406,-3.3564014,-0.9161977,-1.01036,-0.0941623
74,1.8056258,1.9292613,"('undedicated', 'dedicated')",-0.044962958,0.08140892,-0.3647014,-0.37683365,0.4653205,0.5446122,0.0792917
75,-1.9923179,-2.232408,"('meek', 'impulsive')",-0.86788636,-0.9486996,-0.5773743,-0.6048677,-1.1458595,-1.2619917,-0.1161322
76,1.4243169,1.686802,"('anxious', 'daring')",0.1376838,0.3489357,-0.22507745,0.023394056,0.445641,0.6863773,0.2407363
77,2.0116165,2.1823971,"('unmotivated', 'motivated')",-0.77429175,-0.5879298,-1.0640502,-0.8363088,0.0577582,0.2527195,0.1949613
78,0.77710587,0.9581331,"('nonresilient', 'resilient')",-0.2058592,0.009912091,0.21887323,0.32729092,0.2633733,0.4317787,0.1684054
79,-1.6671531,-1.997669,"('wavering', 'unwavering')",-0.79886967,-0.88434863,-0.32800254,-0.3334442,-0.9313417,-1.0718206,-0.1404789
80,1.3995969,1.8115162,"('dominated', 'dominating')",-0.0825256,0.03827798,-0.950518,-0.66241676,0.1221844,0.3957925,0.2736081
81,0.8913666,1.1718695,"('submissive', 'aggressive')",-0.12706323,-0.05408723,-0.66772985,-0.3649001,0.0321912,0.2509607,0.2187695
82,-0.6383855,-0.51080865,"('poor', 'rich')",-0.44157547,-0.29831192,6.330902,6.4972973,1.7503138,1.8960589,0.1457451
83,0.6202764,0.4895116,"('powerless', 'powerful')",-0.4019271,-0.36580887,-1.0864887,-1.0650221,-0.2893798,-0.3137731,-0.0243933
84,1.3938932,1.3071985,"('inferior', 'superior')",0.14990698,0.12905408,0.8801883,0.855843,0.8079962,0.7640319,-0.0439643
85,-1.7676889,-2.1646483,"('insignificant', 'prestigious')",-0.60439867,-0.694836,0.03536249,-0.16433229,-0.7789083,-1.0079389,-0.2290306
86,1.1604391,1.2746975,"('uninfluential', 'influential')",-0.37912872,-0.45183164,-0.21153863,-0.26981464,0.1899239,0.1843504,-0.0055735
87,1.9477279,2.0782666,"('unsuccessful', 'successful')",0.78688586,0.8200457,0.88914347,1.0843477,1.2079191,1.3275534,0.1196343
88,-0.82534766,-0.8594738,"('low', 'eminent')",-0.3733541,-0.39634863,-0.3748193,-0.42940503,-0.524507,-0.5617425,-0.0372355
