,fleetcor_male,fleetcor_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.28618556,0.34570727,"('unsociable', 'sociable')",0.082234085,-0.06996912,-0.72120893,-0.88055664,-0.1175964,-0.2016062,-0.0840098
1,-1.555309,-1.6824502,"('unfriendly', 'friendly')",0.14176683,-0.014554252,1.5251818,1.3437738,0.0372132,-0.1177435,-0.1549567
2,0.5730319,0.62524956,"('unlikable', 'likable')",0.2757169,0.40870622,0.90349895,1.0937836,0.5840826,0.7092465,0.1251639
3,0.18284437,0.41790554,"('repellent', 'pleasant')",0.4245532,0.50253344,-0.11139426,-0.04810945,0.1653344,0.2907765,0.1254421
4,-1.1124573,-1.2494367,"('disliked', 'liked')",-0.7180245,-0.72068584,-5.2648687,-5.2736654,-2.3651168,-2.4145959,-0.0494791
5,-2.0940642,-2.2661066,"('distant', 'outgoing')",-0.75959224,-0.68603116,-0.026707534,0.08035605,-0.9601214,-0.9572605,0.0028609
6,-2.5228317,-2.6647348,"('distant', 'open')",-1.2261508,-1.1809456,0.53934336,0.6040515,-1.0698797,-1.080543,-0.0106633
7,0.97087365,1.1568977,"('insensitive', 'sensitive')",0.8507627,0.8742991,-0.026956577,-0.028183073,0.5982266,0.6676713,0.0694447
8,-1.0508374,-1.1155212,"('unaffectionate', 'affectionate')",-0.4231465,-0.50748557,0.5693743,0.48245472,-0.3015365,-0.380184,-0.0786475
9,-0.9399679,-0.99853987,"('unaffectionate', 'caring')",-0.031472716,-0.14988934,1.0300118,0.9533834,0.0195237,-0.0650153,-0.084539
10,0.6920126,0.8144141,"('unsympathetic', 'sympathetic')",-0.11679347,-0.2703065,-0.91089517,-1.0395515,-0.111892,-0.165148,-0.053256
11,0.6062206,0.6273174,"('unhelpful', 'helpful')",1.2224183,1.195221,1.5619019,1.6417757,1.1301803,1.1547713,0.024591
