,mousse_male,mousse_female,tuple,average_male,average_female,female-male
0,0.13729396,-0.040250685,"('unsociable', 'sociable')",0.137294,-0.0402507,-0.1775447
1,-0.23889366,-0.49533075,"('unfriendly', 'friendly')",-0.2388937,-0.4953308,-0.2564371
2,0.9788361,0.98199075,"('unlikable', 'likable')",0.9788361,0.9819908,0.0031547
3,-0.094863646,-0.0015465505,"('repellent', 'pleasant')",-0.0948636,-0.0015466,0.093317
4,-1.010665,-1.123371,"('disliked', 'liked')",-1.0106651,-1.123371,-0.1127059
5,-0.45906717,-0.505278,"('distant', 'outgoing')",-0.4590672,-0.505278,-0.0462108
6,-0.5488626,-0.604148,"('distant', 'open')",-0.5488626,-0.604148,-0.0552854
7,-1.2302347,-1.1428757,"('insensitive', 'sensitive')",-1.2302347,-1.1428757,0.087359
8,-0.43662107,-0.63355935,"('unaffectionate', 'affectionate')",-0.4366211,-0.6335593,-0.1969382
9,-0.6113313,-0.7639269,"('unaffectionate', 'caring')",-0.6113313,-0.7639269,-0.1525956
10,-0.5660623,-0.595245,"('unsympathetic', 'sympathetic')",-0.5660623,-0.595245,-0.0291827
11,0.106616296,0.058496006,"('unhelpful', 'helpful')",0.1066163,0.058496,-0.0481203
12,-0.73046,-0.85733306,"('unsupportive', 'supportive')",-0.73046,-0.8573331,-0.1268731
13,0.6212199,0.5837325,"('impolite', 'polite')",0.6212199,0.5837325,-0.0374874
14,0.3253449,0.48343548,"('antisocial', 'social')",0.3253449,0.4834355,0.1580906
15,-0.3884712,-0.43798572,"('boring', 'funny')",-0.3884712,-0.4379857,-0.0495145
16,0.8879596,0.802006,"('unpopular', 'popular')",0.8879596,0.802006,-0.0859536
17,-0.3886397,-0.3675998,"('nasty', 'nice')",-0.3886397,-0.3675998,0.0210399
18,-0.40107784,-0.44988513,"('disagreeable', 'welcoming')",-0.4010778,-0.4498851,-0.0488073
19,-0.9133366,-1.0467464,"('inhospitable', 'hospitable')",-0.9133366,-1.0467464,-0.1334098
20,0.46372116,0.3928369,"('rough', 'thoughtful')",0.4637212,0.3928369,-0.0708843
21,0.041007094,0.0927345,"('immoral', 'moral')",0.0410071,0.0927345,0.0517274
22,0.30365914,0.33890682,"('untrustworthy', 'trustworthy')",0.3036591,0.3389068,0.0352477
23,0.3899554,0.31512964,"('insincere', 'sincere')",0.3899554,0.3151296,-0.0748258
24,-1.0749751,-1.1448749,"('dishonest', 'honest')",-1.0749751,-1.1448749,-0.0698998
25,-0.026912708,-0.093984455,"('egoistic', 'altruistic')",-0.0269127,-0.0939845,-0.0670718
