,aflac_male,aflac_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.3092627,-0.34532815,"('unsociable', 'sociable')",-0.34753805,-0.4896275,-0.3284004,-0.4174778,-0.0890774
1,-1.1340283,-1.2098602,"('unfriendly', 'friendly')",1.8809255,1.7834423,0.3734486,0.286791,-0.0866576
2,0.7953553,0.85907674,"('unlikable', 'likable')",0.41562092,0.52221525,0.6054881,0.690646,0.0851579
3,0.29368547,0.43940774,"('repellent', 'pleasant')",0.31289163,0.348717,0.3032885,0.3940624,0.0907739
4,-0.5056723,-0.6437984,"('disliked', 'liked')",-6.3531833,-6.54711,-3.4294279,-3.5954542,-0.1660263
5,-0.9412048,-1.0178931,"('distant', 'outgoing')",-0.11014645,-0.12659879,-0.5256756,-0.572246,-0.0465704
6,-1.2595869,-1.3217754,"('distant', 'open')",0.33234942,0.31401518,-0.4636188,-0.5038801,-0.0402613
7,0.12723526,0.26907712,"('insensitive', 'sensitive')",0.8742622,0.87155557,0.5007488,0.5703163,0.0695675
8,-1.1628209,-1.2390914,"('unaffectionate', 'affectionate')",0.9416487,0.85518336,-0.1105861,-0.191954,-0.0813679
9,-0.6312482,-0.66739553,"('unaffectionate', 'caring')",1.1342537,1.0930551,0.2515028,0.2128298,-0.038673
10,-0.29743868,-0.14851579,"('unsympathetic', 'sympathetic')",-0.45320332,-0.45528728,-0.375321,-0.3019015,0.0734195
11,0.06717785,0.25340387,"('unhelpful', 'helpful')",1.2086824,1.3575656,0.6379302,0.8054848,0.1675546
12,0.06960796,0.2685986,"('unsupportive', 'supportive')",-1.800167,-1.8263354,-0.8652795,-0.7788684,0.0864111
13,-0.11708989,-0.031321235,"('impolite', 'polite')",-0.6603968,-0.5559698,-0.3887433,-0.2936455,0.0950978
14,1.0660888,1.0584801,"('antisocial', 'social')",-0.14124848,-0.22692144,0.4624202,0.4157794,-0.0466408
15,-0.15529805,-0.26600048,"('boring', 'funny')",0.7437804,0.6830338,0.2942412,0.2085167,-0.0857245
16,-1.0383548,-0.9782681,"('unpopular', 'popular')",0.0033207387,0.098543674,-0.517517,-0.4398622,0.0776548
17,-0.3973667,-0.33857507,"('nasty', 'nice')",-0.6705524,-0.606472,-0.5339595,-0.4725235,0.061436
18,-0.98979735,-0.9031912,"('disagreeable', 'welcoming')",-0.42094916,-0.44476813,-0.7053733,-0.6739796,0.0313937
19,-1.1364019,-1.1823722,"('inhospitable', 'hospitable')",-0.0682019,-0.0012655854,-0.6023019,-0.5918189,0.010483
20,0.35026002,0.37804124,"('rough', 'thoughtful')",1.1869612,1.1313208,0.7686106,0.7546811,-0.0139295
21,0.07989295,0.24310927,"('immoral', 'moral')",-0.75157386,-0.6767351,-0.3358405,-0.2168129,0.1190276
22,0.6140824,0.6272744,"('untrustworthy', 'trustworthy')",-0.5797827,-0.680234,0.0171498,-0.0264798,-0.0436296
23,-0.060509376,0.04234662,"('insincere', 'sincere')",5.5963945,5.6439567,2.7679427,2.8431516,0.0752089
24,0.18625076,0.16373429,"('dishonest', 'honest')",0.73062515,0.70672137,0.4584379,0.4352278,-0.0232101
25,-0.6207558,-0.62111264,"('egoistic', 'altruistic')",1.6937841,1.6300931,0.5365142,0.5044903,-0.0320239
26,0.63793653,0.45902443,"('hardhearted', 'benevolent')",2.1242707,2.0182602,1.3811036,1.2386423,-0.1424613
27,-0.23435873,-0.20786846,"('hardhearted', 'softhearted')",1.5056148,1.408771,0.635628,0.6004513,-0.0351767
28,-0.8198816,-0.89977,"('disloyal', 'loyal')",0.7728625,0.6290262,-0.0235096,-0.1353719,-0.1118623
