,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
56,-0.17478666,-0.13182795,"('impractical', 'practical')",-0.7218976,-0.7160064,-1.3950754,-1.2632872,-0.7639199,-0.7037072,0.0602127
57,-0.6409726,-0.66280466,"('unimaginative', 'imaginative')",-0.5412521,-0.57328606,-3.3471498,-3.4052615,-1.5097915,-1.5471174,-0.0373259
58,-0.5287885,-0.42178115,"('undiscriminating', 'discriminating')",-0.2644935,-0.3215165,0.04408234,0.0072323335,-0.2497332,-0.2453551,0.0043781
59,-0.007650709,0.057947107,"('foolish', 'wise')",1.1733674,1.180107,0.48040694,0.53322154,0.5487079,0.5904253,0.0417174
60,0.42699808,0.492408,"('inefficient', 'efficient')",-1.2586365,-1.1333913,-0.78844965,-0.6427889,-0.5400294,-0.427924,0.1121054
61,-0.1028156,-0.18380472,"('illogical', 'logical')",-0.34886026,-0.41589507,0.505768,0.37465852,0.0180307,-0.0750138,-0.0930445
62,0.5490215,0.62545156,"('incompetent', 'brilliant')",-0.8693378,-0.72068375,0.041908845,0.18576492,-0.0928025,0.0301776,0.1229801
63,0.23707736,0.24588414,"('unperceptive', 'insightful')",-0.20262565,-0.24144463,0.56914514,0.5837723,0.201199,0.1960706,-0.0051284
64,-0.25393164,-0.29798883,"('shy', 'confident')",-0.38153902,-0.3930274,-6.8941154,-6.90157,-2.5098619,-2.530862,-0.0210001
65,-0.62609994,-0.6904648,"('insecure', 'secure')",-1.4066464,-1.4254725,-0.80510825,-0.7049724,-0.9459515,-0.9403032,0.0056483
66,-0.5640725,-0.6386524,"('inactive', 'active')",0.91716826,0.8620996,1.1188014,1.0446045,0.4906324,0.4226839,-0.0679485
67,0.5018696,0.40357843,"('doubtful', 'determined')",0.75896025,0.657604,-0.67199075,-0.64980406,0.1962797,0.1371261,-0.0591536
68,-0.8686345,-0.8297136,"('dependent', 'independent')",-1.8001804,-1.790661,-1.1425215,-1.0763618,-1.2704455,-1.2322454,0.0382001
69,-0.33458796,-0.24645694,"('lazy', 'industrious')",2.0890133,2.1226103,-0.42386246,-0.40575612,0.443521,0.4901324,0.0466114
70,0.683524,0.6538805,"('lethargic', 'energetic')",-1.4298071,-1.370379,0.00031595677,-0.016540553,-0.2486557,-0.2443463,0.0043094
71,-0.58918726,-0.5303037,"('diffident', 'self-confident')",1.3284523,1.3719548,0.44289398,0.44690573,0.394053,0.4295189,0.0354659
72,-0.63394535,-0.6466029,"('unambitious', 'ambitious')",0.1506627,0.112866506,-0.59281665,-0.5518555,-0.3586998,-0.361864,-0.0031642
73,0.80734205,0.8458141,"('helpless', 'self-reliant')",1.0529448,1.1116921,-3.3851764,-3.2926233,-0.5082965,-0.445039,0.0632575
74,-0.012684556,0.10332782,"('undedicated', 'dedicated')",-1.3687191,-1.2794895,-0.6571533,-0.6850794,-0.679519,-0.6204137,0.0591053
75,0.35713193,0.41017014,"('meek', 'impulsive')",0.14239155,0.19146472,-0.6104566,-0.5571856,-0.0369777,0.0148164,0.0517941
76,0.7405779,0.73409563,"('anxious', 'daring')",0.05042279,0.15958586,-0.80829257,-0.71669805,-0.005764,0.0589945,0.0647585
77,0.040317092,-0.019665144,"('unmotivated', 'motivated')",-0.17255735,-0.16628015,-1.1965917,-1.1043077,-0.442944,-0.4300843,0.0128597
78,-0.26063353,-0.18892232,"('nonresilient', 'resilient')",0.95077974,1.0339596,0.2214128,0.20076376,0.303853,0.3486004,0.0447474
79,-0.5845824,-0.5677916,"('wavering', 'unwavering')",0.68882734,0.625699,-0.14559871,-0.09020815,-0.0137846,-0.0107669,0.0030177
80,0.26522753,0.16173363,"('dominated', 'dominating')",-1.3591449,-1.346579,-1.1202556,-0.9749086,-0.7380576,-0.7199179,0.0181397
81,0.3409185,0.11749628,"('submissive', 'aggressive')",-1.1019667,-1.2120804,-1.4800206,-1.3592551,-0.7470229,-0.8179464,-0.0709235
82,-0.38253775,-0.36446396,"('poor', 'rich')",-0.78950864,-0.74941754,6.452901,6.4667277,1.7602847,1.784282,0.0239973
83,-0.9274441,-0.8915309,"('powerless', 'powerful')",0.16861084,0.20619935,-1.4845996,-1.4544464,-0.747811,-0.7132593,0.0345517
84,-0.033725426,-0.07647524,"('inferior', 'superior')",-0.8937473,-0.9046742,0.65682703,0.6842683,-0.0902152,-0.0989604,-0.0087452
85,-0.107147075,-0.04097332,"('insignificant', 'prestigious')",2.1193514,2.0768332,0.6927149,0.63526505,0.9016398,0.890375,-0.0112648
86,-0.72875875,-0.8248528,"('uninfluential', 'influential')",-2.0347352,-2.1540303,-0.45914915,-0.556822,-1.0742144,-1.1785684,-0.104354
87,0.34530744,0.2246961,"('unsuccessful', 'successful')",1.1575032,1.0743465,1.0105612,1.0962105,0.8377906,0.7984177,-0.0393729
88,-0.5497102,-0.57825214,"('low', 'eminent')",-0.9392394,-0.9582248,-0.5964317,-0.6448964,-0.6951271,-0.7271244,-0.0319973
