,texas_male,texas_female,tuple,instruments_male,instruments_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.20336007,-0.20418273,"('unsociable', 'sociable')",-0.45481664,-0.58803415,-0.2872737,-0.408683,-0.3151501,-0.4002999,-0.0851498
1,0.76657987,0.6082577,"('unfriendly', 'friendly')",0.97764134,0.7844005,1.5710909,1.4115093,1.105104,0.9347225,-0.1703815
2,1.0647457,1.1954464,"('unlikable', 'likable')",0.4061877,0.38190162,0.41369328,0.44206825,0.6282089,0.6731388,0.0449299
3,-0.49155977,-0.41635162,"('repellent', 'pleasant')",-0.5570575,-0.5310931,0.163353,0.19276565,-0.2950881,-0.2515597,0.0435284
4,0.039207645,-0.08581993,"('disliked', 'liked')",0.013066575,-0.12927657,-6.06128,-6.0757575,-2.0030018,-2.0969513,-0.0939495
5,-0.36036038,-0.45977762,"('distant', 'outgoing')",-0.47369146,-0.5289285,-0.3499503,-0.43964112,-0.3946674,-0.4761157,-0.0814483
6,-0.10363992,-0.19324398,"('distant', 'open')",0.019038111,-0.03754487,0.34946576,0.23589331,0.088288,0.0017015,-0.0865865
7,0.6072476,0.6388474,"('insensitive', 'sensitive')",-0.35887986,-0.37800896,0.8125249,0.79675245,0.3536309,0.3525303,-0.0011006
8,-0.05738532,-0.12230179,"('unaffectionate', 'affectionate')",0.19911756,0.058046594,0.4120791,0.2680522,0.1846038,0.0679323,-0.1166715
9,0.79645294,0.74130815,"('unaffectionate', 'caring')",0.38941747,0.26707038,0.96925765,0.87478054,0.718376,0.6277197,-0.0906563
10,-0.1414689,-0.06127302,"('unsympathetic', 'sympathetic')",-1.1663529,-1.3121492,0.011270985,-0.044363756,-0.4321836,-0.4725953,-0.0404117
11,-0.51807517,-0.48050785,"('unhelpful', 'helpful')",-0.6674248,-0.67248344,1.7005836,1.73186,0.1716946,0.1929562,0.0212616
12,0.4762013,0.4542724,"('unsupportive', 'supportive')",-0.4560665,-0.5887012,-1.7305171,-1.7657518,-0.5701274,-0.6333935,-0.0632661
13,0.1958485,0.20513143,"('impolite', 'polite')",-0.6234931,-0.6759767,-0.13014805,-0.15702422,-0.1859309,-0.2092898,-0.0233589
14,0.36221534,0.34430513,"('antisocial', 'social')",-0.4057796,-0.5101447,-0.37767148,-0.37486276,-0.1404119,-0.1802341,-0.0398222
15,0.26022524,0.17018127,"('boring', 'funny')",0.18619974,0.18980336,0.3623975,0.34600067,0.2696075,0.2353284,-0.0342791
16,-0.9293361,-0.9632196,"('unpopular', 'popular')",0.22511,0.23433888,0.5744279,0.5530441,-0.0432661,-0.0586122,-0.0153461
17,-0.45311633,-0.42261508,"('nasty', 'nice')",-0.56236506,-0.5319337,-0.09762459,-0.07356325,-0.3710353,-0.342704,0.0283313
18,0.24592727,0.22187486,"('disagreeable', 'welcoming')",-0.48858085,-0.5823987,-0.6745631,-0.7704511,-0.3057389,-0.3769917,-0.0712528
19,-0.20259035,-0.21508394,"('inhospitable', 'hospitable')",-0.70306784,-0.74569315,-0.24903554,-0.25473565,-0.3848979,-0.4051709,-0.020273
20,0.59086454,0.7046221,"('rough', 'thoughtful')",1.1900493,1.237829,1.3582573,1.4114437,1.0463904,1.1179649,0.0715745
21,0.1266001,0.19908799,"('immoral', 'moral')",-0.91010606,-1.0177077,-0.89296925,-0.8501395,-0.5588251,-0.5562531,0.002572
22,-0.07036691,-0.053259585,"('untrustworthy', 'trustworthy')",-1.8522357,-1.9749676,-1.2189883,-1.268576,-1.0471969,-1.0989343,-0.0517374
23,-0.19111833,-0.18268152,"('insincere', 'sincere')",-0.29258525,-0.35777456,5.565654,5.4779873,1.6939834,1.6458438,-0.0481396
