,counterterrorism_male,counterterrorism_female,tuple,average_male,average_female,female-male
0,-0.8571904,-0.8882493,"('unsociable', 'sociable')",-0.8571904,-0.8882493,-0.0310589
1,-0.8065113,-0.88843906,"('unfriendly', 'friendly')",-0.8065113,-0.8884391,-0.0819278
2,0.0787888,0.037489615,"('unlikable', 'likable')",0.0787888,0.0374896,-0.0412992
3,-1.4491965,-1.3381802,"('repellent', 'pleasant')",-1.4491965,-1.3381802,0.1110163
4,-1.2322015,-1.17803,"('disliked', 'liked')",-1.2322015,-1.17803,0.0541715
5,0.3739796,0.34320268,"('distant', 'outgoing')",0.3739796,0.3432027,-0.0307769
6,0.08135323,0.03739086,"('distant', 'open')",0.0813532,0.0373909,-0.0439623
7,-1.6356238,-1.5495279,"('insensitive', 'sensitive')",-1.6356238,-1.5495279,0.0860959
8,-0.8304456,-1.0142552,"('unaffectionate', 'affectionate')",-0.8304456,-1.0142552,-0.1838096
9,-0.6626454,-0.7607984,"('unaffectionate', 'caring')",-0.6626454,-0.7607984,-0.098153
10,-1.9681052,-1.9217384,"('unsympathetic', 'sympathetic')",-1.9681052,-1.9217384,0.0463668
11,-0.15319201,-0.1666879,"('unhelpful', 'helpful')",-0.153192,-0.1666879,-0.0134959
12,-1.3081871,-1.2568108,"('unsupportive', 'supportive')",-1.3081871,-1.2568108,0.0513763
13,-0.6595833,-0.68171346,"('impolite', 'polite')",-0.6595833,-0.6817135,-0.0221302
14,-1.1523938,-1.1312505,"('antisocial', 'social')",-1.1523938,-1.1312505,0.0211433
15,0.69788086,0.60518783,"('boring', 'funny')",0.6978809,0.6051878,-0.0926931
16,-0.22852197,-0.32327804,"('unpopular', 'popular')",-0.228522,-0.323278,-0.094756
17,-0.94638157,-0.8829506,"('nasty', 'nice')",-0.9463816,-0.8829506,0.063431
18,-0.45625564,-0.47633785,"('disagreeable', 'welcoming')",-0.4562556,-0.4763379,-0.0200823
19,-0.90528715,-0.91024315,"('inhospitable', 'hospitable')",-0.9052871,-0.9102432,-0.0049561
20,-0.21983656,-0.17615686,"('rough', 'thoughtful')",-0.2198366,-0.1761569,0.0436797
21,-1.6364261,-1.5937093,"('immoral', 'moral')",-1.6364261,-1.5937093,0.0427168
22,-0.65390384,-0.6495654,"('untrustworthy', 'trustworthy')",-0.6539038,-0.6495654,0.0043384
23,-0.11711134,-0.19935177,"('insincere', 'sincere')",-0.1171113,-0.1993518,-0.0822405
24,-1.603065,-1.5955884,"('dishonest', 'honest')",-1.603065,-1.5955884,0.0074766
25,0.9008234,0.81688964,"('egoistic', 'altruistic')",0.9008234,0.8168896,-0.0839338
26,0.52153563,0.40763292,"('hardhearted', 'benevolent')",0.5215356,0.4076329,-0.1139027
27,-1.1749656,-1.2270753,"('hardhearted', 'softhearted')",-1.1749656,-1.2270753,-0.0521097
28,-0.11159725,-0.23316675,"('disloyal', 'loyal')",-0.1115972,-0.2331668,-0.1215696
29,-0.93693584,-0.94911677,"('unfair', 'fair')",-0.9369358,-0.9491168,-0.012181
30,-0.8232981,-0.8134927,"('intolerant', 'tolerant')",-0.8232981,-0.8134927,0.0098054
31,-1.101697,-1.0437752,"('evil', 'good')",-1.101697,-1.0437752,0.0579218
32,0.17050444,0.10692562,"('unkind', 'kind')",0.1705044,0.1069256,-0.0635788
33,0.87918895,0.8181334,"('wrong', 'right')",0.879189,0.8181334,-0.0610556
34,-0.20236455,-0.07703045,"('mean', 'honorable')",-0.2023645,-0.0770305,0.125334
35,0.9051222,0.7925143,"('corrupt', 'incorrupt')",0.9051222,0.7925143,-0.1126079
36,-0.69544894,-0.7532288,"('hostile', 'amicable')",-0.6954489,-0.7532288,-0.0577799
37,-1.4695015,-1.4534471,"('fake', 'genuine')",-1.4695015,-1.4534471,0.0160544
38,-0.47397202,-0.5287128,"('untruthful', 'truthful')",-0.473972,-0.5287128,-0.0547408
39,-0.59436166,-0.6081151,"('exploitative', 'cooperative')",-0.5943617,-0.6081151,-0.0137534
40,-1.8370365,-1.7762231,"('stingy', 'generous')",-1.8370365,-1.7762231,0.0608134
41,-1.6721175,-1.6734741,"('unforgiving', 'forgiving')",-1.6721175,-1.6734741,-0.0013566
42,0.100786686,0.12592122,"('unreliable', 'reliable')",0.1007867,0.1259212,0.0251345
43,-0.78308725,-0.77208894,"('irresponsible', 'responsible')",-0.7830873,-0.7720889,0.0109984
44,0.5029938,0.51521575,"('prejudiced', 'unprejudiced')",0.5029938,0.5152158,0.012222
45,-2.0800824,-1.9750783,"('incompetent', 'competent')",-2.0800824,-1.9750783,0.1050041
46,-2.0220566,-1.9733063,"('uncompetitive', 'competitive')",-2.0220566,-1.9733063,0.0487503
47,1.0262731,1.0162872,"('stupid', 'smart')",1.0262731,1.0162872,-0.0099859
48,-1.4394428,-1.4416028,"('unintelligent', 'intelligent')",-1.4394428,-1.4416028,-0.00216
49,-1.0015863,-0.9424795,"('unable', 'able')",-1.0015863,-0.9424795,0.0591068
50,0.8867777,0.8070001,"('clumsy', 'skillful')",0.8867777,0.8070001,-0.0797776
51,-0.94447535,-0.969155,"('uneducated', 'educated')",-0.9444754,-0.969155,-0.0246796
52,-0.87771624,-1.0399994,"('irrational', 'rational')",-0.8777162,-1.0399994,-0.1622832
53,-0.8099347,-0.91222787,"('uncreative', 'creative')",-0.8099347,-0.9122279,-0.1022932
54,0.47236562,0.30260503,"('incapable', 'capable')",0.4723656,0.302605,-0.1697606
55,-1.6767813,-1.6168185,"('incompetent', 'clever')",-1.6767813,-1.6168185,0.0599628
56,0.47739935,0.50534666,"('impractical', 'practical')",0.4773993,0.5053467,0.0279474
57,-0.9862123,-0.9533821,"('unimaginative', 'imaginative')",-0.9862123,-0.9533821,0.0328302
58,-0.15748847,-0.17933622,"('undiscriminating', 'discriminating')",-0.1574885,-0.1793362,-0.0218477
59,0.5241505,0.45799327,"('foolish', 'wise')",0.5241505,0.4579933,-0.0661572
60,-0.32883096,-0.2230077,"('inefficient', 'efficient')",-0.328831,-0.2230077,0.1058233
61,-1.1715996,-1.2819207,"('illogical', 'logical')",-1.1715996,-1.2819207,-0.1103211
62,-1.1025624,-1.0314168,"('incompetent', 'brilliant')",-1.1025624,-1.0314168,0.0711456
63,-1.5522748,-1.543923,"('unperceptive', 'insightful')",-1.5522748,-1.543923,0.0083518
64,-1.0526063,-0.9994553,"('shy', 'confident')",-1.0526063,-0.9994553,0.053151
65,-0.98486966,-1.0266161,"('insecure', 'secure')",-0.9848697,-1.0266161,-0.0417464
66,-0.10243973,-0.12347322,"('inactive', 'active')",-0.1024397,-0.1234732,-0.0210335
67,1.1923808,1.1463578,"('doubtful', 'determined')",1.1923808,1.1463578,-0.046023
68,-0.86300886,-0.8615081,"('dependent', 'independent')",-0.8630089,-0.8615081,0.0015008
69,1.2573783,1.2603309,"('lazy', 'industrious')",1.2573783,1.2603309,0.0029526
70,-0.61264336,-0.5564578,"('lethargic', 'energetic')",-0.6126434,-0.5564578,0.0561856
71,0.4203118,0.45035878,"('diffident', 'self-confident')",0.4203118,0.4503588,0.030047
72,-0.5882556,-0.5853568,"('unambitious', 'ambitious')",-0.5882556,-0.5853568,0.0028988
73,0.010475766,0.024253167,"('helpless', 'self-reliant')",0.0104758,0.0242532,0.0137774
74,-0.20061041,-0.19659144,"('undedicated', 'dedicated')",-0.2006104,-0.1965914,0.004019
75,0.30544248,0.31967464,"('meek', 'impulsive')",0.3054425,0.3196746,0.0142321
76,-0.01847091,0.0009997897,"('anxious', 'daring')",-0.0184709,0.0009998,0.0194707
77,-0.10652078,-0.05539742,"('unmotivated', 'motivated')",-0.1065208,-0.0553974,0.0511234
78,-0.22638103,-0.24412721,"('nonresilient', 'resilient')",-0.226381,-0.2441272,-0.0177462
79,0.38016382,0.30342552,"('wavering', 'unwavering')",0.3801638,0.3034255,-0.0767383
80,-0.80661464,-0.7456029,"('dominated', 'dominating')",-0.8066146,-0.7456029,0.0610117
81,0.8647952,0.9263389,"('submissive', 'aggressive')",0.8647952,0.9263389,0.0615437
82,-0.27271488,-0.3397603,"('poor', 'rich')",-0.2727149,-0.3397603,-0.0670454
83,-0.42780206,-0.44065192,"('powerless', 'powerful')",-0.4278021,-0.4406519,-0.0128498
84,0.45847058,0.4339067,"('inferior', 'superior')",0.4584706,0.4339067,-0.0245639
85,0.13499618,0.010300895,"('insignificant', 'prestigious')",0.1349962,0.0103009,-0.1246953
86,-1.4879359,-1.4878973,"('uninfluential', 'influential')",-1.4879359,-1.4878973,3.86e-05
87,-0.5358149,-0.5743652,"('unsuccessful', 'successful')",-0.5358149,-0.5743652,-0.0385503
88,0.16010192,0.13012536,"('low', 'eminent')",0.1601019,0.1301254,-0.0299765
