,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
0,-1.4558386,-1.4160843,"('unsociable', 'sociable')",-0.66290957,-0.73149663,-0.5703494,-0.5814414,-0.8963659,-0.9096741,-0.0133082
1,-0.018581387,0.07573524,"('unfriendly', 'friendly')",0.7835999,0.6151182,2.2840703,2.2894402,1.0163629,0.9934313,-0.0229316
2,0.8381227,0.8708952,"('unlikable', 'likable')",0.95256114,0.92895913,1.1861385,1.2112087,0.9922741,1.0036877,0.0114136
3,-1.0893371,-1.0096663,"('repellent', 'pleasant')",-0.72830987,-0.6313712,-0.007717289,0.0628795,-0.6084547,-0.5260526,0.0824021
4,0.21360736,0.21630539,"('disliked', 'liked')",0.42316458,0.27827463,-4.6885333,-4.5693326,-1.3505872,-1.3582509,-0.0076637
5,0.0029212683,0.04437559,"('distant', 'outgoing')",-0.04889597,-0.16942838,0.33550268,0.35444742,0.0965093,0.0764649,-0.0200444
6,-0.6274079,-0.5565268,"('distant', 'open')",-0.48216143,-0.5857309,0.7824194,0.79915696,-0.10905,-0.1143669,-0.0053169
7,-0.7256301,-0.695965,"('insensitive', 'sensitive')",0.12052818,0.20852144,0.8359524,0.9188985,0.0769502,0.1438183,0.0668681
8,-0.41226617,-0.40597454,"('unaffectionate', 'affectionate')",0.32672083,0.21693695,1.0911803,1.0250666,0.3352117,0.2786764,-0.0565353
9,-0.627969,-0.6397236,"('unaffectionate', 'caring')",0.5819419,0.5077796,1.7316837,1.6863915,0.5618855,0.5181491,-0.0437364
10,-1.138689,-1.1116166,"('unsympathetic', 'sympathetic')",-1.0855948,-1.0246649,0.28471363,0.352471,-0.6465234,-0.5946035,0.0519199
11,-1.331321,-1.3537067,"('unhelpful', 'helpful')",-0.7826216,-0.69398814,1.2099266,1.1820879,-0.3013387,-0.2885357,0.012803
12,-0.7996176,-0.7812662,"('unsupportive', 'supportive')",0.36811078,0.3915915,-0.76861113,-0.7025443,-0.4000393,-0.364073,0.0359663
13,-0.65124506,-0.61096305,"('impolite', 'polite')",-0.62340224,-0.49122417,-0.203767,-0.26624525,-0.4928048,-0.4561441,0.0366607
14,-0.60124946,-0.61046505,"('antisocial', 'social')",1.0207875,1.0092926,-0.57416797,-0.58442944,-0.0515433,-0.0618673,-0.010324
15,0.35801548,0.38047338,"('boring', 'funny')",-0.28124735,-0.2680123,1.196365,1.1572025,0.4243777,0.4232212,-0.0011565
16,0.21743256,0.27100223,"('unpopular', 'popular')",-1.0479102,-1.0324516,0.25463247,0.27195144,-0.1919484,-0.163166,0.0287824
17,0.17765468,0.21325687,"('nasty', 'nice')",-1.3812454,-1.3736298,-0.259431,-0.24006939,-0.4876739,-0.4668141,0.0208598
18,-0.7987762,-0.72315407,"('disagreeable', 'welcoming')",-1.1044245,-1.1761932,0.34420466,0.3301203,-0.5196653,-0.5230757,-0.0034104
19,-1.06304,-0.97934943,"('inhospitable', 'hospitable')",-1.3040473,-1.3656331,-0.11592812,-0.076553375,-0.8276718,-0.8071787,0.0204931
20,0.126296,0.12638938,"('rough', 'thoughtful')",0.7919937,0.8324236,0.18066788,0.23891962,0.3663192,0.3992442,0.032925
21,-0.76018435,-0.72454536,"('immoral', 'moral')",-0.9414007,-0.86834925,-0.64315194,-0.5537293,-0.781579,-0.7155413,0.0660377
22,-0.70571005,-0.6563941,"('untrustworthy', 'trustworthy')",-0.087981135,-0.086221606,-0.05572508,-0.0005734265,-0.2831388,-0.2477297,0.0354091
23,-0.89435667,-0.8321829,"('insincere', 'sincere')",-0.74225014,-0.68984187,5.4083757,5.290934,1.2572563,1.2563032,-0.0009531
24,-0.6796734,-0.6962796,"('dishonest', 'honest')",-0.19918838,-0.18074948,2.0632098,2.0402246,0.3947827,0.3877318,-0.0070509
25,0.5163438,0.57966626,"('egoistic', 'altruistic')",0.8513254,0.7653265,1.6953542,1.6567403,1.0210078,1.0005777,-0.0204301
26,0.10436839,0.08636853,"('hardhearted', 'benevolent')",2.3739774,2.2698078,1.0528594,0.95853764,1.1770684,1.1049047,-0.0721637
27,-0.19901386,-0.24104416,"('hardhearted', 'softhearted')",-0.5901752,-0.68576,0.93709147,0.7705108,0.0493008,-0.0520978,-0.1013986
28,-0.4502814,-0.47740132,"('disloyal', 'loyal')",-0.2589717,-0.33381402,1.7024323,1.7077259,0.3310597,0.2988368,-0.0322229
29,-0.6829315,-0.6883492,"('unfair', 'fair')",-0.78492165,-0.857835,-0.8379249,-0.8699058,-0.7685927,-0.8053633,-0.0367706
30,0.004250258,0.042651065,"('intolerant', 'tolerant')",0.4989289,0.48412925,0.5702993,0.5476124,0.3578262,0.3581309,0.0003047
31,-0.25418463,-0.14661184,"('evil', 'good')",0.49699897,0.4644559,-0.40022326,-0.29592457,-0.0524696,0.0073065,0.0597761
32,-0.2500311,-0.2381388,"('unkind', 'kind')",0.3173133,0.26731986,0.91048044,0.84011745,0.3259209,0.2897662,-0.0361547
33,0.5413377,0.51339185,"('wrong', 'right')",0.37637267,0.28303844,0.12773095,0.09082421,0.3484805,0.2957515,-0.052729
34,0.02944307,0.12796563,"('mean', 'honorable')",-0.20584327,-0.11690728,3.7154322,3.656897,1.1796773,1.2226518,0.0429745
35,0.80494916,0.73988825,"('corrupt', 'incorrupt')",-0.21735126,-0.37000328,0.08862855,0.049915493,0.2254088,0.1399335,-0.0854753
36,0.48985776,0.51847833,"('hostile', 'amicable')",0.27852872,0.055027463,0.541195,0.4971492,0.4365272,0.356885,-0.0796422
37,-0.4777626,-0.41700053,"('fake', 'genuine')",0.47680208,0.4767837,-0.04965658,-0.042120073,-0.0168724,0.0058877,0.0227601
38,-0.589072,-0.59282696,"('untruthful', 'truthful')",-0.42421436,-0.43910852,0.6976013,0.6911409,-0.1052283,-0.1135982,-0.0083699
39,-0.31013763,-0.35842803,"('exploitative', 'cooperative')",1.0092466,1.1094445,0.39623743,0.3907198,0.3651155,0.3805788,0.0154633
40,-0.17719233,-0.19186601,"('stingy', 'generous')",0.034114577,-0.09216913,-0.27858272,-0.23679344,-0.1405535,-0.1736095,-0.033056
41,-0.8078712,-0.77386785,"('unforgiving', 'forgiving')",-0.09491883,-0.1926319,0.47433951,0.46714434,-0.1428169,-0.1664518,-0.0236349
