,novell_male,novell_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,0.4234785,0.3988992,"('rough', 'thoughtful')",1.1383954,1.1237545,0.780937,0.7613268,-0.0196102
21,0.052333318,0.028211279,"('immoral', 'moral')",-0.6792283,-0.60218954,-0.3134475,-0.2869891,0.0264584
22,-0.011332354,0.016079012,"('untrustworthy', 'trustworthy')",-1.1985519,-1.2495606,-0.6049421,-0.6167408,-0.0117987
23,0.014155563,-0.088049345,"('insincere', 'sincere')",5.566767,5.532184,2.7904613,2.7220674,-0.0683939
24,0.13262752,0.1095969,"('dishonest', 'honest')",0.74862057,0.686918,0.4406241,0.3982575,-0.0423666
25,0.5980877,0.603684,"('egoistic', 'altruistic')",1.8090494,1.7895844,1.2035686,1.1966342,-0.0069344
26,0.103323996,-0.0594295,"('hardhearted', 'benevolent')",1.8302631,1.7045144,0.9667935,0.8225424,-0.1442511
27,-0.3999798,-0.38690692,"('hardhearted', 'softhearted')",1.8076496,1.7007841,0.7038349,0.6569386,-0.0468963
28,-0.40042683,-0.55892944,"('disloyal', 'loyal')",0.88721204,0.7846717,0.2433926,0.1128711,-0.1305215
29,-0.15446623,-0.1810696,"('unfair', 'fair')",-0.13228251,-0.27468884,-0.1433744,-0.2278792,-0.0845048
30,0.17440817,0.11900264,"('intolerant', 'tolerant')",1.0931561,1.0507243,0.6337821,0.5848634,-0.0489187
31,-0.80316675,-0.7708581,"('evil', 'good')",-0.424004,-0.48946354,-0.6135854,-0.6301608,-0.0165754
32,0.022518545,-0.11139452,"('unkind', 'kind')",0.8462117,0.7087363,0.4343651,0.2986709,-0.1356942
33,0.4611048,0.4198134,"('wrong', 'right')",-0.22970833,-0.3222151,0.1156982,0.0487991,-0.0668991
34,0.33141235,0.4817723,"('mean', 'honorable')",5.746861,5.9614067,3.0391366,3.2215896,0.182453
35,-0.44207966,-0.4399045,"('corrupt', 'incorrupt')",0.18535659,0.04102925,-0.1283615,-0.1994376,-0.0710761
36,-0.6853908,-0.73040706,"('hostile', 'amicable')",0.5305839,0.33471447,-0.0774034,-0.1978463,-0.1204429
37,0.39016035,0.41974112,"('fake', 'genuine')",0.31477714,0.34460342,0.3524687,0.3821723,0.0297036
38,-0.41822004,-0.37057194,"('untruthful', 'truthful')",-0.18595786,-0.15002325,-0.3020889,-0.2602976,0.0417913
39,1.0232416,0.997091,"('exploitative', 'cooperative')",0.24354495,0.19547704,0.6333933,0.596284,-0.0371093
40,0.8396954,0.7930734,"('stingy', 'generous')",-1.1537799,-1.2577381,-0.1570422,-0.2323323,-0.0752901
41,0.11758252,0.09600745,"('unforgiving', 'forgiving')",0.19783966,0.06368947,0.1577111,0.0798485,-0.0778626
42,-0.42223713,-0.34896806,"('unreliable', 'reliable')",-3.7222016,-3.6288793,-2.0722194,-1.9889237,0.0832957
43,-0.29255503,-0.27077144,"('irresponsible', 'responsible')",0.2954488,0.31677148,0.0014469,0.023,0.0215531
44,-0.6807886,-0.6678118,"('prejudiced', 'unprejudiced')",-1.8200598,-1.7977095,-1.2504241,-1.2327607,0.0176634
45,-0.33413357,-0.3362232,"('incompetent', 'competent')",-0.48871943,-0.4882647,-0.4114265,-0.412244,-0.0008175
46,-0.1957585,-0.23030083,"('uncompetitive', 'competitive')",-0.9352192,-0.95346373,-0.5654889,-0.5918823,-0.0263934
47,0.36251202,0.43359208,"('stupid', 'smart')",4.969181,5.0741243,2.6658466,2.7538581,0.0880115
48,0.25763223,0.24130638,"('unintelligent', 'intelligent')",0.7390357,0.7472007,0.498334,0.4942535,-0.0040805
49,-0.19788752,-0.11897898,"('unable', 'able')",-0.05775833,0.03101432,-0.1278229,-0.0439823,0.0838406
50,-0.56178325,-0.6330698,"('clumsy', 'skillful')",-0.041812062,-0.09371552,-0.3017977,-0.3633927,-0.061595
51,0.13787465,0.059678193,"('uneducated', 'educated')",0.67207116,0.6303061,0.4049729,0.3449922,-0.0599807
52,0.16826707,0.011915034,"('irrational', 'rational')",0.7452472,0.59291184,0.4567571,0.3024134,-0.1543437
53,-0.105592966,-0.06948263,"('uncreative', 'creative')",0.83297193,0.8380051,0.3636895,0.3842613,0.0205718
54,-0.19606632,-0.21783483,"('incapable', 'capable')",1.1812118,1.2255526,0.4925728,0.5038589,0.0112861
55,0.54661673,0.60847986,"('incompetent', 'clever')",-0.13104765,-0.10734744,0.2077845,0.2505662,0.0427817
56,0.45624512,0.42980763,"('impractical', 'practical')",-0.6729342,-0.62446356,-0.1083445,-0.097328,0.0110165
57,-0.27028656,-0.32768834,"('unimaginative', 'imaginative')",-2.4746041,-2.5115712,-1.3724453,-1.4196298,-0.0471845
58,0.055311877,0.055709835,"('undiscriminating', 'discriminating')",0.3755809,0.3338776,0.2154464,0.1947937,-0.0206527
59,0.013520148,0.02308147,"('foolish', 'wise')",0.5894116,0.5608728,0.3014659,0.2919771,-0.0094888
60,0.39423507,0.44329518,"('inefficient', 'efficient')",-0.55511945,-0.40712383,-0.0804422,0.0180857,0.0985279
61,0.34498563,0.21248354,"('illogical', 'logical')",0.6573495,0.52294916,0.5011676,0.3677163,-0.1334513
62,0.6806168,0.7610566,"('incompetent', 'brilliant')",-0.1566454,0.019343032,0.2619857,0.3901998,0.1282141
63,0.20300752,0.22619101,"('unperceptive', 'insightful')",0.6550678,0.77490574,0.4290377,0.5005484,0.0715107
64,-0.41079378,-0.426425,"('shy', 'confident')",-6.855348,-6.8987627,-3.6330709,-3.6625938,-0.0295229
65,-0.03077511,-0.087449245,"('insecure', 'secure')",-0.81821597,-0.809657,-0.4244955,-0.4485531,-0.0240576
66,-0.6362602,-0.6410263,"('inactive', 'active')",0.58166546,0.5609592,-0.0272974,-0.0400335,-0.0127361
67,0.5141989,0.51469576,"('doubtful', 'determined')",-0.62329143,-0.605513,-0.0545463,-0.0454086,0.0091377
68,0.043907132,0.042949624,"('dependent', 'independent')",-0.34315866,-0.32068318,-0.1496258,-0.1388668,0.010759
69,0.14572804,0.15838298,"('lazy', 'industrious')",-0.45293522,-0.47909456,-0.1536036,-0.1603558,-0.0067522
70,-0.029915553,-0.0075690374,"('lethargic', 'energetic')",0.017329324,0.08530187,-0.0062931,0.0388664,0.0451595
71,0.08852558,0.12296401,"('diffident', 'self-confident')",0.5100739,0.528752,0.2992997,0.325858,0.0265583
72,-0.13265647,-0.15905404,"('unambitious', 'ambitious')",-0.67612314,-0.7064361,-0.4043898,-0.4327451,-0.0283553
73,0.30280688,0.32408512,"('helpless', 'self-reliant')",-2.7507515,-2.7349188,-1.2239723,-1.2054169,0.0185554
74,-0.037935503,-0.11444184,"('undedicated', 'dedicated')",0.11016994,0.062377866,0.0361172,-0.026032,-0.0621492
75,-0.031120382,0.04297492,"('meek', 'impulsive')",-0.3687687,-0.2885605,-0.1999445,-0.1227928,0.0771517
76,0.24872531,0.3030823,"('anxious', 'daring')",-0.3217335,-0.2184051,-0.0365041,0.0423386,0.0788427
77,-0.435153,-0.41697937,"('unmotivated', 'motivated')",-1.2577991,-1.0937301,-0.8464761,-0.7553548,0.0911213
78,-0.36828178,-0.38259852,"('nonresilient', 'resilient')",0.2658777,0.37467748,-0.051202,-0.0039605,0.0472415
79,-0.5528718,-0.59924406,"('wavering', 'unwavering')",0.16569439,0.20069617,-0.1935887,-0.1992739,-0.0056852
80,-0.12926742,-0.1179183,"('dominated', 'dominating')",-1.4434543,-1.3968642,-0.7863609,-0.7573912,0.0289697
81,0.45713234,0.42056587,"('submissive', 'aggressive')",-1.3177881,-1.263616,-0.4303279,-0.4215251,0.0088028
82,0.16422945,0.23156956,"('poor', 'rich')",5.726363,5.8293653,2.9452963,3.0304675,0.0851712
83,0.47345534,0.50776494,"('powerless', 'powerful')",-0.83674085,-0.8783407,-0.1816428,-0.1852879,-0.0036451
84,0.40127137,0.2752742,"('inferior', 'superior')",0.90044373,0.8526388,0.6508576,0.5639565,-0.0869011
85,0.6184009,0.64227134,"('insignificant', 'prestigious')",1.1777316,1.1996025,0.8980663,0.9209369,0.0228706
86,0.0073464997,-0.13322848,"('uninfluential', 'influential')",0.22872998,0.054559343,0.1180382,-0.0393346,-0.1573728
87,0.3008159,0.26656297,"('unsuccessful', 'successful')",0.86477536,0.96712023,0.5827956,0.6168416,0.034046
88,-0.31544292,-0.416442,"('low', 'eminent')",0.14737037,0.1653173,-0.0840363,-0.1255624,-0.0415261
