,ralph_male,ralph_female,tuple,lauren_male,lauren_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.8079736,-1.6687554,"('unsociable', 'sociable')",-0.71258813,-0.3833475,-0.48691425,-0.4623099,-1.002492,-0.8381376,0.1643544
1,-0.18845192,-0.30749702,"('unfriendly', 'friendly')",1.1533576,1.1140348,1.3873998,1.224317,0.7841018,0.6769516,-0.1071502
2,-0.14921646,-0.027338535,"('unlikable', 'likable')",0.36192793,0.38549954,0.26357326,0.3028689,0.1587616,0.2203433,0.0615817
3,-1.5178788,-1.3089602,"('repellent', 'pleasant')",-1.660932,-1.2648022,0.73178333,0.8856998,-0.8156757,-0.5626876,0.2529881
4,0.112953484,0.23839195,"('disliked', 'liked')",0.549834,0.7293621,-7.7230206,-7.860054,-2.353411,-2.2974334,0.0559776
5,0.8353699,0.78892696,"('distant', 'outgoing')",1.4769813,1.2185973,-0.3551433,-0.42148468,0.6524026,0.5286798,-0.1237228
6,0.48381028,0.47975364,"('distant', 'open')",0.95054996,0.7045735,-0.05098275,-0.16471675,0.4611259,0.3398701,-0.1212558
7,-1.1125196,-1.0821254,"('insensitive', 'sensitive')",-1.0118784,-0.80422515,0.46300983,0.56400585,-0.5537961,-0.4407816,0.1130145
8,-0.17092936,-0.3028654,"('unaffectionate', 'affectionate')",0.96618974,0.7697878,0.75880396,0.6319259,0.5180214,0.3662828,-0.1517386
9,-0.22286426,-0.17466524,"('unaffectionate', 'caring')",0.92482525,0.8626024,1.3831704,1.3761917,0.6950438,0.688043,-0.0070008
10,-2.1019492,-2.0545537,"('unsympathetic', 'sympathetic')",-1.3309579,-0.9836858,-0.70173955,-0.550732,-1.3782155,-1.1963239,0.1818916
11,-1.3103144,-1.1439586,"('unhelpful', 'helpful')",-0.74467075,-0.6931957,1.5192413,1.7457521,-0.1785812,-0.0304674,0.1481138
12,-0.2190753,-0.017427955,"('unsupportive', 'supportive')",0.8079699,1.0959545,-2.0316699,-2.018105,-0.4809251,-0.3131928,0.1677323
13,-1.1263789,-1.1069119,"('impolite', 'polite')",-0.7763949,-0.64068466,-0.92090166,-0.75704086,-0.9412252,-0.8348791,0.1063461
14,-1.3763295,-1.2715194,"('antisocial', 'social')",-0.2217409,0.05079706,-0.5159241,-0.41958258,-0.7046649,-0.5467683,0.1578966
15,0.85130996,0.6740984,"('boring', 'funny')",0.92445976,0.69463176,-0.1906168,-0.1909993,0.5283843,0.3925769,-0.1358074
16,0.8754187,0.90831745,"('unpopular', 'popular')",-0.44092637,-0.20262304,0.37168312,0.28337294,0.2687252,0.3296891,0.0609639
17,0.09370038,0.11455779,"('nasty', 'nice')",0.7068335,0.7868084,-0.41439745,-0.36301965,0.1287121,0.1794488,0.0507367
18,-0.3634733,-0.28370294,"('disagreeable', 'welcoming')",0.16002558,0.28881422,-0.4379174,-0.49531177,-0.2137884,-0.1634002,0.0503882
19,0.24458851,0.25211594,"('inhospitable', 'hospitable')",0.12808102,0.055278044,-0.39738342,-0.4176621,-0.008238,-0.036756,-0.028518
20,0.05482184,0.1029997,"('rough', 'thoughtful')",0.8801539,0.92647547,0.7517077,0.690977,0.5622278,0.5734841,0.0112563
