,snap_male,snap_female,tuple,on_male,on_female,inc_male,inc_female,average_male,average_female,female-male
0,0.63838774,0.50386196,"('unsociable', 'sociable')",-0.6612486,-0.9441344,-0.1489783,-0.295197,-0.0572797,-0.2451565,-0.1878768
1,-0.035341572,-0.03551315,"('unfriendly', 'friendly')",-1.2878002,-1.3840361,1.8791645,1.705666,0.1853409,0.0953722,-0.0899687
2,-0.23349082,-0.15631302,"('unlikable', 'likable')",-0.4791118,-0.3873978,0.20276216,0.24199003,-0.1699468,-0.1005736,0.0693732
3,-0.6393095,-0.48233306,"('repellent', 'pleasant')",-0.06168838,-0.019493688,-0.08245063,0.05608766,-0.2611495,-0.1485797,0.1125698
4,-0.6610471,-0.7416158,"('disliked', 'liked')",-0.2873189,-0.21763773,-6.608076,-6.714757,-2.5188141,-2.5580034,-0.0391893
5,0.47406298,0.41109464,"('distant', 'outgoing')",-0.22026515,-0.18949187,0.34075424,0.26493114,0.198184,0.162178,-0.036006
6,-0.14076781,-0.16472863,"('distant', 'open')",-0.43020958,-0.37082186,0.43778488,0.37037322,-0.0443975,-0.0550591,-0.0106616
7,0.50289005,0.64326936,"('insensitive', 'sensitive')",-0.7735977,-0.72445554,0.55655843,0.5980837,0.0952836,0.1722992,0.0770156
8,-1.243231,-1.2077128,"('unaffectionate', 'affectionate')",-1.0884231,-1.0329252,0.40331972,0.31637025,-0.6427781,-0.6414226,0.0013555
9,-0.19835426,-0.20054732,"('unaffectionate', 'caring')",-1.5605446,-1.5378574,1.2427225,1.2392977,-0.1720588,-0.166369,0.0056898
10,-0.23551083,-0.2063362,"('unsympathetic', 'sympathetic')",-1.449687,-1.5685124,-0.6653558,-0.6180879,-0.7835178,-0.7976456,-0.0141278
11,0.59290564,0.69939524,"('unhelpful', 'helpful')",0.011801317,-0.015491375,2.1506991,2.1712444,0.9184687,0.9517161,0.0332474
12,0.5134515,0.5404152,"('unsupportive', 'supportive')",-0.6786868,-0.6876565,-1.634192,-1.6917671,-0.5998091,-0.6130028,-0.0131937
13,0.4711027,0.31227684,"('impolite', 'polite')",-0.4989063,-0.7429259,-0.26951104,-0.26258227,-0.0991049,-0.2310771,-0.1319722
14,1.1027958,1.0768428,"('antisocial', 'social')",0.51172286,0.53301567,-0.5429799,-0.4937498,0.3571796,0.3720362,0.0148566
15,1.0686582,1.109771,"('boring', 'funny')",-0.21480419,-0.21074598,0.28395638,0.21608084,0.3792702,0.371702,-0.0075682
16,-1.2518122,-1.1699125,"('unpopular', 'popular')",-0.48956576,-0.44178855,0.5521162,0.47681278,-0.3964206,-0.3782961,0.0181245
17,-1.4728956,-1.4151238,"('nasty', 'nice')",-0.728363,-0.6637757,-0.5053051,-0.46746525,-0.9021879,-0.8487882,0.0533997
18,-0.58795196,-0.61123145,"('disagreeable', 'welcoming')",-0.12576327,-0.09853405,-0.123237744,-0.26118657,-0.2789843,-0.3236507,-0.0446664
19,-1.2094538,-1.1741239,"('inhospitable', 'hospitable')",-1.2463967,-1.2157913,-0.06645863,-0.12541874,-0.8407698,-0.8384446,0.0023252
20,-0.24474625,-0.14799064,"('rough', 'thoughtful')",-0.32347304,-0.39079037,0.96466863,0.9717816,0.1321498,0.1443335,0.0121837
21,1.0194577,1.1039886,"('immoral', 'moral')",0.336133,0.26951215,-0.7944355,-0.7449306,0.1870517,0.2095234,0.0224717
22,0.68010616,0.76935214,"('untrustworthy', 'trustworthy')",0.44717282,0.43573508,-0.89456,-0.89046264,0.077573,0.1048748,0.0273018
23,1.1807935,1.2057828,"('insincere', 'sincere')",-0.44593167,-0.5473639,6.714159,6.800164,2.483007,2.4861943,0.0031873
24,0.44478315,0.36439312,"('dishonest', 'honest')",-0.102348655,-0.18139409,1.1156557,1.1263953,0.4860301,0.4364648,-0.0495653
25,-0.7940906,-0.8390698,"('egoistic', 'altruistic')",-0.30283913,-0.2372183,1.2525213,1.1571883,0.0518638,0.0269667,-0.0248971
26,-0.756612,-0.78082055,"('hardhearted', 'benevolent')",-1.2018261,-1.2076129,1.3057063,1.2300298,-0.2175773,-0.2528012,-0.0352239
27,-0.5662694,-0.60574615,"('hardhearted', 'softhearted')",-0.817292,-0.7689238,1.270133,1.2180464,-0.0378095,-0.0522079,-0.0143984
28,-0.41726828,-0.46583426,"('disloyal', 'loyal')",-0.44893357,-0.55063015,1.073341,1.009785,0.0690464,-0.0022265,-0.0712729
29,1.1239748,1.1758776,"('unfair', 'fair')",-0.1037489,-0.117372036,-0.55738145,-0.70654607,0.1542815,0.1173198,-0.0369617
30,0.7123895,0.7237464,"('intolerant', 'tolerant')",-0.37717137,-0.41047344,1.5187409,1.4839833,0.6179864,0.5990854,-0.018901
31,-1.157635,-1.1921482,"('evil', 'good')",-0.15587941,-0.15521675,-0.9455845,-1.130701,-0.7530329,-0.826022,-0.0729891
32,0.44978005,0.39184436,"('unkind', 'kind')",0.024380885,-0.06198214,1.1008891,0.97383326,0.5250167,0.4345651,-0.0904516
33,0.07371375,0.009951506,"('wrong', 'right')",-0.07302874,-0.081875026,-0.6492494,-0.6966932,-0.2161881,-0.2562056,-0.0400175
34,-0.25124598,-0.17963982,"('mean', 'honorable')",-0.56176865,-0.5237816,6.1920185,6.3232894,1.7930013,1.8732893,0.080288
