,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
37,0.6543664,0.6792294,"('fake', 'genuine')",-0.57867587,-0.5853552,0.24104044,0.23392056,0.105577,0.1092649,0.0036879
38,0.7020871,0.75991505,"('untruthful', 'truthful')",0.8378263,0.82426226,0.25054216,0.31432667,0.5968185,0.6328346,0.0360161
39,1.1168212,1.2079495,"('exploitative', 'cooperative')",0.56822973,0.6767019,0.3177928,0.40137973,0.6676146,0.7620104,0.0943958
40,1.2287732,1.1904088,"('stingy', 'generous')",1.3507003,1.3982904,-1.992227,-2.0773683,0.1957488,0.1704437,-0.0253051
41,0.920742,0.94557655,"('unforgiving', 'forgiving')",0.60511184,0.5944159,-0.1351217,-0.22833875,0.4635774,0.4372179,-0.0263595
42,0.45336965,0.5470618,"('unreliable', 'reliable')",0.7455798,0.8780246,-2.556337,-2.45614,-0.4524626,-0.3436846,0.108778
43,1.167124,1.3218969,"('irresponsible', 'responsible')",0.24168725,0.40151435,0.6608911,0.7193372,0.6899008,0.8142495,0.1243487
44,-0.7197092,-0.6075707,"('prejudiced', 'unprejudiced')",-0.37844995,-0.23985311,-1.4267381,-1.3989577,-0.8416324,-0.7487938,0.0928386
45,0.4915944,0.59630126,"('incompetent', 'competent')",-0.9905465,-0.96101826,-0.112121455,-0.096154004,-0.2036912,-0.1536237,0.0500675
46,0.47792906,0.56075,"('uncompetitive', 'competitive')",0.49217987,0.5288441,-0.2770881,-0.28709388,0.2310069,0.2675001,0.0364932
47,0.6725592,0.69013196,"('stupid', 'smart')",0.7729159,0.8573141,5.19573,5.3274164,2.2137351,2.2916209,0.0778858
48,-0.19131121,-0.17541309,"('unintelligent', 'intelligent')",-0.7985804,-0.7755102,0.35984933,0.28911504,-0.2100141,-0.2206028,-0.0105887
49,-0.75792396,-0.6741302,"('unable', 'able')",-1.3361034,-1.2321019,-0.5905616,-0.47652194,-0.894863,-0.7942514,0.1006116
50,-0.89219826,-0.9169416,"('clumsy', 'skillful')",0.40886104,0.3822838,-0.14741245,-0.17643997,-0.2102499,-0.2370326,-0.0267827
51,1.4612384,1.2588336,"('uneducated', 'educated')",-0.010128759,-0.17159496,0.85684735,0.7327529,0.769319,0.6066639,-0.1626551
52,-0.9837661,-1.1220329,"('irrational', 'rational')",0.6543363,0.48877853,-0.31457618,-0.3638075,-0.2146687,-0.3323539,-0.1176852
53,0.06974307,0.0063344613,"('uncreative', 'creative')",0.88068503,0.92409843,-0.10889388,-0.14087763,0.2805114,0.2631851,-0.0173263
54,-0.11453085,-0.17509922,"('incapable', 'capable')",0.9498829,0.9251337,0.39436585,0.40410712,0.409906,0.3847138,-0.0251922
55,1.0130357,1.04972,"('incompetent', 'clever')",-0.9188246,-0.8949885,0.6080079,0.6074447,0.234073,0.2540588,0.0199858
56,1.3643115,1.402715,"('impractical', 'practical')",0.28255928,0.4199872,-0.3881082,-0.30193108,0.4195875,0.5069237,0.0873362
57,0.0978038,0.060319073,"('unimaginative', 'imaginative')",-0.1303037,-0.08044192,-3.0917912,-3.1373358,-1.0414303,-1.0524862,-0.0110559
58,0.35886028,0.37681198,"('undiscriminating', 'discriminating')",1.4642369,1.4168044,0.31493384,0.32515374,0.712677,0.7062567,-0.0064203
59,-0.3053081,-0.38301837,"('foolish', 'wise')",1.0920173,1.0609139,-0.51911795,-0.47017902,0.0891971,0.0692388,-0.0199583
60,2.103475,2.2450094,"('inefficient', 'efficient')",-0.48430413,-0.3255162,0.2726385,0.3957604,0.6306032,0.7717512,0.141148
61,-0.47404733,-0.5417675,"('illogical', 'logical')",1.160003,1.1645709,0.7939294,0.7001781,0.493295,0.4409939,-0.0523011
62,0.7615463,1.0098096,"('incompetent', 'brilliant')",0.3153931,0.5175539,0.5915961,0.7521913,0.5561785,0.7598516,0.2036731
63,1.8970978,1.9281482,"('unperceptive', 'insightful')",1.017183,1.0405579,0.95834637,1.0538942,1.2908758,1.3408667,0.0499909
64,-0.3548133,-0.36024138,"('shy', 'confident')",0.4991075,0.5565858,-5.451616,-5.4902506,-1.7691072,-1.7646354,0.0044718
65,0.7788288,0.7089381,"('insecure', 'secure')",-0.5592887,-0.58534247,0.39408076,0.44108096,0.2045403,0.1882255,-0.0163148
66,-0.05058825,-0.12588578,"('inactive', 'active')",1.309449,1.3176873,0.7576608,0.7322272,0.6721738,0.6413429,-0.0308309
67,0.6883021,0.604815,"('doubtful', 'determined')",0.16419879,0.15830801,-0.15944159,-0.19472747,0.2310198,0.1894652,-0.0415546
68,0.5626956,0.46144545,"('dependent', 'independent')",-1.9132757,-1.9397569,-1.0583789,-1.04434,-0.8029863,-0.8408838,-0.0378975
69,-0.8897604,-0.8618229,"('lazy', 'industrious')",0.9876702,1.036065,-1.6051234,-1.5458837,-0.5024045,-0.4572139,0.0451906
70,1.333449,1.458642,"('lethargic', 'energetic')",-0.24202925,-0.11827697,0.6174016,0.7414052,0.5696071,0.6939234,0.1243163
71,1.2377428,1.2547065,"('diffident', 'self-confident')",1.5611951,1.5947838,-0.058334418,-0.021530848,0.9135345,0.9426531,0.0291186
72,1.0391446,1.0153645,"('unambitious', 'ambitious')",0.15869622,0.20215069,-0.37840584,-0.37772256,0.273145,0.2799309,0.0067859
73,0.11946653,0.15865323,"('helpless', 'self-reliant')",1.4065095,1.3577856,-3.448966,-3.3918428,-0.6409967,-0.6251347,0.015862
74,1.4564685,1.4998285,"('undedicated', 'dedicated')",0.41543335,0.4485628,-0.28969535,-0.27412793,0.5274021,0.5580877,0.0306856
75,-0.946115,-0.9100229,"('meek', 'impulsive')",0.017856767,0.051712178,-0.77484053,-0.72941023,-0.5676996,-0.5292403,0.0384593
76,0.48922902,0.6179583,"('anxious', 'daring')",-0.2337506,-0.13160172,0.18496561,0.20681077,0.1468147,0.2310558,0.0842411
77,-0.6258757,-0.58628005,"('unmotivated', 'motivated')",0.94430935,0.9939164,-1.0540416,-0.899233,-0.2452027,-0.1638655,0.0813372
78,-0.8664313,-0.77270424,"('nonresilient', 'resilient')",0.68956757,0.7458469,-0.1488209,-0.05891706,-0.1085615,-0.0285915,0.07997
79,-0.79340035,-0.85864717,"('wavering', 'unwavering')",-0.011944421,-0.06061692,-0.5598938,-0.5059949,-0.4550795,-0.4750863,-0.0200068
80,0.55695665,0.51297414,"('dominated', 'dominating')",-0.2217087,-0.24000934,0.34449363,0.33280104,0.2265805,0.2019219,-0.0246586
81,0.5225293,0.39032465,"('submissive', 'aggressive')",0.5780589,0.6032157,-0.09044771,-0.069035724,0.3367135,0.3081682,-0.0285453
82,0.300053,0.22893941,"('poor', 'rich')",-0.54218304,-0.5308722,5.943608,5.9946737,1.9004927,1.8975803,-0.0029124
83,0.111804135,0.060408022,"('powerless', 'powerful')",1.2902421,1.3084934,-0.43873453,-0.46329916,0.3211039,0.3018674,-0.0192365
84,-0.40578535,-0.47575697,"('inferior', 'superior')",0.2568892,0.27691692,0.42123708,0.4200803,0.0907803,0.0737468,-0.0170335
85,-0.5019183,-0.46249962,"('insignificant', 'prestigious')",1.6497358,1.6177037,-0.88044673,-0.88433737,0.0891236,0.0902889,0.0011653
86,0.93548685,0.78049994,"('uninfluential', 'influential')",-0.22982055,-0.3693593,-0.029211923,-0.14815748,0.2254848,0.087661,-0.1378238
87,-0.03208146,-0.09073647,"('unsuccessful', 'successful')",1.1219239,1.0231397,0.91114146,0.95623547,0.6669947,0.6295462,-0.0374485
88,0.27261183,0.21785654,"('low', 'eminent')",-0.89562786,-0.94222575,-0.23582861,-0.28150764,-0.2862815,-0.3352923,-0.0490108
