,freeport_male,freeport_female,tuple,mcmoran_male,mcmoran_female,inc_male,inc_female,average_male,average_female,female-male
34,-0.32220617,-0.17578888,"('mean', 'honorable')",-0.7770418,-0.67517304,5.865335,5.9904284,1.5886957,1.7131554,0.1244597
35,-1.062225,-1.1696811,"('corrupt', 'incorrupt')",1.254934,1.2389787,-0.010634035,-0.18031792,0.0606916,-0.0370068,-0.0976984
36,-1.6107051,-1.7357392,"('hostile', 'amicable')",0.1465511,0.13344082,0.45708194,0.26229027,-0.3356907,-0.4466694,-0.1109787
37,0.56780607,0.6196277,"('fake', 'genuine')",0.4057738,0.41819987,0.7301524,0.7525001,0.5679108,0.5967759,0.0288651
38,-0.80623096,-0.8408581,"('untruthful', 'truthful')",-0.5398503,-0.5168212,-0.09529631,-0.09249537,-0.4804592,-0.4833916,-0.0029324
39,1.2171458,1.3655788,"('exploitative', 'cooperative')",-0.02157779,0.09650035,0.24815434,0.28438124,0.4812407,0.5821535,0.1009128
40,0.46342495,0.4532604,"('stingy', 'generous')",0.33283865,0.2943284,-1.1904862,-1.2389513,-0.1314075,-0.1637875,-0.03238
41,-0.22671582,-0.23993531,"('unforgiving', 'forgiving')",-0.7656394,-0.742035,-0.062063687,-0.09628497,-0.351473,-0.3594184,-0.0079454
42,1.3548136,1.5263863,"('unreliable', 'reliable')",0.8048797,0.9654018,-2.733347,-2.5920243,-0.1912179,-0.0334121,0.1578058
43,0.43524563,0.5346237,"('irresponsible', 'responsible')",-0.5832851,-0.47869256,0.7216489,0.8336965,0.1912031,0.2965425,0.1053394
44,0.9624471,1.0481676,"('prejudiced', 'unprejudiced')",-0.0032989383,0.013171686,-1.6310478,-1.5775089,-0.2239666,-0.1720566,0.05191
45,0.16819537,0.19013175,"('incompetent', 'competent')",-0.5271048,-0.5584995,-0.1609256,-0.19004074,-0.1732783,-0.1861362,-0.0128579
46,0.05181857,0.119629435,"('uncompetitive', 'competitive')",-1.4588621,-1.3884848,-0.62110996,-0.5959299,-0.6760511,-0.6215951,0.054456
47,-0.034479618,0.03655573,"('stupid', 'smart')",-0.119766474,-0.00020994991,5.121666,5.2137947,1.6558065,1.7500469,0.0942404
48,-0.57624465,-0.60387516,"('unintelligent', 'intelligent')",-1.4669384,-1.5230724,0.33477587,0.3394045,-0.5694691,-0.5958476,-0.0263785
49,-0.44371745,-0.3777332,"('unable', 'able')",-1.0473158,-0.88758236,-0.579017,-0.4480117,-0.6900167,-0.5711091,0.1189076
50,-0.35062477,-0.33272344,"('clumsy', 'skillful')",0.9512167,1.0761964,0.30456716,0.24751465,0.3017197,0.3303292,0.0286095
51,-0.20142305,-0.21596994,"('uneducated', 'educated')",-0.114620574,-0.14964032,0.0774363,0.02762977,-0.0795358,-0.1126602,-0.0331244
52,-0.2439228,-0.4220031,"('irrational', 'rational')",-0.43576577,-0.47666088,0.4534148,0.3360761,-0.0754246,-0.1875293,-0.1121047
53,-1.3174261,-1.3074511,"('uncreative', 'creative')",-0.7341691,-0.7070006,1.1825343,1.16828,-0.289687,-0.2820572,0.0076298
54,-0.25823203,-0.35543594,"('incapable', 'capable')",-0.2053933,-0.24457252,0.8792658,0.8875962,0.1385468,0.0958626,-0.0426842
55,0.27840662,0.35529754,"('incompetent', 'clever')",-1.2070761,-1.220319,-0.13895895,-0.1415255,-0.3558761,-0.3355157,0.0203604
56,0.82026994,0.87680614,"('impractical', 'practical')",-0.49597138,-0.46489882,-0.3023631,-0.23079118,0.0073118,0.060372,0.0530602
57,-0.16283645,-0.2072597,"('unimaginative', 'imaginative')",-0.8617557,-0.89994574,-2.222314,-2.2381077,-1.082302,-1.1151044,-0.0328024
58,-0.38918906,-0.39680046,"('undiscriminating', 'discriminating')",-0.8522963,-0.8831085,0.3242553,0.2982486,-0.3057434,-0.3272201,-0.0214767
59,-0.28936315,-0.32387432,"('foolish', 'wise')",1.1181486,1.1720768,0.4659532,0.45161748,0.4315796,0.4332733,0.0016937
60,0.67021066,0.78502053,"('inefficient', 'efficient')",-1.5023763,-1.4495165,-0.3180979,-0.12555984,-0.3834212,-0.263352,0.1200692
61,0.19871241,0.12064334,"('illogical', 'logical')",-0.95676684,-0.99552447,0.45620662,0.36632934,-0.1006159,-0.1695173,-0.0689014
62,1.0293765,1.1742418,"('incompetent', 'brilliant')",-1.0191362,-0.9499684,-0.18422472,0.016154153,-0.0579948,0.0801425,0.1381373
63,-0.37373105,-0.29165727,"('unperceptive', 'insightful')",-0.42977127,-0.34347272,0.8120531,0.9763453,0.0028503,0.1137384,0.1108881
64,0.95648754,0.9276664,"('shy', 'confident')",0.43884215,0.37063575,-6.569012,-6.519201,-1.7245607,-1.7402995,-0.0157388
65,0.7693708,0.76140654,"('insecure', 'secure')",-0.62633795,-0.76554906,-0.40288773,-0.39504302,-0.0866183,-0.1330618,-0.0464435
66,-1.2205739,-1.1336929,"('inactive', 'active')",-0.13412857,-0.092723064,0.85058725,0.8356008,-0.1680384,-0.1302717,0.0377667
67,0.6989545,0.7601967,"('doubtful', 'determined')",0.57891774,0.549831,-0.59280354,-0.5012216,0.2283563,0.269602,0.0412457
68,0.027891131,0.08377643,"('dependent', 'independent')",0.093275666,0.12549922,-0.80132586,-0.7959569,-0.2267197,-0.1955604,0.0311593
69,0.12602463,0.14618841,"('lazy', 'industrious')",1.2190773,1.339328,-0.486269,-0.45432907,0.2862777,0.3437291,0.0574514
70,0.5611988,0.66947883,"('lethargic', 'energetic')",0.038057417,0.17864713,0.81530845,0.9586918,0.4715215,0.6022726,0.1307511
71,0.03543239,0.048237678,"('diffident', 'self-confident')",-0.15645745,-0.19710693,0.5238549,0.5302547,0.1342766,0.1271285,-0.0071481
72,-0.5764834,-0.57364136,"('unambitious', 'ambitious')",-1.0054696,-1.069495,-0.7452187,-0.75240993,-0.7757239,-0.7985154,-0.0227915
73,0.84730685,0.8745396,"('helpless', 'self-reliant')",1.598792,1.620771,-2.8581207,-2.8030982,-0.1373406,-0.1025958,0.0347448
74,0.2229965,0.29255855,"('undedicated', 'dedicated')",0.5072631,0.6680535,0.38411102,0.41151345,0.3714569,0.4573752,0.0859183
75,-0.59768236,-0.583979,"('meek', 'impulsive')",0.8544053,0.8280216,-0.3365867,-0.30677778,-0.0266213,-0.0209117,0.0057096
76,0.622363,0.73721373,"('anxious', 'daring')",-0.48711205,-0.41441914,0.08582324,0.25982985,0.0736914,0.1942081,0.1205167
77,-0.49136513,-0.5009732,"('unmotivated', 'motivated')",-1.0843421,-1.1168227,-1.3159947,-1.1942332,-0.9639006,-0.937343,0.0265576
78,-0.9292946,-0.8905686,"('nonresilient', 'resilient')",-0.6370092,-0.5369083,0.18989526,0.32037216,-0.4588028,-0.3690349,0.0897679
79,-1.137412,-1.2014476,"('wavering', 'unwavering')",0.784052,0.812397,0.18712984,0.19762427,-0.05541,-0.0638088,-0.0083988
80,1.3671649,1.4928807,"('dominated', 'dominating')",-0.6253368,-0.62079525,-1.5490843,-1.4815166,-0.2690854,-0.2031437,0.0659417
81,0.7697511,0.7897533,"('submissive', 'aggressive')",-0.3729827,-0.6296995,-1.2300301,-1.1800528,-0.2777539,-0.3399997,-0.0622458
82,-0.7883239,-0.76625484,"('poor', 'rich')",-0.027554944,-0.059525773,5.7093263,5.6607647,1.6311491,1.6116613,-0.0194878
83,-0.150468,-0.15905249,"('powerless', 'powerful')",-1.1496582,-1.1407629,-0.9567856,-0.99772567,-0.7523039,-0.765847,-0.0135431
84,0.09067041,0.062041063,"('inferior', 'superior')",0.26630867,0.18087202,1.1005086,1.0515667,0.4858292,0.4314933,-0.0543359
85,-1.1599667,-1.2323364,"('insignificant', 'prestigious')",0.6519717,0.6941434,0.9683163,0.95053756,0.1534404,0.1374482,-0.0159922
86,-0.93498176,-1.05922,"('uninfluential', 'influential')",-1.56377,-1.6088938,-0.27506545,-0.37753853,-0.9246058,-1.0152174,-0.0906116
87,0.032274116,0.05184364,"('unsuccessful', 'successful')",-0.47568995,-0.5920412,0.46494785,0.43345475,0.0071773,-0.0355809,-0.0427582
88,-0.49758765,-0.53571683,"('low', 'eminent')",-0.36320326,-0.3851776,0.3552273,0.34220403,-0.1685212,-0.1928968,-0.0243756
