,run_male,run_female,tuple,average_male,average_female,female-male
0,0.23221876,0.112189904,"('unsociable', 'sociable')",0.2322188,0.1121899,-0.1200289
1,0.8039639,0.89132595,"('unfriendly', 'friendly')",0.8039639,0.891326,0.0873621
2,-0.17156798,-0.09908867,"('unlikable', 'likable')",-0.171568,-0.0990887,0.0724793
3,0.7519064,0.70522726,"('repellent', 'pleasant')",0.7519064,0.7052273,-0.0466791
4,-6.6917124,-6.8093615,"('disliked', 'liked')",-6.6917124,-6.8093615,-0.1176491
5,-0.9199997,-0.7679521,"('distant', 'outgoing')",-0.9199997,-0.7679521,0.1520476
6,-0.1887903,-0.10830583,"('distant', 'open')",-0.1887903,-0.1083058,0.0804845
7,1.1936648,1.2338771,"('insensitive', 'sensitive')",1.1936648,1.2338771,0.0402123
8,0.79066384,0.7571457,"('unaffectionate', 'affectionate')",0.7906638,0.7571457,-0.0335181
9,1.3226792,1.3741447,"('unaffectionate', 'caring')",1.3226792,1.3741447,0.0514655
10,1.2955589,1.2052495,"('unsympathetic', 'sympathetic')",1.2955589,1.2052495,-0.0903094
11,1.4213281,1.550571,"('unhelpful', 'helpful')",1.4213281,1.550571,0.1292429
12,-1.4813092,-1.4642467,"('unsupportive', 'supportive')",-1.4813092,-1.4642467,0.0170625
13,-0.088631235,-0.12525056,"('impolite', 'polite')",-0.0886312,-0.1252506,-0.0366194
14,0.74657094,0.65276855,"('antisocial', 'social')",0.7465709,0.6527686,-0.0938023
15,-0.093795426,-0.08487539,"('boring', 'funny')",-0.0937954,-0.0848754,0.00892
16,-0.51671404,-0.4781774,"('unpopular', 'popular')",-0.516714,-0.4781774,0.0385366
17,-0.40772763,-0.31316176,"('nasty', 'nice')",-0.4077276,-0.3131618,0.0945658
18,-0.37595826,-0.4116091,"('disagreeable', 'welcoming')",-0.3759583,-0.4116091,-0.0356508
19,-0.7022312,-0.55662197,"('inhospitable', 'hospitable')",-0.7022312,-0.556622,0.1456092
20,1.0142764,0.90095186,"('rough', 'thoughtful')",1.0142764,0.9009519,-0.1133245
21,0.07934822,0.072927766,"('immoral', 'moral')",0.0793482,0.0729278,-0.0064204
22,-0.12140098,-0.23656413,"('untrustworthy', 'trustworthy')",-0.121401,-0.2365641,-0.1151631
23,6.056987,6.193278,"('insincere', 'sincere')",6.0569868,6.1932778,0.136291
24,1.6279771,1.5248652,"('dishonest', 'honest')",1.6279771,1.5248652,-0.1031119
25,0.36873758,0.28441828,"('egoistic', 'altruistic')",0.3687376,0.2844183,-0.0843193
26,1.1508285,1.1299689,"('hardhearted', 'benevolent')",1.1508285,1.1299689,-0.0208596
27,1.2890891,1.084081,"('hardhearted', 'softhearted')",1.2890891,1.0840811,-0.205008
28,0.9489952,0.9522677,"('disloyal', 'loyal')",0.9489952,0.9522677,0.0032725
29,-0.5428445,-0.66856253,"('unfair', 'fair')",-0.5428445,-0.6685625,-0.125718
30,0.93617004,0.9161513,"('intolerant', 'tolerant')",0.93617,0.9161513,-0.0200187
31,-1.9095551,-1.8257046,"('evil', 'good')",-1.9095551,-1.8257046,0.0838505
32,1.2581757,1.2774674,"('unkind', 'kind')",1.2581757,1.2774674,0.0192917
33,-0.464722,-0.44360697,"('wrong', 'right')",-0.464722,-0.443607,0.021115
34,4.5588293,4.894547,"('mean', 'honorable')",4.5588293,4.894547,0.3357177
35,-0.989613,-1.1140978,"('corrupt', 'incorrupt')",-0.989613,-1.1140978,-0.1244848
36,-0.85602975,-0.82050306,"('hostile', 'amicable')",-0.8560297,-0.8205031,0.0355266
37,1.0179074,0.976821,"('fake', 'genuine')",1.0179074,0.976821,-0.0410864
38,-0.16266513,-0.040239803,"('untruthful', 'truthful')",-0.1626651,-0.0402398,0.1224253
39,0.5608144,0.5049206,"('exploitative', 'cooperative')",0.5608144,0.5049206,-0.0558938
40,-1.6466962,-1.8755906,"('stingy', 'generous')",-1.6466962,-1.8755906,-0.2288944
41,0.20198774,0.1655407,"('unforgiving', 'forgiving')",0.2019877,0.1655407,-0.036447
42,-1.976709,-2.156334,"('unreliable', 'reliable')",-1.976709,-2.1563339,-0.1796249
43,1.0122705,1.0221974,"('irresponsible', 'responsible')",1.0122705,1.0221974,0.0099269
44,-0.82546145,-0.939266,"('prejudiced', 'unprejudiced')",-0.8254614,-0.939266,-0.1138046
45,0.26564437,0.20237577,"('incompetent', 'competent')",0.2656444,0.2023758,-0.0632686
46,-0.117246285,-0.23657772,"('uncompetitive', 'competitive')",-0.1172463,-0.2365777,-0.1193314
47,5.0607915,5.28039,"('stupid', 'smart')",5.0607915,5.2803898,0.2195983
