,metlife_male,metlife_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.09972909,-0.1643758,"('disloyal', 'loyal')",0.8371549,0.71368605,0.3687129,0.2746551,-0.0940578
29,-0.26853123,-0.28426465,"('unfair', 'fair')",-0.38864475,-0.5199237,-0.328588,-0.4020942,-0.0735062
30,0.8855325,0.937837,"('intolerant', 'tolerant')",1.6303419,1.5430977,1.2579372,1.2404673,-0.0174699
31,-0.8843865,-0.76981986,"('evil', 'good')",-0.88296837,-0.8995949,-0.8836774,-0.8347074,0.04897
32,0.4031493,0.39848542,"('unkind', 'kind')",1.0049155,0.88953865,0.7040324,0.644012,-0.0600204
33,0.16681994,0.10830562,"('wrong', 'right')",-0.45268884,-0.48058036,-0.1429344,-0.1861374,-0.043203
34,0.64606404,0.84033316,"('mean', 'honorable')",5.777748,5.96032,3.211906,3.4003265,0.1884205
35,-0.7647053,-0.8356105,"('corrupt', 'incorrupt')",0.2104888,0.0723658,-0.2771083,-0.3816223,-0.104514
36,-0.25127295,-0.2639601,"('hostile', 'amicable')",0.49305245,0.27940613,0.1208898,0.007723,-0.1131668
37,0.07995158,0.12927423,"('fake', 'genuine')",0.3243153,0.33233917,0.2021334,0.2308067,0.0286733
38,-0.44566423,-0.33912718,"('untruthful', 'truthful')",0.07975427,0.18237312,-0.182955,-0.078377,0.104578
39,2.0394833,2.0216272,"('exploitative', 'cooperative')",0.020102661,0.036960296,1.029793,1.0292938,-0.0004992
40,-0.065195516,0.030962992,"('stingy', 'generous')",-1.4066973,-1.4877346,-0.7359464,-0.7283858,0.0075606
41,-0.16867267,-0.02533787,"('unforgiving', 'forgiving')",0.013151612,-0.09395934,-0.0777605,-0.0596486,0.0181119
42,0.35474747,0.5310769,"('unreliable', 'reliable')",-2.9948049,-2.8778229,-1.3200287,-1.173373,0.1466557
43,0.06566686,0.19348234,"('irresponsible', 'responsible')",0.25838462,0.2857935,0.1620257,0.2396379,0.0776122
44,0.07780261,0.16635732,"('prejudiced', 'unprejudiced')",-1.3281662,-1.2988575,-0.6251818,-0.5662501,0.0589317
45,-0.7448093,-0.59644973,"('incompetent', 'competent')",-0.29493895,-0.30949748,-0.5198742,-0.4529736,0.0669006
46,-0.77737844,-0.6160838,"('uncompetitive', 'competitive')",-0.8606088,-0.92002726,-0.8189936,-0.7680556,0.050938
47,1.0336589,1.1221504,"('stupid', 'smart')",5.3994203,5.506276,3.2165396,3.3142133,0.0976737
48,-0.012518495,0.028077481,"('unintelligent', 'intelligent')",0.7674534,0.7805626,0.3774675,0.40432,0.0268525
49,-0.18233001,-0.070889294,"('unable', 'able')",0.005598843,0.14359236,-0.0883656,0.0363515,0.1247171
50,-0.011605103,0.06929108,"('clumsy', 'skillful')",0.2338397,0.2664234,0.1111173,0.1678572,0.0567399
51,-0.16769916,-0.2605164,"('uneducated', 'educated')",0.47882944,0.3755696,0.1555651,0.0575266,-0.0980385
52,0.12187471,-0.044943534,"('irrational', 'rational')",0.3830247,0.25585556,0.2524497,0.105456,-0.1469937
53,-0.86981565,-0.89301884,"('uncreative', 'creative')",0.75294995,0.70723975,-0.0584328,-0.0928895,-0.0344567
54,-0.06363428,-0.058495983,"('incapable', 'capable')",1.0375733,1.122309,0.4869695,0.5319065,0.044937
55,-0.3065273,-0.23105477,"('incompetent', 'clever')",-0.18438731,-0.16622934,-0.2454573,-0.198642,0.0468153
56,1.3643922,1.3709601,"('impractical', 'practical')",-0.038163822,-0.024055619,0.6631142,0.6734523,0.0103381
57,-1.2528453,-1.2216506,"('unimaginative', 'imaginative')",-2.4983487,-2.5717843,-1.875597,-1.8967174,-0.0211204
58,-0.34725815,-0.37028491,"('undiscriminating', 'discriminating')",0.0022030044,-0.050872646,-0.1725276,-0.2105788,-0.0380512
59,0.56044245,0.56530976,"('foolish', 'wise')",0.7825762,0.83870304,0.6715093,0.7020064,0.0304971
60,1.0147008,1.0697272,"('inefficient', 'efficient')",-0.12867892,-0.0020178165,0.4430109,0.5338547,0.0908438
61,0.1704472,0.008459352,"('illogical', 'logical')",0.17417803,0.01817174,0.1723126,0.0133155,-0.1589971
62,0.5397522,0.7492517,"('incompetent', 'brilliant')",0.16566885,0.402491,0.3527105,0.5758713,0.2231608
63,-0.103863634,0.06646838,"('unperceptive', 'insightful')",0.79142094,0.9092362,0.3437786,0.4878523,0.1440737
64,-0.1755071,-0.21212927,"('shy', 'confident')",-6.3310323,-6.3442636,-3.2532697,-3.2781963,-0.0249266
65,0.33321163,0.22962958,"('insecure', 'secure')",-0.5098076,-0.5356698,-0.088298,-0.1530201,-0.0647221
66,-0.61625,-0.58036995,"('inactive', 'active')",0.6229326,0.67171764,0.0033413,0.0456738,0.0423325
67,0.38409227,0.36247122,"('doubtful', 'determined')",-0.41532627,-0.40203872,-0.015617,-0.0197838,-0.0041668
68,-0.0738672,-0.15405083,"('dependent', 'independent')",-0.42896894,-0.42474413,-0.2514181,-0.2893975,-0.0379794
69,0.7522114,0.7983049,"('lazy', 'industrious')",-0.20193298,-0.12504484,0.2751392,0.33663,0.0614908
70,-0.34246796,-0.19297294,"('lethargic', 'energetic')",0.39710537,0.48722664,0.0273187,0.1471269,0.1198082
71,1.382245,1.5134566,"('diffident', 'self-confident')",0.5734285,0.6040167,0.9778367,1.0587367,0.0809
72,-0.25334492,-0.2584285,"('unambitious', 'ambitious')",-1.1453196,-1.07275,-0.6993322,-0.6655892,0.033743
73,1.1481013,1.0966529,"('helpless', 'self-reliant')",-2.8542216,-2.813991,-0.8530601,-0.8586691,-0.005609
74,-0.34585607,-0.29558688,"('undedicated', 'dedicated')",-0.025677841,-0.05029692,-0.185767,-0.1729419,0.0128251
75,-0.81453985,-0.73956406,"('meek', 'impulsive')",-0.40692908,-0.30744714,-0.6107345,-0.5235056,0.0872289
76,0.24334423,0.38078734,"('anxious', 'daring')",0.08745377,0.16607256,0.165399,0.27343,0.108031
77,-0.6453314,-0.63594717,"('unmotivated', 'motivated')",-1.1362566,-1.074754,-0.890794,-0.8553506,0.0354434
78,-0.50784034,-0.35863566,"('nonresilient', 'resilient')",0.13271818,0.1909604,-0.1875611,-0.0838376,0.1037235
79,-0.8754271,-0.8889342,"('wavering', 'unwavering')",-0.124646164,-0.07087985,-0.5000367,-0.479907,0.0201297
80,-0.27501234,-0.24027154,"('dominated', 'dominating')",-1.4534281,-1.3861581,-0.8642203,-0.8132148,0.0510055
81,0.047377303,0.07273339,"('submissive', 'aggressive')",-0.84256876,-0.7880639,-0.3975957,-0.3576652,0.0399305
82,-0.5813904,-0.5405596,"('poor', 'rich')",5.816739,5.896174,2.6176744,2.6778071,0.0601327
83,0.32950467,0.30818722,"('powerless', 'powerful')",-0.9566047,-0.99526435,-0.31355,-0.3435386,-0.0299886
84,0.37146288,0.29672486,"('inferior', 'superior')",0.8882169,0.8450012,0.6298399,0.570863,-0.0589769
85,0.45613042,0.44225392,"('insignificant', 'prestigious')",0.89493626,0.9171076,0.6755334,0.6796808,0.0041474
86,-0.8243077,-0.9381997,"('uninfluential', 'influential')",-0.23285994,-0.33621913,-0.5285838,-0.6372094,-0.1086256
87,0.1898609,0.19956712,"('unsuccessful', 'successful')",0.7958015,0.8485246,0.4928312,0.5240458,0.0312146
88,0.054875344,0.040003285,"('low', 'eminent')",0.49757263,0.48647788,0.276224,0.2632406,-0.0129834
