,figure_male,figure_female,tuple,average_male,average_female,female-male
0,-0.25210366,-0.22489665,"('unsociable', 'sociable')",-0.2521037,-0.2248967,0.027207
1,1.1007645,1.1149275,"('unfriendly', 'friendly')",1.1007645,1.1149275,0.014163
2,-0.2976712,-0.23699965,"('unlikable', 'likable')",-0.2976712,-0.2369996,0.0606716
3,0.60410815,0.59360164,"('repellent', 'pleasant')",0.6041082,0.5936016,-0.0105066
4,-7.142085,-7.312648,"('disliked', 'liked')",-7.1420851,-7.3126478,-0.1705627
5,-0.8657556,-0.8451507,"('distant', 'outgoing')",-0.8657556,-0.8451507,0.0206049
6,-0.30897385,-0.38528404,"('distant', 'open')",-0.3089738,-0.385284,-0.0763102
7,0.8050193,0.8805189,"('insensitive', 'sensitive')",0.8050193,0.8805189,0.0754996
8,0.9927668,0.94336903,"('unaffectionate', 'affectionate')",0.9927668,0.943369,-0.0493978
9,1.2446057,1.3679006,"('unaffectionate', 'caring')",1.2446057,1.3679006,0.1232949
10,0.8833227,0.93577605,"('unsympathetic', 'sympathetic')",0.8833227,0.9357761,0.0524534
11,1.3863865,1.5221261,"('unhelpful', 'helpful')",1.3863865,1.5221261,0.1357396
12,-1.996765,-1.9451149,"('unsupportive', 'supportive')",-1.996765,-1.9451149,0.0516501
13,-0.39513993,-0.33634195,"('impolite', 'polite')",-0.3951399,-0.3363419,0.058798
14,0.3032592,0.28035992,"('antisocial', 'social')",0.3032592,0.2803599,-0.0228993
15,0.09309627,0.023261586,"('boring', 'funny')",0.0930963,0.0232616,-0.0698347
16,-0.5514091,-0.5402623,"('unpopular', 'popular')",-0.5514091,-0.5402623,0.0111468
17,-0.33274776,-0.2614412,"('nasty', 'nice')",-0.3327478,-0.2614412,0.0713066
18,-0.26054394,-0.3153094,"('disagreeable', 'welcoming')",-0.2605439,-0.3153094,-0.0547655
19,-1.090507,-1.0762494,"('inhospitable', 'hospitable')",-1.090507,-1.0762494,0.0142576
20,0.9817654,0.93653274,"('rough', 'thoughtful')",0.9817654,0.9365327,-0.0452327
21,-0.4361648,-0.29253635,"('immoral', 'moral')",-0.4361648,-0.2925363,0.1436285
22,-0.18960251,-0.19233423,"('untrustworthy', 'trustworthy')",-0.1896025,-0.1923342,-0.0027317
23,6.0591507,6.2053666,"('insincere', 'sincere')",6.0591507,6.2053666,0.1462159
24,1.4152608,1.3446532,"('dishonest', 'honest')",1.4152608,1.3446532,-0.0706076
25,0.7952392,0.6762366,"('egoistic', 'altruistic')",0.7952392,0.6762366,-0.1190026
26,1.01238,0.9370932,"('hardhearted', 'benevolent')",1.01238,0.9370932,-0.0752868
27,1.5150963,1.3275472,"('hardhearted', 'softhearted')",1.5150963,1.3275472,-0.1875491
28,1.0671078,1.092994,"('disloyal', 'loyal')",1.0671078,1.092994,0.0258862
29,-0.5923137,-0.7279348,"('unfair', 'fair')",-0.5923137,-0.7279348,-0.1356211
30,0.7204983,0.8109697,"('intolerant', 'tolerant')",0.7204983,0.8109697,0.0904714
31,-1.2079133,-1.2587042,"('evil', 'good')",-1.2079133,-1.2587042,-0.0507909
32,0.99875253,1.0234797,"('unkind', 'kind')",0.9987525,1.0234797,0.0247272
33,-0.62317,-0.6290531,"('wrong', 'right')",-0.62317,-0.6290531,-0.0058831
34,4.363371,4.602611,"('mean', 'honorable')",4.3633709,4.6026111,0.2392402
35,-0.7138989,-0.97656053,"('corrupt', 'incorrupt')",-0.7138989,-0.9765605,-0.2626616
36,-0.6175282,-0.67698514,"('hostile', 'amicable')",-0.6175282,-0.6769851,-0.0594569
37,0.8909831,0.8771977,"('fake', 'genuine')",0.8909831,0.8771977,-0.0137854
38,-0.31179926,-0.19825551,"('untruthful', 'truthful')",-0.3117993,-0.1982555,0.1135438
39,0.20830329,0.17101559,"('exploitative', 'cooperative')",0.2083033,0.1710156,-0.0372877
40,-1.3394501,-1.5754924,"('stingy', 'generous')",-1.3394501,-1.5754924,-0.2360423
41,0.06405565,0.09952831,"('unforgiving', 'forgiving')",0.0640557,0.0995283,0.0354726
42,-2.2486482,-2.3302555,"('unreliable', 'reliable')",-2.2486482,-2.3302555,-0.0816073
43,0.8676934,0.9627542,"('irresponsible', 'responsible')",0.8676934,0.9627542,0.0950608
44,-0.88335854,-0.9443088,"('prejudiced', 'unprejudiced')",-0.8833585,-0.9443088,-0.0609503
45,-0.12651385,-0.14827462,"('incompetent', 'competent')",-0.1265139,-0.1482746,-0.0217607
46,-0.5628209,-0.58832073,"('uncompetitive', 'competitive')",-0.5628209,-0.5883207,-0.0254998
47,4.816315,5.028853,"('stupid', 'smart')",4.8163152,5.0288529,0.2125377
48,0.3240096,0.37435505,"('unintelligent', 'intelligent')",0.3240096,0.374355,0.0503454
49,-0.100833036,-4.5814086e-05,"('unable', 'able')",-0.100833,-4.58e-05,0.1007872
50,-0.21846467,-0.20498808,"('clumsy', 'skillful')",-0.2184647,-0.2049881,0.0134766
51,0.48540655,0.4520212,"('uneducated', 'educated')",0.4854065,0.4520212,-0.0333853
52,-0.73474497,-0.8812076,"('irrational', 'rational')",-0.734745,-0.8812076,-0.1464626
53,-0.03368053,-0.04465007,"('uncreative', 'creative')",-0.0336805,-0.0446501,-0.0109696
54,0.7529678,0.81975514,"('incapable', 'capable')",0.7529678,0.8197551,0.0667873
55,0.7827785,0.8518898,"('incompetent', 'clever')",0.7827785,0.8518898,0.0691113
56,0.466291,0.5573896,"('impractical', 'practical')",0.466291,0.5573896,0.0910986
57,-2.6144655,-2.6391177,"('unimaginative', 'imaginative')",-2.6144655,-2.6391177,-0.0246522
58,0.23136514,0.22459042,"('undiscriminating', 'discriminating')",0.2313651,0.2245904,-0.0067747
59,-0.46756902,-0.47190708,"('foolish', 'wise')",-0.467569,-0.4719071,-0.0043381
60,0.40518492,0.61701506,"('inefficient', 'efficient')",0.4051849,0.6170151,0.2118302
61,0.1637252,0.03344654,"('illogical', 'logical')",0.1637252,0.0334465,-0.1302787
62,-0.051113293,0.06197186,"('incompetent', 'brilliant')",-0.0511133,0.0619719,0.1130852
63,-0.19185385,-0.09651987,"('unperceptive', 'insightful')",-0.1918539,-0.0965199,0.095334
64,-6.1631064,-6.1874857,"('shy', 'confident')",-6.1631064,-6.1874857,-0.0243793
65,0.29395616,0.36213472,"('insecure', 'secure')",0.2939562,0.3621347,0.0681785
66,-0.21934849,-0.3819759,"('inactive', 'active')",-0.2193485,-0.3819759,-0.1626274
67,-0.58314466,-0.50755924,"('doubtful', 'determined')",-0.5831447,-0.5075592,0.0755855
