,nielsen_male,nielsen_female,tuple,holdings_male,holdings_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.232154,-1.2340299,"('unsociable', 'sociable')",-1.0278963,-1.202526,-0.7469062,-0.85748184,-1.0023189,-1.0980126,-0.0956937
1,1.704696,1.7934313,"('unfriendly', 'friendly')",0.47350565,0.3474334,1.9964379,1.8397048,1.3915466,1.3268565,-0.0646901
2,0.41938978,0.5219655,"('unlikable', 'likable')",1.483029,1.6213067,0.31129158,0.37294814,0.7379034,0.8387401,0.1008367
3,-1.050795,-0.9809718,"('repellent', 'pleasant')",-0.41385558,-0.3500046,-0.08365901,-0.024985429,-0.5161032,-0.4519873,0.0641159
4,0.32272628,0.3330866,"('disliked', 'liked')",0.70943636,0.633175,-3.090869,-3.3063183,-0.6862354,-0.7800189,-0.0937835
5,0.50831985,0.5416198,"('distant', 'outgoing')",-0.0062374026,-0.022087857,0.6100586,0.5222085,0.3707137,0.3472468,-0.0234669
6,0.2259686,0.33578476,"('distant', 'open')",-0.073749386,-0.08061975,0.69360316,0.5880062,0.2819408,0.2810571,-0.0008837
7,1.0586787,1.0966126,"('insensitive', 'sensitive')",-0.09710766,-0.14900456,0.24765494,0.2468939,0.4030753,0.3981673,-0.004908
8,1.5251048,1.4946972,"('unaffectionate', 'affectionate')",0.361965,0.30260035,0.7553619,0.5827143,0.8808106,0.7933373,-0.0874733
9,1.5433254,1.5354096,"('unaffectionate', 'caring')",0.6852752,0.55653316,1.0446289,0.92659944,1.0910765,1.0061808,-0.0848957
10,-0.6139313,-0.54064393,"('unsympathetic', 'sympathetic')",-0.98053426,-1.0694112,-0.6782333,-0.68864965,-0.7575663,-0.7662349,-0.0086686
11,-1.5878642,-1.6361338,"('unhelpful', 'helpful')",-1.2066607,-1.288063,0.4009462,0.3794767,-0.7978596,-0.84824,-0.0503804
12,1.6000166,1.6772676,"('unsupportive', 'supportive')",0.35031295,0.39487416,-0.93572944,-1.0538896,0.3382,0.3394173,0.0012173
13,-2.3009188,-2.3698857,"('impolite', 'polite')",-0.77187294,-0.7640787,-0.82149816,-0.8319671,-1.2980967,-1.3219771,-0.0238804
14,-0.052944865,-0.10454223,"('antisocial', 'social')",0.8593096,0.83051467,0.36848933,0.34836254,0.391618,0.3581117,-0.0335063
15,0.69842976,0.56000954,"('boring', 'funny')",-0.62932354,-0.68028957,0.045294482,0.009893402,0.0381336,-0.0367955,-0.0749291
16,-0.8513999,-0.7677254,"('unpopular', 'popular')",-1.0212379,-0.90117687,-0.13297693,-0.16001958,-0.6685383,-0.6096406,0.0588977
17,0.0107367,0.032145735,"('nasty', 'nice')",-0.66016066,-0.58815336,-0.7327221,-0.7790172,-0.4607154,-0.4450083,0.0157071
18,-0.60370684,-0.5288438,"('disagreeable', 'welcoming')",-0.10709807,-0.009198129,-0.8757666,-0.94749576,-0.5288572,-0.4951793,0.0336779
19,0.50478286,0.58940005,"('inhospitable', 'hospitable')",-0.686171,-0.6188006,-0.18110043,-0.20634718,-0.1208295,-0.0785826,0.0422469
20,0.88664556,0.9123993,"('rough', 'thoughtful')",0.16085996,0.26395208,1.2055601,1.1632879,0.7510219,0.7798797,0.0288578
21,-0.4897992,-0.4539711,"('immoral', 'moral')",-1.1684349,-1.1639743,-1.4594506,-1.3874054,-1.0392283,-1.0017836,0.0374447
22,0.81928986,0.78805363,"('untrustworthy', 'trustworthy')",-0.27155748,-0.32984716,-0.45900366,-0.55271506,0.0295762,-0.0315029,-0.0610791
23,-0.28070015,-0.21805574,"('insincere', 'sincere')",-0.91552585,-0.97292435,3.4588811,3.414591,0.7542184,0.7412036,-0.0130148
24,1.0042264,0.9660733,"('dishonest', 'honest')",-0.5597087,-0.61208576,0.36278066,0.249187,0.2690995,0.2010582,-0.0680413
25,0.58443195,0.57873666,"('egoistic', 'altruistic')",0.98534375,0.8948891,1.4376287,1.3817364,1.0024681,0.9517874,-0.0506807
26,2.7258525,2.7673855,"('hardhearted', 'benevolent')",2.640984,2.5844786,2.6456769,2.4829502,2.6708377,2.6116047,-0.059233
27,1.7089293,1.644138,"('hardhearted', 'softhearted')",0.6612395,0.59391284,0.55056685,0.33707234,0.9735785,0.8583744,-0.1152041
28,0.99319965,0.9950128,"('disloyal', 'loyal')",-0.27047452,-0.4003704,0.77755076,0.6464091,0.500092,0.4136838,-0.0864082
29,0.12239369,0.09477922,"('unfair', 'fair')",-0.4871853,-0.49569762,-0.4292159,-0.5259751,-0.2646692,-0.3089645,-0.0442953
30,0.43255347,0.47042057,"('intolerant', 'tolerant')",0.64278716,0.5362145,0.15793264,0.1286507,0.4110911,0.3784286,-0.0326625
31,0.15228029,0.3395791,"('evil', 'good')",0.081821024,0.20828566,0.30479813,0.2605468,0.1796331,0.2694705,0.0898374
32,-0.025842614,-0.03439744,"('unkind', 'kind')",-0.3288383,-0.4653464,-0.055297196,-0.15725665,-0.1366594,-0.2190002,-0.0823408
33,1.0301949,0.96944153,"('wrong', 'right')",0.9671337,0.9336792,0.43830237,0.30703345,0.8118769,0.7367181,-0.0751588
