,cummins_male,cummins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.36062735,-0.41533253,"('unsociable', 'sociable')",-0.5176094,-0.70035285,-0.4391184,-0.5578427,-0.1187243
1,0.6013528,0.35887915,"('unfriendly', 'friendly')",1.9526906,1.7933536,1.2770216,1.0761163,-0.2009053
2,0.28076798,0.4150864,"('unlikable', 'likable')",0.11666945,0.1884709,0.1987187,0.3017786,0.1030599
3,-0.5804196,-0.45653853,"('repellent', 'pleasant')",0.17331322,0.22794068,-0.2035532,-0.1142989,0.0892543
4,0.23979521,0.07930517,"('disliked', 'liked')",-6.3500795,-6.4847794,-3.0551422,-3.2027371,-0.1475949
5,0.48380324,0.33307925,"('distant', 'outgoing')",0.01581873,-0.030268613,0.249811,0.1514053,-0.0984057
6,-0.43231264,-0.5586123,"('distant', 'open')",0.6158574,0.5552437,0.0917724,-0.0016843,-0.0934567
7,-0.27226096,-0.13757835,"('insensitive', 'sensitive')",0.90776145,0.86603755,0.3177502,0.3642296,0.0464794
8,-0.9023511,-1.0138837,"('unaffectionate', 'affectionate')",1.1313628,0.9635208,0.1145059,-0.0251814,-0.1396873
9,0.015009742,-0.08503239,"('unaffectionate', 'caring')",1.4330618,1.2626616,0.7240358,0.5888146,-0.1352212
10,-0.7261964,-0.6264522,"('unsympathetic', 'sympathetic')",-0.09826814,-0.1484389,-0.4122323,-0.3874456,0.0247867
11,-0.045542847,0.025427364,"('unhelpful', 'helpful')",1.6656739,1.7394812,0.8100655,0.8824543,0.0723888
12,0.059710436,0.120294146,"('unsupportive', 'supportive')",-1.582862,-1.6277027,-0.7615758,-0.7537043,0.0078715
13,-0.19436115,-0.10908186,"('impolite', 'polite')",-0.6712752,-0.62232924,-0.4328182,-0.3657055,0.0671127
14,-0.32433394,-0.24677853,"('antisocial', 'social')",-0.82975584,-0.8650441,-0.5770449,-0.5559113,0.0211336
15,-0.23617375,-0.34216416,"('boring', 'funny')",0.5174766,0.46892,0.1406514,0.0633779,-0.0772735
16,-0.8451395,-0.84847826,"('unpopular', 'popular')",0.020565458,0.08544135,-0.412287,-0.3815185,0.0307685
17,-0.7176463,-0.6588591,"('nasty', 'nice')",-0.38560027,-0.32086214,-0.5516233,-0.4898606,0.0617627
18,-1.2699332,-1.2080162,"('disagreeable', 'welcoming')",-0.6228577,-0.65054655,-0.9463955,-0.9292814,0.0171141
19,-0.40511125,-0.49929577,"('inhospitable', 'hospitable')",0.2708863,0.33137682,-0.0671125,-0.0839595,-0.016847
20,-0.2782161,-0.18193729,"('rough', 'thoughtful')",1.084724,1.0680547,0.4032539,0.4430587,0.0398048
21,-0.34212685,-0.19740403,"('immoral', 'moral')",-0.9970711,-0.9211774,-0.6695989,-0.5592907,0.1103082
22,0.37357193,0.35772946,"('untrustworthy', 'trustworthy')",-1.0727025,-1.1544304,-0.3495653,-0.3983505,-0.0487852
23,0.2585665,0.2622063,"('insincere', 'sincere')",5.876083,5.8599815,3.0673246,3.0610938,-0.0062308
24,0.45700023,0.49358082,"('dishonest', 'honest')",0.9259303,0.80015963,0.6914653,0.6468703,-0.044595
25,-0.023919612,0.022629635,"('egoistic', 'altruistic')",1.397885,1.3714803,0.6869827,0.697055,0.0100723
26,0.980249,0.86267996,"('hardhearted', 'benevolent')",1.8779986,1.75695,1.4291238,1.3098149,-0.1193089
27,-0.41380435,-0.29163697,"('hardhearted', 'softhearted')",1.7102484,1.562478,0.648222,0.6354205,-0.0128015
28,-0.20810619,-0.36705634,"('disloyal', 'loyal')",0.96133363,0.79536784,0.3766137,0.2141557,-0.162458
29,0.34693336,0.250423,"('unfair', 'fair')",-0.23519951,-0.35457125,0.0558669,-0.0520741,-0.107941
30,-0.2894535,-0.14641586,"('intolerant', 'tolerant')",0.6290165,0.6798938,0.1697815,0.266739,0.0969575
31,-0.19967039,-0.29107705,"('evil', 'good')",-0.6308636,-0.72157466,-0.415267,-0.5063258,-0.0910588
32,0.21623744,0.15659067,"('unkind', 'kind')",1.006504,0.79156977,0.6113707,0.4740802,-0.1372905
33,1.047839,0.97237486,"('wrong', 'right')",-0.22941488,-0.27629837,0.4092121,0.3480383,-0.0611738
34,-0.19424626,-0.004135236,"('mean', 'honorable')",5.835606,6.06434,2.8206799,3.0301025,0.2094226
35,0.20715873,-0.0512012,"('corrupt', 'incorrupt')",0.20055547,-0.010487422,0.2038571,-0.0308443,-0.2347014
36,-0.3391704,-0.57880014,"('hostile', 'amicable')",0.18008745,-0.016515251,-0.0795415,-0.2976577,-0.2181162
37,0.64113086,0.6709239,"('fake', 'genuine')",0.73240066,0.7322053,0.6867658,0.7015646,0.0147988
38,0.20805511,0.07346623,"('untruthful', 'truthful')",-0.0130401775,-0.012060521,0.0975075,0.0307029,-0.0668046
