,howmet_male,howmet_female,tuple,aerospace_male,aerospace_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.299878,-1.4211732,"('unsociable', 'sociable')",0.07806593,-0.034321636,-0.7426168,-0.9115817,-0.6548096,-0.7890255,-0.1342159
1,-0.70889467,-0.7554514,"('unfriendly', 'friendly')",1.4800712,1.3138598,2.4505832,2.3453388,1.0739199,0.9679158,-0.1060041
2,0.6390158,0.72005284,"('unlikable', 'likable')",0.1438308,0.254112,0.7433294,0.876791,0.5087253,0.6169853,0.10826
3,-0.77918756,-0.7962275,"('repellent', 'pleasant')",-0.39357686,-0.3265312,0.107964635,0.19918123,-0.3549333,-0.3078592,0.0470741
4,0.9251786,0.8915933,"('disliked', 'liked')",-0.01924108,-0.093645245,-5.886577,-5.9765654,-1.6602132,-1.7262058,-0.0659926
5,0.5400002,0.6074173,"('distant', 'outgoing')",-0.2398034,-0.30798063,0.14355433,0.25607052,0.147917,0.1851691,0.0372521
6,0.023400275,0.12137028,"('distant', 'open')",-0.6784125,-0.747064,0.5584876,0.69502836,-0.0321749,0.0231115,0.0552864
7,-0.43929833,-0.4320489,"('insensitive', 'sensitive')",0.93743265,0.9849437,0.77741617,0.83685595,0.4251835,0.4632502,0.0380667
8,-0.38230684,-0.32568783,"('unaffectionate', 'affectionate')",0.47661772,0.44976604,1.0764825,1.0845815,0.3902645,0.4028865,0.012622
9,-0.5648594,-0.55091953,"('unaffectionate', 'caring')",0.96801424,0.89207906,1.3722078,1.4113353,0.5917875,0.5841649,-0.0076226
10,-1.3263239,-1.4032912,"('unsympathetic', 'sympathetic')",-0.08096135,-0.10597351,-0.7401063,-0.72414947,-0.7157972,-0.7444714,-0.0286742
11,-0.83183223,-0.7761246,"('unhelpful', 'helpful')",0.565659,0.57360387,1.4138577,1.5154746,0.3825615,0.4376513,0.0550898
12,-0.39580366,-0.34857792,"('unsupportive', 'supportive')",0.6301933,0.7423594,-1.6399361,-1.5676045,-0.4685155,-0.3912744,0.0772411
13,-0.3941806,-0.48577785,"('impolite', 'polite')",0.21310005,0.11193148,-0.42790827,-0.5614751,-0.2029963,-0.3117738,-0.1087775
14,-0.608878,-0.6703986,"('antisocial', 'social')",0.50624377,0.56613564,-0.80511224,-0.8887192,-0.3025822,-0.330994,-0.0284118
15,0.28671348,0.2540741,"('boring', 'funny')",0.3722745,0.27345094,0.7349911,0.68414474,0.4646597,0.4038899,-0.0607698
16,-0.112240136,-0.0639556,"('unpopular', 'popular')",0.08812578,0.065175414,0.80383736,0.90189755,0.2599077,0.3010391,0.0411314
17,0.6007857,0.61646056,"('nasty', 'nice')",0.28658956,0.2693182,-0.1931273,-0.07701667,0.231416,0.2695874,0.0381714
18,-0.27765054,-0.2333294,"('disagreeable', 'welcoming')",-0.29878086,-0.20061839,-0.29429924,-0.2521028,-0.2902435,-0.2286835,0.06156
19,0.14791706,0.20739245,"('inhospitable', 'hospitable')",-0.40744448,-0.52805626,0.52624786,0.5799933,0.0889068,0.0864432,-0.0024636
20,-0.41571963,-0.4100845,"('rough', 'thoughtful')",0.4246617,0.4807575,0.94997257,0.9333694,0.3196382,0.3346808,0.0150426
21,-0.6961344,-0.75973797,"('immoral', 'moral')",0.721568,0.64441127,-1.0245357,-0.98367965,-0.333034,-0.3663355,-0.0333015
22,0.21926723,0.18220285,"('untrustworthy', 'trustworthy')",-0.21688318,-0.27283242,-1.0663794,-1.082629,-0.3546651,-0.3910862,-0.0364211
23,-0.31682113,-0.38397175,"('insincere', 'sincere')",0.7039939,0.67520016,5.645871,5.679967,2.0110146,1.9903984,-0.0206162
24,0.3578811,0.3086319,"('dishonest', 'honest')",0.23814614,0.25727543,0.79085404,0.7774112,0.4622938,0.4477729,-0.0145209
25,0.4356207,0.4907141,"('egoistic', 'altruistic')",0.8761051,0.92853165,1.8755674,1.8155607,1.0624311,1.0782688,0.0158377
26,0.0059850123,-0.10180871,"('hardhearted', 'benevolent')",1.7827978,1.6533471,1.7781804,1.5808673,1.1889877,1.0441353,-0.1448524
27,-0.24003342,-0.19991349,"('hardhearted', 'softhearted')",0.091467075,0.12672894,1.75927,1.6988897,0.5369012,0.5419017,0.0050005
28,-0.72741574,-0.81183684,"('disloyal', 'loyal')",0.43915516,0.29429522,0.969416,0.8299022,0.2270518,0.1041202,-0.1229316
29,0.15080324,0.11856968,"('unfair', 'fair')",-0.09573218,-0.118452705,-0.046340182,-0.19845891,0.0029103,-0.066114,-0.0690243
30,-0.34120542,-0.44949475,"('intolerant', 'tolerant')",0.97739935,0.9676136,0.9941436,0.9456519,0.5434458,0.4879236,-0.0555222
31,0.13932824,0.2844894,"('evil', 'good')",-0.14279592,-0.08769005,-0.22105208,-0.24469496,-0.0748399,-0.0159652,0.0588747
32,-0.28301004,-0.340448,"('unkind', 'kind')",0.15194179,0.09907365,1.1515749,1.0145484,0.3401689,0.2577247,-0.0824442
33,1.106751,1.0743557,"('wrong', 'right')",1.3947692,1.3436927,0.035034586,-0.08846274,0.8455183,0.7765285,-0.0689898
34,0.037238143,0.076689266,"('mean', 'honorable')",0.73465097,0.9050778,5.9100804,6.1311865,2.2273232,2.3709846,0.1436614
35,1.4764503,1.4962004,"('corrupt', 'incorrupt')",-0.080986336,-0.17614733,0.25066596,0.059608117,0.5487099,0.4598871,-0.0888228
36,0.4783725,0.46278834,"('hostile', 'amicable')",-0.4616989,-0.5695821,0.5412647,0.34955934,0.1859794,0.0809219,-0.1050575
37,0.41005152,0.42488462,"('fake', 'genuine')",-0.099216916,-0.09461029,0.37102827,0.4259227,0.2272876,0.2520657,0.0247781
38,-0.088901214,-0.038472585,"('untruthful', 'truthful')",-0.4686777,-0.45621526,0.023103762,0.098141775,-0.1781584,-0.132182,0.0459764
39,0.60640556,0.6606196,"('exploitative', 'cooperative')",0.95481217,1.0151255,-0.033480816,-0.03950406,0.5092457,0.5454137,0.036168
40,0.41277334,0.3996663,"('stingy', 'generous')",-0.11380632,0.015900044,-1.1628352,-1.183088,-0.2879561,-0.2558405,0.0321156
41,0.59709847,0.5932795,"('unforgiving', 'forgiving')",-0.059191503,-0.043705434,0.14344312,0.026189003,0.2271167,0.191921,-0.0351957
42,-0.030949155,0.039039053,"('unreliable', 'reliable')",-1.6145133,-1.4511696,-3.4758787,-3.3124132,-1.7071137,-1.5748479,0.1322658
43,-0.8454771,-0.8139117,"('irresponsible', 'responsible')",0.30895245,0.3778571,0.2033292,0.31507087,-0.1110651,-0.0403279,0.0707372
44,0.83316255,0.79320276,"('prejudiced', 'unprejudiced')",-1.4151299,-1.3378695,-1.7135352,-1.6778843,-0.7651676,-0.7408504,0.0243172
45,-0.28835833,-0.32403323,"('incompetent', 'competent')",0.13847262,0.18475908,-0.23003455,-0.19231398,-0.1266401,-0.1105294,0.0161107
46,-1.1449794,-1.219678,"('uncompetitive', 'competitive')",0.29432377,0.2813112,-1.0742491,-1.1430756,-0.6416349,-0.6938141,-0.0521792
47,0.1136887,0.19949016,"('stupid', 'smart')",0.84025675,0.96919763,5.3324833,5.5200186,2.0954763,2.2295688,0.1340925
48,-0.9546299,-1.0261508,"('unintelligent', 'intelligent')",1.3276225,1.2939392,0.3115806,0.26718077,0.2281911,0.1783231,-0.049868
49,-0.457884,-0.43502003,"('unable', 'able')",-0.05849298,0.027371287,-0.08763232,0.12240384,-0.2013364,-0.0950816,0.1062548
50,0.4646904,0.57031626,"('clumsy', 'skillful')",-0.2394332,-0.27184698,0.2368243,0.29595152,0.1540272,0.1981403,0.0441131
51,-0.4601399,-0.53565073,"('uneducated', 'educated')",0.24003944,0.08623742,0.61566883,0.45473567,0.1318561,0.0017741,-0.130082
52,-0.018873483,-0.019204818,"('irrational', 'rational')",0.8662526,0.74163043,0.66175294,0.5845316,0.503044,0.4356524,-0.0673916
53,-1.0176113,-1.0059558,"('uncreative', 'creative')",1.140313,1.0420489,1.0712833,1.0330905,0.397995,0.3563945,-0.0416005
54,-0.2424653,-0.25283295,"('incapable', 'capable')",0.2636715,0.23526923,1.2951617,1.3737776,0.4387893,0.4520713,0.013282
55,-0.8754341,-0.9506679,"('incompetent', 'clever')",0.023957565,0.09113264,-0.4303667,-0.39663103,-0.4272811,-0.4187221,0.008559
56,-0.34328666,-0.38041633,"('impractical', 'practical')",0.2846194,0.37410086,-0.8016565,-0.74680936,-0.2867746,-0.2510416,0.035733
57,-1.2042308,-1.2879677,"('unimaginative', 'imaginative')",0.26007348,0.23791808,-2.4956973,-2.5558271,-1.1466182,-1.2019589,-0.0553407
58,-0.5330438,-0.5244523,"('undiscriminating', 'discriminating')",0.9310109,0.94251424,0.20722766,0.20450412,0.2017316,0.207522,0.0057904
59,0.40134564,0.5195198,"('foolish', 'wise')",0.5142527,0.501813,0.7363591,0.7765184,0.5506525,0.5992837,0.0486312
60,-1.2727826,-1.270285,"('inefficient', 'efficient')",0.3015381,0.44114903,-0.69715685,-0.547225,-0.5561337,-0.458787,0.0973467
61,-0.6846009,-0.7497414,"('illogical', 'logical')",0.7028337,0.57937056,0.18910523,0.014734954,0.0691127,-0.0518786,-0.1209913
62,-0.48340625,-0.4313946,"('incompetent', 'brilliant')",0.57783467,0.7386865,-0.25137118,0.03420189,-0.0523143,0.1138313,0.1661456
63,-0.6826324,-0.6486302,"('unperceptive', 'insightful')",0.32765833,0.34730804,0.68382317,0.8193357,0.1096164,0.1726712,0.0630548
64,0.0669261,0.021538656,"('shy', 'confident')",-0.7957332,-0.77586603,-6.8308487,-6.922709,-2.5198852,-2.5590121,-0.0391269
65,-0.9813228,-1.0262184,"('insecure', 'secure')",0.081473395,0.054163344,-0.8697655,-0.8999332,-0.5898716,-0.6239961,-0.0341245
66,0.33312306,0.37023622,"('inactive', 'active')",-0.81827587,-0.8337644,0.93908644,0.8693948,0.1513112,0.1352889,-0.0160223
67,0.52867985,0.4747184,"('doubtful', 'determined')",0.14081384,0.1815252,-0.5881572,-0.5851223,0.0271122,0.0237071,-0.0034051
68,-0.547293,-0.6223035,"('dependent', 'independent')",-0.66630286,-0.64338994,-0.6430666,-0.6184241,-0.6188875,-0.6280392,-0.0091517
69,1.6064788,1.6892815,"('lazy', 'industrious')",0.68897116,0.7472721,-0.21270233,-0.22239064,0.6942492,0.7380543,0.0438051
70,-0.5602886,-0.5185356,"('lethargic', 'energetic')",-0.3640471,-0.29951802,0.20807457,0.32727897,-0.2387537,-0.1635915,0.0751622
71,0.4058123,0.44874263,"('diffident', 'self-confident')",1.3770475,1.3889883,0.72840273,0.69053376,0.8370875,0.8427548,0.0056673
72,-0.600485,-0.5466178,"('unambitious', 'ambitious')",0.025992017,0.079903364,-0.8246764,-0.74024564,-0.4663898,-0.40232,0.0640698
73,0.85907567,0.9138557,"('helpless', 'self-reliant')",0.15463397,0.13326925,-3.1356843,-3.0224912,-0.7073248,-0.6584555,0.0488693
74,-0.32065672,-0.26821718,"('undedicated', 'dedicated')",0.5698041,0.66671705,0.21263078,0.22822355,0.153926,0.2089078,0.0549818
75,0.6733484,0.72003555,"('meek', 'impulsive')",-0.3446756,-0.38425037,-0.1926183,-0.057753302,0.0453515,0.0926773,0.0473258
76,-0.24280374,-0.25069776,"('anxious', 'daring')",-0.42281795,-0.29162464,-0.48047286,-0.31662375,-0.3820315,-0.2863154,0.0957161
77,-1.313861,-1.3069348,"('unmotivated', 'motivated')",0.3588723,0.38793755,-1.4822114,-1.3454543,-0.8124,-0.7548172,0.0575828
78,-0.96593064,-0.9074508,"('nonresilient', 'resilient')",0.42411107,0.4499275,0.44129702,0.55162436,-0.0335075,0.031367,0.0648745
79,0.61090654,0.6303058,"('wavering', 'unwavering')",-1.2741306,-1.345917,0.31069854,0.41139668,-0.1175085,-0.1014048,0.0161037
80,-0.018498302,-0.019772511,"('dominated', 'dominating')",-0.57099664,-0.5246233,-1.3273414,-1.3276312,-0.6389455,-0.624009,0.0149365
81,-1.1643866,-1.2320666,"('submissive', 'aggressive')",-0.29795742,-0.30469817,-1.3847144,-1.4167887,-0.9490194,-0.9845179,-0.0354985
82,-0.25980324,-0.26390707,"('poor', 'rich')",0.55517554,0.551133,6.2116966,6.3594146,2.169023,2.2155468,0.0465238
83,-1.3521669,-1.3061409,"('powerless', 'powerful')",-0.47109157,-0.37575853,-1.4006078,-1.4496062,-1.0746221,-1.0438352,0.0307869
84,-0.26315016,-0.27804402,"('inferior', 'superior')",0.99315953,0.98209053,0.8148338,0.7212124,0.5149477,0.4750863,-0.0398614
85,0.14127514,0.25032264,"('insignificant', 'prestigious')",0.14490043,0.14151546,1.1063762,1.1909882,0.4641839,0.5276088,0.0634249
86,-1.3716168,-1.455458,"('uninfluential', 'influential')",1.0007243,0.83866835,0.0059276074,-0.2083502,-0.121655,-0.2750466,-0.1533916
87,0.44349438,0.47699824,"('unsuccessful', 'successful')",0.7490142,0.719285,0.80264086,0.8407289,0.6650498,0.679004,0.0139542
88,-0.9468485,-0.912229,"('low', 'eminent')",-0.22247939,-0.30509892,0.07121107,0.10574042,-0.3660389,-0.3705292,-0.0044903
