,brown_male,brown_female,tuple,&_male,&_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9552499,0.76079506,"('unsociable', 'sociable')",1.0877188,0.918676,-0.35002986,-0.55086964,0.564313,0.3762004,-0.1881126
1,0.36170432,0.37526575,"('unfriendly', 'friendly')",-0.0945666,-0.10694195,1.9506109,1.8377869,0.7392495,0.7020369,-0.0372126
2,0.3590036,0.43428466,"('unlikable', 'likable')",1.4249556,1.4521041,0.46741834,0.5993873,0.7504592,0.828592,0.0781328
3,-0.39085755,-0.44471526,"('repellent', 'pleasant')",-0.3129464,-0.33822766,-0.2631682,-0.27415052,-0.322324,-0.3523645,-0.0300405
4,0.41774043,0.37964034,"('disliked', 'liked')",0.020195521,0.10524072,-5.4148617,-5.3809733,-1.6589753,-1.6320308,0.0269445
5,0.41265547,0.5342144,"('distant', 'outgoing')",-0.28925878,-0.107777975,0.48447543,0.5038755,0.202624,0.310104,0.10748
6,0.9786457,1.1069041,"('distant', 'open')",-0.52293634,-0.27541524,0.5870515,0.5842154,0.3475869,0.4719014,0.1243145
7,0.29735976,0.28472242,"('insensitive', 'sensitive')",-0.04303463,0.014890045,0.47138348,0.46022877,0.2419029,0.2532804,0.0113775
8,0.5139422,0.6123624,"('unaffectionate', 'affectionate')",0.47223452,0.4847269,0.9281114,0.8795566,0.638096,0.658882,0.020786
9,1.5039035,1.550628,"('unaffectionate', 'caring')",0.5967542,0.6281406,1.239839,1.2141184,1.1134988,1.1309624,0.0174636
10,0.1271783,-0.076735415,"('unsympathetic', 'sympathetic')",0.13526896,-0.02900938,-0.43173164,-0.5550517,-0.0564281,-0.2202655,-0.1638374
11,-0.24783093,-0.25965607,"('unhelpful', 'helpful')",-0.23259856,-0.302409,2.0607972,2.0677862,0.5267893,0.501907,-0.0248823
12,1.7211246,1.7920457,"('unsupportive', 'supportive')",1.3374854,1.455406,-1.0054994,-0.9376816,0.6843702,0.7699234,0.0855532
13,0.10250737,0.09099995,"('impolite', 'polite')",0.47603548,0.37112063,-0.42843187,-0.514791,0.050037,-0.0175568,-0.0675938
14,0.47385502,0.3564028,"('antisocial', 'social')",1.495801,1.3126308,-0.8638996,-0.96559453,0.3685855,0.2344797,-0.1341058
15,0.4335428,0.56010324,"('boring', 'funny')",0.6029798,0.63354135,0.44665918,0.43922108,0.4943939,0.5442886,0.0498947
16,-1.0153368,-0.99829924,"('unpopular', 'popular')",-0.38427243,-0.23500189,0.43210936,0.40769666,-0.3225,-0.2752015,0.0472985
17,0.19938865,0.24683297,"('nasty', 'nice')",0.28643376,0.3775563,-0.22622845,-0.1928562,0.0865313,0.1438444,0.0573131
18,-0.52912927,-0.53997445,"('disagreeable', 'welcoming')",0.33443093,0.48225054,-0.26693878,-0.3675015,-0.153879,-0.1417418,0.0121372
19,0.33236253,0.47204855,"('inhospitable', 'hospitable')",-0.83484524,-0.68269384,0.3288405,0.42022777,-0.0578807,0.0698608,0.1277415
20,-0.92928565,-0.9742317,"('rough', 'thoughtful')",0.32598186,0.33027667,1.3114327,1.2562509,0.236043,0.2040986,-0.0319444
21,0.3183806,0.20105846,"('immoral', 'moral')",1.1394143,1.0693512,-0.6645877,-0.7173598,0.2644024,0.18435,-0.0800524
22,-0.9992987,-1.1453964,"('untrustworthy', 'trustworthy')",0.13572332,0.0787998,-1.1347761,-1.2254497,-0.6661172,-0.7640154,-0.0978982
23,-0.5677229,-0.68083465,"('insincere', 'sincere')",0.07964927,-0.017244719,5.253599,5.1064925,1.5885084,1.469471,-0.1190374
24,0.78607094,0.69540876,"('dishonest', 'honest')",0.5321797,0.5302891,0.68304265,0.610772,0.6670977,0.6121566,-0.0549411
25,1.0099823,1.1102223,"('egoistic', 'altruistic')",-0.0070498735,0.03540878,1.2304082,1.2506775,0.7444469,0.7987695,0.0543226
26,0.4138975,0.36147174,"('hardhearted', 'benevolent')",1.7526479,1.5971043,2.0103416,1.9306934,1.3922957,1.2964231,-0.0958726
27,-0.69939035,-0.5825683,"('hardhearted', 'softhearted')",-0.5812571,-0.4283243,1.2714374,1.1725365,-0.00307,0.0538813,0.0569513
28,0.54933167,0.33125114,"('disloyal', 'loyal')",0.6322356,0.41973948,0.78599405,0.6053908,0.6558537,0.4521271,-0.2037266
29,0.476007,0.44631758,"('unfair', 'fair')",-0.33139014,-0.2881387,-0.52099246,-0.64938,-0.1254585,-0.1637337,-0.0382752
30,0.18139173,0.13402097,"('intolerant', 'tolerant')",0.3139899,0.2923159,1.3065747,1.164439,0.6006521,0.5302586,-0.0703935
31,-0.721838,-0.5288376,"('evil', 'good')",-0.60486305,-0.36670116,-0.65040237,-0.66624767,-0.6590345,-0.5205955,0.138439
32,0.65638393,0.5909423,"('unkind', 'kind')",0.80346775,0.7348839,0.5898765,0.5000516,0.6832427,0.6086259,-0.0746168
33,1.115389,1.0957831,"('wrong', 'right')",0.61660993,0.6753384,-0.080693156,-0.06987701,0.5504353,0.5670815,0.0166462
34,-1.4065846,-1.283384,"('mean', 'honorable')",0.22757736,0.39182985,5.948736,5.961096,1.5899096,1.6898473,0.0999377
