,cooper_male,cooper_female,tuple,industries_male,industries_female,plc_male,plc_female,average_male,average_female,female-male
19,-0.07939413,-0.08837357,"('inhospitable', 'hospitable')",-0.5971107,-0.6593528,-0.012094413,-0.15401149,-0.2295331,-0.3005793,-0.0710462
20,0.31632084,0.43418655,"('rough', 'thoughtful')",-0.1090823,0.027319968,1.140505,1.1748133,0.4492478,0.5454399,0.0961921
21,0.13281739,0.23847643,"('immoral', 'moral')",-0.9562731,-0.890948,-1.5297532,-1.4070113,-0.784403,-0.6864943,0.0979087
22,-0.16915175,-0.14505172,"('untrustworthy', 'trustworthy')",-1.4658451,-1.4105756,-0.620932,-0.6160706,-0.7519763,-0.7238994,0.0280769
23,0.46750197,0.49206775,"('insincere', 'sincere')",-1.1349227,-1.1120516,4.6737614,4.5420856,1.3354468,1.3073672,-0.0280796
24,0.78942686,0.775977,"('dishonest', 'honest')",-0.7412387,-0.7220009,0.8439169,0.7720239,0.2973683,0.2753333,-0.022035
25,0.33336085,0.316111,"('egoistic', 'altruistic')",0.3229998,0.3098665,1.1942674,1.1105211,0.616876,0.5788329,-0.0380431
26,1.472242,1.3860623,"('hardhearted', 'benevolent')",1.7223964,1.6215833,2.6565573,2.5306885,1.9503984,1.8461113,-0.1042871
27,-0.37958866,-0.44258,"('hardhearted', 'softhearted')",-0.22531357,-0.30323157,0.69771844,0.49856004,0.0309387,-0.0824172,-0.1133559
28,0.39736903,0.30828962,"('disloyal', 'loyal')",0.08596529,0.094701745,1.0997784,1.0074574,0.5277042,0.4701496,-0.0575546
29,0.3834707,0.41594702,"('unfair', 'fair')",-1.2095535,-1.20381,-0.46053925,-0.5854195,-0.428874,-0.4577608,-0.0288868
30,0.40366644,0.32870066,"('intolerant', 'tolerant')",0.63788676,0.61182445,0.37596887,0.37029624,0.4725074,0.4369404,-0.035567
31,-0.5670894,-0.5105457,"('evil', 'good')",-0.19880877,-0.23103115,0.11857156,-0.011082685,-0.2157755,-0.2508865,-0.035111
32,0.2919696,0.21168578,"('unkind', 'kind')",-0.4863252,-0.57134885,0.5514814,0.4329326,0.1190419,0.0244232,-0.0946187
33,-0.26609686,-0.3909242,"('wrong', 'right')",0.80676347,0.7043005,0.39376235,0.27530438,0.3114763,0.1962269,-0.1152494
34,-0.49898362,-0.3161615,"('mean', 'honorable')",-0.32453346,-0.21366137,4.2273784,4.259254,1.1346204,1.2431437,0.1085233
35,-0.4444639,-0.51721,"('corrupt', 'incorrupt')",-0.24963294,-0.3491123,0.002381933,-0.1709492,-0.2305716,-0.3457572,-0.1151856
36,-0.5930602,-0.5652299,"('hostile', 'amicable')",-0.11312346,-0.17460418,1.2850353,1.0215076,0.1929505,0.0938912,-0.0990593
37,0.47420523,0.48873985,"('fake', 'genuine')",0.24399807,0.28041857,0.57157874,0.5510718,0.4299273,0.4400767,0.0101494
38,-0.16763833,-0.21078956,"('untruthful', 'truthful')",-0.30807537,-0.34652913,0.5567702,0.54099536,0.0270188,-0.0054411,-0.0324599
39,1.6271933,1.6694694,"('exploitative', 'cooperative')",-0.6582401,-0.5295656,0.15838483,0.13950919,0.3757794,0.426471,0.0506916
40,0.446108,0.4437648,"('stingy', 'generous')",0.5881844,0.6345215,-1.286778,-1.3540387,-0.0841618,-0.0919175,-0.0077557
41,0.92344797,0.91835386,"('unforgiving', 'forgiving')",-0.85296416,-0.8487055,0.64719343,0.6256333,0.2392257,0.2317606,-0.0074651
42,-0.044393376,0.11322752,"('unreliable', 'reliable')",0.0803167,0.19149691,-2.0299914,-1.9833325,-0.6646893,-0.559536,0.1051533
43,0.6635987,0.7074353,"('irresponsible', 'responsible')",-0.46778235,-0.36965847,0.839584,0.8738827,0.3451335,0.4038865,0.058753
44,-0.438513,-0.32134414,"('prejudiced', 'unprejudiced')",-0.8195244,-0.7279191,-1.7326092,-1.7145106,-0.9968822,-0.921258,0.0756242
45,0.39436597,0.34777233,"('incompetent', 'competent')",0.09374187,0.18763836,1.1125253,1.1031556,0.5335444,0.5461888,0.0126444
46,-0.05711352,0.0027980236,"('uncompetitive', 'competitive')",0.20466793,0.26705799,-0.7841424,-0.7448777,-0.212196,-0.1583406,0.0538554
47,-0.48136163,-0.3921833,"('stupid', 'smart')",-0.2937574,-0.20631728,4.739436,4.778861,1.321439,1.3934534,0.0720144
48,0.21998276,0.20941511,"('unintelligent', 'intelligent')",-0.45192277,-0.46349454,-0.086568505,-0.047407147,-0.1061695,-0.1004955,0.005674
49,-0.38528824,-0.29775882,"('unable', 'able')",-0.109723195,-0.025292713,-0.79647374,-0.67589533,-0.4304951,-0.3329823,0.0975128
50,-0.28178367,-0.23721586,"('clumsy', 'skillful')",0.31305966,0.3362412,-0.17269427,-0.26403886,-0.0471394,-0.0550045,-0.0078651
51,-0.55970985,-0.6633955,"('uneducated', 'educated')",-0.34562734,-0.3800005,-0.02481294,-0.04481859,-0.3100501,-0.3627382,-0.0526881
52,-0.25326943,-0.33433005,"('irrational', 'rational')",-0.78057444,-0.8845261,-0.09841931,-0.24889243,-0.3774211,-0.4892495,-0.1118284
53,-0.010939116,0.0818742,"('uncreative', 'creative')",-0.29221287,-0.31605047,0.93411636,0.83853745,0.2103215,0.2014537,-0.0088678
54,-0.12547773,-0.13292333,"('incapable', 'capable')",-0.40060252,-0.4560966,0.5911362,0.5218105,0.0216853,-0.0224031,-0.0440884
55,0.1948476,0.16004129,"('incompetent', 'clever')",-0.8850935,-0.7944523,-0.21817681,-0.09584213,-0.3028076,-0.2434177,0.0593899
56,1.1396416,1.1315272,"('impractical', 'practical')",1.0215303,1.0154661,0.46859056,0.59752464,0.8765875,0.9148393,0.0382518
57,0.79081804,0.687596,"('unimaginative', 'imaginative')",0.41611817,0.34206277,-1.3071934,-1.2639489,-0.0334191,-0.0780967,-0.0446776
58,0.32493636,0.36466363,"('undiscriminating', 'discriminating')",0.4933334,0.5453668,0.7416504,0.8028289,0.5199734,0.5709531,0.0509797
59,-0.41258776,-0.45018625,"('foolish', 'wise')",0.18682343,0.18477815,0.16750401,0.112737015,-0.0194201,-0.0508904,-0.0314703
60,0.42046928,0.4827726,"('inefficient', 'efficient')",-0.09152608,0.045944795,-0.5864704,-0.347114,-0.0858424,0.0605345,0.1463769
61,-0.43152353,-0.5339434,"('illogical', 'logical')",-0.9770608,-1.0286131,0.8705429,0.7546027,-0.1793472,-0.2693179,-0.0899707
62,-0.35730827,-0.31072438,"('incompetent', 'brilliant')",-0.106314614,0.0061962213,0.30079377,0.43617797,-0.0542764,0.0438833,0.0981597
63,-1.1777852,-1.1645913,"('unperceptive', 'insightful')",-0.5814608,-0.49674296,0.8429564,0.9087674,-0.3054298,-0.2508556,0.0545742
64,-0.16749462,-0.21328011,"('shy', 'confident')",0.2983425,0.31657875,-5.471569,-5.3282123,-1.7802404,-1.7416379,0.0386025
65,0.35621595,0.3313577,"('insecure', 'secure')",-1.1160575,-1.0867896,0.02750609,0.12002422,-0.2441118,-0.2118026,0.0323092
66,-0.3365444,-0.32951894,"('inactive', 'active')",0.25981328,0.19982335,1.2302576,1.1298509,0.3845088,0.3333851,-0.0511237
67,0.4990423,0.45207214,"('doubtful', 'determined')",0.18786147,0.18948004,-0.56692,-0.48721042,0.0399946,0.0514473,0.0114527
68,-0.9358439,-0.9900198,"('dependent', 'independent')",-1.6298498,-1.5707903,-1.1133999,-1.1103501,-1.2263645,-1.2237201,0.0026444
69,0.13394193,0.1524626,"('lazy', 'industrious')",2.0386477,2.0284882,0.23112614,0.1892038,0.8012385,0.7900515,-0.011187
70,1.0215131,1.023724,"('lethargic', 'energetic')",-0.00031099468,0.03267053,0.31743512,0.37215635,0.4462124,0.4761836,0.0299712
71,0.6275286,0.53099287,"('diffident', 'self-confident')",0.45730177,0.42260775,0.78605187,0.6533476,0.6236274,0.5356494,-0.087978
72,-0.521215,-0.55604565,"('unambitious', 'ambitious')",-0.30422127,-0.29371923,0.4618158,0.53228396,-0.1212068,-0.105827,0.0153798
73,0.76249987,0.8212541,"('helpless', 'self-reliant')",1.3251156,1.3067292,-2.4416468,-2.4490414,-0.1180104,-0.1070193,0.0109911
74,1.9047995,1.9592054,"('undedicated', 'dedicated')",0.7262414,0.8487785,1.0385602,1.0151844,1.2232003,1.2743894,0.0511891
75,-0.24421656,-0.2229315,"('meek', 'impulsive')",0.306919,0.25185883,-0.43167752,-0.4278834,-0.1229917,-0.1329854,-0.0099937
76,0.28268334,0.3905843,"('anxious', 'daring')",-0.5393519,-0.36420092,-0.5997835,-0.44845104,-0.285484,-0.1406892,0.1447948
77,-0.081362575,0.05714902,"('unmotivated', 'motivated')",-0.084386304,0.022887066,-1.1452687,-1.0005047,-0.4370058,-0.3068229,0.1301829
78,-0.6702842,-0.5315556,"('nonresilient', 'resilient')",0.18164255,0.3026414,0.38590512,0.402844,-0.0342455,0.0579766,0.0922221
79,0.16656676,0.19320069,"('wavering', 'unwavering')",-0.13020006,-0.1888878,0.39609236,0.27509776,0.144153,0.0931369,-0.0510161
80,-0.47714752,-0.49221447,"('dominated', 'dominating')",0.13415715,0.27817166,0.30933356,0.4768211,-0.0112189,0.0875928,0.0988117
81,0.21369445,0.13127886,"('submissive', 'aggressive')",0.66825277,0.6380169,-1.0049496,-0.7844584,-0.0410008,-0.0050542,0.0359466
82,-0.7149151,-0.6283222,"('poor', 'rich')",-0.72946775,-0.6793746,4.9996066,5.005502,1.1850746,1.2326018,0.0475272
83,-0.8436122,-0.83112234,"('powerless', 'powerful')",0.16498302,0.20121291,-0.8145076,-0.7734666,-0.4977123,-0.467792,0.0299203
84,0.8739385,0.84507596,"('inferior', 'superior')",-0.2229091,-0.2371354,0.3775823,0.40518662,0.3428706,0.3377091,-0.0051615
85,-0.16438147,-0.05941543,"('insignificant', 'prestigious')",0.22339927,0.16268103,0.43896157,0.27913922,0.1659931,0.1274683,-0.0385248
86,-0.15086544,-0.24768467,"('uninfluential', 'influential')",-0.27961862,-0.3744664,0.27831477,0.24890883,-0.0507231,-0.1244141,-0.073691
87,0.26395607,0.23126766,"('unsuccessful', 'successful')",1.0846528,1.0636475,1.6452909,1.7191424,0.9979666,1.0046859,0.0067193
88,-0.64922124,-0.65753835,"('low', 'eminent')",0.09703349,0.0021244287,0.3503022,0.366909,-0.0672952,-0.0961683,-0.0288731
