,brookfield_male,brookfield_female,tuple,property_male,property_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.48358864,-0.6265022,"('unsociable', 'sociable')",0.5706343,0.39634517,0.3447783,0.21758574,0.0947784,-0.013240315,0.1316506,-0.0064529,-0.1381035
1,-0.96480566,-1.0087454,"('unfriendly', 'friendly')",-1.0341253,-1.0447115,-0.5185434,-0.4188341,1.7991408,1.6635947,-0.1795834,-0.2021741,-0.0225907
2,0.012364082,0.12167682,"('unlikable', 'likable')",0.65193725,0.76867414,1.0354098,1.181997,0.6477814,0.76071036,0.5868731,0.7082646,0.1213915
3,0.0606703,0.11008561,"('repellent', 'pleasant')",-0.3543235,-0.29689914,0.2854628,0.3839308,0.39483985,0.50791365,0.0966624,0.1762577,0.0795953
4,0.31333473,0.29276568,"('disliked', 'liked')",-0.5621889,-0.5656287,-0.26869053,-0.25288814,-6.6261005,-6.5605817,-1.7859113,-1.7715832,0.0143281
5,-0.39476672,-0.29718214,"('distant', 'outgoing')",-0.77061296,-0.71379304,-0.85271025,-0.70789206,-0.42156696,-0.41393116,-0.6099142,-0.5331996,0.0767146
6,-0.3183025,-0.19490437,"('distant', 'open')",-0.8100652,-0.7739606,-0.9334958,-0.7879671,0.29194242,0.28184384,-0.4424803,-0.3687471,0.0737332
7,0.20968305,0.18529694,"('insensitive', 'sensitive')",0.8228674,0.8739904,0.9950003,1.1274625,1.3780982,1.4059795,0.8514122,0.8981824,0.0467702
8,-0.74088365,-0.73835564,"('unaffectionate', 'affectionate')",-0.05468113,-0.017121613,-0.66682166,-0.5664503,0.8857096,0.7926891,-0.1441692,-0.1323096,0.0118596
9,-0.59729064,-0.62518203,"('unaffectionate', 'caring')",0.47342122,0.4812185,-0.36059126,-0.26028094,1.4624058,1.4566163,0.2444863,0.2630929,0.0186066
10,-0.4927666,-0.5513148,"('unsympathetic', 'sympathetic')",0.382706,0.3612891,0.03682466,0.09287983,0.58952874,0.5796394,0.1290732,0.1206234,-0.0084498
11,-0.2199062,-0.25538263,"('unhelpful', 'helpful')",0.15498248,0.15120809,-0.48020384,-0.42454457,2.228118,2.2776434,0.4207476,0.4372311,0.0164835
12,0.44775385,0.44286945,"('unsupportive', 'supportive')",1.1952231,1.2961934,-0.3012465,-0.11452527,-1.4792324,-1.4029168,-0.0343755,0.0554052,0.0897807
13,0.48882046,0.4497235,"('impolite', 'polite')",0.9728594,0.89940655,0.56831807,0.51558197,0.0577737,0.03665208,0.5219429,0.475341,-0.0466019
14,-0.07473928,-0.09325571,"('antisocial', 'social')",1.3083459,1.2694614,0.27720216,0.30428353,-0.11725663,-0.09571885,0.348388,0.3461926,-0.0021954
15,-0.25519064,-0.2894078,"('boring', 'funny')",0.041153558,0.004213799,1.0441979,1.0642685,0.43352157,0.44498456,0.3159206,0.3060148,-0.0099058
