,citigroup_male,citigroup_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6333178,-0.58813524,"('unsociable', 'sociable')",-0.66933566,-0.7644107,-0.6513268,-0.676273,-0.0249462
1,-0.35205078,-0.41327098,"('unfriendly', 'friendly')",1.8434463,1.7600458,0.7456977,0.6733874,-0.0723103
2,1.7043155,1.7669973,"('unlikable', 'likable')",0.8601747,0.9871586,1.2822452,1.3770779,0.0948327
3,-0.72848064,-0.5796283,"('repellent', 'pleasant')",0.21554835,0.26863325,-0.2564662,-0.1554975,0.1009687
4,0.26585886,0.13389802,"('disliked', 'liked')",-6.255069,-6.3972497,-2.9946051,-3.1316757,-0.1370706
5,0.51974607,0.48557395,"('distant', 'outgoing')",0.023366924,0.02620719,0.2715565,0.2558906,-0.0156659
6,0.13605201,0.11338283,"('distant', 'open')",0.6696836,0.6376909,0.4028678,0.3755369,-0.0273309
7,-0.87383664,-0.6774852,"('insensitive', 'sensitive')",0.33210438,0.41977736,-0.2708661,-0.1288539,0.1420122
8,-0.5181967,-0.5888199,"('unaffectionate', 'affectionate')",0.88843894,0.8417402,0.1851211,0.1264601,-0.058661
9,-0.16855888,-0.16835652,"('unaffectionate', 'caring')",1.1975225,1.2086022,0.5144818,0.5201228,0.005641
10,-1.689593,-1.5079693,"('unsympathetic', 'sympathetic')",-0.6741106,-0.6260781,-1.1818517,-1.0670238,0.1148279
11,-0.71685255,-0.56853455,"('unhelpful', 'helpful')",1.2518531,1.376117,0.2675003,0.4037912,0.1362909
12,-0.032705616,0.1990247,"('unsupportive', 'supportive')",-1.8514675,-1.773703,-0.9420866,-0.7873392,0.1547474
13,-1.322395,-1.1446398,"('impolite', 'polite')",-0.92158246,-0.9020311,-1.1219888,-1.0233355,0.0986533
14,0.2591989,0.36760694,"('antisocial', 'social')",-0.7469543,-0.8041824,-0.2438777,-0.2182877,0.02559
15,0.5147332,0.38273686,"('boring', 'funny')",0.49703455,0.4444514,0.5058839,0.4135941,-0.0922898
16,0.042578507,0.064466774,"('unpopular', 'popular')",0.55140555,0.52907586,0.296992,0.2967713,-0.0002207
17,0.35312885,0.43609226,"('nasty', 'nice')",-0.50709814,-0.45208183,-0.0769846,-0.0079948,0.0689898
18,-0.25990954,-0.17621467,"('disagreeable', 'welcoming')",-0.42473343,-0.41159496,-0.3423215,-0.2939048,0.0484167
19,-0.6808255,-0.6965316,"('inhospitable', 'hospitable')",-0.010748311,0.12135137,-0.3457869,-0.2875901,0.0581968
20,0.55618685,0.67618465,"('rough', 'thoughtful')",1.3610198,1.3022327,0.9586034,0.9892087,0.0306053
21,-0.46536204,-0.39093623,"('immoral', 'moral')",-0.8683377,-0.8092959,-0.6668499,-0.6001161,0.0667338
22,-0.54143864,-0.53345907,"('untrustworthy', 'trustworthy')",-1.0887964,-1.1564462,-0.8151175,-0.8449526,-0.0298351
23,-1.2217181,-1.0855011,"('insincere', 'sincere')",5.315504,5.258318,2.0468931,2.0864084,0.0395153
24,-0.6528451,-0.61146104,"('dishonest', 'honest')",0.7132567,0.6867676,0.0302058,0.0376533,0.0074475
25,0.6165556,0.58794785,"('egoistic', 'altruistic')",1.7830831,1.66937,1.1998193,1.128659,-0.0711603
26,1.3249416,1.2606249,"('hardhearted', 'benevolent')",1.9768168,1.8623376,1.6508791,1.5614812,-0.0893979
27,0.5203304,0.6813571,"('hardhearted', 'softhearted')",1.528447,1.4634804,1.0243888,1.0724187,0.0480299
28,-0.51919633,-0.65930897,"('disloyal', 'loyal')",0.8576246,0.7360579,0.1692141,0.0383745,-0.1308396
29,-0.048458964,-0.13184784,"('unfair', 'fair')",-0.25468686,-0.4151548,-0.1515729,-0.2735013,-0.1219284
30,-0.065261744,0.0125372335,"('intolerant', 'tolerant')",1.020896,1.0177994,0.4778171,0.5151683,0.0373512
31,0.24361879,0.23013861,"('evil', 'good')",-0.5943125,-0.69080037,-0.1753469,-0.2303309,-0.054984
32,-0.47916445,-0.4227959,"('unkind', 'kind')",0.6636839,0.5384536,0.0922597,0.0578288,-0.0344309
33,0.8731479,0.7377547,"('wrong', 'right')",-0.19239742,-0.28125814,0.3403752,0.2282483,-0.1121269
34,-0.31899118,-0.084586635,"('mean', 'honorable')",5.817998,6.015802,2.7495034,2.9656076,0.2161042
35,0.7835456,0.56202966,"('corrupt', 'incorrupt')",0.31981954,0.11194544,0.5516826,0.3369876,-0.214695
36,0.56067836,0.31220984,"('hostile', 'amicable')",0.74161714,0.48139325,0.6511477,0.3968015,-0.2543462
37,-0.17493266,-0.10336654,"('fake', 'genuine')",0.32025468,0.39494637,0.072661,0.1457899,0.0731289
38,-0.73946023,-0.6825715,"('untruthful', 'truthful')",-0.23530114,-0.1682198,-0.4873807,-0.4253956,0.0619851
39,1.5209401,1.6357402,"('exploitative', 'cooperative')",0.05052026,0.043822013,0.7857302,0.8397811,0.0540509
40,0.49486926,0.50636685,"('stingy', 'generous')",-1.2782892,-1.384857,-0.39171,-0.4392451,-0.0475351
41,-0.111454844,-0.050425537,"('unforgiving', 'forgiving')",0.18511376,0.063642055,0.0368295,0.0066083,-0.0302212
42,0.9440136,1.1249378,"('unreliable', 'reliable')",-2.676769,-2.5641663,-0.8663777,-0.7196143,0.1467634
43,-0.7276928,-0.48649,"('irresponsible', 'responsible')",0.16540274,0.2669633,-0.281145,-0.1097634,0.1713816
44,0.63413805,0.6395516,"('prejudiced', 'unprejudiced')",-1.3849517,-1.3571275,-0.3754068,-0.358788,0.0166188
45,-1.2676079,-1.1564636,"('incompetent', 'competent')",-0.3239704,-0.37795073,-0.7957892,-0.7672071,0.0285821
46,-1.3283728,-1.1618466,"('uncompetitive', 'competitive')",-1.1564598,-1.1221918,-1.2424164,-1.1420193,0.1003971
47,-0.16598293,0.03223647,"('stupid', 'smart')",5.4146404,5.5200014,2.6243289,2.776119,0.1517901
48,-0.87363535,-0.8313236,"('unintelligent', 'intelligent')",0.31276792,0.39650476,-0.2804337,-0.2174094,0.0630243
49,-0.8670912,-0.7530134,"('unable', 'able')",-0.4484492,-0.2723437,-0.6577702,-0.5126785,0.1450917
50,0.4010575,0.4179725,"('clumsy', 'skillful')",0.05606609,0.06393133,0.2285618,0.2409519,0.0123901
51,-1.2529291,-1.2698454,"('uneducated', 'educated')",0.5019642,0.49761015,-0.3754824,-0.3861176,-0.0106352
52,0.8858294,0.51076794,"('irrational', 'rational')",0.59517926,0.36615074,0.7405043,0.4384593,-0.302045
53,-0.9503243,-0.91992384,"('uncreative', 'creative')",1.1113135,1.0818875,0.0804946,0.0809818,0.0004872
54,0.11310324,0.09367478,"('incapable', 'capable')",1.0323554,1.1100379,0.5727293,0.6018564,0.0291271
55,-1.2107042,-1.0450519,"('incompetent', 'clever')",-0.15052241,-0.12750262,-0.6806133,-0.5862772,0.0943361
56,-0.51300156,-0.40173012,"('impractical', 'practical')",-0.1039958,-0.07823324,-0.3084987,-0.2399817,0.068517
57,-1.1403985,-1.1206154,"('unimaginative', 'imaginative')",-2.4913464,-2.515073,-1.8158724,-1.8178442,-0.0019718
58,0.4469417,0.45343205,"('undiscriminating', 'discriminating')",0.24122818,0.2349695,0.3440849,0.3442008,0.0001159
59,0.84889716,0.6805982,"('foolish', 'wise')",0.6344703,0.59321284,0.7416837,0.6369056,-0.1047781
60,-0.48579523,-0.24064913,"('inefficient', 'efficient')",-0.67676723,-0.44472674,-0.5812812,-0.3426879,0.2385933
61,0.00037071854,-0.10694798,"('illogical', 'logical')",0.44955027,0.27604893,0.2249605,0.0845505,-0.14041
62,0.06925371,0.27579176,"('incompetent', 'brilliant')",-0.024227628,0.17333767,0.022513,0.2245647,0.2020517
63,-0.31270623,-0.09370133,"('unperceptive', 'insightful')",0.6014806,0.7703302,0.1443872,0.3383144,0.1939272
64,0.23000059,0.22130734,"('shy', 'confident')",-6.878824,-6.857966,-3.3244119,-3.3183293,0.0060826
65,-0.46186227,-0.5225811,"('insecure', 'secure')",-0.5648945,-0.5487387,-0.5133784,-0.5356599,-0.0222815
66,1.0432414,1.044037,"('inactive', 'active')",1.2281342,1.2108679,1.1356878,1.1274524,-0.0082354
67,0.86377764,0.85367966,"('doubtful', 'determined')",-0.5704178,-0.49496627,0.1466799,0.1793567,0.0326768
68,-0.8658963,-0.95644933,"('dependent', 'independent')",-0.7160944,-0.681203,-0.7909954,-0.8188262,-0.0278308
69,1.8719555,1.7912939,"('lazy', 'industrious')",-0.54747903,-0.5269936,0.6622382,0.6321502,-0.030088
70,-0.44366834,-0.23262693,"('lethargic', 'energetic')",0.39236975,0.5222077,-0.0256493,0.1447904,0.1704397
71,0.3330109,0.41348433,"('diffident', 'self-confident')",0.6123541,0.6349794,0.4726825,0.5242319,0.0515494
72,-0.3926061,-0.3760731,"('unambitious', 'ambitious')",-0.6286153,-0.5796091,-0.5106107,-0.4778411,0.0327696
73,1.492315,1.4064144,"('helpless', 'self-reliant')",-2.8579419,-2.813076,-0.6828134,-0.7033308,-0.0205174
74,0.04666245,0.105469786,"('undedicated', 'dedicated')",0.4510374,0.45740727,0.2488499,0.2814385,0.0325886
75,0.31268364,0.2815706,"('meek', 'impulsive')",-0.2006471,-0.1581535,0.0560183,0.0617086,0.0056903
76,0.19222158,0.42056972,"('anxious', 'daring')",0.06709254,0.193127,0.1296571,0.3068483,0.1771912
77,-0.29192853,-0.22339547,"('unmotivated', 'motivated')",-1.3963993,-1.2405871,-0.8441639,-0.7319913,0.1121726
78,-0.54261893,-0.38254207,"('nonresilient', 'resilient')",-0.22387305,-0.06672479,-0.383246,-0.2246334,0.1586126
79,-0.26455024,-0.36973926,"('wavering', 'unwavering')",0.09084627,0.107223436,-0.086852,-0.1312579,-0.0444059
80,0.057468235,0.094785005,"('dominated', 'dominating')",-1.2439785,-1.177347,-0.5932552,-0.541281,0.0519742
81,-0.43181798,-0.36340553,"('submissive', 'aggressive')",-1.0498043,-0.9594178,-0.7408112,-0.6614116,0.0793996
