,dentsply_male,dentsply_female,tuple,sirona_male,sirona_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.20784354,-0.21172675,"('unsociable', 'sociable')",-0.121632874,-0.14003281,-0.060002472,-0.15128018,-0.1298263,-0.1676799,-0.0378536
1,-2.1411958,-2.114068,"('unfriendly', 'friendly')",-1.3657361,-1.3443354,1.4675871,1.2397761,-0.6797816,-0.7395425,-0.0597609
2,-0.094453186,-0.1184818,"('unlikable', 'likable')",0.42578116,0.3532524,0.35360277,0.4169741,0.2283102,0.2172482,-0.011062
3,-0.7997042,-0.6808312,"('repellent', 'pleasant')",-0.5984145,-0.26021045,0.21494998,0.3866802,-0.3943896,-0.1847872,0.2096024
4,-1.2586637,-1.2038187,"('disliked', 'liked')",-0.8429567,-0.694861,-6.975974,-6.927585,-3.0258649,-2.9420884,0.0837765
5,-1.7368044,-1.6999364,"('distant', 'outgoing')",-1.6997422,-1.8089106,-0.829483,-0.90865505,-1.4220098,-1.4725006,-0.0504908
6,-2.1751397,-2.120456,"('distant', 'open')",-2.041809,-2.1003387,-0.30676693,-0.42454857,-1.5079052,-1.5484478,-0.0405426
7,-0.61613727,-0.4596866,"('insensitive', 'sensitive')",-0.2512257,0.047351964,0.54123104,0.6702128,-0.1087106,0.0859594,0.19467
8,-1.206511,-1.2785519,"('unaffectionate', 'affectionate')",-0.4614713,-0.4819578,0.6119982,0.39137143,-0.3519947,-0.4563794,-0.1043847
9,-1.7911891,-1.7485645,"('unaffectionate', 'caring')",-1.3225092,-1.1813519,1.0169111,0.9496412,-0.698929,-0.6600917,0.0388373
10,-0.8969254,-0.74344456,"('unsympathetic', 'sympathetic')",-0.241212,0.063444406,0.2667606,0.4132433,-0.2904589,-0.088919,0.2015399
11,0.018686783,0.068654835,"('unhelpful', 'helpful')",0.55916643,0.76149434,2.4404318,2.6897788,1.006095,1.1733093,0.1672143
12,-0.9666104,-0.7902336,"('unsupportive', 'supportive')",-0.5845152,-0.15499923,-1.9047402,-1.7922589,-1.1519553,-0.9124972,0.2394581
13,0.7574954,0.74314225,"('impolite', 'polite')",0.9459449,0.97580725,0.07213959,0.241498,0.59186,0.6534825,0.0616225
14,0.95516735,0.9805753,"('antisocial', 'social')",0.86134577,0.9393518,-0.20964529,-0.12787826,0.5356226,0.5973496,0.061727
15,0.44041187,0.34166908,"('boring', 'funny')",0.37794265,0.23845534,0.5514961,0.48313823,0.4566169,0.3544209,-0.102196
16,-1.2235919,-1.1333085,"('unpopular', 'popular')",-0.81426454,-0.7081151,0.081266955,0.110780306,-0.6521965,-0.5768811,0.0753154
17,0.011216534,0.075241186,"('nasty', 'nice')",0.13138472,0.18107386,-0.42912823,-0.37507188,-0.095509,-0.0395856,0.0559234
18,-0.872302,-0.797516,"('disagreeable', 'welcoming')",0.058254983,0.2834326,-0.47321,-0.44327953,-0.4290857,-0.319121,0.1099647
19,-1.3169124,-1.2155486,"('inhospitable', 'hospitable')",-1.6780523,-1.5550916,-0.575127,-0.48369062,-1.1900306,-1.084777,0.1052536
20,-0.29921192,-0.21747576,"('rough', 'thoughtful')",-0.039738268,0.1458629,1.1226887,1.080407,0.2612462,0.3362647,0.0750185
21,0.33391118,0.4898689,"('immoral', 'moral')",0.5275021,0.61190605,-0.43235058,-0.20776072,0.1430209,0.2980047,0.1549838
22,0.30134064,0.27888507,"('untrustworthy', 'trustworthy')",0.6961766,0.79338557,-0.60876197,-0.6128291,0.1295851,0.1531472,0.0235621
23,-0.118833326,-0.07617654,"('insincere', 'sincere')",-0.09973097,0.12591979,6.271145,6.302518,2.0175268,2.1174204,0.0998936
24,-0.46584493,-0.45175037,"('dishonest', 'honest')",-0.24317022,-0.25196838,1.1889099,1.1891842,0.1599649,0.1618218,0.0018569
25,-0.99135363,-0.9920255,"('egoistic', 'altruistic')",-1.0218158,-1.139034,0.91520935,0.73312396,-0.3659867,-0.4659785,-0.0999918
26,-0.396857,-0.5377246,"('hardhearted', 'benevolent')",0.069182575,-0.10026354,1.4583045,1.1837065,0.3768767,0.1819061,-0.1949706
27,-0.4827754,-0.49137735,"('hardhearted', 'softhearted')",0.12718694,0.26248208,1.459107,1.3223428,0.3678395,0.3644825,-0.003357
28,-0.7964244,-0.70286304,"('disloyal', 'loyal')",-0.29048723,-0.25436962,1.4803251,1.3822415,0.1311378,0.1416696,0.0105318
29,-0.7675084,-0.6988316,"('unfair', 'fair')",-0.92492926,-0.9602106,-0.24058698,-0.5256666,-0.6443415,-0.7282363,-0.0838948
30,1.107097,1.1429319,"('intolerant', 'tolerant')",1.0861604,1.0633496,1.7306306,1.898834,1.3079627,1.368372,0.0604093
31,-2.1724098,-2.0095937,"('evil', 'good')",-1.6181799,-1.4219999,-1.6056551,-1.7632924,-1.7987483,-1.7316287,0.0671196
32,0.35825107,0.32580388,"('unkind', 'kind')",0.4994448,0.4012897,1.5410355,1.3728957,0.7995772,0.6999965,-0.0995807
33,-0.5331525,-0.57867616,"('wrong', 'right')",-0.79054177,-0.8165839,-1.2209637,-1.3341857,-0.8482193,-0.9098153,-0.061596
34,0.1241816,0.3218787,"('mean', 'honorable')",-0.006747606,0.10029501,6.250975,6.514688,2.1228031,2.3122872,0.1894841
35,-0.9406617,-1.0228604,"('corrupt', 'incorrupt')",-0.97420156,-1.2362205,-0.6721316,-0.90974647,-0.8623316,-1.0562758,-0.1939442
36,-1.5347528,-1.493957,"('hostile', 'amicable')",-1.7334509,-1.6362665,-0.5057984,-0.68622893,-1.2580007,-1.2721508,-0.0141501
37,0.16415937,0.28831235,"('fake', 'genuine')",0.5160372,0.545816,0.5408899,0.4918342,0.4070288,0.4419875,0.0349587
38,-0.9674972,-0.8627936,"('untruthful', 'truthful')",-0.585987,-0.47068447,0.13506754,0.39038885,-0.4728055,-0.3143631,0.1584424
39,1.0071131,0.9779857,"('exploitative', 'cooperative')",0.7800326,0.8128259,0.4058571,0.40380868,0.7310009,0.73154,0.0005391
40,-1.1303071,-1.0698419,"('stingy', 'generous')",-0.12240021,-0.056251958,-2.2201521,-2.3383446,-1.1576198,-1.1548128,0.002807
41,-0.14446516,0.003955886,"('unforgiving', 'forgiving')",0.8268474,1.1160588,0.2168454,0.32431647,0.2997425,0.4814437,0.1817012
42,0.42097473,0.57170236,"('unreliable', 'reliable')",0.23590687,0.4635936,-3.0813484,-3.0303066,-0.8081556,-0.6650035,0.1431521
43,-0.16944225,-0.1837827,"('irresponsible', 'responsible')",0.015146006,0.094902664,0.9898276,1.046534,0.2785105,0.319218,0.0407075
44,0.39077976,0.25720495,"('prejudiced', 'unprejudiced')",0.24207637,0.0067892745,-1.650227,-1.8131257,-0.3391236,-0.5163772,-0.1772536
45,-0.019235346,0.15950546,"('incompetent', 'competent')",-0.42816904,-0.007718485,0.1339937,0.18233292,-0.1044702,0.1113733,0.2158435
46,0.15217976,0.2089135,"('uncompetitive', 'competitive')",0.54381925,0.7816776,-0.21358277,0.020453926,0.1608054,0.337015,0.1762096
47,0.94113314,0.9955195,"('stupid', 'smart')",-0.03013539,0.11646703,5.8843617,5.95442,2.2651199,2.3554689,0.090349
48,0.08206424,0.18682407,"('unintelligent', 'intelligent')",0.27944452,0.39437428,1.1101654,1.2204028,0.490558,0.6005337,0.1099757
49,0.38420817,0.619818,"('unable', 'able')",0.102152586,0.5407886,0.14075705,0.32057026,0.2090393,0.4937256,0.2846863
50,0.2314534,0.3265882,"('clumsy', 'skillful')",0.12944031,0.3669713,0.08604318,0.07045155,0.148979,0.2546704,0.1056914
51,0.16805838,0.19294576,"('uneducated', 'educated')",-0.13969733,-0.051808827,0.37226564,0.40558875,0.1335422,0.1822419,0.0486997
52,-0.7576867,-0.84618586,"('irrational', 'rational')",-0.5698068,-0.75331557,-0.58730054,-0.8050218,-0.6382647,-0.8015077,-0.163243
53,-1.4476092,-1.3703806,"('uncreative', 'creative')",-1.5889772,-1.266139,0.70022017,0.6555152,-0.7787887,-0.6603348,0.1184539
54,-1.0281967,-1.0169358,"('incapable', 'capable')",-1.2508396,-1.3455787,0.987091,0.95560366,-0.4306484,-0.4689703,-0.0383219
55,0.95777136,1.0600253,"('incompetent', 'clever')",0.6392723,0.96005493,0.5471245,0.6552098,0.7147227,0.8917634,0.1770407
56,1.5129972,1.5310177,"('impractical', 'practical')",0.5473472,0.6744493,0.5349746,0.6465145,0.8651063,0.9506605,0.0855542
57,-0.86025566,-0.8302291,"('unimaginative', 'imaginative')",-0.9235298,-0.6687351,-2.6009643,-2.5662253,-1.4615833,-1.3550631,0.1065202
58,-0.652357,-0.49671268,"('undiscriminating', 'discriminating')",-0.61411434,-0.27758467,-0.08239378,0.008994527,-0.4496217,-0.2551009,0.1945208
59,-0.6662717,-0.6606844,"('foolish', 'wise')",-0.17664257,-0.21740746,-0.0637157,-0.15728645,-0.30221,-0.3451261,-0.0429161
60,1.7297314,1.8082682,"('inefficient', 'efficient')",0.9904976,1.2070351,0.8988719,1.1890875,1.206367,1.4014635,0.1950965
61,-0.13599515,-0.2143355,"('illogical', 'logical')",-0.896515,-0.94314754,0.22517762,0.060172334,-0.2691108,-0.3657703,-0.0966595
62,0.6376046,0.7758967,"('incompetent', 'brilliant')",0.49057576,0.8292517,0.46047655,0.8071636,0.5295523,0.804104,0.2745517
63,-0.5408763,-0.30857208,"('unperceptive', 'insightful')",-0.29820314,0.10253389,0.9097437,1.2135307,0.0235547,0.3358308,0.3122761
64,0.43187818,0.40421394,"('shy', 'confident')",-0.03765048,-0.13516757,-6.751046,-6.782331,-2.1189396,-2.1710949,-0.0521553
65,0.57987,0.4871009,"('insecure', 'secure')",0.6499215,0.54035944,0.076124325,0.06575801,0.4353052,0.3644061,-0.0708991
66,-1.0680941,-1.0612231,"('inactive', 'active')",-1.5773165,-1.6608605,-0.19514418,-0.25853103,-0.9468516,-0.9935382,-0.0466866
67,0.65980965,0.65364397,"('doubtful', 'determined')",0.76709646,0.555688,-0.2597381,-0.2676499,0.389056,0.313894,-0.075162
68,-0.7961032,-0.6836804,"('dependent', 'independent')",-0.47082478,-0.4129667,-0.5386781,-0.35881877,-0.6018687,-0.4851553,0.1167134
69,-0.5123311,-0.53136754,"('lazy', 'industrious')",-0.8378922,-0.9433395,-1.1310613,-1.1287508,-0.8270949,-0.8678193,-0.0407244
70,-0.14832056,-0.07336719,"('lethargic', 'energetic')",0.07892889,0.3263713,0.79227996,0.91722965,0.2409628,0.3900779,0.1491151
71,-1.3054111,-1.2419789,"('diffident', 'self-confident')",-0.7974104,-0.8550039,0.16104878,0.035388064,-0.6472576,-0.6871982,-0.0399406
72,-0.7332117,-0.7029805,"('unambitious', 'ambitious')",-0.19686653,-0.22351426,-0.8172279,-0.8663915,-0.5824354,-0.5976288,-0.0151934
