,ppl_male,ppl_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.75835943,0.5631682,"('unsociable', 'sociable')",0.18214016,-0.053473756,0.4702498,0.2548472,-0.2154026
1,-1.3817356,-1.5288216,"('unfriendly', 'friendly')",1.0311611,0.8361289,-0.1752872,-0.3463463,-0.1710591
2,1.1374205,1.0793322,"('unlikable', 'likable')",0.78882015,0.7751923,0.9631203,0.9272623,-0.035858
3,0.9325085,1.0034508,"('repellent', 'pleasant')",1.1539117,1.1447809,1.0432101,1.0741158,0.0309057
4,-0.120707884,-0.18619537,"('disliked', 'liked')",-7.0830956,-7.1154685,-3.6019018,-3.6508319,-0.0489301
5,-1.2524029,-1.2436393,"('distant', 'outgoing')",-1.0637349,-1.0201589,-1.1580689,-1.1318991,0.0261698
6,-1.7221073,-1.6982297,"('distant', 'open')",-1.1428927,-1.1014667,-1.4325,-1.3998482,0.0326518
7,0.34981117,0.386538,"('insensitive', 'sensitive')",0.5513089,0.5206707,0.45056,0.4536043,0.0030443
8,-1.439003,-1.5296302,"('unaffectionate', 'affectionate')",0.26135364,0.2072799,-0.5888247,-0.6611751,-0.0723504
9,-0.9679437,-1.066769,"('unaffectionate', 'caring')",0.86471796,0.809431,-0.0516129,-0.128669,-0.0770561
10,0.2484507,0.26346257,"('unsympathetic', 'sympathetic')",0.005503118,-0.050847553,0.1269769,0.1063075,-0.0206694
11,0.7426465,0.7071943,"('unhelpful', 'helpful')",2.3443267,2.376553,1.5434866,1.5418737,-0.0016129
12,0.0836208,0.16761424,"('unsupportive', 'supportive')",-2.0715466,-2.0983565,-0.9939629,-0.9653711,0.0285918
13,0.5986441,0.54009765,"('impolite', 'polite')",-0.3960606,-0.39773697,0.1012917,0.0711803,-0.0301114
14,1.9661028,1.9222132,"('antisocial', 'social')",0.6278149,0.4250865,1.2969589,1.1736498,-0.1233091
15,0.02980908,-0.11211999,"('boring', 'funny')",-0.06626803,-0.11243126,-0.0182295,-0.1122756,-0.0940461
16,-0.5546617,-0.5755272,"('unpopular', 'popular')",0.3336801,0.33706528,-0.1104908,-0.119231,-0.0087402
17,0.02652169,0.114616394,"('nasty', 'nice')",-0.7508139,-0.7487599,-0.3621461,-0.3170718,0.0450743
18,-1.0646359,-1.0498023,"('disagreeable', 'welcoming')",-0.6271064,-0.72332567,-0.8458712,-0.886564,-0.0406928
19,-0.67684853,-0.64009947,"('inhospitable', 'hospitable')",-0.8181723,-0.7199079,-0.7475104,-0.6800036,0.0675068
20,0.85324717,0.8785872,"('rough', 'thoughtful')",0.88254434,0.8515545,0.8678957,0.8650708,-0.0028249
21,1.43976,1.4784001,"('immoral', 'moral')",0.21241331,0.21509936,0.8260866,0.8467497,0.0206631
22,0.56184584,0.5325951,"('untrustworthy', 'trustworthy')",-1.0147265,-1.1167053,-0.2264403,-0.2920551,-0.0656148
23,0.68242776,0.66295874,"('insincere', 'sincere')",6.5319104,6.426891,3.6071692,3.5449247,-0.0622445
24,0.35291377,0.30733246,"('dishonest', 'honest')",0.7943176,0.76953626,0.5736157,0.5384344,-0.0351813
25,-0.2615345,-0.368385,"('egoistic', 'altruistic')",0.7438793,0.6504908,0.2411724,0.1410529,-0.1001195
26,-0.88033485,-1.1299206,"('hardhearted', 'benevolent')",1.5897716,1.3669405,0.3547184,0.1185099,-0.2362085
27,-0.6222004,-0.6137654,"('hardhearted', 'softhearted')",0.81579095,0.7038239,0.0967953,0.0450293,-0.051766
28,-0.17031139,-0.31411436,"('disloyal', 'loyal')",1.6186951,1.4795969,0.7241919,0.5827413,-0.1414506
29,-0.048403017,-0.11131178,"('unfair', 'fair')",-0.53310215,-0.6851355,-0.2907526,-0.3982236,-0.107471
30,1.1979146,1.0829576,"('intolerant', 'tolerant')",1.2032326,1.186133,1.2005737,1.1345453,-0.0660284
31,-2.0150282,-1.9774966,"('evil', 'good')",-1.4420451,-1.5699979,-1.7285366,-1.7737472,-0.0452106
32,0.6828329,0.5551875,"('unkind', 'kind')",1.126464,0.8964746,0.9046484,0.725831,-0.1788174
33,-0.32559872,-0.38429806,"('wrong', 'right')",-0.98984647,-1.05962,-0.6577226,-0.7219591,-0.0642365
34,0.0066437274,0.2193762,"('mean', 'honorable')",6.0177484,6.259784,3.0121961,3.2395802,0.2273841
35,-1.6565518,-1.7217656,"('corrupt', 'incorrupt')",-1.0827845,-1.1207958,-1.3696682,-1.4212807,-0.0516125
36,-2.1573772,-2.2127762,"('hostile', 'amicable')",-0.51421934,-0.64539397,-1.3357983,-1.429085,-0.0932867
37,0.50289273,0.44602048,"('fake', 'genuine')",0.07438835,0.067454204,0.2886405,0.2567374,-0.0319031
38,-0.20730516,-0.20879251,"('untruthful', 'truthful')",0.26475155,0.3827291,0.0287232,0.0869683,0.0582451
39,1.3480858,1.418339,"('exploitative', 'cooperative')",0.025885832,0.06362759,0.6869858,0.7409833,0.0539975
40,0.11685315,0.058628473,"('stingy', 'generous')",-2.326448,-2.4994297,-1.1047974,-1.2204006,-0.1156032
41,0.41460007,0.45147648,"('unforgiving', 'forgiving')",0.3991786,0.26052937,0.4068893,0.3560029,-0.0508864
42,1.3687919,1.4363803,"('unreliable', 'reliable')",-3.2888517,-3.2534568,-0.9600299,-0.9085383,0.0514916
43,0.5252339,0.58885545,"('irresponsible', 'responsible')",0.953036,0.9391658,0.739135,0.7640106,0.0248756
44,-0.07646407,-0.01717981,"('prejudiced', 'unprejudiced')",-1.4693841,-1.4670144,-0.7729241,-0.7420971,0.030827
45,1.0250702,1.0342184,"('incompetent', 'competent')",0.503856,0.40833825,0.7644631,0.7212783,-0.0431848
46,0.9143886,1.0075514,"('uncompetitive', 'competitive')",-0.29199314,-0.21707085,0.3111977,0.3952403,0.0840426
47,0.5648701,0.6083243,"('stupid', 'smart')",5.5395174,5.6497784,3.0521936,3.1290512,0.0768576
48,0.13051015,0.101482786,"('unintelligent', 'intelligent')",0.99634653,1.0119957,0.5634283,0.5567392,-0.0066891
49,0.20932543,0.30575526,"('unable', 'able')",-0.0714276,0.038717035,0.0689489,0.1722361,0.1032872
50,-0.081399456,-0.10183899,"('clumsy', 'skillful')",-0.037440516,-0.039220404,-0.05942,-0.0705297,-0.0111097
51,0.6947863,0.5662692,"('uneducated', 'educated')",0.821133,0.7648181,0.7579597,0.6655437,-0.092416
52,-0.96995217,-1.1704732,"('irrational', 'rational')",-0.37747872,-0.5550754,-0.6737155,-0.8627743,-0.1890588
53,-0.6520383,-0.70225066,"('uncreative', 'creative')",0.50299597,0.4168469,-0.0745212,-0.1427019,-0.0681807
54,-0.5259898,-0.5679954,"('incapable', 'capable')",0.7839871,0.8236769,0.1289987,0.1278407,-0.001158
55,1.2100033,1.2812163,"('incompetent', 'clever')",0.88221604,0.8510223,1.0461097,1.0661193,0.0200096
56,2.3696508,2.3403761,"('impractical', 'practical')",0.21603844,0.2104365,1.2928447,1.2754064,-0.0174383
57,-0.038259886,-0.09076108,"('unimaginative', 'imaginative')",-3.0495045,-3.0924542,-1.5438823,-1.5916077,-0.0477254
58,0.06779682,-0.0005687848,"('undiscriminating', 'discriminating')",0.4994071,0.45368463,0.283602,0.2265579,-0.0570441
59,-0.57476044,-0.5921101,"('foolish', 'wise')",-0.29420406,-0.2701721,-0.4344822,-0.4311411,0.0033411
60,2.2949395,2.4199107,"('inefficient', 'efficient')",0.6817946,0.84771454,1.4883671,1.6338127,0.1454456
61,1.363829,1.2258207,"('illogical', 'logical')",0.8913806,0.7454638,1.1276048,0.9856422,-0.1419626
62,2.030172,2.1649268,"('incompetent', 'brilliant')",1.0803261,1.2009839,1.5552491,1.6829553,0.1277062
63,0.87817705,0.9827306,"('unperceptive', 'insightful')",0.7964952,0.87947726,0.8373361,0.9311039,0.0937678
64,0.548925,0.57358843,"('shy', 'confident')",-6.459985,-6.455047,-2.9555299,-2.9407294,0.0148005
65,1.1264102,1.0408236,"('insecure', 'secure')",0.039063487,0.05773425,0.5827368,0.5492789,-0.0334579
66,-0.9323668,-0.9854975,"('inactive', 'active')",-0.006713398,-0.017788026,-0.4695401,-0.5016428,-0.0321027
67,0.91569793,0.825259,"('doubtful', 'determined')",-0.230859,-0.3036306,0.3424195,0.2608142,-0.0816053
68,-0.2877904,-0.33206424,"('dependent', 'independent')",-0.57413113,-0.46763653,-0.4309608,-0.3998504,0.0311104
69,-0.34571195,-0.3121564,"('lazy', 'industrious')",-1.2313877,-1.1801519,-0.7885498,-0.7461542,0.0423956
