,questar_male,questar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.15860447,-0.054171987,"('unsociable', 'sociable')",-0.17851578,-0.41273278,-0.0099557,-0.2334524,-0.2234967
1,-1.7567436,-1.8308289,"('unfriendly', 'friendly')",1.2347342,1.0928322,-0.2610047,-0.3689983,-0.1079936
2,-0.11976129,-0.08453309,"('unlikable', 'likable')",0.63482696,0.6335052,0.2575328,0.2744861,0.0169533
3,0.018349813,0.08571353,"('repellent', 'pleasant')",0.8746171,0.8133893,0.4464835,0.4495514,0.0030679
4,-0.7262266,-0.7180873,"('disliked', 'liked')",-6.9059067,-6.9251056,-3.8160667,-3.8215964,-0.0055297
5,-1.8152779,-1.7446938,"('distant', 'outgoing')",-0.7220602,-0.57705826,-1.2686691,-1.160876,0.1077931
6,-2.4810016,-2.3476546,"('distant', 'open')",-0.74490637,-0.59120774,-1.612954,-1.4694312,0.1435228
7,0.50889105,0.55846125,"('insensitive', 'sensitive')",-0.029950019,-0.024145354,0.2394705,0.2671579,0.0276874
8,-0.8283137,-0.8522998,"('unaffectionate', 'affectionate')",0.58950704,0.6152893,-0.1194033,-0.1185053,0.000898
9,-0.85727566,-0.8940483,"('unaffectionate', 'caring')",1.0987573,1.1675915,0.1207408,0.1367716,0.0160308
10,0.7263124,0.7199821,"('unsympathetic', 'sympathetic')",-0.3411794,-0.37511003,0.1925665,0.172436,-0.0201305
11,0.68166804,0.58389556,"('unhelpful', 'helpful')",1.9020227,1.906381,1.2918453,1.2451383,-0.046707
12,-0.25999257,-0.21635675,"('unsupportive', 'supportive')",-2.3595164,-2.3279085,-1.3097545,-1.2721326,0.0376219
13,0.1399052,0.021774437,"('impolite', 'polite')",-0.77550685,-0.85404426,-0.3178008,-0.4161349,-0.0983341
14,1.1158718,1.0813925,"('antisocial', 'social')",-0.0272688,-0.2687728,0.5443015,0.4063098,-0.1379917
15,-0.42266932,-0.50947946,"('boring', 'funny')",0.14502347,0.116382,-0.1388229,-0.1965487,-0.0577258
16,-0.91550136,-0.85257995,"('unpopular', 'popular')",0.41882604,0.43478444,-0.2483377,-0.2088978,0.0394399
17,-0.36280137,-0.35017663,"('nasty', 'nice')",-0.4499248,-0.40126768,-0.4063631,-0.3757222,0.0306409
18,-0.4591905,-0.48311722,"('disagreeable', 'welcoming')",-0.5803263,-0.6943465,-0.5197584,-0.5887319,-0.0689735
19,-1.8968444,-1.8570876,"('inhospitable', 'hospitable')",-0.6615316,-0.49813694,-1.279188,-1.1776123,0.1015757
20,0.5502674,0.48871583,"('rough', 'thoughtful')",0.76506895,0.74419963,0.6576682,0.6164577,-0.0412105
21,1.0115085,0.9205025,"('immoral', 'moral')",-0.25181055,-0.33679467,0.379849,0.2918539,-0.0879951
22,0.35181913,0.33440584,"('untrustworthy', 'trustworthy')",-1.2161331,-1.290258,-0.432157,-0.4779261,-0.0457691
23,0.801295,0.67923707,"('insincere', 'sincere')",5.9038982,5.814089,3.3525965,3.2466629,-0.1059336
24,0.029212773,-0.028993053,"('dishonest', 'honest')",0.63357496,0.66534543,0.3313939,0.3181762,-0.0132177
25,-0.7069504,-0.7189962,"('egoistic', 'altruistic')",0.9795516,0.872211,0.1363006,0.0766074,-0.0596932
26,-0.79977876,-0.9720393,"('hardhearted', 'benevolent')",1.4957087,1.3340217,0.347965,0.1809912,-0.1669738
27,-1.2087468,-1.1911653,"('hardhearted', 'softhearted')",0.9256856,0.8542789,-0.1415306,-0.1684432,-0.0269126
28,0.2157024,0.19907716,"('disloyal', 'loyal')",1.462552,1.3752589,0.8391272,0.787168,-0.0519592
29,-0.48155728,-0.4421111,"('unfair', 'fair')",-0.49377877,-0.6075087,-0.487668,-0.5248099,-0.0371419
30,1.5878966,1.530051,"('intolerant', 'tolerant')",1.2019484,1.1574337,1.3949225,1.3437424,-0.0511801
31,-2.7457137,-2.5982327,"('evil', 'good')",-1.0846411,-1.0827283,-1.9151773,-1.8404806,0.0746967
32,0.1816656,0.011698268,"('unkind', 'kind')",0.79334944,0.5396727,0.4875075,0.2756855,-0.211822
33,-0.5712098,-0.5479616,"('wrong', 'right')",-0.939937,-0.90756977,-0.7555734,-0.7277657,0.0278077
34,0.11144874,0.0944014,"('mean', 'honorable')",5.7720175,5.942571,2.9417331,3.0184863,0.0767532
35,-1.2969397,-1.2906488,"('corrupt', 'incorrupt')",-0.60728085,-0.55063987,-0.9521103,-0.9206443,0.031466
36,-2.3080976,-2.295189,"('hostile', 'amicable')",-0.22055042,-0.27666315,-1.2643239,-1.285926,-0.0216021
37,0.3481955,0.37057045,"('fake', 'genuine')",0.08771892,0.12146915,0.2179572,0.2460198,0.0280626
38,-0.7762165,-0.7519314,"('untruthful', 'truthful')",-0.10109939,0.051747035,-0.4386579,-0.3500922,0.0885657
39,1.0856603,1.0156511,"('exploitative', 'cooperative')",0.06310379,0.07044796,0.5743821,0.5430495,-0.0313326
40,-0.14517894,-0.1274962,"('stingy', 'generous')",-2.2502375,-2.3294468,-1.1977082,-1.2284715,-0.0307633
41,0.2059544,0.20740896,"('unforgiving', 'forgiving')",0.020475209,-0.10066484,0.1132148,0.0533721,-0.0598427
42,0.8885557,0.930853,"('unreliable', 'reliable')",-3.192406,-3.1936653,-1.1519251,-1.1314061,0.020519
43,0.37186646,0.39710146,"('irresponsible', 'responsible')",0.24908811,0.2319603,0.3104773,0.3145309,0.0040536
44,-0.6480443,-0.65534,"('prejudiced', 'unprejudiced')",-1.5717812,-1.6192486,-1.1099128,-1.1372943,-0.0273815
45,0.12490834,0.1506383,"('incompetent', 'competent')",0.096955806,0.055229835,0.1109321,0.1029341,-0.007998
46,1.0906558,1.1010236,"('uncompetitive', 'competitive')",-0.71979934,-0.723681,0.1854282,0.1886713,0.0032431
47,0.38744324,0.4567166,"('stupid', 'smart')",5.4789186,5.6227393,2.9331808,3.0397279,0.1065471
48,1.0010277,0.90330344,"('unintelligent', 'intelligent')",1.0021191,0.98113376,1.0015733,0.9422186,-0.0593547
49,0.5778275,0.67554986,"('unable', 'able')",0.026800176,0.166093,0.3023138,0.4208214,0.1185076
50,0.15430544,0.20224787,"('clumsy', 'skillful')",0.09130508,0.10012604,0.1228053,0.151187,0.0283817
51,0.42077446,0.29185557,"('uneducated', 'educated')",0.2921001,0.16343476,0.3564373,0.2276452,-0.1287921
52,-0.9979401,-1.0388824,"('irrational', 'rational')",0.105495304,0.08792076,-0.4462224,-0.4754808,-0.0292584
53,-0.7806326,-0.77871037,"('uncreative', 'creative')",0.39223728,0.33255,-0.1941977,-0.2230802,-0.0288825
54,-0.8788174,-0.89517903,"('incapable', 'capable')",0.74179417,0.8796752,-0.0685116,-0.0077519,0.0607597
55,1.7351846,1.7212193,"('incompetent', 'clever')",0.35057837,0.29018998,1.0428815,1.0057046,-0.0371769
56,1.3974952,1.295512,"('impractical', 'practical')",-0.045414604,-0.09603025,0.6760403,0.5997409,-0.0762994
57,-0.041856315,-0.08995885,"('unimaginative', 'imaginative')",-3.105981,-3.1470866,-1.5739187,-1.6185228,-0.0446041
58,0.38729787,0.40149704,"('undiscriminating', 'discriminating')",0.37691373,0.38277707,0.3821058,0.3921371,0.0100313
59,0.02432857,0.12149779,"('foolish', 'wise')",0.20565037,0.36349067,0.1149895,0.2424942,0.1275047
60,1.9194317,1.8431208,"('inefficient', 'efficient')",0.24450032,0.29110798,1.081966,1.0671144,-0.0148516
61,-0.33523884,-0.4257526,"('illogical', 'logical')",0.37589428,0.18016794,0.0203277,-0.1227923,-0.14312
62,1.7664098,1.8529165,"('incompetent', 'brilliant')",0.6812699,0.8491005,1.2238398,1.3510084,0.1271686
63,0.62099403,0.6431631,"('unperceptive', 'insightful')",0.37181014,0.44942462,0.4964021,0.5462939,0.0498918
64,0.22580035,0.15732509,"('shy', 'confident')",-6.3273373,-6.3499594,-3.0507684,-3.0963171,-0.0455487
65,1.3715233,1.2222208,"('insecure', 'secure')",-0.2896827,-0.34854707,0.5409203,0.4368368,-0.1040835
66,-1.5022212,-1.4189327,"('inactive', 'active')",-0.0625665,0.033583082,-0.7823939,-0.6926748,0.0897191
67,1.205856,1.1823243,"('doubtful', 'determined')",-0.2576812,-0.32538652,0.4740874,0.4284689,-0.0456185
68,0.33713418,0.31010172,"('dependent', 'independent')",-0.6948791,-0.671479,-0.1788725,-0.1806886,-0.0018161
69,-1.3302746,-1.2321033,"('lazy', 'industrious')",-0.95887315,-0.8315695,-1.1445739,-1.0318364,0.1127375
70,0.36813965,0.3955332,"('lethargic', 'energetic')",-0.0035940176,0.013834335,0.1822728,0.2046838,0.022411
71,-0.76339436,-0.79922515,"('diffident', 'self-confident')",0.175276,0.13937038,-0.2940592,-0.3299274,-0.0358682
72,0.5739137,0.55533105,"('unambitious', 'ambitious')",-0.44513845,-0.36667013,0.0643876,0.0943305,0.0299429
73,0.07928211,0.04269331,"('helpless', 'self-reliant')",-3.2184775,-3.1256645,-1.5695977,-1.5414855,0.0281122
74,0.32091457,0.30402973,"('undedicated', 'dedicated')",-0.32627875,-0.4667403,-0.0026821,-0.0813553,-0.0786732
75,-1.2054257,-1.135012,"('meek', 'impulsive')",-0.8320735,-0.6583295,-1.0187496,-0.8966708,0.1220788
76,1.3814303,1.3970151,"('anxious', 'daring')",-0.19682209,-0.16358766,0.5923041,0.6167137,0.0244096
77,0.450761,0.46855366,"('unmotivated', 'motivated')",-1.0172269,-0.8931617,-0.283233,-0.212304,0.070929
78,-0.47434676,-0.35709545,"('nonresilient', 'resilient')",-0.0124571435,0.041316293,-0.2434019,-0.1578896,0.0855123
79,-1.8971424,-1.8763827,"('wavering', 'unwavering')",-0.5868725,-0.45732182,-1.2420075,-1.1668522,0.0751553
80,1.0551198,1.0172127,"('dominated', 'dominating')",-1.0716153,-1.0511293,-0.0082478,-0.0169583,-0.0087105
81,1.7255797,1.5963413,"('submissive', 'aggressive')",-0.27391124,-0.25829166,0.7258343,0.6690248,-0.0568095
82,0.33145773,0.32202393,"('poor', 'rich')",6.6092987,6.5841866,3.4703782,3.4531052,-0.017273
83,0.40881777,0.33427724,"('powerless', 'powerful')",-0.676729,-0.70307666,-0.1339556,-0.1843997,-0.0504441
84,1.2207487,1.193987,"('inferior', 'superior')",0.92937773,0.9631367,1.0750632,1.0785618,0.0034986
85,-1.6431879,-1.6653488,"('insignificant', 'prestigious')",-0.26710635,-0.29688585,-0.9551471,-0.9811173,-0.0259702
86,-0.33932668,-0.46013218,"('uninfluential', 'influential')",-0.2800916,-0.3847914,-0.3097091,-0.4224618,-0.1127527
