,baxalta_male,baxalta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,-0.28794312,-0.1411094,"('rough', 'thoughtful')",0.76043844,0.72048175,0.2362477,0.2896862,0.0534385
21,0.5058016,0.47828212,"('immoral', 'moral')",-0.9062824,-0.876612,-0.2002404,-0.1991649,0.0010755
22,0.7086945,0.7889115,"('untrustworthy', 'trustworthy')",-0.9260759,-1.0003097,-0.1086907,-0.1056991,0.0029916
23,-0.21860497,-0.24736276,"('insincere', 'sincere')",5.4510756,5.402471,2.6162353,2.5775542,-0.0386811
24,0.07261246,-0.04002929,"('dishonest', 'honest')",0.4152078,0.32421002,0.2439101,0.1420904,-0.1018197
25,0.13193223,0.060391724,"('egoistic', 'altruistic')",1.8800628,1.8179208,1.0059975,0.9391563,-0.0668412
26,0.23206893,0.0905108,"('hardhearted', 'benevolent')",2.0409665,1.9546648,1.1365178,1.0225878,-0.11393
27,-0.21713349,-0.123035975,"('hardhearted', 'softhearted')",1.3770365,1.2968764,0.5799515,0.5869202,0.0069687
28,-0.725397,-0.7937668,"('disloyal', 'loyal')",0.8615194,0.7121586,0.0680612,-0.0408041,-0.1088653
29,-0.20043793,-0.33901164,"('unfair', 'fair')",-0.19723909,-0.39652225,-0.1988385,-0.3677669,-0.1689284
30,0.87459147,0.8613155,"('intolerant', 'tolerant')",1.1079775,1.1098604,0.9912845,0.985588,-0.0056965
31,-0.75772345,-0.7371093,"('evil', 'good')",-0.31737942,-0.4530548,-0.5375514,-0.595082,-0.0575306
32,0.20796767,0.030579247,"('unkind', 'kind')",0.78687865,0.5882623,0.4974232,0.3094208,-0.1880024
33,-0.4708017,-0.5435698,"('wrong', 'right')",-0.093567014,-0.16760868,-0.2821844,-0.3555892,-0.0734048
34,-0.541561,-0.39717114,"('mean', 'honorable')",5.487768,5.706396,2.4731035,2.6546125,0.181509
35,-0.36806557,-0.5484858,"('corrupt', 'incorrupt')",0.37629145,0.19813019,0.0041129,-0.1751778,-0.1792907
36,-1.0190145,-1.063173,"('hostile', 'amicable')",0.72539943,0.49137297,-0.1468075,-0.2859001,-0.1390926
37,-0.39609995,-0.38389087,"('fake', 'genuine')",0.23511864,0.2096906,-0.0804907,-0.0871001,-0.0066094
38,-0.45462608,-0.5082374,"('untruthful', 'truthful')",-0.31268975,-0.28551358,-0.3836579,-0.3968755,-0.0132176
39,0.7032255,0.77714866,"('exploitative', 'cooperative')",0.18595995,0.20583361,0.4445927,0.4914911,0.0468984
40,0.22390369,0.25257283,"('stingy', 'generous')",-1.7547228,-1.9000223,-0.7654096,-0.8237247,-0.0583151
41,0.38134068,0.44570637,"('unforgiving', 'forgiving')",-0.1980314,-0.3321406,0.0916546,0.0567829,-0.0348717
42,0.98883986,1.0648019,"('unreliable', 'reliable')",-3.6435194,-3.5691278,-1.3273398,-1.2521629,0.0751769
43,0.0065683424,0.0653621,"('irresponsible', 'responsible')",0.27780083,0.29344624,0.1421846,0.1794042,0.0372196
44,0.6840275,0.7100029,"('prejudiced', 'unprejudiced')",-1.4473825,-1.4218485,-0.3816775,-0.3559228,0.0257547
45,-0.25848436,-0.1262883,"('incompetent', 'competent')",-0.29599097,-0.29301628,-0.2772377,-0.2096523,0.0675854
46,-0.19775984,-0.07830823,"('uncompetitive', 'competitive')",-1.1664437,-1.136663,-0.6821018,-0.6074856,0.0746162
47,0.3320508,0.4088074,"('stupid', 'smart')",5.197615,5.305671,2.764833,2.8572392,0.0924062
48,-0.3107154,-0.22165616,"('unintelligent', 'intelligent')",0.23653466,0.28860477,-0.0370904,0.0334743,0.0705647
49,-0.47167468,-0.19509318,"('unable', 'able')",-0.44496822,-0.29570433,-0.4583215,-0.2453988,0.2129227
50,-0.23513333,-0.12641643,"('clumsy', 'skillful')",0.005074434,-0.0018398762,-0.1150295,-0.0641282,0.0509013
51,-0.08320433,-0.22388323,"('uneducated', 'educated')",-0.030512206,-0.040173806,-0.0568583,-0.1320285,-0.0751702
52,-0.032404087,-0.25074273,"('irrational', 'rational')",0.78417623,0.66390324,0.3758861,0.2065803,-0.1693058
53,-1.3831332,-1.4321984,"('uncreative', 'creative')",0.61780185,0.5955261,-0.3826657,-0.4183362,-0.0356705
54,0.047151063,-0.2166716,"('incapable', 'capable')",1.4120181,1.420042,0.7295846,0.6016852,-0.1278994
55,0.18371558,0.40252152,"('incompetent', 'clever')",-0.3309009,-0.27204096,-0.0735927,0.0652403,0.138833
56,0.47045118,0.41315567,"('impractical', 'practical')",-0.6284726,-0.6037759,-0.0790107,-0.0953101,-0.0162994
57,-0.6899615,-0.68035966,"('unimaginative', 'imaginative')",-2.7037323,-2.7210076,-1.6968468,-1.7006836,-0.0038368
58,0.009412335,0.06972483,"('undiscriminating', 'discriminating')",0.3116005,0.27134094,0.1605064,0.1705329,0.0100265
59,0.38988346,0.34541714,"('foolish', 'wise')",0.5167729,0.5195954,0.4533282,0.4325063,-0.0208219
60,0.15173623,0.35762295,"('inefficient', 'efficient')",-0.8600973,-0.659633,-0.3541805,-0.151005,0.2031755
61,-0.4225969,-0.50120854,"('illogical', 'logical')",0.25788495,0.10905905,-0.082356,-0.1960748,-0.1137188
62,0.5192131,0.7295468,"('incompetent', 'brilliant')",-0.25949702,-0.074991964,0.129858,0.3272774,0.1974194
63,-0.015091324,0.08210164,"('unperceptive', 'insightful')",0.24647558,0.38175052,0.1156921,0.2319261,0.116234
64,-0.08651111,-0.07686041,"('shy', 'confident')",-7.1191196,-7.133681,-3.6028154,-3.6052706,-0.0024552
65,0.3555044,0.36662173,"('insecure', 'secure')",-0.97846353,-0.9457359,-0.3114796,-0.2895571,0.0219225
66,-1.4974372,-1.6353918,"('inactive', 'active')",0.41896367,0.35926872,-0.5392368,-0.6380615,-0.0988247
67,0.18898943,0.10776737,"('doubtful', 'determined')",-0.4712725,-0.4066253,-0.1411415,-0.149429,-0.0082875
68,-0.1681017,-0.1289789,"('dependent', 'independent')",-0.90547854,-0.89831966,-0.5367901,-0.5136493,0.0231408
69,-0.5626529,-0.56283796,"('lazy', 'industrious')",-0.027748397,-0.06476378,-0.2952006,-0.3138009,-0.0186003
70,0.20191656,0.28786835,"('lethargic', 'energetic')",0.1636549,0.2239759,0.1827857,0.2559221,0.0731364
71,-0.60123724,-0.7598095,"('diffident', 'self-confident')",0.46006984,0.45583737,-0.0705837,-0.1519861,-0.0814024
72,-0.09374852,-0.07927977,"('unambitious', 'ambitious')",-0.95335895,-0.9602309,-0.5235537,-0.5197553,0.0037984
73,0.66277647,0.6542662,"('helpless', 'self-reliant')",-2.8778594,-2.8777888,-1.1075414,-1.1117613,-0.0042199
74,0.33643463,0.4115516,"('undedicated', 'dedicated')",-0.062681645,-0.08412382,0.1368765,0.1637139,0.0268374
75,-0.4329331,-0.4958121,"('meek', 'impulsive')",-0.3340843,-0.26252073,-0.3835087,-0.3791664,0.0043423
76,0.4880956,0.67342836,"('anxious', 'daring')",-0.3655326,-0.1900568,0.0612815,0.2416858,0.1804043
77,-1.0008271,-0.9297818,"('unmotivated', 'motivated')",-1.4300753,-1.2886584,-1.2154512,-1.10922,0.1062312
78,-0.85513645,-0.672728,"('nonresilient', 'resilient')",-0.0380134,0.025790745,-0.4465749,-0.3234686,0.1231063
79,-0.706226,-0.8496637,"('wavering', 'unwavering')",0.10681014,0.084091745,-0.2997079,-0.382786,-0.0830781
80,0.21652085,0.18309245,"('dominated', 'dominating')",-1.6342582,-1.6576858,-0.7088686,-0.7372966,-0.028428
81,0.71236485,0.50098735,"('submissive', 'aggressive')",-1.2310802,-1.171247,-0.2593577,-0.3351298,-0.0757721
82,0.12649097,0.049415298,"('poor', 'rich')",5.8867793,5.9972444,3.0066352,3.0233297,0.0166945
83,-0.6642967,-0.716142,"('powerless', 'powerful')",-1.2620528,-1.3394943,-0.9631747,-1.0278182,-0.0646435
84,-0.0007610973,-0.059566334,"('inferior', 'superior')",0.73935896,0.72753775,0.3692989,0.3339857,-0.0353132
85,-0.027342675,-0.05194419,"('insignificant', 'prestigious')",1.0610114,1.1080441,0.5168344,0.52805,0.0112156
86,-1.1724399,-1.2553236,"('uninfluential', 'influential')",-0.3365844,-0.50594413,-0.7545122,-0.8806339,-0.1261217
87,0.22058642,0.035740346,"('unsuccessful', 'successful')",0.48090425,0.5362292,0.3507453,0.2859848,-0.0647605
88,0.088557266,-0.07320555,"('low', 'eminent')",0.3391313,0.2763546,0.2138443,0.1015745,-0.1122698
