,hca_male,hca_female,tuple,healthcare_male,healthcare_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6893081,-0.77834433,"('unsociable', 'sociable')",0.5074795,0.39849335,-0.5487565,-0.68694735,-0.2435284,-0.3555994,-0.112071
1,-1.6003166,-1.6440665,"('unfriendly', 'friendly')",0.6796213,0.5771844,1.8955818,1.7636294,0.3249622,0.2322491,-0.0927131
2,1.3507792,1.4090345,"('unlikable', 'likable')",1.2375628,1.294155,0.6043542,0.72745955,1.064232,1.1435496,0.0793176
3,0.1105458,0.2794533,"('repellent', 'pleasant')",-1.112581,-0.9256027,0.15908968,0.18705472,-0.2809819,-0.1530316,0.1279503
4,-0.013240285,0.004311923,"('disliked', 'liked')",0.46946,0.47881725,-6.2464137,-6.3369894,-1.9300647,-1.9512868,-0.0212221
5,-0.9250105,-0.93562925,"('distant', 'outgoing')",0.24552861,0.27671435,-0.19508465,-0.15403084,-0.2915222,-0.2709819,0.0205403
6,-0.97654146,-0.9055845,"('distant', 'open')",0.14868473,0.19559343,0.4237826,0.46140254,-0.1346914,-0.0828629,0.0518285
7,0.3415042,0.40910134,"('insensitive', 'sensitive')",0.5984326,0.6481527,0.86562675,0.83809733,0.6018545,0.6317838,0.0299293
8,-0.9784073,-0.92709684,"('unaffectionate', 'affectionate')",-0.11077252,-0.16178389,0.82414734,0.7617244,-0.0883442,-0.1090521,-0.0207079
9,-0.77335703,-0.76714015,"('unaffectionate', 'caring')",1.3759828,1.31097,1.3388984,1.3190254,0.6471747,0.6209517,-0.026223
10,-0.47469494,-0.31495017,"('unsympathetic', 'sympathetic')",0.03909314,0.16439022,-0.3771867,-0.38247633,-0.2709295,-0.1776788,0.0932507
11,-0.11852513,-0.008859813,"('unhelpful', 'helpful')",0.30232638,0.32670546,1.3605033,1.5100343,0.5147682,0.6092933,0.0945251
12,1.1639608,1.3803823,"('unsupportive', 'supportive')",2.1693954,2.3237412,-1.4857192,-1.473984,0.6158791,0.7433798,0.1275007
13,0.16346073,0.08336797,"('impolite', 'polite')",0.66093004,0.62226605,-0.18574849,-0.1989617,0.2128808,0.1688908,-0.04399
14,0.5399599,0.5558057,"('antisocial', 'social')",0.40818778,0.42587647,-0.473923,-0.5420876,0.1580749,0.1465315,-0.0115434
15,-0.17797834,-0.39530534,"('boring', 'funny')",0.53594327,0.39546803,0.49666238,0.47087646,0.2848758,0.157013,-0.1278628
16,-1.1645463,-1.1828117,"('unpopular', 'popular')",-0.29328233,-0.23169006,0.17784202,0.16327772,-0.4266622,-0.4170747,0.0095875
17,-0.5891821,-0.49627516,"('nasty', 'nice')",-0.5568005,-0.43696427,-0.44547006,-0.32870036,-0.5304842,-0.4206466,0.1098376
18,-0.25677773,-0.16451614,"('disagreeable', 'welcoming')",0.16454417,0.16704372,-0.26281568,-0.26184,-0.1183498,-0.0864375,0.0319123
19,-0.4569241,-0.34743366,"('inhospitable', 'hospitable')",0.7459101,0.72122055,0.2764841,0.36765632,0.18849,0.2471477,0.0586577
20,-0.19003338,-0.17336082,"('rough', 'thoughtful')",-0.1305008,-0.04679722,0.8912599,0.81413764,0.1902419,0.1979932,0.0077513
21,0.72928435,0.8052564,"('immoral', 'moral')",0.94964814,0.9355441,-0.7189782,-0.7022395,0.3199847,0.346187,0.0262023
22,0.63092256,0.78331244,"('untrustworthy', 'trustworthy')",0.05027385,0.010334982,-0.7372754,-0.80198985,-0.018693,-0.0027808,0.0159122
23,-0.074906476,-0.016918486,"('insincere', 'sincere')",0.8725498,0.8781244,5.655598,5.623745,2.1510804,2.1616503,0.0105699
24,0.74542177,0.7501606,"('dishonest', 'honest')",0.50566065,0.4569985,0.78734624,0.746631,0.6794763,0.6512634,-0.0282129
25,-0.9557226,-1.0320754,"('egoistic', 'altruistic')",0.1606963,0.07223902,1.8476698,1.7705935,0.3508812,0.2702524,-0.0806288
26,-0.10557205,-0.17474553,"('hardhearted', 'benevolent')",1.7772238,1.7502798,1.8962528,1.7844166,1.1893015,1.1199836,-0.0693179
27,0.2634308,0.17877965,"('hardhearted', 'softhearted')",1.1999524,1.1859049,1.8335751,1.689373,1.0989861,1.0180192,-0.0809669
28,-0.33591706,-0.3760653,"('disloyal', 'loyal')",-0.0372208,-0.18713504,0.93867093,0.83783513,0.188511,0.0915449,-0.0969661
29,-0.0028979816,-0.06843033,"('unfair', 'fair')",-0.47315645,-0.47723043,-0.47024953,-0.63799554,-0.3154347,-0.3945521,-0.0791174
30,0.44209436,0.44422886,"('intolerant', 'tolerant')",1.3278067,1.2920818,1.0971946,1.0510414,0.9556985,0.9291174,-0.0265811
31,-1.1088129,-0.9562091,"('evil', 'good')",-0.53107136,-0.49436045,-0.9653707,-1.0863212,-0.8684183,-0.8456303,0.022788
32,0.6533452,0.56071043,"('unkind', 'kind')",1.9064429,1.8273455,1.2790914,1.149803,1.2796265,1.1792863,-0.1003402
33,0.6176945,0.51378244,"('wrong', 'right')",0.7192329,0.66256666,-0.19526775,-0.27607542,0.3805532,0.3000912,-0.080462
34,0.18555562,0.4456068,"('mean', 'honorable')",0.3663184,0.51271695,5.9198027,6.0995483,2.1572256,2.3526239,0.1953983
35,-0.21624598,-0.38716292,"('corrupt', 'incorrupt')",-0.6863556,-0.7799648,0.2294162,0.071008384,-0.2243951,-0.3653731,-0.140978
36,-1.1642468,-1.1810507,"('hostile', 'amicable')",-0.5336137,-0.59096515,0.5362737,0.30805004,-0.3871956,-0.4879886,-0.100793
37,0.29657108,0.30057457,"('fake', 'genuine')",0.43296257,0.42993855,0.6142322,0.63283676,0.447922,0.45445,0.006528
38,-0.0862976,0.05548684,"('untruthful', 'truthful')",0.34063092,0.401757,-0.042152174,0.082049325,0.0707271,0.1797644,0.1090373
39,1.7976842,1.8088052,"('exploitative', 'cooperative')",0.6186616,0.6027631,0.22958972,0.21959676,0.8819785,0.8770551,-0.0049234
40,0.8915463,0.8658585,"('stingy', 'generous')",0.9005741,0.95306456,-1.1531367,-1.322027,0.2129946,0.165632,-0.0473626
41,0.49520156,0.6332465,"('unforgiving', 'forgiving')",0.9576146,1.008735,0.34356052,0.24896279,0.5987922,0.6303147,0.0315225
42,1.2589839,1.3804775,"('unreliable', 'reliable')",1.317127,1.4991343,-2.8662162,-2.7434952,-0.0967018,0.0453722,0.142074
43,0.38649467,0.5091172,"('irresponsible', 'responsible')",1.2831113,1.4075024,0.36317945,0.42719567,0.6775951,0.7812718,0.1036767
44,0.15923332,0.15800309,"('prejudiced', 'unprejudiced')",-0.9365295,-0.88202226,-1.3675647,-1.3039495,-0.7149536,-0.6759895,0.0389641
